# event_ticker=KXATPMATCH-25SEP23ROYBUB
# final_score=7-6(4) 7-6(4)
# score_resolution=7-6 7-6
# match_winner=Alexander Bublik
# fav_player=Alexander Bublik
# dog_player=Valentin Royer
# kalshi_date=2025-09-23
timestamp,Alexander Bublik,Valentin Royer
2025-09-23T06:14:00Z,78.00,24.00
2025-09-23T06:15:00Z,78.00,24.00
2025-09-23T06:17:00Z,78.00,24.00
2025-09-23T06:18:00Z,78.00,24.00
2025-09-23T06:21:00Z,78.00,24.00
2025-09-23T06:25:00Z,78.00,24.00
2025-09-23T06:27:00Z,78.00,24.00
2025-09-23T06:30:00Z,78.00,24.00
2025-09-23T06:32:00Z,78.00,24.00
2025-09-23T06:33:00Z,78.00,24.00
2025-09-23T06:34:00Z,78.00,24.00
2025-09-23T06:35:00Z,78.00,24.00
2025-09-23T06:37:00Z,78.00,24.00
2025-09-23T06:39:00Z,78.00,24.00
2025-09-23T06:41:00Z,78.00,24.00
2025-09-23T06:43:00Z,78.00,24.00
2025-09-23T06:45:00Z,78.00,24.00
2025-09-23T06:48:00Z,78.00,24.00
2025-09-23T06:50:00Z,78.00,23.00
2025-09-23T06:52:00Z,78.00,23.00
2025-09-23T06:53:00Z,78.00,24.00
2025-09-23T06:55:00Z,78.00,24.00
2025-09-23T06:59:00Z,78.00,24.00
2025-09-23T09:01:00Z,77.00,24.00
2025-09-23T09:02:00Z,77.00,24.00
2025-09-23T09:04:00Z,76.00,24.00
2025-09-23T09:05:00Z,75.00,25.00
2025-09-23T09:06:00Z,75.00,25.90
2025-09-23T09:07:00Z,75.00,25.90
2025-09-23T09:08:00Z,75.00,25.90
2025-09-23T09:10:00Z,75.00,26.00
2025-09-23T09:12:00Z,75.00,26.00
2025-09-23T09:15:00Z,75.00,26.00
2025-09-23T09:21:00Z,75.00,26.00
2025-09-23T09:23:00Z,75.00,26.00
2025-09-23T09:28:00Z,75.00,26.00
2025-09-23T09:30:00Z,76.00,26.00
2025-09-23T09:34:00Z,76.00,26.00
2025-09-23T09:35:00Z,76.00,25.00
2025-09-23T09:39:00Z,76.00,25.00
2025-09-23T09:40:00Z,76.00,25.00
2025-09-23T09:43:00Z,76.00,25.00
2025-09-23T09:45:00Z,76.00,25.00
2025-09-23T09:46:00Z,76.00,25.00
2025-09-23T09:48:00Z,76.00,25.00
2025-09-23T09:50:00Z,76.00,25.00
2025-09-23T09:51:00Z,76.00,25.00
2025-09-23T10:00:00Z,76.00,25.00
2025-09-23T10:01:00Z,76.00,25.00
2025-09-23T10:02:00Z,76.80,25.00
2025-09-23T10:04:00Z,76.00,25.00
2025-09-23T10:05:00Z,76.00,25.00
2025-09-23T10:06:00Z,76.00,25.00
2025-09-23T10:07:00Z,76.00,25.00
2025-09-23T10:09:00Z,77.00,25.00
2025-09-23T10:15:00Z,77.00,25.00
2025-09-23T10:16:00Z,77.00,25.00
2025-09-23T10:17:00Z,77.00,25.00
2025-09-23T10:18:00Z,77.00,25.00
2025-09-23T10:20:00Z,77.00,25.00
2025-09-23T10:23:00Z,77.00,25.00
2025-09-23T10:26:00Z,77.00,25.00
2025-09-23T10:27:00Z,77.00,25.00
2025-09-23T10:33:00Z,77.00,25.00
2025-09-23T10:38:00Z,77.00,25.00
2025-09-23T10:40:00Z,77.00,25.00
2025-09-23T10:48:00Z,77.00,25.00
2025-09-23T10:49:00Z,77.00,25.00
2025-09-23T10:53:00Z,77.00,25.00
2025-09-23T10:54:00Z,77.00,25.00
2025-09-23T10:56:00Z,77.00,25.00
2025-09-23T10:57:00Z,77.00,25.00
2025-09-23T10:58:00Z,77.00,25.00
2025-09-23T10:59:00Z,77.00,25.00
2025-09-23T11:00:00Z,77.00,25.00
2025-09-23T11:02:00Z,77.00,25.00
2025-09-23T11:03:00Z,77.00,25.00
2025-09-23T11:06:00Z,77.00,25.00
2025-09-23T11:08:00Z,77.00,25.00
2025-09-23T11:10:00Z,77.00,25.00
2025-09-23T11:11:00Z,77.00,25.00
2025-09-23T11:12:00Z,77.00,24.00
2025-09-23T11:13:00Z,76.00,24.10
2025-09-23T11:14:00Z,76.00,24.10
2025-09-23T11:15:00Z,76.00,24.93
2025-09-23T11:18:00Z,76.00,24.00
2025-09-23T11:20:00Z,76.00,24.00
2025-09-23T11:21:00Z,76.00,23.94
2025-09-23T11:23:00Z,77.00,23.94
2025-09-23T11:24:00Z,77.00,25.00
2025-09-23T11:25:00Z,77.00,25.00
2025-09-23T11:27:00Z,77.00,25.00
2025-09-23T11:28:00Z,77.00,25.00
2025-09-23T11:29:00Z,77.00,25.00
2025-09-23T11:30:00Z,77.00,25.00
2025-09-23T11:31:00Z,77.00,25.00
2025-09-23T11:32:00Z,77.00,25.00
2025-09-23T11:33:00Z,77.00,25.00
2025-09-23T11:35:00Z,77.00,23.00
2025-09-23T11:37:00Z,77.00,25.00
2025-09-23T11:38:00Z,77.00,25.00
2025-09-23T11:39:00Z,77.00,25.00
2025-09-23T11:40:00Z,77.00,25.00
2025-09-23T11:41:00Z,76.79,27.00
2025-09-23T11:42:00Z,78.11,27.00
2025-09-23T11:43:00Z,74.00,26.08
2025-09-23T11:44:00Z,74.00,27.57
2025-09-23T11:45:00Z,76.68,28.00
2025-09-23T11:46:00Z,78.15,27.00
2025-09-23T11:47:00Z,73.00,27.00
2025-09-23T11:48:00Z,72.34,29.96
2025-09-23T11:49:00Z,72.00,30.13
2025-09-23T11:50:00Z,70.00,31.15
2025-09-23T11:51:00Z,68.00,30.00
2025-09-23T11:52:00Z,69.00,33.00
2025-09-23T11:53:00Z,69.00,31.38
2025-09-23T11:54:00Z,72.00,30.32
2025-09-23T11:55:00Z,69.66,33.00
2025-09-23T11:56:00Z,67.00,35.17
2025-09-23T11:57:00Z,66.01,35.00
2025-09-23T11:58:00Z,68.18,34.32
2025-09-23T11:59:00Z,67.00,34.09
2025-09-23T12:00:00Z,66.00,35.14
2025-09-23T12:01:00Z,64.35,37.20
2025-09-23T12:02:00Z,65.85,36.00
2025-09-23T12:03:00Z,65.85,34.40
2025-09-23T12:04:00Z,72.50,31.00
2025-09-23T12:05:00Z,67.00,33.23
2025-09-23T12:06:00Z,64.78,37.54
2025-09-23T12:07:00Z,64.13,37.00
2025-09-23T12:08:00Z,65.50,31.00
2025-09-23T12:09:00Z,75.00,31.00
2025-09-23T12:10:00Z,67.37,31.00
2025-09-23T12:11:00Z,69.33,35.00
2025-09-23T12:12:00Z,66.00,33.15
2025-09-23T12:13:00Z,65.00,35.29
2025-09-23T12:14:00Z,63.93,39.07
2025-09-23T12:15:00Z,64.19,40.00
2025-09-23T12:16:00Z,65.00,40.00
2025-09-23T12:17:00Z,65.40,35.00
2025-09-23T12:18:00Z,67.85,33.79
2025-09-23T12:19:00Z,66.00,33.48
2025-09-23T12:20:00Z,66.00,35.00
2025-09-23T12:21:00Z,66.00,35.08
2025-09-23T12:22:00Z,65.54,36.68
2025-09-23T12:23:00Z,65.54,34.00
2025-09-23T12:24:00Z,69.00,32.97
2025-09-23T12:25:00Z,70.95,26.00
2025-09-23T12:26:00Z,71.63,25.92
2025-09-23T12:27:00Z,67.18,33.44
2025-09-23T12:28:00Z,64.00,37.23
2025-09-23T12:29:00Z,73.22,30.72
2025-09-23T12:30:00Z,80.58,20.93
2025-09-23T12:31:00Z,85.87,15.15
2025-09-23T12:32:00Z,85.66,14.22
2025-09-23T12:33:00Z,88.33,14.49
2025-09-23T12:34:00Z,86.56,14.84
2025-09-23T12:35:00Z,83.42,16.45
2025-09-23T12:36:00Z,79.00,22.59
2025-09-23T12:37:00Z,81.29,15.01
2025-09-23T12:38:00Z,81.29,15.36
2025-09-23T12:39:00Z,88.00,13.72
2025-09-23T12:40:00Z,89.03,12.88
2025-09-23T12:41:00Z,90.18,9.83
2025-09-23T12:42:00Z,92.68,9.72
2025-09-23T12:43:00Z,92.14,5.96
2025-09-23T12:44:00Z,88.16,12.25
2025-09-23T12:45:00Z,87.00,13.50
2025-09-23T12:46:00Z,87.00,13.50
2025-09-23T12:47:00Z,87.22,14.23
2025-09-23T12:48:00Z,89.70,14.02
2025-09-23T12:49:00Z,87.25,12.34
2025-09-23T12:50:00Z,87.97,12.29
2025-09-23T12:51:00Z,87.97,10.50
2025-09-23T12:52:00Z,89.00,13.17
2025-09-23T12:53:00Z,87.00,14.00
2025-09-23T12:54:00Z,88.00,12.53
2025-09-23T12:55:00Z,88.73,12.58
2025-09-23T12:56:00Z,88.46,12.61
2025-09-23T12:57:00Z,88.46,13.27
2025-09-23T12:58:00Z,87.00,13.46
2025-09-23T12:59:00Z,86.00,14.16
2025-09-23T13:00:00Z,83.63,16.00
2025-09-23T13:01:00Z,86.00,14.24
2025-09-23T13:02:00Z,85.00,17.34
2025-09-23T13:03:00Z,87.00,14.72
2025-09-23T13:04:00Z,87.00,14.49
2025-09-23T13:05:00Z,85.00,17.24
2025-09-23T13:06:00Z,83.00,17.14
2025-09-23T13:07:00Z,85.73,16.98
2025-09-23T13:08:00Z,84.00,14.00
2025-09-23T13:09:00Z,86.00,15.72
2025-09-23T13:10:00Z,85.00,13.92
2025-09-23T13:11:00Z,85.00,24.00
2025-09-23T13:12:00Z,79.90,19.22
2025-09-23T13:13:00Z,79.90,20.00
2025-09-23T13:14:00Z,78.94,21.00
2025-09-23T13:15:00Z,78.94,25.91
2025-09-23T13:16:00Z,80.85,19.76
2025-09-23T13:17:00Z,84.00,17.99
2025-09-23T13:18:00Z,84.91,18.01
2025-09-23T13:19:00Z,84.91,18.28
2025-09-23T13:20:00Z,85.00,20.61
2025-09-23T13:21:00Z,86.28,15.02
2025-09-23T13:22:00Z,84.38,17.00
2025-09-23T13:23:00Z,82.00,18.00
2025-09-23T13:24:00Z,81.61,18.37
2025-09-23T13:25:00Z,77.68,20.87
2025-09-23T13:26:00Z,81.61,17.54
2025-09-23T13:27:00Z,80.87,20.00
2025-09-23T13:28:00Z,85.41,12.48
2025-09-23T13:29:00Z,90.35,8.97
2025-09-23T13:30:00Z,86.77,14.06
2025-09-23T13:31:00Z,95.85,4.78
2025-09-23T13:32:00Z,99.00,1.00
2025-09-23T13:33:00Z,99.00,1.00
2025-09-23T13:37:00Z,99.00,1.00
2025-09-23T13:39:00Z,99.00,1.00
