# event_ticker=KXATPCHALLENGERMATCH-26JUN06MERPEL
# final_score=6-3 5-7 6-3
# match_winner=Daniel Merida
# fav_player=Daniel Merida
# dog_player=Andrea Pellegrino
# kalshi_date=2026-06-06
timestamp,Daniel Merida,Andrea Pellegrino
2026-06-06T19:18:00Z,72.00,28.17
2026-06-06T19:19:00Z,71.60,28.32
2026-06-06T19:20:00Z,72.70,28.23
2026-06-06T19:21:00Z,73.44,28.84
2026-06-06T19:22:00Z,72.56,28.97
2026-06-06T19:23:00Z,57.27,40.57
2026-06-06T19:24:00Z,55.85,44.03
2026-06-06T19:25:00Z,57.13,44.16
2026-06-06T19:26:00Z,54.52,45.24
2026-06-06T19:27:00Z,54.07,47.00
2026-06-06T19:28:00Z,53.57,44.35
2026-06-06T19:29:00Z,53.67,47.76
2026-06-06T19:30:00Z,52.72,47.86
2026-06-06T19:31:00Z,52.26,49.32
2026-06-06T19:32:00Z,52.97,49.19
2026-06-06T19:33:00Z,52.24,48.03
2026-06-06T19:34:00Z,51.00,50.06
2026-06-06T19:35:00Z,54.61,47.55
2026-06-06T19:36:00Z,59.49,38.45
2026-06-06T19:37:00Z,59.16,41.53
2026-06-06T19:38:00Z,55.61,45.65
2026-06-06T19:39:00Z,54.46,46.62
2026-06-06T19:40:00Z,54.46,47.00
2026-06-06T19:41:00Z,58.76,36.26
2026-06-06T19:42:00Z,61.01,38.81
2026-06-06T19:43:00Z,66.38,39.27
2026-06-06T19:44:00Z,63.18,37.04
2026-06-06T19:45:00Z,70.82,30.67
2026-06-06T19:46:00Z,70.25,28.82
2026-06-06T19:47:00Z,73.82,27.73
2026-06-06T19:48:00Z,75.69,24.29
2026-06-06T19:49:00Z,75.88,24.94
2026-06-06T19:50:00Z,72.69,27.41
2026-06-06T19:51:00Z,70.19,29.34
2026-06-06T19:52:00Z,71.00,30.00
2026-06-06T19:53:00Z,72.92,29.76
2026-06-06T19:54:00Z,70.39,29.05
2026-06-06T19:55:00Z,69.21,28.25
2026-06-06T19:56:00Z,76.73,24.40
2026-06-06T19:57:00Z,74.73,27.59
2026-06-06T19:58:00Z,78.99,19.76
2026-06-06T19:59:00Z,78.60,23.67
2026-06-06T20:00:00Z,73.56,28.78
2026-06-06T20:01:00Z,71.14,29.38
2026-06-06T20:02:00Z,72.06,28.96
2026-06-06T20:03:00Z,72.92,28.43
2026-06-06T20:04:00Z,69.26,31.94
2026-06-06T20:05:00Z,73.31,26.71
2026-06-06T20:06:00Z,77.95,23.77
2026-06-06T20:07:00Z,79.14,22.40
2026-06-06T20:08:00Z,75.92,27.86
2026-06-06T20:09:00Z,70.24,30.95
2026-06-06T20:10:00Z,71.01,30.58
2026-06-06T20:11:00Z,70.78,30.53
2026-06-06T20:12:00Z,61.02,39.37
2026-06-06T20:13:00Z,47.22,51.76
2026-06-06T20:14:00Z,48.32,51.36
2026-06-06T20:15:00Z,48.25,51.29
2026-06-06T20:16:00Z,48.63,51.43
2026-06-06T20:17:00Z,52.75,49.61
2026-06-06T20:18:00Z,48.43,52.21
2026-06-06T20:19:00Z,44.55,57.14
2026-06-06T20:20:00Z,48.70,52.67
2026-06-06T20:21:00Z,56.04,43.50
2026-06-06T20:22:00Z,49.55,56.08
2026-06-06T20:23:00Z,44.08,55.90
2026-06-06T20:24:00Z,50.04,54.13
2026-06-06T20:25:00Z,53.09,47.95
2026-06-06T20:26:00Z,56.37,43.76
2026-06-06T20:27:00Z,50.81,50.31
2026-06-06T20:28:00Z,46.97,54.81
2026-06-06T20:29:00Z,46.16,54.77
2026-06-06T20:30:00Z,46.50,53.83
2026-06-06T20:31:00Z,41.59,61.09
2026-06-06T20:32:00Z,48.67,50.96
2026-06-06T20:33:00Z,50.87,49.96
2026-06-06T20:34:00Z,53.83,47.83
2026-06-06T20:35:00Z,56.52,42.67
2026-06-06T20:36:00Z,60.68,39.94
2026-06-06T20:37:00Z,53.21,46.25
2026-06-06T20:38:00Z,54.02,49.02
2026-06-06T20:39:00Z,73.15,29.28
2026-06-06T20:40:00Z,78.75,20.32
2026-06-06T20:41:00Z,79.32,22.72
2026-06-06T20:42:00Z,65.92,33.18
2026-06-06T20:43:00Z,76.12,29.84
2026-06-06T20:44:00Z,79.77,21.90
2026-06-06T20:45:00Z,81.71,24.64
2026-06-06T20:46:00Z,76.47,24.56
2026-06-06T20:47:00Z,77.65,22.41
2026-06-06T20:48:00Z,65.53,33.38
2026-06-06T20:49:00Z,67.40,31.27
2026-06-06T20:50:00Z,75.67,26.41
2026-06-06T20:51:00Z,79.17,24.85
2026-06-06T20:52:00Z,74.48,21.80
2026-06-06T20:53:00Z,82.58,17.77
2026-06-06T20:54:00Z,86.22,15.35
2026-06-06T20:55:00Z,91.23,11.45
2026-06-06T20:56:00Z,94.19,9.44
2026-06-06T20:57:00Z,90.14,11.31
2026-06-06T20:58:00Z,84.32,17.70
2026-06-06T20:59:00Z,80.90,20.62
2026-06-06T21:00:00Z,82.78,19.83
2026-06-06T21:01:00Z,89.21,14.03
2026-06-06T21:02:00Z,89.97,10.50
2026-06-06T21:03:00Z,88.95,10.15
2026-06-06T21:04:00Z,88.27,12.06
2026-06-06T21:05:00Z,89.11,12.37
2026-06-06T21:06:00Z,95.17,5.81
2026-06-06T21:07:00Z,99.00,1.00
2026-06-06T21:08:00Z,99.00,1.00
2026-06-06T21:09:00Z,99.00,1.00
2026-06-06T21:10:00Z,99.00,1.00
2026-06-06T21:11:00Z,99.00,1.00
2026-06-06T21:12:00Z,99.00,1.00
