# event_ticker=KXATPMATCH-25NOV13FRIDE
# final_score=7-6(3) 6-3
# score_resolution=7-6 6-3
# match_winner=Alex de Minaur
# fav_player=Alex de Minaur
# dog_player=Taylor Fritz
# kalshi_date=2025-11-13
timestamp,Alex de Minaur,Taylor Fritz
2025-11-13T05:12:00Z,29.00,72.00
2025-11-13T05:13:00Z,29.00,72.00
2025-11-13T05:14:00Z,29.00,72.00
2025-11-13T05:15:00Z,29.00,72.00
2025-11-13T05:16:00Z,29.00,72.00
2025-11-13T05:17:00Z,29.00,72.00
2025-11-13T05:19:00Z,29.00,72.00
2025-11-13T05:20:00Z,29.00,72.00
2025-11-13T05:21:00Z,29.00,72.00
2025-11-13T05:22:00Z,29.00,72.00
2025-11-13T05:23:00Z,29.00,72.00
2025-11-13T05:24:00Z,29.00,72.00
2025-11-13T05:25:00Z,29.00,71.39
2025-11-13T05:26:00Z,29.00,72.00
2025-11-13T05:27:00Z,29.00,72.00
2025-11-13T05:28:00Z,29.00,72.00
2025-11-13T05:29:00Z,29.00,72.00
2025-11-13T05:30:00Z,29.00,72.00
2025-11-13T05:31:00Z,29.00,72.00
2025-11-13T05:32:00Z,29.00,72.00
2025-11-13T05:33:00Z,29.00,72.00
2025-11-13T05:34:00Z,29.00,72.00
2025-11-13T05:35:00Z,28.99,72.00
2025-11-13T05:36:00Z,29.00,72.00
2025-11-13T05:37:00Z,29.00,72.00
2025-11-13T05:38:00Z,29.00,72.00
2025-11-13T05:39:00Z,29.00,71.78
2025-11-13T05:40:00Z,29.00,72.00
2025-11-13T05:41:00Z,29.00,71.99
2025-11-13T05:42:00Z,29.00,72.00
2025-11-13T05:43:00Z,29.00,72.00
2025-11-13T05:44:00Z,29.00,72.00
2025-11-13T05:45:00Z,29.00,72.00
2025-11-13T05:46:00Z,29.00,72.00
2025-11-13T05:47:00Z,29.00,72.00
2025-11-13T05:48:00Z,29.00,72.00
2025-11-13T05:50:00Z,29.00,72.00
2025-11-13T05:51:00Z,29.00,72.00
2025-11-13T05:52:00Z,29.00,72.00
2025-11-13T05:53:00Z,29.00,72.00
2025-11-13T05:54:00Z,29.00,72.00
2025-11-13T05:55:00Z,29.00,72.00
2025-11-13T05:56:00Z,29.00,72.00
2025-11-13T05:58:00Z,29.00,72.00
2025-11-13T05:59:00Z,29.00,72.00
2025-11-13T06:00:00Z,29.00,72.00
2025-11-13T06:01:00Z,29.00,72.00
2025-11-13T06:02:00Z,29.00,72.00
2025-11-13T06:03:00Z,29.00,72.00
2025-11-13T06:04:00Z,29.00,72.00
2025-11-13T06:05:00Z,29.00,72.00
2025-11-13T06:06:00Z,29.00,71.00
2025-11-13T06:07:00Z,29.00,72.00
2025-11-13T06:08:00Z,29.00,72.00
2025-11-13T06:09:00Z,29.00,72.00
2025-11-13T06:10:00Z,29.00,72.00
2025-11-13T06:11:00Z,29.00,72.00
2025-11-13T06:12:00Z,29.00,72.00
2025-11-13T06:13:00Z,29.00,72.00
2025-11-13T06:14:00Z,29.00,72.00
2025-11-13T06:15:00Z,29.00,72.00
2025-11-13T06:16:00Z,29.00,72.00
2025-11-13T06:17:00Z,29.00,72.00
2025-11-13T06:18:00Z,29.00,72.04
2025-11-13T06:19:00Z,29.00,73.00
2025-11-13T06:20:00Z,29.00,73.00
2025-11-13T06:21:00Z,29.00,72.00
2025-11-13T06:22:00Z,29.00,73.00
2025-11-13T06:23:00Z,29.00,73.00
2025-11-13T06:24:00Z,29.00,73.00
2025-11-13T06:25:00Z,29.00,72.00
2025-11-13T06:27:00Z,29.00,72.51
2025-11-13T06:28:00Z,29.00,73.00
2025-11-13T06:29:00Z,29.00,72.97
2025-11-13T06:30:00Z,29.00,73.00
2025-11-13T06:31:00Z,29.00,73.00
2025-11-13T06:32:00Z,29.00,72.99
2025-11-13T06:33:00Z,28.00,72.99
2025-11-13T06:34:00Z,28.36,73.00
2025-11-13T06:35:00Z,29.00,73.00
2025-11-13T06:36:00Z,29.00,73.00
2025-11-13T06:37:00Z,29.00,73.00
2025-11-13T06:38:00Z,28.00,72.59
2025-11-13T06:39:00Z,29.00,73.00
2025-11-13T06:40:00Z,29.00,73.00
2025-11-13T06:41:00Z,28.96,73.00
2025-11-13T06:42:00Z,29.00,73.00
2025-11-13T06:43:00Z,29.00,73.00
2025-11-13T06:44:00Z,29.00,73.00
2025-11-13T06:46:00Z,29.00,73.00
2025-11-13T06:47:00Z,29.00,73.00
2025-11-13T06:48:00Z,29.00,73.00
2025-11-13T06:49:00Z,29.00,73.00
2025-11-13T06:50:00Z,29.00,73.00
2025-11-13T06:51:00Z,29.00,73.00
2025-11-13T06:52:00Z,29.00,73.00
2025-11-13T06:53:00Z,29.00,73.00
2025-11-13T06:54:00Z,29.00,73.00
2025-11-13T06:55:00Z,29.00,74.00
2025-11-13T06:56:00Z,29.00,74.00
2025-11-13T06:57:00Z,29.00,74.00
2025-11-13T06:58:00Z,29.00,74.00
2025-11-13T06:59:00Z,28.97,74.00
2025-11-13T07:00:00Z,28.97,74.00
2025-11-13T07:01:00Z,29.00,74.00
2025-11-13T07:02:00Z,29.00,73.00
2025-11-13T07:03:00Z,29.00,74.00
2025-11-13T07:04:00Z,29.00,74.00
2025-11-13T07:06:00Z,29.00,73.39
2025-11-13T07:07:00Z,29.00,74.00
2025-11-13T07:08:00Z,29.00,74.00
2025-11-13T07:09:00Z,29.00,74.00
2025-11-13T07:10:00Z,29.00,74.00
2025-11-13T07:11:00Z,29.00,74.00
2025-11-13T07:12:00Z,29.00,73.00
2025-11-13T07:13:00Z,29.00,74.00
2025-11-13T07:14:00Z,29.00,74.00
2025-11-13T07:15:00Z,29.00,74.00
2025-11-13T07:16:00Z,29.00,73.98
2025-11-13T07:18:00Z,29.00,73.67
2025-11-13T07:19:00Z,29.00,73.67
2025-11-13T07:20:00Z,28.00,74.00
2025-11-13T07:21:00Z,29.00,74.00
2025-11-13T07:23:00Z,29.00,74.00
2025-11-13T07:24:00Z,29.00,74.00
2025-11-13T07:25:00Z,29.00,74.00
2025-11-13T07:26:00Z,29.00,74.00
2025-11-13T07:28:00Z,29.00,73.01
2025-11-13T07:29:00Z,29.00,74.00
2025-11-13T07:30:00Z,29.00,74.00
2025-11-13T07:31:00Z,28.00,74.00
2025-11-13T07:32:00Z,29.00,74.00
2025-11-13T07:33:00Z,29.00,74.00
2025-11-13T07:34:00Z,28.00,73.72
2025-11-13T07:35:00Z,29.00,73.72
2025-11-13T07:36:00Z,29.00,74.00
2025-11-13T07:37:00Z,29.00,74.00
2025-11-13T07:38:00Z,29.00,74.00
2025-11-13T07:39:00Z,29.00,74.00
2025-11-13T07:40:00Z,29.00,74.00
2025-11-13T07:41:00Z,29.00,74.00
2025-11-13T07:42:00Z,29.00,74.00
2025-11-13T07:43:00Z,29.00,74.00
2025-11-13T07:44:00Z,29.00,74.00
2025-11-13T07:45:00Z,29.00,74.00
2025-11-13T07:46:00Z,29.00,74.00
2025-11-13T07:47:00Z,29.00,74.00
2025-11-13T07:48:00Z,29.00,74.00
2025-11-13T07:49:00Z,29.00,74.00
2025-11-13T07:50:00Z,29.00,74.00
2025-11-13T07:51:00Z,29.00,74.00
2025-11-13T07:52:00Z,29.00,74.00
2025-11-13T07:53:00Z,29.00,74.00
2025-11-13T07:54:00Z,29.00,74.00
2025-11-13T07:56:00Z,29.00,74.00
2025-11-13T07:57:00Z,29.00,74.00
2025-11-13T07:58:00Z,29.00,74.00
2025-11-13T07:59:00Z,29.00,74.00
2025-11-13T08:00:00Z,29.00,74.00
2025-11-13T10:01:00Z,28.04,73.59
2025-11-13T10:02:00Z,28.04,73.00
2025-11-13T10:03:00Z,28.04,73.62
2025-11-13T10:04:00Z,29.00,74.00
2025-11-13T10:05:00Z,29.00,74.00
2025-11-13T10:06:00Z,29.00,74.00
2025-11-13T10:07:00Z,29.00,73.67
2025-11-13T10:08:00Z,28.00,73.02
2025-11-13T10:09:00Z,28.00,73.02
2025-11-13T10:11:00Z,28.00,74.00
2025-11-13T10:12:00Z,28.00,73.87
2025-11-13T10:13:00Z,29.00,73.87
2025-11-13T10:14:00Z,29.00,73.00
2025-11-13T10:15:00Z,29.00,74.00
2025-11-13T10:16:00Z,29.00,74.00
2025-11-13T10:17:00Z,29.00,74.00
2025-11-13T10:18:00Z,29.00,74.00
2025-11-13T10:20:00Z,29.00,74.00
2025-11-13T10:21:00Z,29.00,74.00
2025-11-13T10:22:00Z,29.00,74.00
2025-11-13T10:23:00Z,29.00,74.00
2025-11-13T10:24:00Z,29.00,73.95
2025-11-13T10:25:00Z,29.00,73.00
2025-11-13T10:26:00Z,29.00,73.00
2025-11-13T10:27:00Z,29.00,74.00
2025-11-13T10:30:00Z,29.00,74.00
2025-11-13T10:31:00Z,29.00,73.01
2025-11-13T10:32:00Z,29.00,73.01
2025-11-13T10:34:00Z,29.00,72.00
2025-11-13T10:35:00Z,28.60,73.00
2025-11-13T10:36:00Z,29.00,73.00
2025-11-13T10:37:00Z,29.00,73.00
2025-11-13T10:39:00Z,29.00,73.00
2025-11-13T10:40:00Z,29.00,73.00
2025-11-13T10:41:00Z,29.00,73.00
2025-11-13T10:42:00Z,29.00,72.00
2025-11-13T10:43:00Z,29.00,73.00
2025-11-13T10:44:00Z,28.00,72.03
2025-11-13T10:46:00Z,28.00,73.00
2025-11-13T10:47:00Z,28.00,71.91
2025-11-13T10:48:00Z,28.36,72.00
2025-11-13T10:50:00Z,28.36,72.00
2025-11-13T10:51:00Z,28.00,72.00
2025-11-13T10:52:00Z,28.00,72.00
2025-11-13T10:54:00Z,29.00,72.00
2025-11-13T10:56:00Z,29.00,72.00
2025-11-13T10:57:00Z,29.00,72.00
2025-11-13T10:59:00Z,29.00,72.00
2025-11-13T11:00:00Z,29.00,72.00
2025-11-13T11:01:00Z,29.00,72.00
2025-11-13T11:02:00Z,29.00,72.00
2025-11-13T11:03:00Z,29.00,72.00
2025-11-13T11:04:00Z,29.00,72.00
2025-11-13T11:05:00Z,29.00,72.00
2025-11-13T11:06:00Z,29.00,72.00
2025-11-13T11:07:00Z,29.00,72.00
2025-11-13T11:08:00Z,29.00,72.00
2025-11-13T11:09:00Z,29.00,72.00
2025-11-13T11:10:00Z,29.00,72.00
2025-11-13T11:11:00Z,29.00,72.00
2025-11-13T11:12:00Z,29.00,72.00
2025-11-13T11:14:00Z,29.00,72.00
2025-11-13T11:15:00Z,29.00,72.00
2025-11-13T11:16:00Z,29.00,72.00
2025-11-13T11:17:00Z,29.00,72.00
2025-11-13T11:18:00Z,29.00,72.00
2025-11-13T11:19:00Z,29.00,72.00
2025-11-13T11:20:00Z,29.00,72.00
2025-11-13T11:22:00Z,29.00,72.00
2025-11-13T11:23:00Z,29.00,72.00
2025-11-13T11:24:00Z,29.00,72.00
2025-11-13T11:25:00Z,29.00,72.00
2025-11-13T11:26:00Z,29.00,72.00
2025-11-13T11:27:00Z,29.00,72.00
2025-11-13T11:28:00Z,29.00,72.00
2025-11-13T11:29:00Z,29.00,72.00
2025-11-13T11:30:00Z,29.00,72.00
2025-11-13T11:31:00Z,29.00,72.00
2025-11-13T11:34:00Z,29.00,72.00
2025-11-13T11:36:00Z,29.00,72.00
2025-11-13T11:37:00Z,29.00,72.00
2025-11-13T11:38:00Z,29.00,72.00
2025-11-13T11:39:00Z,29.00,71.00
2025-11-13T11:40:00Z,29.00,72.00
2025-11-13T11:42:00Z,29.00,71.46
2025-11-13T11:44:00Z,29.00,71.46
2025-11-13T11:45:00Z,29.00,71.96
2025-11-13T11:46:00Z,29.00,71.96
2025-11-13T11:47:00Z,29.00,72.00
2025-11-13T11:48:00Z,29.00,72.00
2025-11-13T11:49:00Z,29.00,71.98
2025-11-13T11:50:00Z,29.00,72.00
2025-11-13T11:51:00Z,29.00,72.00
2025-11-13T11:52:00Z,29.00,72.00
2025-11-13T11:53:00Z,29.00,72.00
2025-11-13T11:54:00Z,29.00,72.00
2025-11-13T11:55:00Z,29.00,72.00
2025-11-13T11:56:00Z,29.00,72.00
2025-11-13T11:57:00Z,29.00,72.00
2025-11-13T11:58:00Z,29.00,72.00
2025-11-13T11:59:00Z,29.00,72.00
2025-11-13T12:00:00Z,29.00,72.00
2025-11-13T12:01:00Z,29.00,72.00
2025-11-13T12:02:00Z,29.00,72.00
2025-11-13T12:03:00Z,29.00,72.00
2025-11-13T12:04:00Z,29.00,72.00
2025-11-13T12:05:00Z,29.00,72.00
2025-11-13T12:06:00Z,29.00,72.00
2025-11-13T12:07:00Z,29.00,72.00
2025-11-13T12:08:00Z,29.00,72.00
2025-11-13T12:09:00Z,29.00,72.00
2025-11-13T12:10:00Z,29.00,72.00
2025-11-13T12:11:00Z,29.00,72.00
2025-11-13T12:12:00Z,29.00,72.00
2025-11-13T12:13:00Z,29.00,72.00
2025-11-13T12:14:00Z,29.00,72.00
2025-11-13T12:15:00Z,29.00,72.00
2025-11-13T12:16:00Z,29.00,72.00
2025-11-13T12:17:00Z,29.00,72.00
2025-11-13T12:18:00Z,29.00,72.00
2025-11-13T12:19:00Z,29.00,72.00
2025-11-13T12:20:00Z,29.00,72.00
2025-11-13T12:21:00Z,29.00,72.00
2025-11-13T12:22:00Z,29.00,72.00
2025-11-13T12:23:00Z,29.00,72.00
2025-11-13T12:24:00Z,29.00,72.00
2025-11-13T12:25:00Z,29.00,72.00
2025-11-13T12:26:00Z,29.00,72.00
2025-11-13T12:27:00Z,29.00,72.00
2025-11-13T12:28:00Z,29.00,72.00
2025-11-13T12:29:00Z,29.00,72.00
2025-11-13T12:30:00Z,29.00,72.00
2025-11-13T12:31:00Z,29.00,71.97
2025-11-13T12:32:00Z,29.00,72.00
2025-11-13T12:33:00Z,29.00,72.00
2025-11-13T12:34:00Z,29.00,72.00
2025-11-13T12:35:00Z,29.00,72.00
2025-11-13T12:36:00Z,29.00,72.00
2025-11-13T12:37:00Z,29.00,72.00
2025-11-13T12:38:00Z,29.00,72.00
2025-11-13T12:39:00Z,28.40,72.00
2025-11-13T12:40:00Z,29.00,72.00
2025-11-13T12:41:00Z,29.00,72.00
2025-11-13T12:42:00Z,29.00,72.00
2025-11-13T12:43:00Z,29.00,71.99
2025-11-13T12:44:00Z,28.36,71.97
2025-11-13T12:45:00Z,29.00,72.00
2025-11-13T12:46:00Z,29.00,72.00
2025-11-13T12:47:00Z,29.00,72.00
2025-11-13T12:48:00Z,29.00,72.00
2025-11-13T12:49:00Z,29.00,72.00
2025-11-13T12:50:00Z,29.00,72.00
2025-11-13T12:51:00Z,29.00,72.00
2025-11-13T12:52:00Z,29.00,72.00
2025-11-13T12:53:00Z,29.00,71.99
2025-11-13T12:54:00Z,29.00,72.00
2025-11-13T12:55:00Z,29.00,72.00
2025-11-13T12:56:00Z,29.00,72.00
2025-11-13T12:57:00Z,29.00,71.78
2025-11-13T12:58:00Z,29.00,71.00
2025-11-13T12:59:00Z,29.00,71.11
2025-11-13T13:00:00Z,29.00,72.00
2025-11-13T13:01:00Z,29.00,72.00
2025-11-13T13:02:00Z,29.00,72.00
2025-11-13T13:03:00Z,29.00,72.00
2025-11-13T13:04:00Z,29.00,71.73
2025-11-13T13:05:00Z,29.00,72.00
2025-11-13T13:06:00Z,28.95,72.00
2025-11-13T13:07:00Z,29.00,72.00
2025-11-13T13:08:00Z,29.00,72.00
2025-11-13T13:09:00Z,29.00,71.99
2025-11-13T13:10:00Z,29.00,72.00
2025-11-13T13:11:00Z,29.00,72.00
2025-11-13T13:12:00Z,29.00,72.00
2025-11-13T13:13:00Z,29.00,72.00
2025-11-13T13:14:00Z,28.41,72.30
2025-11-13T13:15:00Z,29.00,71.96
2025-11-13T13:16:00Z,29.75,72.95
2025-11-13T13:17:00Z,28.73,72.78
2025-11-13T13:18:00Z,30.10,71.51
2025-11-13T13:19:00Z,30.30,70.62
2025-11-13T13:20:00Z,32.03,69.17
2025-11-13T13:21:00Z,35.31,65.89
2025-11-13T13:22:00Z,47.60,57.17
2025-11-13T13:23:00Z,48.51,52.42
2025-11-13T13:24:00Z,48.94,53.00
2025-11-13T13:25:00Z,46.41,54.37
2025-11-13T13:26:00Z,41.63,59.19
2025-11-13T13:27:00Z,49.59,53.72
2025-11-13T13:28:00Z,49.72,51.08
2025-11-13T13:29:00Z,49.69,52.30
2025-11-13T13:30:00Z,47.79,54.01
2025-11-13T13:31:00Z,49.90,52.23
2025-11-13T13:32:00Z,51.88,49.31
2025-11-13T13:33:00Z,50.12,51.19
2025-11-13T13:34:00Z,50.84,51.71
2025-11-13T13:35:00Z,48.44,51.96
2025-11-13T13:36:00Z,40.85,60.07
2025-11-13T13:37:00Z,31.59,69.38
2025-11-13T13:38:00Z,30.50,71.60
2025-11-13T13:39:00Z,28.32,72.63
2025-11-13T13:40:00Z,28.94,72.18
2025-11-13T13:41:00Z,28.05,74.66
2025-11-13T13:42:00Z,24.36,77.64
2025-11-13T13:43:00Z,29.44,70.67
2025-11-13T13:44:00Z,33.64,67.45
2025-11-13T13:45:00Z,41.36,60.29
2025-11-13T13:46:00Z,37.35,64.15
2025-11-13T13:47:00Z,33.41,66.95
2025-11-13T13:48:00Z,30.48,70.26
2025-11-13T13:49:00Z,32.17,69.88
2025-11-13T13:50:00Z,29.03,69.90
2025-11-13T13:51:00Z,34.49,64.92
2025-11-13T13:52:00Z,38.42,61.24
2025-11-13T13:53:00Z,38.39,62.61
2025-11-13T13:54:00Z,35.83,64.71
2025-11-13T13:55:00Z,40.33,61.09
2025-11-13T13:56:00Z,39.23,63.41
2025-11-13T13:57:00Z,36.18,62.86
2025-11-13T13:58:00Z,35.50,65.01
2025-11-13T13:59:00Z,35.26,65.73
2025-11-13T14:00:00Z,34.22,66.52
2025-11-13T14:01:00Z,37.33,64.00
2025-11-13T14:02:00Z,37.41,63.77
2025-11-13T14:03:00Z,43.08,59.62
2025-11-13T14:04:00Z,48.76,51.74
2025-11-13T14:05:00Z,56.12,45.41
2025-11-13T14:06:00Z,61.37,41.11
2025-11-13T14:07:00Z,67.38,34.03
2025-11-13T14:08:00Z,66.45,33.81
2025-11-13T14:09:00Z,66.10,33.94
2025-11-13T14:10:00Z,63.04,34.98
2025-11-13T14:11:00Z,63.13,34.96
2025-11-13T14:12:00Z,62.84,37.25
2025-11-13T14:13:00Z,66.11,34.94
2025-11-13T14:14:00Z,67.07,33.18
2025-11-13T14:15:00Z,70.23,29.90
2025-11-13T14:16:00Z,81.28,20.35
2025-11-13T14:17:00Z,87.05,13.00
2025-11-13T14:18:00Z,89.84,11.13
2025-11-13T14:19:00Z,89.63,11.91
2025-11-13T14:20:00Z,89.40,10.26
2025-11-13T14:21:00Z,91.95,9.52
2025-11-13T14:22:00Z,92.34,8.98
2025-11-13T14:23:00Z,92.18,7.66
2025-11-13T14:24:00Z,92.59,7.92
2025-11-13T14:25:00Z,91.53,8.88
2025-11-13T14:26:00Z,90.51,9.77
2025-11-13T14:27:00Z,93.49,8.86
2025-11-13T14:28:00Z,94.56,6.80
2025-11-13T14:29:00Z,96.42,6.12
2025-11-13T14:30:00Z,93.59,6.14
2025-11-13T14:31:00Z,93.38,7.72
2025-11-13T14:32:00Z,91.50,8.88
2025-11-13T14:33:00Z,88.88,9.40
2025-11-13T14:34:00Z,86.68,11.70
2025-11-13T14:35:00Z,94.32,5.48
2025-11-13T14:36:00Z,96.57,4.21
2025-11-13T14:37:00Z,95.17,4.18
2025-11-13T14:38:00Z,96.61,4.43
2025-11-13T14:39:00Z,96.94,2.61
2025-11-13T14:40:00Z,98.38,2.35
2025-11-13T14:41:00Z,97.08,2.80
2025-11-13T14:42:00Z,97.58,3.99
2025-11-13T14:43:00Z,96.52,3.81
2025-11-13T14:44:00Z,87.05,9.21
2025-11-13T14:45:00Z,89.09,12.72
2025-11-13T14:46:00Z,98.28,2.34
2025-11-13T14:47:00Z,99.00,1.00
2025-11-13T14:48:00Z,99.00,1.00
2025-11-13T14:49:00Z,99.00,1.00
2025-11-13T14:50:00Z,99.00,1.00
2025-11-13T14:51:00Z,99.00,1.00
