# event_ticker=KXATPMATCH-25OCT15HIJCOB
# final_score=6-4 7-5
# match_winner=Flavio Cobolli
# fav_player=Flavio Cobolli
# dog_player=Rinky Hijikata
# kalshi_date=2025-10-15
timestamp,Flavio Cobolli,Rinky Hijikata
2025-10-15T10:52:00Z,74.00,25.00
2025-10-15T10:53:00Z,76.03,24.88
2025-10-15T10:54:00Z,78.18,24.00
2025-10-15T10:55:00Z,81.13,22.47
2025-10-15T10:56:00Z,80.56,19.85
2025-10-15T10:57:00Z,82.74,18.78
2025-10-15T10:58:00Z,81.00,19.77
2025-10-15T10:59:00Z,80.84,20.43
2025-10-15T11:00:00Z,80.84,20.00
2025-10-15T11:01:00Z,80.00,21.67
2025-10-15T11:02:00Z,78.00,23.00
2025-10-15T11:03:00Z,80.53,21.31
2025-10-15T11:04:00Z,83.48,21.31
2025-10-15T11:05:00Z,83.42,18.36
2025-10-15T11:06:00Z,84.85,16.97
2025-10-15T11:07:00Z,83.57,18.98
2025-10-15T11:08:00Z,84.70,19.00
2025-10-15T11:09:00Z,84.77,18.50
2025-10-15T11:10:00Z,84.00,14.54
2025-10-15T11:11:00Z,85.30,16.00
2025-10-15T11:12:00Z,84.76,17.00
2025-10-15T11:13:00Z,83.00,18.77
2025-10-15T11:14:00Z,81.05,19.03
2025-10-15T11:15:00Z,85.35,17.01
2025-10-15T11:16:00Z,86.00,16.00
2025-10-15T11:17:00Z,85.11,15.00
2025-10-15T11:18:00Z,85.11,15.00
2025-10-15T11:19:00Z,85.03,15.00
2025-10-15T11:20:00Z,85.03,19.41
2025-10-15T11:21:00Z,82.00,20.00
2025-10-15T11:22:00Z,80.11,20.00
2025-10-15T11:23:00Z,75.00,28.41
2025-10-15T11:24:00Z,73.00,28.39
2025-10-15T11:25:00Z,73.00,31.89
2025-10-15T11:26:00Z,66.17,31.89
2025-10-15T11:27:00Z,70.79,32.57
2025-10-15T11:28:00Z,72.08,34.93
2025-10-15T11:29:00Z,70.87,35.65
2025-10-15T11:30:00Z,65.48,34.58
2025-10-15T11:31:00Z,65.80,34.79
2025-10-15T11:32:00Z,70.90,29.02
2025-10-15T11:33:00Z,74.95,29.02
2025-10-15T11:34:00Z,76.00,18.74
2025-10-15T11:35:00Z,75.00,21.00
2025-10-15T11:36:00Z,84.90,18.96
2025-10-15T11:37:00Z,84.95,16.98
2025-10-15T11:38:00Z,85.00,18.00
2025-10-15T11:39:00Z,83.75,16.68
2025-10-15T11:40:00Z,87.76,16.68
2025-10-15T11:41:00Z,84.52,16.34
2025-10-15T11:42:00Z,79.97,20.67
2025-10-15T11:43:00Z,80.91,21.00
2025-10-15T11:44:00Z,80.91,21.43
2025-10-15T11:45:00Z,85.00,21.43
2025-10-15T11:46:00Z,81.00,19.75
2025-10-15T11:47:00Z,81.16,22.45
2025-10-15T11:48:00Z,81.63,20.62
2025-10-15T11:49:00Z,80.00,21.00
2025-10-15T11:50:00Z,83.00,21.05
2025-10-15T11:51:00Z,82.00,19.00
2025-10-15T11:52:00Z,82.03,18.00
2025-10-15T11:53:00Z,85.00,18.00
2025-10-15T11:54:00Z,93.71,7.08
2025-10-15T11:55:00Z,95.08,4.84
2025-10-15T11:56:00Z,97.21,3.00
2025-10-15T11:57:00Z,97.00,2.39
2025-10-15T11:58:00Z,98.05,3.28
2025-10-15T11:59:00Z,98.98,1.70
2025-10-15T12:00:00Z,99.00,1.70
2025-10-15T12:01:00Z,99.00,1.70
