# event_ticker=KXATPCHALLENGERMATCH-26MAY01BERHUR
# final_score=4-6 6-3 6-4
# match_winner=Hubert Hurkacz
# fav_player=Hubert Hurkacz
# dog_player=Matteo Berrettini
# kalshi_date=2026-05-01
timestamp,Matteo Berrettini,Hubert Hurkacz
2026-05-01T14:49:00Z,48.00,53.00
2026-05-01T14:50:00Z,48.44,53.00
2026-05-01T14:52:00Z,48.85,53.00
2026-05-01T14:53:00Z,48.85,51.31
2026-05-01T14:54:00Z,48.85,53.00
2026-05-01T14:55:00Z,49.00,53.00
2026-05-01T14:56:00Z,49.00,51.18
2026-05-01T14:57:00Z,48.40,53.00
2026-05-01T14:58:00Z,48.00,53.00
2026-05-01T14:59:00Z,48.00,53.00
2026-05-01T15:00:00Z,48.00,53.48
2026-05-01T15:01:00Z,48.00,54.00
2026-05-01T15:03:00Z,49.00,54.00
2026-05-01T15:04:00Z,49.00,53.00
2026-05-01T15:05:00Z,49.00,53.00
2026-05-01T15:06:00Z,49.00,53.00
2026-05-01T15:07:00Z,48.81,53.00
2026-05-01T15:08:00Z,48.00,53.00
2026-05-01T15:09:00Z,48.00,51.31
2026-05-01T15:10:00Z,48.00,53.97
2026-05-01T15:11:00Z,48.00,54.00
2026-05-01T15:12:00Z,48.00,54.00
2026-05-01T15:13:00Z,48.00,54.00
2026-05-01T15:14:00Z,48.00,54.00
2026-05-01T15:16:00Z,48.00,54.00
2026-05-01T15:17:00Z,48.00,53.91
2026-05-01T15:18:00Z,48.00,54.00
2026-05-01T15:19:00Z,48.00,54.00
2026-05-01T15:20:00Z,48.00,54.00
2026-05-01T15:21:00Z,48.00,54.00
2026-05-01T15:22:00Z,48.00,54.68
2026-05-01T15:23:00Z,48.00,54.73
2026-05-01T15:24:00Z,48.00,54.41
2026-05-01T15:25:00Z,48.00,54.41
2026-05-01T15:26:00Z,48.00,54.00
2026-05-01T15:28:00Z,48.00,54.00
2026-05-01T15:29:00Z,48.00,54.00
2026-05-01T15:30:00Z,48.00,54.00
2026-05-01T15:31:00Z,48.00,54.00
2026-05-01T15:32:00Z,48.00,54.99
2026-05-01T15:34:00Z,48.00,54.99
2026-05-01T15:35:00Z,48.00,54.71
2026-05-01T15:36:00Z,48.00,55.00
2026-05-01T15:37:00Z,48.00,55.00
2026-05-01T15:39:00Z,48.00,55.00
2026-05-01T15:40:00Z,48.00,55.00
2026-05-01T15:41:00Z,48.00,55.00
2026-05-01T15:42:00Z,48.00,55.00
2026-05-01T15:44:00Z,48.00,55.00
2026-05-01T15:45:00Z,48.00,55.00
2026-05-01T15:47:00Z,48.00,55.00
2026-05-01T15:48:00Z,48.00,54.00
2026-05-01T15:49:00Z,48.00,53.87
2026-05-01T15:50:00Z,48.00,54.00
2026-05-01T15:51:00Z,48.00,54.00
2026-05-01T15:52:00Z,48.00,53.55
2026-05-01T15:53:00Z,48.00,54.00
2026-05-01T15:54:00Z,46.44,54.00
2026-05-01T15:55:00Z,46.00,54.00
2026-05-01T15:56:00Z,47.85,54.00
2026-05-01T15:57:00Z,48.00,54.00
2026-05-01T15:58:00Z,48.00,54.00
2026-05-01T15:59:00Z,48.00,55.00
2026-05-01T16:00:00Z,48.00,54.00
2026-05-01T16:01:00Z,48.00,52.87
2026-05-01T16:02:00Z,48.00,54.28
2026-05-01T16:03:00Z,48.00,54.00
2026-05-01T16:04:00Z,48.00,54.00
2026-05-01T16:05:00Z,48.00,54.00
2026-05-01T16:06:00Z,48.00,55.00
2026-05-01T16:07:00Z,47.00,55.00
2026-05-01T16:08:00Z,47.00,55.00
2026-05-01T16:09:00Z,47.00,54.00
2026-05-01T16:10:00Z,47.00,54.00
2026-05-01T16:11:00Z,47.21,54.00
2026-05-01T16:12:00Z,47.24,54.00
2026-05-01T16:13:00Z,48.00,54.00
2026-05-01T16:14:00Z,48.00,54.00
2026-05-01T16:15:00Z,48.00,54.00
2026-05-01T16:16:00Z,45.00,54.00
2026-05-01T16:17:00Z,48.00,54.00
2026-05-01T16:18:00Z,45.00,53.67
2026-05-01T16:19:00Z,48.00,54.00
2026-05-01T16:20:00Z,48.00,53.98
2026-05-01T16:21:00Z,47.00,54.00
2026-05-01T16:22:00Z,47.00,54.00
2026-05-01T16:24:00Z,48.00,54.00
2026-05-01T16:25:00Z,48.00,54.00
2026-05-01T16:26:00Z,48.00,54.53
2026-05-01T16:27:00Z,48.00,55.00
2026-05-01T16:28:00Z,47.00,55.00
2026-05-01T16:29:00Z,47.00,54.33
2026-05-01T16:30:00Z,47.00,54.61
2026-05-01T16:31:00Z,47.35,53.52
2026-05-01T16:32:00Z,48.00,54.00
2026-05-01T16:33:00Z,48.00,54.00
2026-05-01T16:34:00Z,48.00,54.00
2026-05-01T16:35:00Z,48.00,54.00
2026-05-01T16:36:00Z,48.00,54.00
2026-05-01T16:37:00Z,48.60,52.00
2026-05-01T16:38:00Z,48.35,54.00
2026-05-01T16:39:00Z,48.76,54.00
2026-05-01T16:40:00Z,49.00,52.08
2026-05-01T16:41:00Z,49.23,53.00
2026-05-01T16:42:00Z,49.00,53.13
2026-05-01T16:43:00Z,46.81,54.00
2026-05-01T16:44:00Z,48.10,54.00
2026-05-01T16:45:00Z,47.82,53.87
2026-05-01T16:46:00Z,48.60,54.00
2026-05-01T16:47:00Z,46.94,54.48
2026-05-01T16:48:00Z,45.33,56.09
2026-05-01T16:49:00Z,44.24,57.35
2026-05-01T16:50:00Z,45.65,55.86
2026-05-01T16:51:00Z,45.36,56.03
2026-05-01T16:52:00Z,47.08,54.90
2026-05-01T16:53:00Z,50.37,52.45
2026-05-01T16:54:00Z,50.13,50.58
2026-05-01T16:55:00Z,57.54,45.19
2026-05-01T16:56:00Z,64.01,36.74
2026-05-01T16:57:00Z,64.25,37.32
2026-05-01T16:58:00Z,63.69,37.85
2026-05-01T16:59:00Z,66.68,35.71
2026-05-01T17:00:00Z,64.36,37.56
2026-05-01T17:01:00Z,65.33,34.50
2026-05-01T17:02:00Z,66.55,34.11
2026-05-01T17:03:00Z,67.96,33.78
2026-05-01T17:04:00Z,66.06,34.04
2026-05-01T17:05:00Z,65.74,35.31
2026-05-01T17:06:00Z,64.20,36.90
2026-05-01T17:07:00Z,69.02,33.44
2026-05-01T17:08:00Z,70.79,30.90
2026-05-01T17:09:00Z,71.12,29.27
2026-05-01T17:10:00Z,68.14,32.27
2026-05-01T17:11:00Z,67.75,33.00
2026-05-01T17:12:00Z,63.49,36.35
2026-05-01T17:13:00Z,66.42,35.48
2026-05-01T17:14:00Z,70.14,30.37
2026-05-01T17:15:00Z,71.75,28.99
2026-05-01T17:16:00Z,70.85,30.47
2026-05-01T17:17:00Z,69.79,31.00
2026-05-01T17:18:00Z,69.55,31.49
2026-05-01T17:19:00Z,67.92,32.73
2026-05-01T17:20:00Z,68.81,31.55
2026-05-01T17:21:00Z,71.96,27.64
2026-05-01T17:22:00Z,71.69,28.07
2026-05-01T17:23:00Z,71.96,29.00
2026-05-01T17:24:00Z,73.87,26.82
2026-05-01T17:25:00Z,79.27,22.37
2026-05-01T17:26:00Z,78.15,25.02
2026-05-01T17:27:00Z,74.68,25.44
2026-05-01T17:28:00Z,73.72,26.62
2026-05-01T17:29:00Z,73.44,25.93
2026-05-01T17:30:00Z,71.21,29.86
2026-05-01T17:31:00Z,69.90,30.99
2026-05-01T17:32:00Z,70.71,30.06
2026-05-01T17:33:00Z,71.46,28.80
2026-05-01T17:34:00Z,71.22,29.51
2026-05-01T17:35:00Z,71.40,29.73
2026-05-01T17:36:00Z,69.98,31.61
2026-05-01T17:37:00Z,70.35,30.91
2026-05-01T17:38:00Z,74.42,28.02
2026-05-01T17:39:00Z,69.62,31.68
2026-05-01T17:40:00Z,69.08,31.98
2026-05-01T17:41:00Z,63.08,37.63
2026-05-01T17:42:00Z,55.72,43.81
2026-05-01T17:43:00Z,50.00,50.34
2026-05-01T17:44:00Z,54.22,46.89
2026-05-01T17:45:00Z,54.44,47.80
2026-05-01T17:46:00Z,48.74,52.07
2026-05-01T17:47:00Z,47.56,52.16
2026-05-01T17:48:00Z,48.09,51.33
2026-05-01T17:49:00Z,50.38,50.03
2026-05-01T17:50:00Z,50.58,51.49
2026-05-01T17:51:00Z,50.00,51.12
2026-05-01T17:52:00Z,47.96,53.21
2026-05-01T17:53:00Z,46.60,53.94
2026-05-01T17:54:00Z,46.53,53.91
2026-05-01T17:55:00Z,47.57,53.88
2026-05-01T17:56:00Z,48.84,53.02
2026-05-01T17:57:00Z,47.75,53.54
2026-05-01T17:58:00Z,45.72,55.62
2026-05-01T17:59:00Z,45.53,54.90
2026-05-01T18:00:00Z,46.84,55.77
2026-05-01T18:01:00Z,46.94,55.27
2026-05-01T18:02:00Z,46.16,55.10
2026-05-01T18:03:00Z,47.11,53.90
2026-05-01T18:04:00Z,47.55,54.37
2026-05-01T18:05:00Z,46.44,54.79
2026-05-01T18:06:00Z,50.22,51.30
2026-05-01T18:07:00Z,50.62,51.65
2026-05-01T18:08:00Z,46.71,54.10
2026-05-01T18:09:00Z,44.88,56.18
2026-05-01T18:10:00Z,46.56,54.92
2026-05-01T18:11:00Z,45.82,54.16
2026-05-01T18:12:00Z,39.51,62.58
2026-05-01T18:13:00Z,38.87,62.02
2026-05-01T18:14:00Z,19.83,83.15
2026-05-01T18:15:00Z,14.80,84.86
2026-05-01T18:16:00Z,14.47,85.47
2026-05-01T18:17:00Z,21.25,79.56
2026-05-01T18:18:00Z,18.78,83.93
2026-05-01T18:19:00Z,12.10,88.43
2026-05-01T18:20:00Z,13.19,87.15
2026-05-01T18:21:00Z,14.17,85.24
2026-05-01T18:22:00Z,13.72,87.11
2026-05-01T18:23:00Z,12.77,86.63
2026-05-01T18:24:00Z,14.93,85.21
2026-05-01T18:25:00Z,15.80,85.22
2026-05-01T18:26:00Z,11.18,88.90
2026-05-01T18:27:00Z,9.84,91.27
2026-05-01T18:28:00Z,8.38,91.80
2026-05-01T18:29:00Z,8.19,92.75
2026-05-01T18:30:00Z,10.02,90.33
2026-05-01T18:31:00Z,10.96,89.34
2026-05-01T18:32:00Z,14.32,86.99
2026-05-01T18:33:00Z,24.69,75.03
2026-05-01T18:34:00Z,28.68,69.88
2026-05-01T18:35:00Z,19.54,83.51
2026-05-01T18:36:00Z,20.50,83.15
2026-05-01T18:37:00Z,12.68,89.32
2026-05-01T18:38:00Z,6.96,93.03
2026-05-01T18:39:00Z,5.64,94.73
2026-05-01T18:40:00Z,7.41,94.05
2026-05-01T18:41:00Z,7.97,92.32
2026-05-01T18:42:00Z,7.91,92.17
2026-05-01T18:43:00Z,6.90,92.94
2026-05-01T18:44:00Z,1.75,98.33
2026-05-01T18:45:00Z,1.00,99.00
2026-05-01T18:46:00Z,1.00,99.00
2026-05-01T18:47:00Z,1.00,99.00
