# event_ticker=KXATPMATCH-26MAR09MICFRI
# final_score=6-4 7-6(6)
# score_resolution=4-6 6-7
# match_winner=Alex Michelsen
# fav_player=Taylor Fritz
# dog_player=Alex Michelsen
# kalshi_date=2026-03-09
timestamp,Taylor Fritz,Alex Michelsen
2026-03-09T17:12:00Z,72.00,30.00
2026-03-09T17:13:00Z,72.00,30.00
2026-03-09T17:15:00Z,72.00,30.00
2026-03-09T17:19:00Z,72.00,30.00
2026-03-09T17:20:00Z,72.00,30.00
2026-03-09T17:22:00Z,72.00,30.00
2026-03-09T17:24:00Z,72.00,30.00
2026-03-09T17:25:00Z,72.00,30.00
2026-03-09T17:26:00Z,72.00,30.00
2026-03-09T17:29:00Z,72.00,30.00
2026-03-09T17:31:00Z,72.00,30.00
2026-03-09T17:32:00Z,71.57,30.00
2026-03-09T17:33:00Z,72.00,30.00
2026-03-09T17:35:00Z,72.00,30.00
2026-03-09T17:38:00Z,72.00,30.00
2026-03-09T17:42:00Z,72.00,30.00
2026-03-09T17:43:00Z,72.00,30.00
2026-03-09T17:44:00Z,72.00,30.00
2026-03-09T17:45:00Z,72.00,30.00
2026-03-09T17:46:00Z,72.00,30.00
2026-03-09T17:47:00Z,72.00,30.00
2026-03-09T17:48:00Z,72.00,30.00
2026-03-09T17:51:00Z,72.00,30.00
2026-03-09T17:52:00Z,72.00,30.00
2026-03-09T17:53:00Z,72.00,30.00
2026-03-09T17:54:00Z,72.00,30.00
2026-03-09T17:56:00Z,72.00,30.00
2026-03-09T17:58:00Z,72.00,30.00
2026-03-09T17:59:00Z,72.43,30.00
2026-03-09T18:02:00Z,72.43,29.06
2026-03-09T18:05:00Z,73.00,29.06
2026-03-09T18:08:00Z,73.00,29.06
2026-03-09T18:09:00Z,73.00,29.06
2026-03-09T18:10:00Z,73.00,29.06
2026-03-09T18:11:00Z,73.00,29.06
2026-03-09T18:12:00Z,73.00,29.06
2026-03-09T18:13:00Z,73.00,30.00
2026-03-09T18:17:00Z,73.00,30.00
2026-03-09T18:23:00Z,72.00,30.00
2026-03-09T18:27:00Z,72.00,30.00
2026-03-09T18:28:00Z,72.00,30.00
2026-03-09T18:31:00Z,72.00,30.00
2026-03-09T18:32:00Z,72.00,29.00
2026-03-09T18:33:00Z,72.00,30.00
2026-03-09T18:35:00Z,72.00,30.00
2026-03-09T18:38:00Z,72.00,30.00
2026-03-09T18:39:00Z,72.00,30.00
2026-03-09T18:40:00Z,72.00,30.00
2026-03-09T18:41:00Z,72.00,30.00
2026-03-09T18:44:00Z,72.00,30.00
2026-03-09T18:45:00Z,72.00,30.00
2026-03-09T18:47:00Z,72.00,30.00
2026-03-09T18:49:00Z,72.00,30.00
2026-03-09T18:50:00Z,72.00,30.00
2026-03-09T18:51:00Z,72.00,30.00
2026-03-09T18:53:00Z,72.00,30.00
2026-03-09T18:54:00Z,72.00,30.00
2026-03-09T18:55:00Z,72.00,30.00
2026-03-09T18:56:00Z,71.00,30.00
2026-03-09T18:57:00Z,72.79,30.00
2026-03-09T18:58:00Z,72.83,30.00
2026-03-09T19:00:00Z,71.00,30.00
2026-03-09T19:01:00Z,73.00,30.00
2026-03-09T19:02:00Z,72.00,30.00
2026-03-09T19:05:00Z,72.00,30.00
2026-03-09T19:08:00Z,72.00,30.00
2026-03-09T19:09:00Z,71.87,30.00
2026-03-09T19:10:00Z,73.00,29.50
2026-03-09T19:13:00Z,73.00,29.50
2026-03-09T19:14:00Z,73.00,29.50
2026-03-09T19:15:00Z,71.00,29.50
2026-03-09T19:18:00Z,71.00,30.00
2026-03-09T19:19:00Z,73.00,30.00
2026-03-09T19:21:00Z,71.00,30.00
2026-03-09T19:22:00Z,73.00,30.00
2026-03-09T19:23:00Z,71.00,30.00
2026-03-09T19:27:00Z,71.00,30.00
2026-03-09T19:29:00Z,73.00,30.00
2026-03-09T19:31:00Z,73.00,30.00
2026-03-09T19:34:00Z,71.10,30.00
2026-03-09T19:37:00Z,73.00,30.00
2026-03-09T19:39:00Z,73.00,30.00
2026-03-09T19:43:00Z,73.00,30.00
2026-03-09T19:44:00Z,73.00,30.00
2026-03-09T19:45:00Z,73.00,30.00
2026-03-09T19:50:00Z,73.00,29.26
2026-03-09T19:52:00Z,73.00,29.26
2026-03-09T19:54:00Z,73.00,29.26
2026-03-09T19:57:00Z,73.00,30.00
2026-03-09T20:01:00Z,73.00,30.00
2026-03-09T20:02:00Z,73.00,30.00
2026-03-09T20:03:00Z,73.00,30.00
2026-03-09T20:04:00Z,73.00,30.00
2026-03-09T20:05:00Z,72.00,30.00
2026-03-09T20:07:00Z,73.00,30.00
2026-03-09T20:08:00Z,73.00,30.00
2026-03-09T20:09:00Z,72.57,30.00
2026-03-09T20:12:00Z,73.00,30.00
2026-03-09T20:14:00Z,72.00,30.00
2026-03-09T20:15:00Z,72.00,30.00
2026-03-09T20:16:00Z,72.00,30.00
2026-03-09T20:17:00Z,72.00,30.00
2026-03-09T20:18:00Z,72.00,30.00
2026-03-09T20:19:00Z,72.00,30.00
2026-03-09T20:20:00Z,72.00,30.00
2026-03-09T20:21:00Z,72.00,30.00
2026-03-09T20:22:00Z,72.00,30.00
2026-03-09T20:23:00Z,72.00,30.00
2026-03-09T20:24:00Z,71.91,30.00
2026-03-09T20:25:00Z,71.91,28.58
2026-03-09T20:26:00Z,72.00,28.58
2026-03-09T20:27:00Z,72.00,28.58
2026-03-09T20:28:00Z,72.00,28.58
2026-03-09T20:29:00Z,72.00,28.58
2026-03-09T20:31:00Z,72.00,28.58
2026-03-09T20:32:00Z,72.00,28.58
2026-03-09T20:33:00Z,71.37,29.00
2026-03-09T20:35:00Z,72.00,29.00
2026-03-09T20:36:00Z,72.00,29.00
2026-03-09T20:37:00Z,72.00,29.00
2026-03-09T20:38:00Z,72.00,29.20
2026-03-09T20:39:00Z,72.00,29.20
2026-03-09T20:40:00Z,72.00,29.20
2026-03-09T20:42:00Z,72.00,29.20
2026-03-09T20:43:00Z,72.00,29.20
2026-03-09T20:44:00Z,70.92,30.00
2026-03-09T20:45:00Z,71.02,30.00
2026-03-09T20:46:00Z,72.00,30.00
2026-03-09T20:50:00Z,72.00,30.00
2026-03-09T20:51:00Z,71.81,30.00
2026-03-09T20:52:00Z,72.00,30.00
2026-03-09T20:53:00Z,72.00,30.00
2026-03-09T20:54:00Z,72.00,30.00
2026-03-09T20:56:00Z,72.00,30.00
2026-03-09T20:58:00Z,72.00,30.00
2026-03-09T20:59:00Z,72.00,29.00
2026-03-09T21:00:00Z,72.00,29.00
2026-03-09T21:01:00Z,72.00,29.00
2026-03-09T21:03:00Z,72.00,29.00
2026-03-09T21:05:00Z,72.00,28.88
2026-03-09T21:06:00Z,72.00,29.00
2026-03-09T21:07:00Z,72.00,29.00
2026-03-09T21:08:00Z,72.00,29.00
2026-03-09T21:09:00Z,72.00,29.00
2026-03-09T21:10:00Z,72.00,29.00
2026-03-09T21:11:00Z,72.00,29.00
2026-03-09T21:12:00Z,71.00,29.00
2026-03-09T21:13:00Z,72.00,29.00
2026-03-09T21:15:00Z,72.00,29.00
2026-03-09T21:17:00Z,72.00,29.00
2026-03-09T21:18:00Z,71.95,29.00
2026-03-09T21:19:00Z,72.00,29.00
2026-03-09T21:20:00Z,72.00,29.00
2026-03-09T21:21:00Z,72.00,29.00
2026-03-09T21:22:00Z,72.00,29.00
2026-03-09T21:24:00Z,72.00,29.00
2026-03-09T21:25:00Z,72.00,29.00
2026-03-09T21:26:00Z,71.72,29.00
2026-03-09T21:29:00Z,72.00,29.00
2026-03-09T21:30:00Z,72.00,29.00
2026-03-09T21:32:00Z,72.00,29.00
2026-03-09T21:33:00Z,72.00,29.00
2026-03-09T21:35:00Z,72.00,29.00
2026-03-09T21:36:00Z,71.00,29.11
2026-03-09T21:37:00Z,71.00,30.00
2026-03-09T21:38:00Z,71.00,30.00
2026-03-09T21:39:00Z,72.00,30.00
2026-03-09T21:40:00Z,72.00,30.00
2026-03-09T21:41:00Z,71.00,30.00
2026-03-09T21:42:00Z,71.00,30.00
2026-03-09T21:43:00Z,71.87,28.44
2026-03-09T21:44:00Z,72.00,28.44
2026-03-09T21:45:00Z,71.00,28.44
2026-03-09T21:46:00Z,71.00,29.74
2026-03-09T21:47:00Z,70.12,30.00
2026-03-09T21:48:00Z,71.00,30.00
2026-03-09T21:49:00Z,71.97,30.00
2026-03-09T21:50:00Z,71.97,30.00
2026-03-09T21:51:00Z,71.00,30.00
2026-03-09T21:52:00Z,71.00,30.00
2026-03-09T21:53:00Z,71.69,30.00
2026-03-09T21:54:00Z,71.00,30.00
2026-03-09T21:55:00Z,71.00,30.00
2026-03-09T21:56:00Z,71.00,30.00
2026-03-09T21:57:00Z,71.00,30.00
2026-03-09T21:58:00Z,71.00,29.52
2026-03-09T21:59:00Z,71.00,30.00
2026-03-09T22:00:00Z,71.06,30.00
2026-03-09T22:01:00Z,71.97,29.60
2026-03-09T22:02:00Z,71.00,30.00
2026-03-09T22:03:00Z,71.00,30.00
2026-03-09T22:04:00Z,71.99,28.00
2026-03-09T22:05:00Z,70.99,30.00
2026-03-09T22:06:00Z,70.97,30.00
2026-03-09T22:07:00Z,71.00,30.00
2026-03-09T22:08:00Z,71.00,30.00
2026-03-09T22:09:00Z,71.92,28.00
2026-03-09T22:10:00Z,72.18,28.12
2026-03-09T22:11:00Z,73.00,28.00
2026-03-09T22:12:00Z,70.96,30.87
2026-03-09T22:13:00Z,71.68,29.20
2026-03-09T22:14:00Z,69.90,32.09
2026-03-09T22:15:00Z,65.65,34.23
2026-03-09T22:16:00Z,62.20,39.33
2026-03-09T22:17:00Z,56.81,41.04
2026-03-09T22:18:00Z,53.18,46.98
2026-03-09T22:19:00Z,52.25,47.66
2026-03-09T22:20:00Z,52.48,47.34
2026-03-09T22:21:00Z,59.29,38.91
2026-03-09T22:22:00Z,57.10,46.02
2026-03-09T22:23:00Z,56.95,44.99
2026-03-09T22:24:00Z,49.04,49.91
2026-03-09T22:25:00Z,49.56,50.25
2026-03-09T22:26:00Z,46.49,55.32
2026-03-09T22:27:00Z,44.27,54.87
2026-03-09T22:28:00Z,45.36,56.19
2026-03-09T22:29:00Z,47.51,52.94
2026-03-09T22:30:00Z,47.99,53.00
2026-03-09T22:31:00Z,46.67,52.99
2026-03-09T22:32:00Z,46.13,55.95
2026-03-09T22:33:00Z,43.39,57.03
2026-03-09T22:34:00Z,44.22,56.93
2026-03-09T22:35:00Z,44.26,56.88
2026-03-09T22:36:00Z,46.05,54.97
2026-03-09T22:37:00Z,46.66,54.33
2026-03-09T22:38:00Z,45.63,55.23
2026-03-09T22:39:00Z,44.09,57.23
2026-03-09T22:40:00Z,41.90,59.11
2026-03-09T22:41:00Z,42.72,58.98
2026-03-09T22:42:00Z,42.72,58.73
2026-03-09T22:43:00Z,42.78,58.90
2026-03-09T22:44:00Z,42.21,59.00
2026-03-09T22:45:00Z,40.96,58.71
2026-03-09T22:46:00Z,38.47,62.70
2026-03-09T22:47:00Z,36.67,64.05
2026-03-09T22:48:00Z,35.86,64.29
2026-03-09T22:49:00Z,36.96,64.91
2026-03-09T22:50:00Z,35.02,65.92
2026-03-09T22:51:00Z,36.85,68.39
2026-03-09T22:52:00Z,41.33,59.97
2026-03-09T22:53:00Z,43.62,56.84
2026-03-09T22:54:00Z,42.54,57.52
2026-03-09T22:55:00Z,40.36,61.55
2026-03-09T22:56:00Z,41.08,61.81
2026-03-09T22:57:00Z,43.08,57.07
2026-03-09T22:58:00Z,44.01,58.00
2026-03-09T22:59:00Z,43.66,58.00
2026-03-09T23:00:00Z,44.46,56.40
2026-03-09T23:01:00Z,49.48,52.23
2026-03-09T23:02:00Z,47.59,54.18
2026-03-09T23:03:00Z,40.98,60.25
2026-03-09T23:04:00Z,35.95,64.62
2026-03-09T23:05:00Z,24.70,73.89
2026-03-09T23:06:00Z,20.48,80.71
2026-03-09T23:07:00Z,15.93,84.55
2026-03-09T23:08:00Z,16.96,83.76
2026-03-09T23:09:00Z,25.55,74.81
2026-03-09T23:10:00Z,33.14,68.24
2026-03-09T23:11:00Z,28.79,79.39
2026-03-09T23:12:00Z,17.47,80.50
2026-03-09T23:13:00Z,17.09,80.67
2026-03-09T23:14:00Z,19.77,79.38
2026-03-09T23:15:00Z,16.26,83.54
2026-03-09T23:16:00Z,12.39,87.41
2026-03-09T23:17:00Z,12.89,88.52
2026-03-09T23:18:00Z,14.05,87.36
2026-03-09T23:19:00Z,15.24,85.99
2026-03-09T23:20:00Z,14.91,85.99
2026-03-09T23:21:00Z,12.76,86.62
2026-03-09T23:22:00Z,6.58,93.86
2026-03-09T23:23:00Z,7.62,94.17
2026-03-09T23:24:00Z,7.02,93.88
2026-03-09T23:25:00Z,7.29,93.62
2026-03-09T23:26:00Z,7.85,93.38
2026-03-09T23:27:00Z,9.83,93.29
2026-03-09T23:28:00Z,8.76,91.87
2026-03-09T23:29:00Z,7.28,92.80
2026-03-09T23:30:00Z,21.58,84.29
2026-03-09T23:31:00Z,36.80,64.52
2026-03-09T23:32:00Z,36.70,63.24
2026-03-09T23:33:00Z,35.03,66.85
2026-03-09T23:34:00Z,30.12,67.52
2026-03-09T23:35:00Z,29.56,72.63
2026-03-09T23:36:00Z,42.05,59.76
2026-03-09T23:37:00Z,40.94,58.92
2026-03-09T23:38:00Z,40.57,59.07
2026-03-09T23:39:00Z,41.74,58.86
2026-03-09T23:40:00Z,36.95,63.27
2026-03-09T23:41:00Z,46.73,55.45
2026-03-09T23:42:00Z,50.87,50.63
2026-03-09T23:43:00Z,56.81,41.46
2026-03-09T23:44:00Z,57.14,44.04
2026-03-09T23:45:00Z,48.31,48.51
2026-03-09T23:46:00Z,46.37,54.52
2026-03-09T23:47:00Z,47.62,61.72
2026-03-09T23:48:00Z,14.23,85.07
2026-03-09T23:49:00Z,6.00,95.54
2026-03-09T23:50:00Z,1.00,99.00
2026-03-09T23:51:00Z,1.00,99.00
2026-03-09T23:52:00Z,1.00,99.00
