# event_ticker=KXATPMATCH-26FEB03HURDAM
# final_score=7-6(5) 6-4
# score_resolution=6-7 4-6
# match_winner=Martin Damm
# fav_player=Hubert Hurkacz
# dog_player=Martin Damm Jr
# kalshi_date=2026-02-03
timestamp,Hubert Hurkacz,Martin Damm Jr
2026-02-03T13:59:00Z,71.45,28.07
2026-02-03T14:00:00Z,67.79,31.23
2026-02-03T14:01:00Z,68.42,33.97
2026-02-03T14:02:00Z,67.72,33.86
2026-02-03T14:03:00Z,72.23,27.98
2026-02-03T14:04:00Z,71.88,29.69
2026-02-03T14:05:00Z,71.47,31.65
2026-02-03T14:06:00Z,70.00,32.00
2026-02-03T14:07:00Z,71.36,33.00
2026-02-03T14:08:00Z,71.28,30.59
2026-02-03T14:09:00Z,71.05,30.59
2026-02-03T14:10:00Z,75.14,29.93
2026-02-03T14:11:00Z,70.99,29.63
2026-02-03T14:12:00Z,72.97,28.51
2026-02-03T14:13:00Z,69.96,28.43
2026-02-03T14:14:00Z,70.00,31.00
2026-02-03T14:15:00Z,70.84,32.80
2026-02-03T14:16:00Z,70.84,30.94
2026-02-03T14:17:00Z,71.56,30.47
2026-02-03T14:18:00Z,70.16,33.47
2026-02-03T14:19:00Z,67.96,34.63
2026-02-03T14:20:00Z,67.00,35.28
2026-02-03T14:21:00Z,67.21,35.10
2026-02-03T14:22:00Z,64.78,34.84
2026-02-03T14:23:00Z,67.64,37.91
2026-02-03T14:24:00Z,64.48,40.10
2026-02-03T14:25:00Z,67.43,35.10
2026-02-03T14:26:00Z,69.00,33.91
2026-02-03T14:27:00Z,67.99,35.87
2026-02-03T14:28:00Z,66.07,36.45
2026-02-03T14:29:00Z,64.00,37.00
2026-02-03T14:30:00Z,67.92,37.74
2026-02-03T14:31:00Z,64.61,39.14
2026-02-03T14:32:00Z,63.06,40.29
2026-02-03T14:33:00Z,65.52,36.54
2026-02-03T14:34:00Z,53.23,45.37
2026-02-03T14:35:00Z,54.78,44.89
2026-02-03T14:36:00Z,60.08,42.94
2026-02-03T14:37:00Z,67.90,34.34
2026-02-03T14:38:00Z,67.92,34.27
2026-02-03T14:39:00Z,65.71,27.46
2026-02-03T14:40:00Z,53.67,51.56
2026-02-03T14:41:00Z,44.30,56.93
2026-02-03T14:42:00Z,42.85,57.20
2026-02-03T14:43:00Z,46.08,57.24
2026-02-03T14:44:00Z,45.59,54.26
2026-02-03T14:45:00Z,47.69,57.49
2026-02-03T14:46:00Z,46.95,56.20
2026-02-03T14:47:00Z,44.91,57.72
2026-02-03T14:48:00Z,44.56,58.58
2026-02-03T14:49:00Z,45.65,55.42
2026-02-03T14:50:00Z,49.35,56.47
2026-02-03T14:51:00Z,48.28,54.40
2026-02-03T14:52:00Z,47.96,56.01
2026-02-03T14:53:00Z,50.26,51.70
2026-02-03T14:54:00Z,46.88,53.25
2026-02-03T14:55:00Z,47.74,55.17
2026-02-03T14:56:00Z,49.46,52.31
2026-02-03T14:57:00Z,47.17,57.08
2026-02-03T14:58:00Z,47.75,55.92
2026-02-03T14:59:00Z,42.86,62.56
2026-02-03T15:00:00Z,40.13,53.87
2026-02-03T15:01:00Z,46.00,54.48
2026-02-03T15:02:00Z,48.00,53.98
2026-02-03T15:03:00Z,45.99,58.34
2026-02-03T15:04:00Z,46.75,57.90
2026-02-03T15:05:00Z,46.50,56.39
2026-02-03T15:06:00Z,43.76,61.81
2026-02-03T15:07:00Z,37.11,66.46
2026-02-03T15:08:00Z,32.07,80.29
2026-02-03T15:09:00Z,11.85,86.85
2026-02-03T15:10:00Z,8.63,91.46
2026-02-03T15:11:00Z,8.53,92.43
2026-02-03T15:12:00Z,7.50,91.79
2026-02-03T15:13:00Z,5.90,93.95
2026-02-03T15:14:00Z,6.28,93.35
2026-02-03T15:15:00Z,6.74,94.88
2026-02-03T15:16:00Z,7.46,94.57
2026-02-03T15:17:00Z,3.15,97.25
2026-02-03T15:18:00Z,1.37,98.95
2026-02-03T15:19:00Z,1.00,99.00
2026-02-03T15:20:00Z,1.00,99.00
2026-02-03T15:21:00Z,1.00,99.00
2026-02-03T15:22:00Z,1.00,99.00
