# event_ticker=KXATPCHALLENGERMATCH-26FEB25IVADHA
# final_score=6-3 RET
# match_winner=Manas Dhamne
# fav_player=Ilya Ivashka
# dog_player=Manas Dhamne
# kalshi_date=2026-02-25
timestamp,Ilya Ivashka,Manas Dhamne
2026-02-25T09:14:00Z,41.00,62.00
2026-02-25T09:15:00Z,40.00,62.00
2026-02-25T09:18:00Z,40.00,62.00
2026-02-25T09:19:00Z,40.00,62.00
2026-02-25T09:20:00Z,40.00,62.00
2026-02-25T09:21:00Z,40.00,62.00
2026-02-25T09:22:00Z,40.00,63.00
2026-02-25T09:25:00Z,40.00,63.00
2026-02-25T09:26:00Z,40.00,63.00
2026-02-25T09:27:00Z,40.00,63.00
2026-02-25T09:30:00Z,40.00,63.00
2026-02-25T09:31:00Z,40.00,63.00
2026-02-25T09:32:00Z,40.00,63.00
2026-02-25T09:34:00Z,40.00,63.00
2026-02-25T09:35:00Z,40.00,63.00
2026-02-25T09:36:00Z,40.00,63.00
2026-02-25T09:38:00Z,40.00,60.05
2026-02-25T09:39:00Z,40.00,60.05
2026-02-25T09:45:00Z,41.00,60.00
2026-02-25T09:47:00Z,41.00,63.00
2026-02-25T09:48:00Z,41.00,63.00
2026-02-25T09:49:00Z,41.00,63.00
2026-02-25T09:57:00Z,41.00,63.00
2026-02-25T09:59:00Z,40.00,63.00
2026-02-25T10:01:00Z,41.00,63.00
2026-02-25T10:03:00Z,41.00,63.00
2026-02-25T10:04:00Z,41.00,63.00
2026-02-25T10:05:00Z,40.62,63.00
2026-02-25T10:06:00Z,40.62,62.00
2026-02-25T10:07:00Z,38.00,59.00
2026-02-25T10:11:00Z,38.00,62.00
2026-02-25T10:12:00Z,40.00,62.00
2026-02-25T10:15:00Z,40.00,62.00
2026-02-25T10:16:00Z,41.00,62.00
2026-02-25T10:17:00Z,40.94,62.00
2026-02-25T10:18:00Z,41.00,62.00
2026-02-25T10:19:00Z,41.00,62.00
2026-02-25T10:20:00Z,41.00,62.35
2026-02-25T10:21:00Z,37.66,68.07
2026-02-25T10:22:00Z,33.00,68.07
2026-02-25T10:23:00Z,31.99,68.08
2026-02-25T10:24:00Z,35.68,65.09
2026-02-25T10:25:00Z,31.00,67.47
2026-02-25T10:26:00Z,38.17,63.00
2026-02-25T10:27:00Z,33.31,68.24
2026-02-25T10:28:00Z,33.35,68.03
2026-02-25T10:29:00Z,33.35,70.92
2026-02-25T10:30:00Z,37.00,70.92
2026-02-25T10:31:00Z,32.91,67.08
2026-02-25T10:32:00Z,32.88,69.00
2026-02-25T10:33:00Z,32.00,69.00
2026-02-25T10:34:00Z,31.46,68.48
2026-02-25T10:35:00Z,31.92,69.08
2026-02-25T10:36:00Z,37.07,64.42
2026-02-25T10:37:00Z,45.26,56.00
2026-02-25T10:38:00Z,44.44,56.28
2026-02-25T10:39:00Z,47.54,53.08
2026-02-25T10:40:00Z,46.17,56.30
2026-02-25T10:41:00Z,37.49,63.06
2026-02-25T10:42:00Z,35.00,67.00
2026-02-25T10:43:00Z,33.93,67.90
2026-02-25T10:44:00Z,36.99,67.90
2026-02-25T10:45:00Z,41.72,61.63
2026-02-25T10:46:00Z,38.51,62.06
2026-02-25T10:47:00Z,38.98,62.11
2026-02-25T10:48:00Z,41.04,63.61
2026-02-25T10:49:00Z,37.49,63.00
2026-02-25T10:50:00Z,36.85,64.09
2026-02-25T10:51:00Z,38.47,61.53
2026-02-25T10:52:00Z,39.49,64.31
2026-02-25T10:53:00Z,36.00,63.74
2026-02-25T10:54:00Z,35.94,64.99
2026-02-25T10:55:00Z,35.00,66.29
2026-02-25T10:56:00Z,34.32,65.84
2026-02-25T10:57:00Z,29.03,68.63
2026-02-25T10:58:00Z,31.75,67.08
2026-02-25T10:59:00Z,27.68,67.08
2026-02-25T11:00:00Z,18.05,75.37
2026-02-25T11:01:00Z,18.01,81.86
2026-02-25T11:02:00Z,18.00,82.01
2026-02-25T11:03:00Z,20.32,76.55
2026-02-25T11:04:00Z,21.03,80.00
2026-02-25T11:05:00Z,15.93,83.10
2026-02-25T11:06:00Z,14.65,82.00
2026-02-25T11:07:00Z,18.00,82.00
2026-02-25T11:08:00Z,18.00,84.64
2026-02-25T11:09:00Z,17.00,85.00
2026-02-25T11:10:00Z,10.00,84.00
2026-02-25T11:11:00Z,14.00,86.03
2026-02-25T11:12:00Z,14.00,88.00
2026-02-25T11:13:00Z,4.79,96.76
2026-02-25T11:14:00Z,1.71,98.78
2026-02-25T11:15:00Z,1.15,98.03
2026-02-25T11:16:00Z,2.02,98.88
2026-02-25T11:17:00Z,1.00,99.00
