# event_ticker=KXATPMATCH-26MAY20BUSMEN
# final_score=6-0 6-3
# match_winner=Ignacio Buse
# fav_player=Ignacio Buse
# dog_player=Jakub Mensik
# kalshi_date=2026-05-20
timestamp,Ignacio Buse,Jakub Mensik
2026-05-20T10:42:00Z,41.00,60.17
2026-05-20T10:43:00Z,41.00,61.00
2026-05-20T10:45:00Z,41.00,61.00
2026-05-20T10:46:00Z,41.00,61.00
2026-05-20T10:47:00Z,41.00,61.00
2026-05-20T10:51:00Z,41.00,61.00
2026-05-20T10:52:00Z,40.00,61.00
2026-05-20T10:53:00Z,40.00,61.00
2026-05-20T10:54:00Z,40.00,61.00
2026-05-20T10:55:00Z,40.00,61.00
2026-05-20T10:56:00Z,40.99,61.00
2026-05-20T10:57:00Z,40.00,61.00
2026-05-20T10:58:00Z,40.00,61.00
2026-05-20T10:59:00Z,40.00,60.00
2026-05-20T11:00:00Z,40.00,61.00
2026-05-20T11:01:00Z,41.00,61.00
2026-05-20T11:03:00Z,40.00,61.00
2026-05-20T11:04:00Z,40.00,61.00
2026-05-20T11:05:00Z,40.00,61.00
2026-05-20T11:07:00Z,40.00,61.00
2026-05-20T11:08:00Z,41.00,61.00
2026-05-20T11:10:00Z,41.00,61.00
2026-05-20T11:11:00Z,41.00,61.00
2026-05-20T11:12:00Z,41.00,61.00
2026-05-20T11:14:00Z,41.00,61.00
2026-05-20T11:15:00Z,41.96,61.00
2026-05-20T11:17:00Z,41.96,61.00
2026-05-20T11:18:00Z,41.96,61.00
2026-05-20T11:19:00Z,41.00,61.00
2026-05-20T11:20:00Z,40.93,61.00
2026-05-20T11:21:00Z,41.00,61.00
2026-05-20T11:22:00Z,41.00,61.00
2026-05-20T11:23:00Z,41.00,60.98
2026-05-20T11:24:00Z,40.66,61.00
2026-05-20T11:25:00Z,40.66,61.45
2026-05-20T11:26:00Z,41.57,60.24
2026-05-20T11:27:00Z,44.00,57.99
2026-05-20T11:28:00Z,45.79,54.96
2026-05-20T11:29:00Z,46.00,55.03
2026-05-20T11:30:00Z,43.12,57.80
2026-05-20T11:31:00Z,43.13,58.17
2026-05-20T11:32:00Z,44.70,58.00
2026-05-20T11:33:00Z,47.23,51.18
2026-05-20T11:34:00Z,59.88,43.38
2026-05-20T11:35:00Z,61.15,40.35
2026-05-20T11:36:00Z,64.97,37.78
2026-05-20T11:37:00Z,65.00,36.00
2026-05-20T11:38:00Z,66.43,34.69
2026-05-20T11:39:00Z,72.35,28.37
2026-05-20T11:40:00Z,74.72,24.08
2026-05-20T11:41:00Z,75.00,26.44
2026-05-20T11:42:00Z,75.63,25.00
2026-05-20T11:43:00Z,75.00,26.38
2026-05-20T11:44:00Z,77.00,24.00
2026-05-20T11:45:00Z,77.00,23.83
2026-05-20T11:46:00Z,77.00,22.09
2026-05-20T11:47:00Z,80.91,21.49
2026-05-20T11:48:00Z,81.22,18.35
2026-05-20T11:49:00Z,81.65,18.91
2026-05-20T11:50:00Z,81.52,18.61
2026-05-20T11:51:00Z,82.03,18.92
2026-05-20T11:52:00Z,82.33,18.17
2026-05-20T11:53:00Z,84.00,16.28
2026-05-20T11:54:00Z,85.35,13.80
2026-05-20T11:55:00Z,87.18,13.85
2026-05-20T11:56:00Z,84.78,17.17
2026-05-20T11:57:00Z,84.00,17.07
2026-05-20T11:58:00Z,79.07,20.59
2026-05-20T11:59:00Z,71.98,25.32
2026-05-20T12:00:00Z,76.19,24.35
2026-05-20T12:01:00Z,75.56,26.71
2026-05-20T12:02:00Z,81.01,20.99
2026-05-20T12:03:00Z,75.79,22.28
2026-05-20T12:04:00Z,77.23,22.65
2026-05-20T12:05:00Z,77.57,22.05
2026-05-20T12:06:00Z,79.77,21.90
2026-05-20T12:07:00Z,82.00,19.00
2026-05-20T12:08:00Z,80.85,19.63
2026-05-20T12:09:00Z,79.61,20.83
2026-05-20T12:10:00Z,79.00,22.78
2026-05-20T12:11:00Z,81.69,21.46
2026-05-20T12:12:00Z,82.02,18.94
2026-05-20T12:13:00Z,81.55,20.17
2026-05-20T12:14:00Z,81.95,19.00
2026-05-20T12:15:00Z,81.98,18.22
2026-05-20T12:16:00Z,83.86,17.64
2026-05-20T12:17:00Z,83.12,17.73
2026-05-20T12:18:00Z,87.03,14.32
2026-05-20T12:19:00Z,92.98,5.69
2026-05-20T12:20:00Z,95.31,6.45
2026-05-20T12:21:00Z,96.96,3.52
2026-05-20T12:22:00Z,97.97,2.88
2026-05-20T12:23:00Z,98.00,3.56
2026-05-20T12:24:00Z,97.37,4.00
2026-05-20T12:25:00Z,98.74,3.79
2026-05-20T12:26:00Z,98.97,1.26
2026-05-20T12:27:00Z,97.60,2.02
2026-05-20T12:28:00Z,99.00,2.02
2026-05-20T12:29:00Z,98.68,1.00
2026-05-20T12:30:00Z,99.00,1.00
2026-05-20T12:31:00Z,99.00,1.00
2026-05-20T12:32:00Z,99.00,1.00
2026-05-20T12:34:00Z,99.00,1.00
2026-05-20T12:35:00Z,99.00,1.00
2026-05-20T12:36:00Z,99.00,1.00
