# event_ticker=KXATPMATCH-26MAY10RUBDAV
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Andrey Rublev
# fav_player=Alejandro Davidovich Fokina
# dog_player=Andrey Rublev
# kalshi_date=2026-05-10
timestamp,Andrey Rublev,Alejandro Davidovich Fokina
2026-05-11T03:46:00Z,62.00,40.00
2026-05-11T03:47:00Z,62.00,40.00
2026-05-11T03:48:00Z,62.00,40.00
2026-05-11T03:49:00Z,62.00,40.00
2026-05-11T03:50:00Z,62.00,40.00
2026-05-11T03:51:00Z,62.00,40.00
2026-05-11T03:52:00Z,62.00,40.00
2026-05-11T03:54:00Z,62.00,40.00
2026-05-11T03:55:00Z,62.00,40.00
2026-05-11T03:57:00Z,61.00,40.00
2026-05-11T03:58:00Z,62.00,40.00
2026-05-11T03:59:00Z,62.00,40.00
2026-05-11T04:00:00Z,62.00,40.00
2026-05-11T04:02:00Z,62.00,40.00
2026-05-11T04:03:00Z,62.00,40.00
2026-05-11T04:04:00Z,62.00,40.00
2026-05-11T04:05:00Z,62.00,40.00
2026-05-11T04:06:00Z,62.00,40.00
2026-05-11T04:08:00Z,62.00,40.00
2026-05-11T04:09:00Z,62.00,40.00
2026-05-11T04:10:00Z,62.00,40.00
2026-05-11T04:11:00Z,62.00,40.00
2026-05-11T04:12:00Z,62.00,40.00
2026-05-11T04:13:00Z,62.00,40.00
2026-05-11T04:14:00Z,62.00,40.00
2026-05-11T04:15:00Z,62.00,40.00
2026-05-11T04:16:00Z,62.00,40.00
2026-05-11T04:17:00Z,62.00,40.00
2026-05-11T04:18:00Z,61.72,40.00
2026-05-11T04:19:00Z,62.00,40.00
2026-05-11T04:20:00Z,62.00,40.00
2026-05-11T04:21:00Z,62.00,40.00
2026-05-11T04:22:00Z,62.00,40.00
2026-05-11T04:23:00Z,62.00,40.00
2026-05-11T04:24:00Z,62.00,40.00
2026-05-11T04:25:00Z,62.00,40.00
2026-05-11T04:26:00Z,62.00,39.11
2026-05-11T04:27:00Z,62.00,39.11
2026-05-11T04:29:00Z,62.00,39.00
2026-05-11T04:30:00Z,62.00,39.00
2026-05-11T04:31:00Z,62.00,39.00
2026-05-11T04:32:00Z,61.36,40.00
2026-05-11T04:33:00Z,62.00,40.00
2026-05-11T04:34:00Z,62.00,40.00
2026-05-11T04:35:00Z,62.00,40.00
2026-05-11T04:36:00Z,62.00,39.00
2026-05-11T04:37:00Z,62.00,39.00
2026-05-11T04:38:00Z,61.00,40.00
2026-05-11T04:39:00Z,61.00,40.00
2026-05-11T04:40:00Z,61.00,40.00
2026-05-11T04:41:00Z,61.00,40.00
2026-05-11T04:42:00Z,61.00,40.00
2026-05-11T04:43:00Z,61.00,40.00
2026-05-11T04:44:00Z,61.00,40.00
2026-05-11T04:45:00Z,61.00,40.00
2026-05-11T04:46:00Z,61.00,40.00
2026-05-11T04:47:00Z,61.78,40.00
2026-05-11T04:48:00Z,62.00,40.00
2026-05-11T04:49:00Z,61.74,40.00
2026-05-11T04:50:00Z,61.00,40.00
2026-05-11T04:51:00Z,61.00,40.00
2026-05-11T04:52:00Z,61.25,40.00
2026-05-11T04:53:00Z,61.81,40.00
2026-05-11T04:55:00Z,62.00,40.00
2026-05-11T04:56:00Z,62.00,40.00
2026-05-11T04:57:00Z,62.00,40.00
2026-05-11T04:58:00Z,62.00,40.00
2026-05-11T04:59:00Z,62.00,40.00
2026-05-11T05:00:00Z,62.00,40.00
2026-05-11T05:01:00Z,62.00,40.00
2026-05-11T05:02:00Z,62.00,40.00
2026-05-11T05:03:00Z,62.00,40.00
2026-05-11T05:04:00Z,62.00,40.00
2026-05-11T05:05:00Z,62.00,40.00
2026-05-11T05:06:00Z,62.00,40.00
2026-05-11T05:07:00Z,62.00,39.49
2026-05-11T05:08:00Z,62.00,39.49
2026-05-11T05:09:00Z,62.00,39.49
2026-05-11T05:10:00Z,62.00,39.49
2026-05-11T05:11:00Z,62.00,40.00
2026-05-11T05:12:00Z,62.00,40.00
2026-05-11T05:13:00Z,62.00,40.00
2026-05-11T05:15:00Z,62.00,40.00
2026-05-11T05:16:00Z,62.00,40.00
2026-05-11T05:17:00Z,62.00,40.00
2026-05-11T05:18:00Z,62.00,40.00
2026-05-11T05:19:00Z,62.00,40.00
2026-05-11T05:20:00Z,62.00,40.00
2026-05-11T05:21:00Z,62.00,40.00
2026-05-11T05:22:00Z,62.00,40.00
2026-05-11T05:23:00Z,62.00,40.00
2026-05-11T05:25:00Z,62.00,40.00
2026-05-11T05:26:00Z,61.94,40.00
2026-05-11T05:27:00Z,62.00,40.00
2026-05-11T05:28:00Z,62.00,39.00
2026-05-11T05:29:00Z,62.00,39.00
2026-05-11T05:30:00Z,62.00,39.00
2026-05-11T05:31:00Z,62.00,39.00
2026-05-11T05:32:00Z,62.00,39.00
2026-05-11T05:33:00Z,62.00,39.00
2026-05-11T05:34:00Z,62.00,39.00
2026-05-11T05:36:00Z,62.00,39.00
2026-05-11T05:37:00Z,62.00,39.00
2026-05-11T05:38:00Z,62.00,39.00
2026-05-11T05:39:00Z,62.00,39.00
2026-05-11T05:40:00Z,62.00,39.00
2026-05-11T05:41:00Z,62.00,39.00
2026-05-11T05:42:00Z,62.00,39.00
2026-05-11T05:43:00Z,62.00,39.00
2026-05-11T05:44:00Z,62.00,39.00
2026-05-11T05:46:00Z,62.00,39.00
2026-05-11T05:47:00Z,62.00,39.00
2026-05-11T05:48:00Z,62.00,39.00
2026-05-11T05:49:00Z,62.00,39.00
2026-05-11T05:51:00Z,62.00,39.00
2026-05-11T05:52:00Z,62.00,39.00
2026-05-11T05:53:00Z,62.00,39.00
2026-05-11T05:54:00Z,62.00,39.00
2026-05-11T05:55:00Z,62.00,39.00
2026-05-11T06:00:00Z,62.00,39.00
2026-05-11T06:01:00Z,62.00,39.00
2026-05-11T06:02:00Z,62.00,39.00
2026-05-11T06:05:00Z,62.00,39.00
2026-05-11T06:06:00Z,62.00,39.00
2026-05-11T06:07:00Z,62.00,39.00
2026-05-11T06:08:00Z,62.00,39.00
2026-05-11T06:09:00Z,62.00,39.00
2026-05-11T06:10:00Z,62.00,39.00
2026-05-11T06:12:00Z,62.00,39.00
2026-05-11T06:13:00Z,62.00,39.00
2026-05-11T06:14:00Z,62.00,39.00
2026-05-11T06:15:00Z,62.00,39.00
2026-05-11T06:16:00Z,62.00,39.00
2026-05-11T06:17:00Z,62.00,39.00
2026-05-11T06:19:00Z,62.00,39.00
2026-05-11T06:21:00Z,62.00,38.16
2026-05-11T06:23:00Z,63.00,38.16
2026-05-11T06:25:00Z,63.00,38.16
2026-05-11T06:26:00Z,63.00,38.16
2026-05-11T06:27:00Z,63.00,38.00
2026-05-11T06:28:00Z,63.00,38.00
2026-05-11T06:29:00Z,63.00,38.00
2026-05-11T06:31:00Z,63.00,38.00
2026-05-11T06:32:00Z,63.00,38.00
2026-05-11T06:33:00Z,63.00,38.00
2026-05-11T06:35:00Z,63.00,38.00
2026-05-11T06:36:00Z,63.00,38.00
2026-05-11T06:37:00Z,63.00,38.00
2026-05-11T06:39:00Z,63.00,38.00
2026-05-11T06:40:00Z,63.00,38.00
2026-05-11T06:41:00Z,63.00,39.00
2026-05-11T06:42:00Z,63.00,39.00
2026-05-11T06:43:00Z,63.00,39.00
2026-05-11T06:44:00Z,63.00,39.00
2026-05-11T06:46:00Z,63.00,39.00
2026-05-11T06:48:00Z,62.00,39.00
2026-05-11T06:49:00Z,62.00,39.00
2026-05-11T06:51:00Z,62.00,39.00
2026-05-11T06:52:00Z,62.00,39.00
2026-05-11T06:53:00Z,62.00,39.00
2026-05-11T06:54:00Z,62.00,39.00
2026-05-11T06:55:00Z,62.00,39.00
2026-05-11T06:56:00Z,62.00,39.00
2026-05-11T06:57:00Z,61.00,39.00
2026-05-11T06:58:00Z,62.00,39.00
2026-05-11T07:00:00Z,62.00,39.00
2026-05-11T07:01:00Z,62.00,39.00
2026-05-11T07:02:00Z,62.00,39.00
2026-05-11T07:06:00Z,62.00,39.00
2026-05-11T07:07:00Z,62.00,39.00
2026-05-11T07:08:00Z,62.00,39.00
2026-05-11T07:09:00Z,62.00,39.00
2026-05-11T07:10:00Z,62.00,40.00
2026-05-11T07:11:00Z,62.00,40.00
2026-05-11T07:13:00Z,62.00,39.00
2026-05-11T07:14:00Z,62.00,39.00
2026-05-11T07:15:00Z,62.00,39.00
2026-05-11T07:17:00Z,62.00,40.00
2026-05-11T07:18:00Z,62.00,40.00
2026-05-11T07:19:00Z,62.00,40.00
2026-05-11T07:20:00Z,62.00,40.00
2026-05-11T07:21:00Z,61.00,40.00
2026-05-11T07:22:00Z,61.50,40.00
2026-05-11T07:23:00Z,62.00,40.00
2026-05-11T07:24:00Z,61.00,40.00
2026-05-11T07:25:00Z,61.00,40.00
2026-05-11T07:26:00Z,61.00,40.00
2026-05-11T07:27:00Z,61.00,40.00
2026-05-11T07:28:00Z,61.00,40.00
2026-05-11T07:29:00Z,61.00,40.00
2026-05-11T07:30:00Z,61.00,40.00
2026-05-11T07:31:00Z,61.00,40.00
2026-05-11T07:32:00Z,61.00,40.00
2026-05-11T07:33:00Z,61.00,40.00
2026-05-11T07:34:00Z,61.00,40.00
2026-05-11T07:37:00Z,61.00,40.00
2026-05-11T07:38:00Z,61.00,40.00
2026-05-11T07:40:00Z,61.00,40.00
2026-05-11T07:41:00Z,61.00,40.00
2026-05-11T07:42:00Z,61.00,40.00
2026-05-11T07:43:00Z,61.00,40.00
2026-05-11T07:44:00Z,61.00,40.00
2026-05-11T07:45:00Z,61.00,40.00
2026-05-11T07:50:00Z,61.00,40.00
2026-05-11T07:52:00Z,61.00,40.00
2026-05-11T07:54:00Z,61.00,40.00
2026-05-11T07:56:00Z,61.00,40.00
2026-05-11T07:58:00Z,61.00,40.00
2026-05-11T07:59:00Z,61.00,40.00
2026-05-11T08:03:00Z,61.00,40.00
2026-05-11T08:04:00Z,61.00,40.00
2026-05-11T08:05:00Z,61.00,40.00
2026-05-11T08:06:00Z,61.00,40.00
2026-05-11T08:07:00Z,61.00,40.00
2026-05-11T08:08:00Z,62.00,40.00
2026-05-11T08:09:00Z,62.00,40.00
2026-05-11T08:10:00Z,62.00,40.00
2026-05-11T08:11:00Z,62.00,40.00
2026-05-11T08:12:00Z,62.00,40.00
2026-05-11T08:13:00Z,62.00,40.00
2026-05-11T08:14:00Z,62.00,40.00
2026-05-11T08:16:00Z,62.00,40.00
2026-05-11T08:17:00Z,62.00,40.00
2026-05-11T08:18:00Z,62.00,40.00
2026-05-11T08:19:00Z,62.00,40.00
2026-05-11T08:20:00Z,62.00,40.00
2026-05-11T08:21:00Z,62.00,40.00
2026-05-11T08:22:00Z,62.00,40.00
2026-05-11T08:23:00Z,62.00,40.00
2026-05-11T08:24:00Z,61.39,38.00
2026-05-11T08:26:00Z,62.00,38.00
2026-05-11T08:27:00Z,62.00,38.00
2026-05-11T08:29:00Z,62.00,38.00
2026-05-11T08:30:00Z,61.86,38.00
2026-05-11T08:31:00Z,62.00,38.00
2026-05-11T08:32:00Z,62.00,38.00
2026-05-11T08:33:00Z,62.00,38.00
2026-05-11T08:34:00Z,62.00,38.00
2026-05-11T08:35:00Z,62.00,38.00
2026-05-11T08:36:00Z,62.00,38.00
2026-05-11T08:38:00Z,62.00,38.00
2026-05-11T08:39:00Z,61.00,38.00
2026-05-11T08:40:00Z,62.00,40.00
2026-05-11T08:41:00Z,62.00,40.00
2026-05-11T08:42:00Z,62.00,40.00
2026-05-11T08:43:00Z,62.00,40.00
2026-05-11T08:46:00Z,62.00,39.00
2026-05-11T08:47:00Z,62.00,39.00
2026-05-11T08:48:00Z,62.00,39.00
2026-05-11T08:49:00Z,62.00,39.00
2026-05-11T08:50:00Z,62.00,39.00
2026-05-11T08:52:00Z,62.00,39.00
2026-05-11T08:53:00Z,62.00,39.00
2026-05-11T08:54:00Z,62.00,39.00
2026-05-11T08:55:00Z,62.00,39.00
2026-05-11T08:56:00Z,62.00,39.00
2026-05-11T08:57:00Z,62.00,39.00
2026-05-11T08:58:00Z,62.00,39.00
2026-05-11T08:59:00Z,62.00,39.00
2026-05-11T09:00:00Z,62.00,39.00
2026-05-11T09:01:00Z,62.00,39.00
2026-05-11T09:03:00Z,62.00,39.00
2026-05-11T09:04:00Z,62.00,39.00
2026-05-11T09:05:00Z,62.00,39.00
2026-05-11T09:06:00Z,62.00,39.00
2026-05-11T09:07:00Z,62.00,39.00
2026-05-11T09:08:00Z,61.87,39.00
2026-05-11T09:09:00Z,61.17,40.00
2026-05-11T09:10:00Z,60.00,40.00
2026-05-11T09:11:00Z,60.00,39.41
2026-05-11T09:12:00Z,58.56,41.04
2026-05-11T09:13:00Z,57.00,44.00
2026-05-11T09:14:00Z,57.52,43.06
2026-05-11T09:15:00Z,57.13,43.71
2026-05-11T09:16:00Z,58.76,45.27
2026-05-11T09:17:00Z,57.86,44.90
2026-05-11T09:18:00Z,59.00,43.00
2026-05-11T09:19:00Z,62.28,40.00
2026-05-11T09:20:00Z,69.81,30.14
2026-05-11T09:21:00Z,73.99,26.08
2026-05-11T09:22:00Z,73.75,27.27
2026-05-11T09:23:00Z,68.24,28.81
2026-05-11T09:24:00Z,64.02,36.96
2026-05-11T09:25:00Z,68.82,35.38
2026-05-11T09:26:00Z,61.71,39.24
2026-05-11T09:27:00Z,66.19,34.00
2026-05-11T09:28:00Z,58.03,39.29
2026-05-11T09:29:00Z,58.07,43.56
2026-05-11T09:30:00Z,57.00,43.65
2026-05-11T09:31:00Z,58.41,44.77
2026-05-11T09:32:00Z,57.45,43.32
2026-05-11T09:33:00Z,59.79,41.88
2026-05-11T09:34:00Z,57.58,49.54
2026-05-11T09:35:00Z,50.72,47.83
2026-05-11T09:36:00Z,57.64,43.23
2026-05-11T09:37:00Z,61.80,39.48
2026-05-11T09:38:00Z,58.39,41.85
2026-05-11T09:39:00Z,58.25,42.13
2026-05-11T09:40:00Z,61.79,40.81
2026-05-11T09:41:00Z,59.10,40.95
2026-05-11T09:42:00Z,56.53,42.95
2026-05-11T09:43:00Z,56.00,45.00
2026-05-11T09:44:00Z,54.18,45.43
2026-05-11T09:45:00Z,58.42,43.22
2026-05-11T09:46:00Z,62.58,39.78
2026-05-11T09:47:00Z,71.33,30.07
2026-05-11T09:48:00Z,77.01,24.85
2026-05-11T09:49:00Z,78.96,21.90
2026-05-11T09:50:00Z,78.99,21.72
2026-05-11T09:51:00Z,81.84,21.08
2026-05-11T09:52:00Z,83.92,16.64
2026-05-11T09:53:00Z,83.28,16.96
2026-05-11T09:54:00Z,83.29,17.00
2026-05-11T09:55:00Z,84.00,16.64
2026-05-11T09:56:00Z,87.74,15.97
2026-05-11T09:57:00Z,91.47,10.38
2026-05-11T09:58:00Z,93.54,8.15
2026-05-11T09:59:00Z,91.24,9.61
2026-05-11T10:00:00Z,94.20,6.09
2026-05-11T10:01:00Z,94.14,5.89
2026-05-11T10:02:00Z,93.97,7.03
2026-05-11T10:03:00Z,93.10,7.00
2026-05-11T10:04:00Z,93.66,6.96
2026-05-11T10:05:00Z,94.70,4.07
2026-05-11T10:06:00Z,96.00,5.01
2026-05-11T10:07:00Z,95.99,5.38
2026-05-11T10:08:00Z,96.36,4.41
2026-05-11T10:09:00Z,95.25,6.00
2026-05-11T10:10:00Z,94.95,6.00
2026-05-11T10:11:00Z,94.55,5.23
2026-05-11T10:12:00Z,94.03,4.75
2026-05-11T10:13:00Z,95.91,3.99
2026-05-11T10:14:00Z,95.96,4.03
2026-05-11T10:15:00Z,96.98,2.03
2026-05-11T10:16:00Z,95.47,4.12
2026-05-11T10:17:00Z,95.06,4.67
2026-05-11T10:18:00Z,97.58,3.94
2026-05-11T10:19:00Z,98.22,2.06
2026-05-11T10:20:00Z,97.93,2.91
2026-05-11T10:21:00Z,97.96,3.37
2026-05-11T10:22:00Z,97.91,3.00
2026-05-11T10:23:00Z,98.96,1.39
2026-05-11T10:24:00Z,98.99,1.29
2026-05-11T10:25:00Z,99.00,1.01
2026-05-11T10:26:00Z,99.00,1.00
