# event_ticker=KXATPCHALLENGERMATCH-26MAR17NEUNAG
# final_score=3-6 6-3 6-4
# match_winner=Lukas Neumayer
# fav_player=Lukas Neumayer
# dog_player=Sumit Nagal
# kalshi_date=2026-03-17
timestamp,Lukas Neumayer,Sumit Nagal
2026-03-18T04:08:00Z,29.47,71.13
2026-03-18T04:09:00Z,30.00,72.71
2026-03-18T04:10:00Z,29.94,72.55
2026-03-18T04:11:00Z,29.95,72.00
2026-03-18T04:12:00Z,29.95,72.67
2026-03-18T04:13:00Z,30.00,72.47
2026-03-18T04:14:00Z,28.27,71.37
2026-03-18T04:15:00Z,30.00,71.74
2026-03-18T04:16:00Z,28.00,72.64
2026-03-18T04:17:00Z,27.31,71.00
2026-03-18T04:18:00Z,27.97,72.51
2026-03-18T04:19:00Z,27.13,73.00
2026-03-18T04:20:00Z,28.00,72.87
2026-03-18T04:21:00Z,28.00,73.00
2026-03-18T04:22:00Z,28.00,72.99
2026-03-18T04:23:00Z,27.00,72.01
2026-03-18T04:24:00Z,27.00,73.00
2026-03-18T04:25:00Z,27.00,73.00
2026-03-18T04:26:00Z,27.00,73.00
2026-03-18T04:27:00Z,28.00,72.06
2026-03-18T04:28:00Z,27.37,73.00
2026-03-18T04:29:00Z,28.41,73.00
2026-03-18T04:30:00Z,28.00,73.00
2026-03-18T04:31:00Z,28.00,72.33
2026-03-18T04:32:00Z,29.00,73.00
2026-03-18T04:33:00Z,29.00,73.00
2026-03-18T04:34:00Z,28.98,73.00
2026-03-18T04:35:00Z,28.98,73.00
2026-03-18T04:36:00Z,28.98,72.83
2026-03-18T04:37:00Z,27.67,72.68
2026-03-18T04:38:00Z,27.67,73.00
2026-03-18T04:39:00Z,29.00,71.77
2026-03-18T04:40:00Z,29.00,72.34
2026-03-18T04:41:00Z,29.00,71.00
2026-03-18T04:42:00Z,29.00,70.42
2026-03-18T04:43:00Z,29.00,73.00
2026-03-18T04:44:00Z,27.00,73.00
2026-03-18T04:45:00Z,27.00,73.00
2026-03-18T04:46:00Z,28.56,72.40
2026-03-18T04:47:00Z,27.00,73.00
2026-03-18T04:48:00Z,27.00,73.00
2026-03-18T04:49:00Z,28.96,73.00
2026-03-18T04:50:00Z,29.00,73.00
2026-03-18T04:51:00Z,29.00,73.00
2026-03-18T04:52:00Z,29.00,73.00
2026-03-18T04:53:00Z,28.88,71.90
2026-03-18T04:54:00Z,29.00,71.00
2026-03-18T04:55:00Z,27.00,73.00
2026-03-18T04:56:00Z,29.00,73.00
2026-03-18T04:57:00Z,29.00,72.28
2026-03-18T04:58:00Z,29.00,73.00
2026-03-18T04:59:00Z,30.08,73.00
2026-03-18T05:00:00Z,27.00,72.96
2026-03-18T05:01:00Z,29.00,72.16
2026-03-18T05:02:00Z,30.00,72.91
2026-03-18T05:03:00Z,28.68,72.88
2026-03-18T05:04:00Z,30.00,73.00
2026-03-18T05:05:00Z,28.30,73.00
2026-03-18T05:06:00Z,30.93,72.91
2026-03-18T05:07:00Z,29.99,72.98
2026-03-18T05:08:00Z,29.80,72.73
2026-03-18T05:09:00Z,29.56,72.46
2026-03-18T05:10:00Z,29.50,72.12
2026-03-18T05:11:00Z,29.50,72.93
2026-03-18T05:12:00Z,30.00,72.16
2026-03-18T05:13:00Z,30.00,72.97
2026-03-18T05:14:00Z,30.62,72.79
2026-03-18T05:15:00Z,30.00,72.52
2026-03-18T05:16:00Z,30.96,71.56
2026-03-18T05:17:00Z,30.63,72.00
2026-03-18T05:18:00Z,30.15,72.39
2026-03-18T05:19:00Z,30.17,72.35
2026-03-18T05:20:00Z,30.41,72.00
2026-03-18T05:21:00Z,29.66,71.41
2026-03-18T05:22:00Z,28.83,70.63
2026-03-18T05:23:00Z,29.81,70.37
2026-03-18T05:24:00Z,31.00,71.19
2026-03-18T05:25:00Z,30.53,71.48
2026-03-18T05:26:00Z,30.24,70.54
2026-03-18T05:27:00Z,32.00,71.52
2026-03-18T05:28:00Z,31.99,72.00
2026-03-18T05:29:00Z,31.99,72.00
2026-03-18T05:30:00Z,31.75,72.00
2026-03-18T05:31:00Z,31.75,72.00
2026-03-18T05:32:00Z,31.32,71.75
2026-03-18T05:33:00Z,30.00,72.00
2026-03-18T05:34:00Z,29.94,71.00
2026-03-18T05:35:00Z,29.80,72.00
2026-03-18T05:36:00Z,31.00,72.00
2026-03-18T05:37:00Z,30.95,70.63
2026-03-18T05:38:00Z,31.00,71.04
2026-03-18T05:39:00Z,30.39,71.00
2026-03-18T05:40:00Z,30.61,72.00
2026-03-18T05:41:00Z,30.81,72.00
2026-03-18T05:42:00Z,28.47,72.00
2026-03-18T05:43:00Z,28.02,71.38
2026-03-18T05:44:00Z,28.52,70.37
2026-03-18T05:45:00Z,28.33,70.00
2026-03-18T05:46:00Z,28.00,72.00
2026-03-18T05:47:00Z,30.00,72.00
2026-03-18T05:48:00Z,28.64,71.13
2026-03-18T05:49:00Z,29.51,70.40
2026-03-18T05:50:00Z,30.00,72.00
2026-03-18T05:51:00Z,30.00,71.40
2026-03-18T05:52:00Z,28.18,70.22
2026-03-18T05:53:00Z,30.00,71.89
2026-03-18T05:54:00Z,29.97,71.94
2026-03-18T05:55:00Z,30.82,71.29
2026-03-18T05:56:00Z,28.00,70.16
2026-03-18T05:57:00Z,28.24,71.82
2026-03-18T05:58:00Z,31.00,70.08
2026-03-18T05:59:00Z,31.00,72.00
2026-03-18T06:00:00Z,31.00,72.00
2026-03-18T06:01:00Z,30.85,72.00
2026-03-18T06:02:00Z,30.57,71.88
2026-03-18T06:03:00Z,30.63,71.00
2026-03-18T06:04:00Z,29.05,70.33
2026-03-18T06:05:00Z,31.00,72.00
2026-03-18T06:06:00Z,31.00,72.00
2026-03-18T06:07:00Z,31.00,72.00
2026-03-18T06:08:00Z,28.87,72.00
2026-03-18T06:09:00Z,28.13,72.00
2026-03-18T06:10:00Z,28.13,72.00
2026-03-18T06:11:00Z,28.13,70.67
2026-03-18T06:12:00Z,29.41,71.14
2026-03-18T06:13:00Z,30.00,72.00
2026-03-18T06:14:00Z,28.11,70.91
2026-03-18T06:15:00Z,30.00,71.28
2026-03-18T06:16:00Z,30.00,72.00
2026-03-18T06:17:00Z,30.00,70.57
2026-03-18T06:18:00Z,28.00,71.42
2026-03-18T06:19:00Z,28.00,72.00
2026-03-18T06:20:00Z,30.00,71.01
2026-03-18T06:21:00Z,28.75,72.00
2026-03-18T06:22:00Z,30.00,72.00
2026-03-18T06:23:00Z,28.00,70.13
2026-03-18T06:24:00Z,30.00,70.06
2026-03-18T06:25:00Z,29.42,70.29
2026-03-18T06:26:00Z,28.18,72.00
2026-03-18T06:27:00Z,28.18,72.00
2026-03-18T06:28:00Z,28.00,72.00
2026-03-18T06:29:00Z,30.00,69.00
2026-03-18T06:30:00Z,30.00,72.00
2026-03-18T06:31:00Z,30.00,72.00
2026-03-18T06:32:00Z,26.78,72.43
2026-03-18T06:33:00Z,26.78,72.96
2026-03-18T06:34:00Z,26.78,72.90
2026-03-18T06:35:00Z,28.00,72.55
2026-03-18T06:36:00Z,28.00,72.54
2026-03-18T06:37:00Z,28.00,73.71
2026-03-18T06:38:00Z,26.70,73.41
2026-03-18T06:39:00Z,28.00,70.94
2026-03-18T06:40:00Z,29.00,71.00
2026-03-18T06:41:00Z,28.69,73.00
2026-03-18T06:42:00Z,29.00,72.82
2026-03-18T06:43:00Z,27.00,72.95
2026-03-18T06:44:00Z,29.00,73.00
2026-03-18T06:45:00Z,28.00,71.00
2026-03-18T06:46:00Z,29.00,71.00
2026-03-18T06:47:00Z,29.00,73.00
2026-03-18T06:48:00Z,29.00,73.00
2026-03-18T06:49:00Z,27.58,73.00
2026-03-18T06:50:00Z,29.00,71.00
2026-03-18T06:51:00Z,29.00,73.00
2026-03-18T06:52:00Z,29.00,73.00
2026-03-18T06:53:00Z,29.00,73.00
2026-03-18T06:54:00Z,29.00,73.00
2026-03-18T06:55:00Z,29.00,73.00
2026-03-18T06:57:00Z,28.00,72.96
2026-03-18T06:58:00Z,29.00,71.26
2026-03-18T06:59:00Z,29.00,71.26
2026-03-18T07:00:00Z,27.00,71.26
2026-03-18T07:01:00Z,29.00,72.99
2026-03-18T07:02:00Z,29.00,72.26
2026-03-18T07:03:00Z,29.00,73.00
2026-03-18T07:04:00Z,29.00,73.00
2026-03-18T07:05:00Z,29.00,72.80
2026-03-18T07:06:00Z,29.00,72.25
2026-03-18T07:07:00Z,27.00,71.16
2026-03-18T07:08:00Z,27.00,73.00
2026-03-18T07:09:00Z,27.73,73.00
2026-03-18T07:10:00Z,27.00,73.00
2026-03-18T07:11:00Z,29.00,73.00
2026-03-18T07:12:00Z,28.99,71.00
2026-03-18T07:13:00Z,27.57,73.00
2026-03-18T07:14:00Z,27.47,71.52
2026-03-18T07:15:00Z,27.47,73.00
2026-03-18T07:16:00Z,27.47,73.00
2026-03-18T07:17:00Z,27.47,73.00
2026-03-18T07:18:00Z,27.47,72.73
2026-03-18T07:19:00Z,29.00,71.00
2026-03-18T07:20:00Z,27.89,73.00
2026-03-18T07:21:00Z,29.00,73.27
2026-03-18T07:22:00Z,29.00,73.00
2026-03-18T07:23:00Z,27.00,73.00
2026-03-18T07:24:00Z,29.00,73.00
2026-03-18T07:25:00Z,29.00,73.00
2026-03-18T07:27:00Z,29.00,73.02
2026-03-18T07:29:00Z,29.00,71.00
2026-03-18T07:31:00Z,29.00,74.00
2026-03-18T07:32:00Z,29.00,74.00
2026-03-18T07:33:00Z,29.00,74.00
2026-03-18T07:34:00Z,27.00,74.00
2026-03-18T07:36:00Z,29.00,74.00
2026-03-18T07:37:00Z,27.00,74.00
2026-03-18T07:38:00Z,27.00,73.99
2026-03-18T07:39:00Z,27.00,71.00
2026-03-18T07:40:00Z,27.00,74.00
2026-03-18T07:41:00Z,27.00,74.00
2026-03-18T07:42:00Z,27.00,71.60
2026-03-18T07:43:00Z,27.00,74.00
2026-03-18T07:44:00Z,29.00,74.00
2026-03-18T07:45:00Z,29.00,74.00
2026-03-18T07:46:00Z,29.00,74.00
2026-03-18T07:47:00Z,27.87,71.29
2026-03-18T07:48:00Z,29.00,71.29
2026-03-18T07:49:00Z,29.00,71.29
2026-03-18T07:50:00Z,27.00,71.63
2026-03-18T07:52:00Z,27.00,74.00
2026-03-18T07:53:00Z,29.00,74.00
2026-03-18T07:54:00Z,29.00,72.24
2026-03-18T07:55:00Z,27.23,74.00
2026-03-18T07:56:00Z,29.00,74.00
2026-03-18T07:57:00Z,29.00,74.00
2026-03-18T07:58:00Z,28.03,74.00
2026-03-18T08:00:00Z,28.03,72.66
2026-03-18T08:01:00Z,29.00,72.66
2026-03-18T08:03:00Z,29.00,74.00
2026-03-18T08:05:00Z,29.00,74.00
2026-03-18T08:06:00Z,29.00,74.00
2026-03-18T08:09:00Z,29.00,72.00
2026-03-18T08:10:00Z,29.00,74.00
2026-03-18T08:11:00Z,29.00,74.00
2026-03-18T08:12:00Z,29.00,74.00
2026-03-18T08:13:00Z,29.00,74.00
2026-03-18T08:14:00Z,29.00,74.00
2026-03-18T08:15:00Z,29.00,74.00
2026-03-18T08:16:00Z,29.00,73.53
2026-03-18T08:17:00Z,29.00,71.91
2026-03-18T08:18:00Z,29.00,74.00
2026-03-18T08:19:00Z,29.00,74.00
2026-03-18T08:20:00Z,29.00,74.00
2026-03-18T08:21:00Z,29.00,74.00
2026-03-18T08:22:00Z,29.00,74.00
2026-03-18T08:23:00Z,29.00,71.31
2026-03-18T08:25:00Z,29.00,74.00
2026-03-18T08:26:00Z,29.00,72.00
2026-03-18T08:27:00Z,30.00,72.00
2026-03-18T08:28:00Z,30.00,72.67
2026-03-18T08:29:00Z,30.00,74.00
2026-03-18T08:30:00Z,30.00,74.00
2026-03-18T08:32:00Z,30.00,74.00
2026-03-18T08:33:00Z,30.00,74.00
2026-03-18T08:34:00Z,28.00,70.56
2026-03-18T08:35:00Z,28.00,74.00
2026-03-18T08:37:00Z,28.00,74.00
2026-03-18T08:38:00Z,29.00,74.00
2026-03-18T08:39:00Z,29.00,74.00
2026-03-18T08:40:00Z,29.00,74.00
2026-03-18T08:41:00Z,26.59,74.00
2026-03-18T08:43:00Z,29.00,74.00
2026-03-18T08:44:00Z,29.00,74.00
2026-03-18T08:45:00Z,29.00,74.00
2026-03-18T08:47:00Z,29.00,74.00
2026-03-18T08:48:00Z,29.00,74.00
2026-03-18T08:49:00Z,29.00,74.00
2026-03-18T08:50:00Z,25.55,74.00
2026-03-18T08:51:00Z,29.00,74.00
2026-03-18T08:52:00Z,29.00,70.05
2026-03-18T08:53:00Z,28.00,70.05
2026-03-18T08:54:00Z,27.01,74.00
2026-03-18T08:55:00Z,28.00,74.00
2026-03-18T08:56:00Z,28.00,74.00
2026-03-18T08:57:00Z,28.00,72.97
2026-03-18T08:58:00Z,29.71,72.00
2026-03-18T08:59:00Z,30.00,72.99
2026-03-18T09:00:00Z,30.00,72.00
2026-03-18T09:01:00Z,28.00,72.00
2026-03-18T09:02:00Z,30.00,73.00
2026-03-18T09:03:00Z,30.00,73.00
2026-03-18T09:04:00Z,30.00,70.75
2026-03-18T09:05:00Z,30.00,73.00
2026-03-18T09:06:00Z,28.57,73.00
2026-03-18T09:07:00Z,30.00,73.00
2026-03-18T09:08:00Z,30.00,73.00
2026-03-18T09:09:00Z,30.00,73.00
2026-03-18T09:10:00Z,30.00,73.00
2026-03-18T09:12:00Z,29.06,72.50
2026-03-18T09:13:00Z,29.06,72.92
2026-03-18T09:14:00Z,30.00,72.00
2026-03-18T09:15:00Z,30.00,72.00
2026-03-18T09:16:00Z,30.00,74.00
2026-03-18T09:17:00Z,30.00,74.00
2026-03-18T09:18:00Z,30.00,74.00
2026-03-18T09:19:00Z,30.00,74.00
2026-03-18T09:20:00Z,28.00,74.00
2026-03-18T09:23:00Z,30.00,74.00
2026-03-18T09:24:00Z,30.00,74.00
2026-03-18T09:26:00Z,30.00,70.00
2026-03-18T09:27:00Z,28.17,74.36
2026-03-18T09:28:00Z,29.94,74.00
2026-03-18T09:29:00Z,29.00,74.00
2026-03-18T09:30:00Z,28.00,73.14
2026-03-18T09:31:00Z,28.00,74.00
2026-03-18T09:32:00Z,29.00,74.00
2026-03-18T09:33:00Z,30.00,71.60
2026-03-18T09:35:00Z,30.00,73.51
2026-03-18T09:36:00Z,28.00,74.00
2026-03-18T09:38:00Z,28.00,74.00
2026-03-18T09:41:00Z,28.00,74.00
2026-03-18T09:43:00Z,28.00,74.00
2026-03-18T09:44:00Z,28.00,70.00
2026-03-18T09:45:00Z,30.00,74.00
2026-03-18T09:46:00Z,30.00,74.00
2026-03-18T09:47:00Z,30.00,71.00
2026-03-18T09:48:00Z,30.00,71.00
2026-03-18T09:49:00Z,29.00,71.00
2026-03-18T09:50:00Z,29.00,71.00
2026-03-18T09:52:00Z,29.00,70.00
2026-03-18T09:53:00Z,29.94,71.00
2026-03-18T09:54:00Z,30.00,75.00
2026-03-18T09:55:00Z,30.00,71.43
2026-03-18T09:56:00Z,30.00,70.00
2026-03-18T09:57:00Z,28.58,74.19
2026-03-18T09:58:00Z,30.00,74.19
2026-03-18T09:59:00Z,30.00,70.00
2026-03-18T10:00:00Z,27.09,70.00
2026-03-18T10:01:00Z,27.09,75.00
2026-03-18T10:02:00Z,27.09,75.00
2026-03-18T10:04:00Z,28.92,75.00
2026-03-18T10:05:00Z,29.00,71.65
2026-03-18T10:06:00Z,29.00,71.23
2026-03-18T10:07:00Z,29.00,71.00
2026-03-18T10:09:00Z,29.00,71.00
2026-03-18T10:11:00Z,29.00,71.00
2026-03-18T10:12:00Z,29.00,71.00
2026-03-18T10:14:00Z,29.00,71.00
2026-03-18T10:15:00Z,27.00,71.00
2026-03-18T10:16:00Z,27.00,71.00
2026-03-18T10:17:00Z,26.13,74.00
2026-03-18T10:19:00Z,26.13,75.00
2026-03-18T10:20:00Z,28.00,71.00
2026-03-18T10:21:00Z,28.00,75.00
2026-03-18T10:22:00Z,28.00,71.00
2026-03-18T10:23:00Z,28.00,75.00
2026-03-18T10:24:00Z,28.00,71.57
2026-03-18T10:25:00Z,28.00,71.00
2026-03-18T10:26:00Z,28.00,75.03
2026-03-18T10:27:00Z,28.00,75.03
2026-03-18T10:28:00Z,28.00,75.00
2026-03-18T10:30:00Z,26.00,75.00
2026-03-18T10:31:00Z,26.45,76.49
2026-03-18T10:34:00Z,25.00,77.00
2026-03-18T10:36:00Z,24.00,73.94
2026-03-18T10:38:00Z,24.00,76.00
2026-03-18T10:39:00Z,23.00,76.00
2026-03-18T10:40:00Z,24.00,76.80
2026-03-18T10:41:00Z,23.00,76.80
2026-03-18T10:42:00Z,24.00,75.00
2026-03-18T10:43:00Z,23.00,77.85
2026-03-18T10:44:00Z,23.00,74.00
2026-03-18T10:45:00Z,25.00,74.00
2026-03-18T10:46:00Z,25.00,74.00
2026-03-18T10:47:00Z,23.00,74.00
2026-03-18T10:48:00Z,23.00,73.57
2026-03-18T10:49:00Z,25.00,74.43
2026-03-18T10:50:00Z,24.80,73.00
2026-03-18T10:51:00Z,24.80,76.00
2026-03-18T10:52:00Z,25.00,76.00
2026-03-18T10:53:00Z,25.00,76.00
2026-03-18T10:54:00Z,25.00,76.00
2026-03-18T10:55:00Z,24.85,76.00
2026-03-18T10:56:00Z,25.00,78.00
2026-03-18T10:57:00Z,20.80,77.26
2026-03-18T10:58:00Z,22.85,79.00
2026-03-18T10:59:00Z,22.85,79.00
2026-03-18T11:00:00Z,25.00,79.00
2026-03-18T11:01:00Z,25.00,77.80
2026-03-18T11:02:00Z,25.00,78.00
2026-03-18T11:03:00Z,25.00,75.00
2026-03-18T11:04:00Z,25.00,75.00
2026-03-18T11:05:00Z,25.00,75.00
