# event_ticker=KXATPMATCH-26MAY06STRCOM
# final_score=6-2 6-4
# score_resolution=2-6 4-6
# match_winner=Jan-Lennard Struff
# fav_player=Francisco Comesana
# dog_player=Jan-Lennard Struff
# kalshi_date=2026-05-06
timestamp,Jan-Lennard Struff,Francisco Comesana
2026-05-06T12:55:00Z,34.00,67.00
2026-05-06T12:56:00Z,34.00,67.00
2026-05-06T12:59:00Z,34.00,67.00
2026-05-06T13:00:00Z,34.00,67.00
2026-05-06T13:01:00Z,34.00,67.00
2026-05-06T13:02:00Z,34.00,67.00
2026-05-06T13:04:00Z,34.00,67.00
2026-05-06T13:05:00Z,34.00,67.00
2026-05-06T13:06:00Z,35.00,67.00
2026-05-06T13:07:00Z,35.00,67.00
2026-05-06T13:09:00Z,35.00,67.00
2026-05-06T13:10:00Z,34.87,67.00
2026-05-06T13:13:00Z,34.87,67.00
2026-05-06T13:14:00Z,34.87,66.11
2026-05-06T13:15:00Z,35.00,67.00
2026-05-06T13:16:00Z,35.00,67.00
2026-05-06T13:17:00Z,35.00,67.00
2026-05-06T13:18:00Z,35.00,67.00
2026-05-06T13:19:00Z,35.00,66.99
2026-05-06T13:21:00Z,35.00,67.00
2026-05-06T13:22:00Z,35.00,67.00
2026-05-06T13:23:00Z,34.19,67.00
2026-05-06T13:24:00Z,34.00,67.00
2026-05-06T13:25:00Z,34.00,67.00
2026-05-06T13:26:00Z,34.00,67.00
2026-05-06T13:27:00Z,35.00,67.20
2026-05-06T13:28:00Z,35.89,64.83
2026-05-06T13:29:00Z,40.65,63.43
2026-05-06T13:30:00Z,34.00,66.64
2026-05-06T13:31:00Z,34.00,67.01
2026-05-06T13:32:00Z,30.17,69.97
2026-05-06T13:33:00Z,34.32,67.35
2026-05-06T13:34:00Z,36.00,64.80
2026-05-06T13:35:00Z,34.00,65.60
2026-05-06T13:36:00Z,35.00,66.71
2026-05-06T13:37:00Z,34.00,67.27
2026-05-06T13:38:00Z,34.00,67.02
2026-05-06T13:39:00Z,33.00,68.00
2026-05-06T13:40:00Z,30.37,70.35
2026-05-06T13:41:00Z,34.42,65.45
2026-05-06T13:42:00Z,41.43,60.06
2026-05-06T13:43:00Z,37.02,65.00
2026-05-06T13:44:00Z,37.43,64.85
2026-05-06T13:45:00Z,36.77,62.11
2026-05-06T13:46:00Z,42.44,60.16
2026-05-06T13:47:00Z,48.77,50.61
2026-05-06T13:48:00Z,53.63,47.99
2026-05-06T13:49:00Z,56.61,45.05
2026-05-06T13:50:00Z,58.98,42.13
2026-05-06T13:51:00Z,59.96,42.00
2026-05-06T13:52:00Z,58.65,42.46
2026-05-06T13:53:00Z,59.28,41.80
2026-05-06T13:54:00Z,60.31,39.70
2026-05-06T13:55:00Z,62.09,37.64
2026-05-06T13:56:00Z,68.29,32.95
2026-05-06T13:57:00Z,69.26,30.77
2026-05-06T13:58:00Z,69.23,31.61
2026-05-06T13:59:00Z,69.94,31.83
2026-05-06T14:00:00Z,70.16,29.98
2026-05-06T14:01:00Z,71.99,29.15
2026-05-06T14:02:00Z,71.96,29.18
2026-05-06T14:03:00Z,70.89,30.00
2026-05-06T14:04:00Z,73.46,29.79
2026-05-06T14:05:00Z,78.91,22.66
2026-05-06T14:06:00Z,81.12,19.19
2026-05-06T14:07:00Z,76.81,26.18
2026-05-06T14:08:00Z,76.87,24.36
2026-05-06T14:09:00Z,83.77,15.37
2026-05-06T14:10:00Z,85.95,15.59
2026-05-06T14:11:00Z,88.17,12.12
2026-05-06T14:12:00Z,89.00,10.87
2026-05-06T14:13:00Z,89.18,11.27
2026-05-06T14:14:00Z,91.14,10.65
2026-05-06T14:15:00Z,90.02,10.71
2026-05-06T14:16:00Z,92.18,9.07
2026-05-06T14:17:00Z,90.57,11.28
2026-05-06T14:18:00Z,88.79,12.00
2026-05-06T14:19:00Z,89.43,12.38
2026-05-06T14:20:00Z,87.71,13.94
2026-05-06T14:21:00Z,85.94,15.58
2026-05-06T14:22:00Z,89.42,12.45
2026-05-06T14:23:00Z,82.27,17.45
2026-05-06T14:24:00Z,83.66,17.71
2026-05-06T14:25:00Z,81.79,18.01
2026-05-06T14:26:00Z,84.22,15.54
2026-05-06T14:27:00Z,90.82,9.57
2026-05-06T14:28:00Z,89.79,11.07
2026-05-06T14:29:00Z,89.47,11.00
2026-05-06T14:30:00Z,88.96,11.95
2026-05-06T14:31:00Z,89.00,12.05
2026-05-06T14:32:00Z,89.18,13.47
2026-05-06T14:33:00Z,87.33,15.73
2026-05-06T14:34:00Z,89.97,10.52
2026-05-06T14:35:00Z,86.63,17.31
2026-05-06T14:36:00Z,91.47,9.04
2026-05-06T14:37:00Z,91.47,9.98
2026-05-06T14:38:00Z,92.75,8.35
2026-05-06T14:39:00Z,90.36,10.68
2026-05-06T14:40:00Z,89.93,11.00
2026-05-06T14:41:00Z,90.52,9.98
2026-05-06T14:42:00Z,93.01,7.41
2026-05-06T14:43:00Z,95.16,5.74
2026-05-06T14:44:00Z,95.62,4.78
2026-05-06T14:45:00Z,94.85,5.99
2026-05-06T14:46:00Z,94.17,5.39
2026-05-06T14:47:00Z,94.81,5.56
2026-05-06T14:48:00Z,96.23,2.92
2026-05-06T14:49:00Z,99.00,1.04
2026-05-06T14:50:00Z,99.00,1.04
2026-05-06T14:51:00Z,99.00,1.00
2026-05-06T14:52:00Z,99.00,1.00
2026-05-06T14:53:00Z,99.00,1.00
