# event_ticker=KXATPMATCH-26APR12ALCSIN
# final_score=7-6(5) 6-3
# score_resolution=7-6 6-3
# match_winner=Jannik Sinner
# fav_player=Jannik Sinner
# dog_player=Carlos Alcaraz
# kalshi_date=2026-04-12
timestamp,Jannik Sinner,Carlos Alcaraz
2026-04-12T11:56:00Z,51.23,50.00
2026-04-12T11:57:00Z,51.30,50.00
2026-04-12T11:58:00Z,52.34,50.00
2026-04-12T11:59:00Z,53.00,50.00
2026-04-12T12:00:00Z,53.00,50.00
2026-04-12T12:01:00Z,53.00,49.99
2026-04-12T12:02:00Z,51.98,50.00
2026-04-12T12:03:00Z,53.00,50.00
2026-04-12T12:04:00Z,53.00,50.00
2026-04-12T12:05:00Z,53.00,49.77
2026-04-12T12:06:00Z,53.00,50.00
2026-04-12T12:07:00Z,53.00,50.00
2026-04-12T12:08:00Z,52.31,49.82
2026-04-12T12:09:00Z,51.21,50.00
2026-04-12T12:10:00Z,52.00,50.00
2026-04-12T12:11:00Z,52.00,50.00
2026-04-12T12:12:00Z,52.00,50.00
2026-04-12T12:13:00Z,51.04,50.00
2026-04-12T12:14:00Z,51.03,50.00
2026-04-12T12:15:00Z,52.00,50.00
2026-04-12T12:16:00Z,53.00,50.00
2026-04-12T12:17:00Z,52.87,49.01
2026-04-12T12:18:00Z,52.87,50.00
2026-04-12T12:19:00Z,53.00,50.00
2026-04-12T12:20:00Z,52.99,50.00
2026-04-12T12:21:00Z,51.00,50.00
2026-04-12T12:22:00Z,52.13,50.00
2026-04-12T12:23:00Z,51.03,49.13
2026-04-12T12:24:00Z,53.00,50.00
2026-04-12T12:25:00Z,53.00,49.97
2026-04-12T12:26:00Z,53.00,50.00
2026-04-12T12:27:00Z,53.00,50.00
2026-04-12T12:28:00Z,53.00,50.00
2026-04-12T12:29:00Z,53.00,50.00
2026-04-12T12:30:00Z,53.00,50.00
2026-04-12T12:31:00Z,53.00,49.84
2026-04-12T12:32:00Z,53.00,49.05
2026-04-12T12:33:00Z,52.96,48.99
2026-04-12T12:34:00Z,53.00,49.00
2026-04-12T12:35:00Z,52.91,49.00
2026-04-12T12:36:00Z,52.98,48.86
2026-04-12T12:37:00Z,53.00,49.00
2026-04-12T12:38:00Z,52.04,49.00
2026-04-12T12:39:00Z,53.00,48.00
2026-04-12T12:40:00Z,53.00,47.97
2026-04-12T12:41:00Z,53.00,48.00
2026-04-12T12:42:00Z,53.00,48.00
2026-04-12T12:43:00Z,53.00,48.00
2026-04-12T12:44:00Z,53.00,48.00
2026-04-12T12:45:00Z,53.00,48.00
2026-04-12T12:46:00Z,53.00,48.00
2026-04-12T12:47:00Z,52.71,48.00
2026-04-12T12:48:00Z,52.25,48.00
2026-04-12T12:49:00Z,53.00,48.00
2026-04-12T12:50:00Z,53.00,48.00
2026-04-12T12:51:00Z,53.00,47.99
2026-04-12T12:52:00Z,52.96,48.00
2026-04-12T12:53:00Z,53.00,48.00
2026-04-12T12:54:00Z,53.00,48.00
2026-04-12T12:55:00Z,53.00,48.00
2026-04-12T12:56:00Z,52.91,48.00
2026-04-12T12:57:00Z,53.00,48.00
2026-04-12T12:58:00Z,53.00,47.99
2026-04-12T12:59:00Z,53.00,48.00
2026-04-12T13:00:00Z,53.00,48.00
2026-04-12T13:01:00Z,53.00,48.00
2026-04-12T13:02:00Z,53.00,48.00
2026-04-12T13:03:00Z,53.00,48.00
2026-04-12T13:04:00Z,52.99,48.00
2026-04-12T13:05:00Z,52.93,48.00
2026-04-12T13:06:00Z,52.76,48.00
2026-04-12T13:07:00Z,53.00,48.00
2026-04-12T13:08:00Z,53.00,47.63
2026-04-12T13:09:00Z,53.79,47.00
2026-04-12T13:10:00Z,53.99,47.00
2026-04-12T13:11:00Z,54.00,47.00
2026-04-12T13:12:00Z,54.00,47.00
2026-04-12T13:13:00Z,54.00,47.00
2026-04-12T13:14:00Z,53.66,47.06
2026-04-12T13:15:00Z,51.31,49.55
2026-04-12T13:16:00Z,50.00,50.90
2026-04-12T13:17:00Z,51.90,50.18
2026-04-12T13:18:00Z,49.49,51.94
2026-04-12T13:19:00Z,50.07,50.10
2026-04-12T13:20:00Z,45.30,55.38
2026-04-12T13:21:00Z,42.28,61.38
2026-04-12T13:22:00Z,35.24,64.83
2026-04-12T13:23:00Z,40.40,61.42
2026-04-12T13:24:00Z,45.31,56.45
2026-04-12T13:25:00Z,47.87,53.82
2026-04-12T13:26:00Z,49.51,50.97
2026-04-12T13:27:00Z,50.73,50.98
2026-04-12T13:28:00Z,52.58,49.36
2026-04-12T13:29:00Z,52.73,48.40
2026-04-12T13:30:00Z,53.35,47.57
2026-04-12T13:31:00Z,55.96,44.58
2026-04-12T13:32:00Z,60.85,39.48
2026-04-12T13:33:00Z,58.67,42.76
2026-04-12T13:34:00Z,54.06,47.31
2026-04-12T13:35:00Z,57.96,44.02
2026-04-12T13:36:00Z,60.25,41.29
2026-04-12T13:37:00Z,53.98,46.63
2026-04-12T13:38:00Z,51.63,49.51
2026-04-12T13:39:00Z,52.41,48.53
2026-04-12T13:40:00Z,49.38,51.57
2026-04-12T13:41:00Z,51.04,49.59
2026-04-12T13:42:00Z,55.32,45.84
2026-04-12T13:43:00Z,56.11,44.30
2026-04-12T13:44:00Z,55.55,45.82
2026-04-12T13:45:00Z,55.37,44.62
2026-04-12T13:46:00Z,54.80,46.52
2026-04-12T13:47:00Z,55.43,45.56
2026-04-12T13:48:00Z,52.48,49.07
2026-04-12T13:49:00Z,51.91,49.08
2026-04-12T13:50:00Z,49.58,49.12
2026-04-12T13:51:00Z,44.02,56.20
2026-04-12T13:52:00Z,45.53,56.58
2026-04-12T13:53:00Z,48.86,52.88
2026-04-12T13:54:00Z,53.15,48.47
2026-04-12T13:55:00Z,50.65,50.27
2026-04-12T13:56:00Z,54.03,46.07
2026-04-12T13:57:00Z,55.13,47.31
2026-04-12T13:58:00Z,54.91,45.47
2026-04-12T13:59:00Z,54.84,46.78
2026-04-12T14:00:00Z,54.50,45.49
2026-04-12T14:01:00Z,60.20,37.30
2026-04-12T14:02:00Z,54.64,44.22
2026-04-12T14:03:00Z,52.20,48.40
2026-04-12T14:04:00Z,51.10,49.73
2026-04-12T14:05:00Z,52.49,48.19
2026-04-12T14:06:00Z,55.45,44.96
2026-04-12T14:07:00Z,54.28,46.63
2026-04-12T14:08:00Z,56.13,44.12
2026-04-12T14:09:00Z,56.14,44.10
2026-04-12T14:10:00Z,51.20,49.05
2026-04-12T14:11:00Z,50.89,49.78
2026-04-12T14:12:00Z,51.00,50.00
2026-04-12T14:13:00Z,47.99,54.48
2026-04-12T14:14:00Z,47.42,54.57
2026-04-12T14:15:00Z,46.18,56.24
2026-04-12T14:16:00Z,53.19,48.97
2026-04-12T14:17:00Z,49.59,50.78
2026-04-12T14:18:00Z,49.55,51.36
2026-04-12T14:19:00Z,54.59,47.39
2026-04-12T14:20:00Z,52.78,46.92
2026-04-12T14:21:00Z,57.67,42.57
2026-04-12T14:22:00Z,59.19,42.72
2026-04-12T14:23:00Z,59.33,43.21
2026-04-12T14:24:00Z,66.13,33.03
2026-04-12T14:25:00Z,71.14,29.26
2026-04-12T14:26:00Z,68.51,33.47
2026-04-12T14:27:00Z,66.36,32.93
2026-04-12T14:28:00Z,72.52,25.63
2026-04-12T14:29:00Z,75.13,24.56
2026-04-12T14:30:00Z,75.54,24.86
2026-04-12T14:31:00Z,75.03,24.93
2026-04-12T14:32:00Z,68.28,30.91
2026-04-12T14:33:00Z,69.82,31.42
2026-04-12T14:34:00Z,69.91,31.41
2026-04-12T14:35:00Z,66.46,34.40
2026-04-12T14:36:00Z,71.34,29.18
2026-04-12T14:37:00Z,75.98,23.45
2026-04-12T14:38:00Z,77.69,23.75
2026-04-12T14:39:00Z,77.93,23.63
2026-04-12T14:40:00Z,74.96,27.10
2026-04-12T14:41:00Z,71.17,28.91
2026-04-12T14:42:00Z,70.16,32.06
2026-04-12T14:43:00Z,66.79,32.23
2026-04-12T14:44:00Z,64.06,38.38
2026-04-12T14:45:00Z,63.42,39.53
2026-04-12T14:46:00Z,57.11,43.39
2026-04-12T14:47:00Z,57.86,42.91
2026-04-12T14:48:00Z,53.72,46.12
2026-04-12T14:49:00Z,52.59,48.00
2026-04-12T14:50:00Z,55.49,44.13
2026-04-12T14:51:00Z,55.55,43.90
2026-04-12T14:52:00Z,60.73,37.84
2026-04-12T14:53:00Z,60.14,38.47
2026-04-12T14:54:00Z,57.27,42.74
2026-04-12T14:55:00Z,62.56,36.11
2026-04-12T14:56:00Z,61.06,40.07
2026-04-12T14:57:00Z,56.76,43.74
2026-04-12T14:58:00Z,54.96,45.36
2026-04-12T14:59:00Z,54.48,47.42
2026-04-12T15:00:00Z,52.88,48.63
2026-04-12T15:01:00Z,54.94,45.98
2026-04-12T15:02:00Z,56.53,43.88
2026-04-12T15:03:00Z,57.45,42.91
2026-04-12T15:04:00Z,56.09,43.74
2026-04-12T15:05:00Z,60.41,42.39
2026-04-12T15:06:00Z,66.74,32.95
2026-04-12T15:07:00Z,65.50,34.77
2026-04-12T15:08:00Z,57.81,42.44
2026-04-12T15:09:00Z,57.42,42.55
2026-04-12T15:10:00Z,58.94,41.00
2026-04-12T15:11:00Z,68.14,32.26
2026-04-12T15:12:00Z,73.59,26.94
2026-04-12T15:13:00Z,69.28,31.36
2026-04-12T15:14:00Z,72.65,28.48
2026-04-12T15:15:00Z,76.35,23.45
2026-04-12T15:16:00Z,78.82,21.72
2026-04-12T15:17:00Z,78.97,21.83
2026-04-12T15:18:00Z,79.44,19.78
2026-04-12T15:19:00Z,79.80,20.39
2026-04-12T15:20:00Z,75.26,25.74
2026-04-12T15:21:00Z,78.38,22.41
2026-04-12T15:22:00Z,83.12,14.68
2026-04-12T15:23:00Z,82.55,15.25
2026-04-12T15:24:00Z,91.98,6.58
2026-04-12T15:25:00Z,94.94,5.17
2026-04-12T15:26:00Z,97.19,3.19
2026-04-12T15:27:00Z,97.09,2.40
2026-04-12T15:28:00Z,96.99,3.43
2026-04-12T15:29:00Z,99.00,1.46
2026-04-12T15:30:00Z,99.00,1.00
