# event_ticker=KXATPMATCH-26APR22UGOMON
# final_score=6-3 6-4
# score_resolution=3-6 4-6
# match_winner=Camilo Ugo Carabelli
# fav_player=Gael Monfils
# dog_player=Camilo Ugo Carabelli
# kalshi_date=2026-04-22
timestamp,Camilo Ugo Carabelli,Gael Monfils
2026-04-23T13:56:00Z,64.00,37.00
2026-04-23T13:57:00Z,64.00,37.00
2026-04-23T13:58:00Z,64.00,36.63
2026-04-23T14:01:00Z,64.00,37.00
2026-04-23T14:02:00Z,64.00,37.00
2026-04-23T14:04:00Z,64.00,37.00
2026-04-23T14:05:00Z,64.00,37.00
2026-04-23T14:06:00Z,64.00,37.00
2026-04-23T14:07:00Z,64.00,37.00
2026-04-23T14:08:00Z,64.00,37.00
2026-04-23T14:10:00Z,64.00,37.00
2026-04-23T14:11:00Z,64.00,37.00
2026-04-23T14:13:00Z,64.00,37.00
2026-04-23T14:15:00Z,64.00,37.00
2026-04-23T14:16:00Z,64.00,37.00
2026-04-23T14:17:00Z,64.00,37.00
2026-04-23T14:18:00Z,64.00,37.00
2026-04-23T14:20:00Z,64.00,37.00
2026-04-23T14:21:00Z,65.00,37.00
2026-04-23T14:22:00Z,65.00,37.00
2026-04-23T14:23:00Z,64.16,37.00
2026-04-23T14:24:00Z,65.00,37.00
2026-04-23T14:25:00Z,65.00,37.00
2026-04-23T14:26:00Z,65.00,37.00
2026-04-23T14:27:00Z,65.00,37.00
2026-04-23T14:28:00Z,65.00,37.00
2026-04-23T14:31:00Z,65.00,37.00
2026-04-23T14:32:00Z,65.00,37.00
2026-04-23T14:33:00Z,65.00,37.00
2026-04-23T14:35:00Z,65.00,37.00
2026-04-23T14:36:00Z,65.00,38.00
2026-04-23T14:37:00Z,65.00,38.00
2026-04-23T14:38:00Z,63.00,38.00
2026-04-23T14:39:00Z,65.00,38.00
2026-04-23T14:40:00Z,65.00,38.00
2026-04-23T14:41:00Z,65.00,38.00
2026-04-23T14:42:00Z,65.00,38.00
2026-04-23T14:43:00Z,65.00,38.00
2026-04-23T14:44:00Z,65.00,38.00
2026-04-23T14:45:00Z,65.00,38.00
2026-04-23T14:46:00Z,65.00,38.00
2026-04-23T14:47:00Z,65.00,38.00
2026-04-23T14:49:00Z,64.00,37.65
2026-04-23T14:51:00Z,64.00,37.65
2026-04-23T14:52:00Z,64.00,38.00
2026-04-23T14:53:00Z,64.00,38.00
2026-04-23T14:54:00Z,64.00,38.00
2026-04-23T14:55:00Z,64.00,38.00
2026-04-23T14:56:00Z,64.00,38.00
2026-04-23T14:57:00Z,64.00,38.00
2026-04-23T14:58:00Z,64.00,38.00
2026-04-23T14:59:00Z,64.00,38.00
2026-04-23T15:00:00Z,64.58,38.00
2026-04-23T15:01:00Z,65.00,37.58
2026-04-23T15:02:00Z,65.00,37.97
2026-04-23T15:03:00Z,65.00,37.97
2026-04-23T15:04:00Z,65.00,37.97
2026-04-23T15:05:00Z,64.15,38.00
2026-04-23T15:06:00Z,64.90,38.00
2026-04-23T15:07:00Z,65.00,38.00
2026-04-23T15:08:00Z,65.00,38.00
2026-04-23T15:09:00Z,65.00,38.00
2026-04-23T15:10:00Z,65.00,38.00
2026-04-23T15:11:00Z,65.00,38.00
2026-04-23T15:12:00Z,65.00,38.00
2026-04-23T15:13:00Z,65.00,38.00
2026-04-23T15:14:00Z,65.00,36.10
2026-04-23T15:15:00Z,65.00,37.82
2026-04-23T15:16:00Z,64.98,37.00
2026-04-23T15:17:00Z,65.10,37.00
2026-04-23T15:18:00Z,65.00,36.77
2026-04-23T15:19:00Z,65.59,37.52
2026-04-23T15:20:00Z,66.35,36.00
2026-04-23T15:21:00Z,68.00,33.78
2026-04-23T15:22:00Z,68.60,35.58
2026-04-23T15:23:00Z,64.15,36.90
2026-04-23T15:24:00Z,64.65,36.37
2026-04-23T15:25:00Z,63.57,36.89
2026-04-23T15:26:00Z,66.00,32.20
2026-04-23T15:27:00Z,67.00,34.00
2026-04-23T15:28:00Z,67.00,33.65
2026-04-23T15:29:00Z,71.70,27.49
2026-04-23T15:30:00Z,73.36,27.53
2026-04-23T15:31:00Z,73.22,29.45
2026-04-23T15:32:00Z,73.91,29.86
2026-04-23T15:33:00Z,70.36,29.30
2026-04-23T15:34:00Z,65.38,34.72
2026-04-23T15:35:00Z,66.00,35.01
2026-04-23T15:36:00Z,67.05,33.00
2026-04-23T15:37:00Z,67.93,33.10
2026-04-23T15:38:00Z,68.00,33.00
2026-04-23T15:39:00Z,67.88,33.54
2026-04-23T15:40:00Z,72.68,32.43
2026-04-23T15:41:00Z,77.45,23.04
2026-04-23T15:42:00Z,81.47,18.33
2026-04-23T15:43:00Z,83.12,16.69
2026-04-23T15:44:00Z,87.41,15.04
2026-04-23T15:45:00Z,86.89,15.87
2026-04-23T15:46:00Z,88.51,13.43
2026-04-23T15:47:00Z,88.76,11.00
2026-04-23T15:48:00Z,88.00,12.03
2026-04-23T15:49:00Z,86.33,13.72
2026-04-23T15:50:00Z,88.64,11.04
2026-04-23T15:51:00Z,88.00,14.11
2026-04-23T15:52:00Z,88.30,12.30
2026-04-23T15:53:00Z,88.90,11.71
2026-04-23T15:54:00Z,89.66,12.00
2026-04-23T15:55:00Z,89.65,11.05
2026-04-23T15:56:00Z,88.19,11.93
2026-04-23T15:57:00Z,88.05,12.10
2026-04-23T15:58:00Z,89.76,10.40
2026-04-23T15:59:00Z,89.97,10.58
2026-04-23T16:00:00Z,89.15,10.05
2026-04-23T16:01:00Z,89.08,11.51
2026-04-23T16:02:00Z,87.27,13.54
2026-04-23T16:03:00Z,83.84,15.03
2026-04-23T16:04:00Z,89.00,13.05
2026-04-23T16:05:00Z,89.99,11.25
2026-04-23T16:06:00Z,88.23,12.99
2026-04-23T16:07:00Z,85.69,15.00
2026-04-23T16:08:00Z,85.91,14.47
2026-04-23T16:09:00Z,82.07,16.20
2026-04-23T16:10:00Z,82.69,19.20
2026-04-23T16:11:00Z,80.78,20.82
2026-04-23T16:12:00Z,84.00,15.52
2026-04-23T16:13:00Z,84.59,18.07
2026-04-23T16:14:00Z,81.78,24.18
2026-04-23T16:15:00Z,82.14,17.89
2026-04-23T16:16:00Z,85.37,14.98
2026-04-23T16:17:00Z,85.95,14.34
2026-04-23T16:18:00Z,83.36,17.28
2026-04-23T16:19:00Z,83.00,18.99
2026-04-23T16:20:00Z,83.00,19.00
2026-04-23T16:21:00Z,84.04,17.18
2026-04-23T16:22:00Z,85.95,13.95
2026-04-23T16:23:00Z,90.21,11.70
2026-04-23T16:24:00Z,90.71,11.58
2026-04-23T16:25:00Z,86.58,15.70
2026-04-23T16:26:00Z,83.89,17.40
2026-04-23T16:27:00Z,83.94,17.13
2026-04-23T16:28:00Z,84.96,16.71
2026-04-23T16:29:00Z,84.98,16.56
2026-04-23T16:30:00Z,85.75,15.56
2026-04-23T16:31:00Z,86.81,15.27
2026-04-23T16:32:00Z,90.67,10.38
2026-04-23T16:33:00Z,98.62,2.00
2026-04-23T16:34:00Z,97.96,2.12
2026-04-23T16:35:00Z,98.99,1.90
2026-04-23T16:36:00Z,99.00,1.17
2026-04-23T16:37:00Z,99.00,1.00
2026-04-23T16:38:00Z,99.00,1.00
2026-04-23T16:39:00Z,99.00,1.00
2026-04-23T16:40:00Z,99.00,1.00
2026-04-23T16:41:00Z,99.00,1.00
2026-04-23T16:42:00Z,99.00,1.00
2026-04-23T16:43:00Z,99.00,1.00
