# event_ticker=KXATPMATCH-26MAY18POPTAB
# final_score=7-6(2) 6-7(5) 6-4
# score_resolution=7-6 6-7 6-4
# match_winner=Alexei Popyrin
# fav_player=Alexei Popyrin
# dog_player=Clement Tabur
# kalshi_date=2026-05-18
timestamp,Alexei Popyrin,Clement Tabur
2026-05-19T08:40:00Z,70.02,30.55
2026-05-19T08:41:00Z,67.00,37.79
2026-05-19T08:42:00Z,67.22,32.95
2026-05-19T08:43:00Z,67.43,32.95
2026-05-19T08:44:00Z,68.83,32.45
2026-05-19T08:45:00Z,68.00,34.92
2026-05-19T08:46:00Z,66.13,35.63
2026-05-19T08:47:00Z,65.00,36.74
2026-05-19T08:48:00Z,67.54,34.07
2026-05-19T08:49:00Z,68.00,33.00
2026-05-19T08:50:00Z,66.05,34.52
2026-05-19T08:51:00Z,67.00,34.00
2026-05-19T08:52:00Z,66.99,36.99
2026-05-19T08:53:00Z,63.82,37.29
2026-05-19T08:54:00Z,65.00,37.67
2026-05-19T08:55:00Z,65.96,38.00
2026-05-19T08:56:00Z,63.89,37.72
2026-05-19T08:57:00Z,65.00,37.00
2026-05-19T08:58:00Z,62.00,39.20
2026-05-19T08:59:00Z,63.55,39.20
2026-05-19T09:00:00Z,65.00,36.00
2026-05-19T09:01:00Z,65.07,35.33
2026-05-19T09:02:00Z,65.07,34.31
2026-05-19T09:03:00Z,68.12,32.76
2026-05-19T09:04:00Z,65.12,34.32
2026-05-19T09:05:00Z,65.69,34.32
2026-05-19T09:06:00Z,64.90,35.02
2026-05-19T09:07:00Z,66.38,36.00
2026-05-19T09:08:00Z,63.59,36.61
2026-05-19T09:09:00Z,63.31,36.61
2026-05-19T09:10:00Z,64.54,36.61
2026-05-19T09:11:00Z,64.00,36.61
2026-05-19T09:12:00Z,64.33,37.19
2026-05-19T09:13:00Z,65.85,35.96
2026-05-19T09:14:00Z,68.91,33.66
2026-05-19T09:15:00Z,64.52,37.61
2026-05-19T09:16:00Z,61.00,39.00
2026-05-19T09:17:00Z,63.00,38.11
2026-05-19T09:18:00Z,61.00,38.11
2026-05-19T09:19:00Z,60.44,40.66
2026-05-19T09:20:00Z,58.41,47.41
2026-05-19T09:21:00Z,59.47,40.26
2026-05-19T09:22:00Z,62.28,37.75
2026-05-19T09:23:00Z,63.00,38.00
2026-05-19T09:24:00Z,64.99,34.13
2026-05-19T09:25:00Z,67.91,30.18
2026-05-19T09:26:00Z,65.90,36.76
2026-05-19T09:27:00Z,63.56,35.00
2026-05-19T09:28:00Z,63.00,38.00
2026-05-19T09:29:00Z,64.17,35.86
2026-05-19T09:30:00Z,61.58,37.32
2026-05-19T09:31:00Z,57.43,42.43
2026-05-19T09:32:00Z,50.30,47.53
2026-05-19T09:33:00Z,53.98,47.01
2026-05-19T09:34:00Z,46.75,51.14
2026-05-19T09:35:00Z,38.82,61.26
2026-05-19T09:36:00Z,37.45,63.30
2026-05-19T09:37:00Z,39.44,60.04
2026-05-19T09:38:00Z,46.11,52.00
2026-05-19T09:39:00Z,50.37,53.62
2026-05-19T09:40:00Z,56.24,45.13
2026-05-19T09:41:00Z,65.35,31.44
2026-05-19T09:42:00Z,65.75,34.06
2026-05-19T09:43:00Z,71.59,30.72
2026-05-19T09:44:00Z,74.69,27.00
2026-05-19T09:45:00Z,71.01,28.15
2026-05-19T09:46:00Z,76.98,22.65
2026-05-19T09:47:00Z,79.89,19.85
2026-05-19T09:48:00Z,81.01,19.62
2026-05-19T09:49:00Z,81.00,18.79
2026-05-19T09:50:00Z,82.00,19.00
2026-05-19T09:51:00Z,82.28,17.74
2026-05-19T09:52:00Z,81.04,18.95
2026-05-19T09:53:00Z,80.00,20.00
2026-05-19T09:54:00Z,79.47,21.00
2026-05-19T09:55:00Z,80.00,20.85
2026-05-19T09:56:00Z,76.00,22.85
2026-05-19T09:57:00Z,80.85,20.50
2026-05-19T09:58:00Z,84.55,17.41
2026-05-19T09:59:00Z,84.00,14.75
2026-05-19T10:00:00Z,82.71,19.01
2026-05-19T10:01:00Z,80.00,21.18
2026-05-19T10:02:00Z,79.00,22.00
2026-05-19T10:03:00Z,80.04,20.29
2026-05-19T10:04:00Z,81.34,18.00
2026-05-19T10:05:00Z,83.00,17.11
2026-05-19T10:06:00Z,87.43,12.00
2026-05-19T10:07:00Z,86.57,13.08
2026-05-19T10:08:00Z,82.86,17.99
2026-05-19T10:09:00Z,87.38,15.42
2026-05-19T10:10:00Z,84.57,15.64
2026-05-19T10:11:00Z,81.04,19.38
2026-05-19T10:12:00Z,81.04,19.76
2026-05-19T10:13:00Z,79.25,20.87
2026-05-19T10:14:00Z,77.62,20.34
2026-05-19T10:15:00Z,82.95,18.28
2026-05-19T10:16:00Z,82.00,19.00
2026-05-19T10:17:00Z,83.99,15.69
2026-05-19T10:18:00Z,83.00,17.80
2026-05-19T10:19:00Z,83.10,20.05
2026-05-19T10:20:00Z,86.89,15.96
2026-05-19T10:21:00Z,84.37,17.00
2026-05-19T10:22:00Z,80.00,19.82
2026-05-19T10:23:00Z,79.96,21.00
2026-05-19T10:24:00Z,80.00,22.00
2026-05-19T10:25:00Z,79.06,22.80
2026-05-19T10:26:00Z,79.07,21.00
2026-05-19T10:27:00Z,78.00,22.07
2026-05-19T10:28:00Z,81.00,20.29
2026-05-19T10:29:00Z,79.00,21.50
2026-05-19T10:30:00Z,79.91,20.22
2026-05-19T10:31:00Z,78.00,20.22
2026-05-19T10:32:00Z,77.77,22.92
2026-05-19T10:33:00Z,79.27,22.26
2026-05-19T10:34:00Z,77.80,21.11
2026-05-19T10:35:00Z,74.96,25.64
2026-05-19T10:36:00Z,77.53,23.04
2026-05-19T10:37:00Z,79.94,20.00
2026-05-19T10:38:00Z,78.00,22.88
2026-05-19T10:39:00Z,78.28,24.69
2026-05-19T10:40:00Z,75.69,25.00
2026-05-19T10:41:00Z,75.00,26.42
2026-05-19T10:42:00Z,77.00,23.66
2026-05-19T10:43:00Z,74.25,24.22
2026-05-19T10:44:00Z,70.95,25.24
2026-05-19T10:45:00Z,77.19,23.29
2026-05-19T10:46:00Z,67.23,27.37
2026-05-19T10:47:00Z,71.00,30.13
2026-05-19T10:48:00Z,73.46,31.70
2026-05-19T10:49:00Z,74.59,36.04
2026-05-19T10:50:00Z,68.82,33.59
2026-05-19T10:51:00Z,64.58,33.87
2026-05-19T10:52:00Z,78.30,26.51
2026-05-19T10:53:00Z,65.13,31.83
2026-05-19T10:54:00Z,61.21,40.94
2026-05-19T10:55:00Z,56.45,43.52
2026-05-19T10:56:00Z,57.00,43.97
2026-05-19T10:57:00Z,55.11,44.66
2026-05-19T10:58:00Z,52.07,46.96
2026-05-19T10:59:00Z,49.52,54.00
2026-05-19T11:00:00Z,28.21,70.38
2026-05-19T11:01:00Z,28.10,68.72
2026-05-19T11:02:00Z,41.21,66.18
2026-05-19T11:03:00Z,46.67,57.54
2026-05-19T11:04:00Z,57.50,44.97
2026-05-19T11:05:00Z,60.98,38.83
2026-05-19T11:06:00Z,65.75,35.31
2026-05-19T11:07:00Z,65.68,35.55
2026-05-19T11:08:00Z,69.85,32.65
2026-05-19T11:09:00Z,65.85,34.06
2026-05-19T11:10:00Z,63.77,35.51
2026-05-19T11:11:00Z,73.83,27.96
2026-05-19T11:12:00Z,72.52,31.76
2026-05-19T11:13:00Z,66.27,37.36
2026-05-19T11:14:00Z,62.42,40.91
2026-05-19T11:15:00Z,64.70,36.62
2026-05-19T11:16:00Z,64.77,41.20
2026-05-19T11:17:00Z,64.86,35.03
2026-05-19T11:18:00Z,65.54,35.69
2026-05-19T11:19:00Z,65.96,35.91
2026-05-19T11:20:00Z,60.71,40.65
2026-05-19T11:21:00Z,56.36,43.91
2026-05-19T11:22:00Z,51.58,55.86
2026-05-19T11:23:00Z,54.20,47.53
2026-05-19T11:24:00Z,63.46,36.26
2026-05-19T11:25:00Z,63.91,36.13
2026-05-19T11:26:00Z,62.94,37.04
2026-05-19T11:27:00Z,57.71,42.09
2026-05-19T11:28:00Z,62.30,39.66
2026-05-19T11:29:00Z,71.15,26.16
2026-05-19T11:30:00Z,93.63,6.48
2026-05-19T11:31:00Z,97.47,3.13
2026-05-19T11:32:00Z,94.85,6.44
2026-05-19T11:33:00Z,97.94,2.47
2026-05-19T11:34:00Z,97.78,4.98
2026-05-19T11:35:00Z,90.29,10.97
2026-05-19T11:36:00Z,67.06,33.68
2026-05-19T11:37:00Z,64.15,36.52
2026-05-19T11:38:00Z,67.46,34.54
2026-05-19T11:39:00Z,67.78,29.58
2026-05-19T11:40:00Z,76.59,16.00
2026-05-19T11:41:00Z,85.89,16.41
2026-05-19T11:42:00Z,75.05,31.23
2026-05-19T11:43:00Z,61.44,39.13
2026-05-19T11:44:00Z,80.48,5.11
2026-05-19T11:45:00Z,99.00,1.00
2026-05-19T11:46:00Z,99.00,1.00
2026-05-19T11:47:00Z,99.00,1.00
2026-05-19T11:48:00Z,99.00,1.00
2026-05-19T11:49:00Z,99.00,1.00
2026-05-19T11:50:00Z,99.00,1.00
2026-05-19T11:51:00Z,99.00,1.00
2026-05-19T11:52:00Z,99.00,1.00
2026-05-19T11:53:00Z,99.00,1.00
