# event_ticker=KXATPMATCH-26FEB14BUBAUG
# final_score=6-1 6-2
# score_resolution=1-6 2-6
# match_winner=Felix Auger-Aliassime
# fav_player=Alexander Bublik
# dog_player=Felix Auger-Aliassime
# kalshi_date=2026-02-14
timestamp,Alexander Bublik,Felix Auger-Aliassime
2026-02-14T14:16:00Z,36.00,65.00
2026-02-14T14:20:00Z,36.00,65.00
2026-02-14T14:22:00Z,36.00,65.00
2026-02-14T14:24:00Z,36.00,65.00
2026-02-14T14:27:00Z,36.00,65.00
2026-02-14T14:31:00Z,36.00,65.00
2026-02-14T14:32:00Z,36.00,65.00
2026-02-14T14:34:00Z,36.00,65.00
2026-02-14T14:35:00Z,36.00,65.00
2026-02-14T14:36:00Z,34.06,65.00
2026-02-14T14:37:00Z,35.00,65.00
2026-02-14T14:38:00Z,35.00,66.00
2026-02-14T14:39:00Z,35.00,66.00
2026-02-14T14:41:00Z,35.00,66.00
2026-02-14T14:44:00Z,35.00,66.00
2026-02-14T14:45:00Z,35.00,66.00
2026-02-14T14:46:00Z,35.00,67.00
2026-02-14T14:47:00Z,35.00,67.00
2026-02-14T14:49:00Z,35.00,67.00
2026-02-14T14:50:00Z,35.00,67.00
2026-02-14T14:52:00Z,35.00,67.00
2026-02-14T14:53:00Z,35.00,67.00
2026-02-14T14:55:00Z,35.00,66.00
2026-02-14T14:58:00Z,35.00,66.00
2026-02-14T14:59:00Z,35.00,66.00
2026-02-14T15:00:00Z,35.00,66.00
2026-02-14T15:01:00Z,35.00,66.00
2026-02-14T15:02:00Z,35.00,66.00
2026-02-14T15:03:00Z,34.00,66.00
2026-02-14T15:04:00Z,35.00,66.00
2026-02-14T15:05:00Z,35.00,67.00
2026-02-14T15:06:00Z,35.00,67.00
2026-02-14T15:09:00Z,35.00,66.00
2026-02-14T15:10:00Z,35.00,67.00
2026-02-14T15:11:00Z,35.00,67.00
2026-02-14T15:14:00Z,35.00,67.00
2026-02-14T15:15:00Z,35.00,67.00
2026-02-14T15:16:00Z,35.00,67.00
2026-02-14T15:17:00Z,35.00,67.00
2026-02-14T15:18:00Z,35.00,67.00
2026-02-14T15:21:00Z,35.00,67.00
2026-02-14T15:22:00Z,35.00,67.00
2026-02-14T15:24:00Z,35.00,67.00
2026-02-14T15:25:00Z,35.00,66.00
2026-02-14T15:26:00Z,35.00,67.00
2026-02-14T15:27:00Z,35.00,67.00
2026-02-14T15:28:00Z,35.00,67.00
2026-02-14T15:29:00Z,35.00,67.00
2026-02-14T15:30:00Z,34.04,67.00
2026-02-14T15:31:00Z,34.04,67.00
2026-02-14T15:32:00Z,34.04,67.00
2026-02-14T15:33:00Z,34.00,67.00
2026-02-14T15:34:00Z,34.00,67.00
2026-02-14T15:35:00Z,34.00,67.00
2026-02-14T15:36:00Z,34.00,67.00
2026-02-14T15:37:00Z,34.00,67.00
2026-02-14T15:43:00Z,34.00,67.00
2026-02-14T15:45:00Z,34.00,67.00
2026-02-14T15:46:00Z,34.00,67.00
2026-02-14T15:48:00Z,34.00,67.00
2026-02-14T15:49:00Z,34.00,67.00
2026-02-14T15:50:00Z,34.00,67.00
2026-02-14T15:51:00Z,34.00,67.00
2026-02-14T15:52:00Z,34.00,67.00
2026-02-14T15:53:00Z,34.00,66.00
2026-02-14T15:54:00Z,34.00,67.00
2026-02-14T15:55:00Z,34.00,67.00
2026-02-14T15:56:00Z,34.00,67.00
2026-02-14T15:58:00Z,34.00,67.00
2026-02-14T15:59:00Z,34.00,67.00
2026-02-14T16:00:00Z,34.00,67.00
2026-02-14T16:01:00Z,34.00,67.00
2026-02-14T16:02:00Z,34.00,67.00
2026-02-14T16:03:00Z,34.00,66.00
2026-02-14T16:04:00Z,35.00,66.00
2026-02-14T16:06:00Z,35.00,66.00
2026-02-14T16:07:00Z,35.00,66.00
2026-02-14T16:08:00Z,35.00,67.00
2026-02-14T16:09:00Z,35.00,67.00
2026-02-14T16:10:00Z,35.00,67.00
2026-02-14T16:12:00Z,35.00,67.00
2026-02-14T16:13:00Z,35.00,67.00
2026-02-14T16:14:00Z,35.00,67.00
2026-02-14T16:15:00Z,35.00,67.00
2026-02-14T16:16:00Z,35.00,67.00
2026-02-14T16:17:00Z,35.00,67.00
2026-02-14T16:18:00Z,35.00,67.00
2026-02-14T16:19:00Z,35.00,66.00
2026-02-14T16:20:00Z,34.00,67.00
2026-02-14T16:22:00Z,34.00,67.00
2026-02-14T16:23:00Z,34.00,67.00
2026-02-14T16:24:00Z,34.00,67.00
2026-02-14T16:25:00Z,34.00,67.00
2026-02-14T16:26:00Z,34.00,67.00
2026-02-14T16:27:00Z,34.00,67.00
2026-02-14T16:28:00Z,34.00,67.00
2026-02-14T16:29:00Z,34.00,67.00
2026-02-14T16:30:00Z,34.00,67.00
2026-02-14T16:32:00Z,34.00,67.00
2026-02-14T16:33:00Z,34.00,67.00
2026-02-14T16:34:00Z,34.00,67.00
2026-02-14T16:35:00Z,34.00,66.39
2026-02-14T16:36:00Z,34.00,67.00
2026-02-14T16:37:00Z,34.00,67.00
2026-02-14T16:38:00Z,35.00,67.00
2026-02-14T16:40:00Z,35.00,67.00
2026-02-14T16:41:00Z,35.00,67.00
2026-02-14T16:42:00Z,35.00,66.00
2026-02-14T16:43:00Z,35.00,67.00
2026-02-14T16:44:00Z,35.00,67.00
2026-02-14T16:47:00Z,35.00,67.00
2026-02-14T16:48:00Z,35.00,67.00
2026-02-14T16:49:00Z,35.00,67.00
2026-02-14T16:50:00Z,35.00,66.36
2026-02-14T16:51:00Z,33.00,67.00
2026-02-14T16:52:00Z,33.00,67.00
2026-02-14T16:53:00Z,34.00,67.00
2026-02-14T16:54:00Z,33.08,66.00
2026-02-14T16:55:00Z,34.40,66.00
2026-02-14T16:56:00Z,34.00,67.00
2026-02-14T16:57:00Z,34.80,67.00
2026-02-14T16:58:00Z,35.00,67.00
2026-02-14T16:59:00Z,35.00,67.00
2026-02-14T17:00:00Z,35.00,67.00
2026-02-14T17:01:00Z,35.00,67.00
2026-02-14T17:02:00Z,35.00,67.00
2026-02-14T17:03:00Z,35.00,67.00
2026-02-14T17:04:00Z,35.00,67.00
2026-02-14T17:05:00Z,35.00,67.00
2026-02-14T17:07:00Z,33.39,67.00
2026-02-14T17:08:00Z,33.39,67.00
2026-02-14T17:09:00Z,34.00,66.74
2026-02-14T17:10:00Z,34.00,67.00
2026-02-14T17:11:00Z,34.00,66.17
2026-02-14T17:12:00Z,34.00,67.00
2026-02-14T17:13:00Z,34.00,67.00
2026-02-14T17:14:00Z,34.00,67.00
2026-02-14T17:15:00Z,34.00,67.00
2026-02-14T17:16:00Z,34.00,67.00
2026-02-14T17:17:00Z,34.00,67.34
2026-02-14T17:19:00Z,34.00,68.00
2026-02-14T17:20:00Z,34.00,67.61
2026-02-14T17:21:00Z,34.00,68.00
2026-02-14T17:22:00Z,34.00,68.00
2026-02-14T17:23:00Z,33.00,68.00
2026-02-14T17:24:00Z,34.00,67.00
2026-02-14T17:25:00Z,34.00,68.00
2026-02-14T17:26:00Z,34.00,68.00
2026-02-14T17:27:00Z,33.90,68.00
2026-02-14T17:28:00Z,34.00,68.00
2026-02-14T17:29:00Z,34.00,68.00
2026-02-14T17:30:00Z,34.00,68.00
2026-02-14T17:31:00Z,34.00,68.00
2026-02-14T17:32:00Z,34.00,68.00
2026-02-14T17:33:00Z,34.00,68.00
2026-02-14T17:34:00Z,34.00,68.00
2026-02-14T17:35:00Z,34.00,68.00
2026-02-14T17:36:00Z,33.00,67.00
2026-02-14T17:37:00Z,33.00,67.00
2026-02-14T17:38:00Z,34.00,67.00
2026-02-14T17:39:00Z,34.00,67.00
2026-02-14T17:40:00Z,34.00,67.00
2026-02-14T17:41:00Z,34.00,67.00
2026-02-14T17:42:00Z,34.00,67.00
2026-02-14T17:43:00Z,34.00,67.00
2026-02-14T17:44:00Z,34.00,67.00
2026-02-14T17:45:00Z,34.00,67.00
2026-02-14T17:46:00Z,34.00,67.00
2026-02-14T17:47:00Z,34.00,67.00
2026-02-14T17:48:00Z,34.00,67.00
2026-02-14T17:49:00Z,34.00,67.00
2026-02-14T17:50:00Z,34.00,67.00
2026-02-14T17:51:00Z,34.00,67.00
2026-02-14T17:52:00Z,34.00,67.00
2026-02-14T17:53:00Z,34.00,67.00
2026-02-14T17:55:00Z,34.00,67.00
2026-02-14T17:56:00Z,34.00,67.00
2026-02-14T17:57:00Z,34.00,67.86
2026-02-14T17:58:00Z,34.00,67.90
2026-02-14T17:59:00Z,34.00,68.00
2026-02-14T18:00:00Z,34.00,68.00
2026-02-14T18:01:00Z,34.00,67.00
2026-02-14T18:02:00Z,34.00,67.00
2026-02-14T18:03:00Z,34.00,67.00
2026-02-14T18:04:00Z,34.00,66.99
2026-02-14T18:05:00Z,34.00,67.00
2026-02-14T18:06:00Z,34.00,67.00
2026-02-14T18:07:00Z,34.00,67.00
2026-02-14T18:08:00Z,34.00,67.00
2026-02-14T18:09:00Z,34.00,67.00
2026-02-14T18:10:00Z,34.00,67.00
2026-02-14T18:11:00Z,34.00,67.00
2026-02-14T18:12:00Z,34.00,67.19
2026-02-14T18:13:00Z,34.00,67.80
2026-02-14T18:14:00Z,34.00,67.00
2026-02-14T18:15:00Z,34.00,67.00
2026-02-14T18:16:00Z,34.00,67.00
2026-02-14T18:17:00Z,34.00,67.00
2026-02-14T18:18:00Z,34.00,66.00
2026-02-14T18:19:00Z,34.00,66.01
2026-02-14T18:20:00Z,34.00,66.00
2026-02-14T18:21:00Z,34.00,66.00
2026-02-14T18:22:00Z,34.00,66.00
2026-02-14T18:23:00Z,34.00,66.00
2026-02-14T18:24:00Z,34.00,66.00
2026-02-14T18:25:00Z,34.00,66.00
2026-02-14T18:26:00Z,34.00,66.00
2026-02-14T18:27:00Z,34.00,66.00
2026-02-14T18:28:00Z,34.00,66.00
2026-02-14T18:29:00Z,34.00,66.00
2026-02-14T18:30:00Z,35.00,66.00
2026-02-14T18:31:00Z,35.00,66.00
2026-02-14T18:32:00Z,35.00,66.99
2026-02-14T18:33:00Z,35.00,66.87
2026-02-14T18:34:00Z,35.00,67.00
2026-02-14T18:35:00Z,35.00,66.74
2026-02-14T18:36:00Z,35.00,66.00
2026-02-14T18:37:00Z,35.00,66.95
2026-02-14T18:38:00Z,34.88,67.00
2026-02-14T18:39:00Z,35.00,67.00
2026-02-14T18:40:00Z,35.71,67.33
2026-02-14T18:41:00Z,36.07,67.00
2026-02-14T18:42:00Z,36.30,67.39
2026-02-14T18:43:00Z,36.63,65.15
2026-02-14T18:44:00Z,39.38,63.06
2026-02-14T18:45:00Z,38.84,63.55
2026-02-14T18:46:00Z,34.05,66.02
2026-02-14T18:47:00Z,33.71,67.54
2026-02-14T18:48:00Z,31.01,72.30
2026-02-14T18:49:00Z,26.84,74.91
2026-02-14T18:50:00Z,23.98,77.64
2026-02-14T18:51:00Z,17.06,83.65
2026-02-14T18:52:00Z,15.57,85.84
2026-02-14T18:53:00Z,14.77,85.96
2026-02-14T18:54:00Z,15.00,85.69
2026-02-14T18:55:00Z,15.00,86.96
2026-02-14T18:56:00Z,15.00,86.63
2026-02-14T18:57:00Z,15.00,87.00
2026-02-14T18:58:00Z,14.02,86.83
2026-02-14T18:59:00Z,13.71,87.00
2026-02-14T19:00:00Z,14.00,87.00
2026-02-14T19:01:00Z,14.00,86.36
2026-02-14T19:02:00Z,14.88,87.79
2026-02-14T19:03:00Z,13.22,88.61
2026-02-14T19:04:00Z,9.47,90.39
2026-02-14T19:05:00Z,9.14,91.28
2026-02-14T19:06:00Z,9.54,91.01
2026-02-14T19:07:00Z,9.46,90.92
2026-02-14T19:08:00Z,9.87,91.00
2026-02-14T19:09:00Z,9.99,90.44
2026-02-14T19:10:00Z,9.39,90.92
2026-02-14T19:11:00Z,8.28,92.90
2026-02-14T19:12:00Z,8.01,92.62
2026-02-14T19:13:00Z,10.92,90.00
2026-02-14T19:14:00Z,9.95,91.00
2026-02-14T19:15:00Z,9.39,91.10
2026-02-14T19:16:00Z,9.05,91.57
2026-02-14T19:17:00Z,8.72,92.07
2026-02-14T19:18:00Z,7.57,92.04
2026-02-14T19:19:00Z,10.65,91.00
2026-02-14T19:20:00Z,11.00,90.02
2026-02-14T19:21:00Z,10.02,90.87
2026-02-14T19:22:00Z,9.02,91.79
2026-02-14T19:23:00Z,8.58,93.00
2026-02-14T19:24:00Z,7.27,92.59
2026-02-14T19:25:00Z,7.75,93.66
2026-02-14T19:26:00Z,7.60,92.14
2026-02-14T19:27:00Z,2.88,97.60
2026-02-14T19:28:00Z,2.83,97.05
2026-02-14T19:29:00Z,2.33,97.74
2026-02-14T19:30:00Z,1.72,99.00
2026-02-14T19:31:00Z,1.74,98.03
2026-02-14T19:32:00Z,1.00,99.00
2026-02-14T19:33:00Z,1.00,99.00
2026-02-14T19:34:00Z,1.00,99.00
2026-02-14T19:35:00Z,1.00,99.00
2026-02-14T19:36:00Z,1.00,99.00
2026-02-14T19:37:00Z,1.00,99.00
2026-02-14T19:38:00Z,1.00,99.00
2026-02-14T19:39:00Z,1.00,99.00
2026-02-14T19:40:00Z,1.00,99.00
2026-02-14T19:41:00Z,1.00,99.00
2026-02-14T19:42:00Z,1.00,99.00
