# event_ticker=KXATPMATCH-26MAR26CERZVE
# final_score=6-1 6-2
# score_resolution=1-6 2-6
# match_winner=Alexander Zverev
# fav_player=Francisco Cerundolo
# dog_player=Alexander Zverev
# kalshi_date=2026-03-26
timestamp,Francisco Cerundolo,Alexander Zverev
2026-03-26T21:37:00Z,29.00,73.00
2026-03-26T21:39:00Z,29.00,73.00
2026-03-26T21:40:00Z,29.00,73.00
2026-03-26T21:41:00Z,29.00,73.00
2026-03-26T21:42:00Z,28.00,73.00
2026-03-26T21:43:00Z,28.00,73.00
2026-03-26T21:44:00Z,28.00,73.00
2026-03-26T21:45:00Z,29.00,72.84
2026-03-26T21:46:00Z,29.00,72.93
2026-03-26T21:47:00Z,29.00,73.00
2026-03-26T21:48:00Z,29.00,73.00
2026-03-26T21:49:00Z,29.00,73.00
2026-03-26T21:50:00Z,28.99,72.00
2026-03-26T21:52:00Z,29.00,72.00
2026-03-26T21:53:00Z,27.00,73.00
2026-03-26T21:54:00Z,27.00,73.00
2026-03-26T21:55:00Z,27.00,73.00
2026-03-26T21:56:00Z,29.00,73.00
2026-03-26T21:57:00Z,29.00,73.00
2026-03-26T21:58:00Z,29.00,72.72
2026-03-26T21:59:00Z,29.00,73.00
2026-03-26T22:00:00Z,29.00,73.00
2026-03-26T22:01:00Z,29.00,73.00
2026-03-26T22:02:00Z,29.00,73.00
2026-03-26T22:03:00Z,29.00,73.00
2026-03-26T22:04:00Z,29.00,72.02
2026-03-26T22:05:00Z,29.00,73.00
2026-03-26T22:07:00Z,29.00,73.00
2026-03-26T22:08:00Z,29.00,73.00
2026-03-26T22:09:00Z,27.29,73.00
2026-03-26T22:10:00Z,29.00,73.00
2026-03-26T22:11:00Z,29.00,73.00
2026-03-26T22:12:00Z,29.00,73.00
2026-03-26T22:13:00Z,29.00,73.00
2026-03-26T22:14:00Z,29.00,73.00
2026-03-26T22:15:00Z,29.00,73.00
2026-03-26T22:16:00Z,29.00,73.00
2026-03-26T22:17:00Z,29.00,73.00
2026-03-26T22:18:00Z,29.00,73.00
2026-03-26T22:19:00Z,28.29,73.00
2026-03-26T22:20:00Z,29.00,72.33
2026-03-26T22:21:00Z,29.00,72.00
2026-03-26T22:22:00Z,29.00,73.00
2026-03-26T22:23:00Z,29.00,73.00
2026-03-26T22:24:00Z,29.00,73.00
2026-03-26T22:25:00Z,29.00,73.00
2026-03-26T22:27:00Z,29.00,73.00
2026-03-26T22:28:00Z,28.75,73.00
2026-03-26T22:29:00Z,29.00,72.99
2026-03-26T22:30:00Z,29.00,73.00
2026-03-26T22:32:00Z,29.00,73.00
2026-03-26T22:33:00Z,29.00,73.00
2026-03-26T22:34:00Z,29.00,73.00
2026-03-26T22:35:00Z,29.00,72.00
2026-03-26T22:36:00Z,29.00,72.00
2026-03-26T22:37:00Z,29.00,73.00
2026-03-26T22:38:00Z,29.00,73.00
2026-03-26T22:39:00Z,29.00,73.00
2026-03-26T22:40:00Z,29.00,73.00
2026-03-26T22:41:00Z,29.00,73.00
2026-03-26T22:42:00Z,29.00,73.00
2026-03-26T22:43:00Z,28.00,73.00
2026-03-26T22:44:00Z,28.00,73.00
2026-03-26T22:45:00Z,28.16,73.00
2026-03-26T22:46:00Z,28.00,73.00
2026-03-26T22:47:00Z,28.00,73.00
2026-03-26T22:48:00Z,28.00,73.00
2026-03-26T22:49:00Z,28.00,72.91
2026-03-26T22:50:00Z,28.00,73.00
2026-03-26T22:51:00Z,28.00,73.00
2026-03-26T22:52:00Z,28.00,73.00
2026-03-26T22:53:00Z,28.00,73.00
2026-03-26T22:54:00Z,28.00,73.00
2026-03-26T22:55:00Z,28.00,73.00
2026-03-26T22:56:00Z,28.00,73.00
2026-03-26T22:57:00Z,28.00,73.00
2026-03-26T22:58:00Z,28.00,73.00
2026-03-26T22:59:00Z,28.00,73.00
2026-03-26T23:00:00Z,28.00,73.00
2026-03-26T23:01:00Z,28.00,73.00
2026-03-26T23:02:00Z,28.00,73.62
2026-03-26T23:03:00Z,28.00,73.00
2026-03-26T23:04:00Z,28.00,73.98
2026-03-26T23:05:00Z,27.96,73.28
2026-03-26T23:06:00Z,28.00,72.14
2026-03-26T23:07:00Z,28.00,73.08
2026-03-26T23:08:00Z,28.00,73.00
2026-03-26T23:09:00Z,28.00,73.00
2026-03-26T23:10:00Z,27.94,74.00
2026-03-26T23:11:00Z,28.00,73.36
2026-03-26T23:12:00Z,28.07,73.78
2026-03-26T23:13:00Z,28.42,72.73
2026-03-26T23:14:00Z,29.61,73.55
2026-03-26T23:15:00Z,28.73,72.34
2026-03-26T23:16:00Z,30.86,71.49
2026-03-26T23:17:00Z,26.97,73.43
2026-03-26T23:18:00Z,24.08,75.26
2026-03-26T23:19:00Z,21.77,78.69
2026-03-26T23:20:00Z,16.09,80.16
2026-03-26T23:21:00Z,16.36,84.73
2026-03-26T23:22:00Z,14.67,85.92
2026-03-26T23:23:00Z,14.07,86.87
2026-03-26T23:24:00Z,13.71,87.00
2026-03-26T23:25:00Z,12.57,87.92
2026-03-26T23:26:00Z,12.02,88.03
2026-03-26T23:27:00Z,13.60,88.40
2026-03-26T23:28:00Z,12.56,88.06
2026-03-26T23:29:00Z,10.38,89.70
2026-03-26T23:30:00Z,8.10,92.33
2026-03-26T23:31:00Z,8.26,93.00
2026-03-26T23:32:00Z,7.01,92.98
2026-03-26T23:33:00Z,7.34,93.00
2026-03-26T23:34:00Z,7.81,92.86
2026-03-26T23:35:00Z,7.49,93.00
2026-03-26T23:36:00Z,7.72,92.98
2026-03-26T23:37:00Z,7.99,92.62
2026-03-26T23:38:00Z,7.12,92.98
2026-03-26T23:39:00Z,7.88,93.00
2026-03-26T23:40:00Z,7.98,93.00
2026-03-26T23:41:00Z,7.98,93.00
2026-03-26T23:42:00Z,7.99,93.81
2026-03-26T23:43:00Z,7.32,92.20
2026-03-26T23:44:00Z,7.96,93.75
2026-03-26T23:45:00Z,7.99,92.93
2026-03-26T23:46:00Z,8.04,92.00
2026-03-26T23:47:00Z,8.99,91.83
2026-03-26T23:48:00Z,7.71,92.49
2026-03-26T23:49:00Z,8.04,92.97
2026-03-26T23:50:00Z,9.00,91.36
2026-03-26T23:51:00Z,10.42,89.48
2026-03-26T23:52:00Z,10.26,88.30
2026-03-26T23:53:00Z,8.38,92.05
2026-03-26T23:54:00Z,7.63,93.21
2026-03-26T23:55:00Z,6.31,93.91
2026-03-26T23:56:00Z,3.65,96.15
2026-03-26T23:57:00Z,3.00,96.92
2026-03-26T23:58:00Z,2.09,97.11
2026-03-26T23:59:00Z,2.79,97.23
2026-03-27T00:00:00Z,1.91,97.98
2026-03-27T00:01:00Z,1.99,98.00
2026-03-27T00:02:00Z,2.89,97.99
2026-03-27T00:03:00Z,2.85,98.00
2026-03-27T00:04:00Z,2.94,97.95
2026-03-27T00:05:00Z,3.00,97.48
2026-03-27T00:06:00Z,2.00,98.00
2026-03-27T00:07:00Z,2.00,98.77
2026-03-27T00:08:00Z,1.03,99.00
2026-03-27T00:09:00Z,1.00,99.00
2026-03-27T00:10:00Z,1.00,99.00
2026-03-27T00:11:00Z,1.00,99.00
2026-03-27T00:12:00Z,1.00,99.00
2026-03-27T00:13:00Z,1.00,99.00
2026-03-27T00:14:00Z,1.00,99.00
2026-03-27T00:15:00Z,1.00,99.00
2026-03-27T00:16:00Z,1.00,99.00
2026-03-27T00:17:00Z,1.00,99.00
2026-03-27T00:19:00Z,1.00,99.00
2026-03-27T00:20:00Z,1.00,99.00
2026-03-27T00:22:00Z,1.00,99.00
