# event_ticker=KXATPMATCH-26FEB16HUMMAR
# final_score=6-3 6-1
# match_winner=Fabian Marozsan
# fav_player=Fabian Marozsan
# dog_player=Ugo Humbert
# kalshi_date=2026-02-16
timestamp,Fabian Marozsan,Ugo Humbert
2026-02-17T07:27:00Z,44.00,56.00
2026-02-17T07:29:00Z,44.00,56.00
2026-02-17T07:30:00Z,44.00,56.00
2026-02-17T07:41:00Z,44.00,56.00
2026-02-17T07:45:00Z,44.00,56.00
2026-02-17T07:47:00Z,44.00,56.00
2026-02-17T07:48:00Z,44.00,56.00
2026-02-17T07:51:00Z,44.00,56.00
2026-02-17T08:08:00Z,44.00,56.00
2026-02-17T08:17:00Z,44.00,56.00
2026-02-17T08:18:00Z,44.00,56.00
2026-02-17T08:27:00Z,44.00,56.00
2026-02-17T08:30:00Z,44.00,57.00
2026-02-17T08:31:00Z,44.00,57.00
2026-02-17T08:40:00Z,44.00,58.00
2026-02-17T08:47:00Z,41.00,59.00
2026-02-17T08:48:00Z,41.00,59.00
2026-02-17T08:56:00Z,41.00,59.00
2026-02-17T09:00:00Z,42.00,59.00
2026-02-17T09:17:00Z,42.00,59.00
2026-02-17T09:19:00Z,42.00,59.00
2026-02-17T09:28:00Z,42.00,59.00
2026-02-17T09:38:00Z,42.00,59.00
2026-02-17T09:39:00Z,42.00,60.00
2026-02-17T09:45:00Z,42.00,59.00
2026-02-17T09:57:00Z,42.00,59.00
2026-02-17T09:59:00Z,42.00,59.00
2026-02-17T10:00:00Z,42.00,59.00
2026-02-17T10:11:00Z,42.00,59.00
2026-02-17T10:19:00Z,42.00,59.00
2026-02-17T10:23:00Z,42.00,59.78
2026-02-17T10:26:00Z,42.00,60.00
2026-02-17T10:29:00Z,42.00,60.00
2026-02-17T10:32:00Z,42.00,60.00
2026-02-17T10:33:00Z,42.00,60.00
2026-02-17T10:38:00Z,42.00,60.00
2026-02-17T10:40:00Z,42.00,60.00
2026-02-17T10:44:00Z,42.00,60.00
2026-02-17T10:48:00Z,42.00,60.70
2026-02-17T10:50:00Z,42.00,60.00
2026-02-17T10:58:00Z,42.00,60.00
2026-02-17T11:08:00Z,42.00,60.00
2026-02-17T11:11:00Z,42.00,60.00
2026-02-17T11:14:00Z,42.00,60.00
2026-02-17T11:24:00Z,42.00,60.00
2026-02-17T11:33:00Z,42.00,60.00
2026-02-17T11:36:00Z,42.00,60.00
2026-02-17T11:40:00Z,42.00,60.00
2026-02-17T11:41:00Z,42.00,60.00
2026-02-17T11:44:00Z,42.00,60.00
2026-02-17T11:50:00Z,42.00,60.00
2026-02-17T12:02:00Z,42.00,60.00
2026-02-17T12:07:00Z,42.00,60.00
2026-02-17T12:08:00Z,42.00,60.00
2026-02-17T12:12:00Z,42.00,60.00
2026-02-17T12:19:00Z,42.00,60.00
2026-02-17T12:20:00Z,42.00,60.00
2026-02-17T12:28:00Z,42.00,60.00
2026-02-17T12:29:00Z,42.00,60.00
2026-02-17T12:31:00Z,42.00,59.00
2026-02-17T12:32:00Z,42.00,60.00
2026-02-17T12:33:00Z,42.00,60.00
2026-02-17T12:34:00Z,42.00,60.00
2026-02-17T12:38:00Z,42.00,60.00
2026-02-17T12:39:00Z,42.00,60.00
2026-02-17T12:40:00Z,42.00,60.00
2026-02-17T12:42:00Z,42.00,60.00
2026-02-17T12:43:00Z,42.00,59.64
2026-02-17T12:44:00Z,41.00,59.64
2026-02-17T12:45:00Z,42.00,59.64
2026-02-17T12:48:00Z,42.00,60.00
2026-02-17T12:50:00Z,42.00,60.00
2026-02-17T12:51:00Z,42.00,60.00
2026-02-17T12:54:00Z,42.00,60.00
2026-02-17T12:56:00Z,42.00,60.00
2026-02-17T12:57:00Z,42.00,60.02
2026-02-17T12:58:00Z,42.00,61.00
2026-02-17T12:59:00Z,42.00,61.00
2026-02-17T13:01:00Z,41.00,60.53
2026-02-17T13:02:00Z,41.00,60.00
2026-02-17T13:03:00Z,41.00,59.50
2026-02-17T13:04:00Z,41.00,60.00
2026-02-17T13:05:00Z,41.00,61.00
2026-02-17T13:06:00Z,41.79,61.00
2026-02-17T13:07:00Z,41.79,60.00
2026-02-17T13:08:00Z,42.00,60.00
2026-02-17T13:09:00Z,42.00,60.00
2026-02-17T13:10:00Z,42.89,59.00
2026-02-17T13:11:00Z,43.00,59.00
2026-02-17T13:12:00Z,43.00,59.00
2026-02-17T13:13:00Z,43.00,59.00
2026-02-17T13:15:00Z,43.00,59.00
2026-02-17T13:16:00Z,43.00,59.00
2026-02-17T13:18:00Z,43.00,59.00
2026-02-17T13:19:00Z,42.39,60.00
2026-02-17T13:20:00Z,42.39,59.00
2026-02-17T13:21:00Z,42.39,60.00
2026-02-17T13:22:00Z,42.39,60.00
2026-02-17T13:23:00Z,43.00,60.00
2026-02-17T13:24:00Z,40.09,61.97
2026-02-17T13:25:00Z,40.09,61.00
2026-02-17T13:26:00Z,41.00,61.00
2026-02-17T13:27:00Z,41.00,58.12
2026-02-17T13:29:00Z,41.84,61.00
2026-02-17T13:30:00Z,41.84,61.00
2026-02-17T13:31:00Z,41.84,61.00
2026-02-17T13:33:00Z,41.84,60.00
2026-02-17T13:34:00Z,42.00,58.00
2026-02-17T13:35:00Z,42.00,60.00
2026-02-17T13:36:00Z,42.00,60.99
2026-02-17T13:37:00Z,42.00,60.93
2026-02-17T13:38:00Z,42.00,60.06
2026-02-17T13:39:00Z,40.00,64.79
2026-02-17T13:40:00Z,41.00,60.00
2026-02-17T13:41:00Z,41.00,60.00
2026-02-17T13:42:00Z,41.00,60.00
2026-02-17T13:43:00Z,41.00,60.62
2026-02-17T13:44:00Z,41.00,61.88
2026-02-17T13:45:00Z,41.00,62.00
2026-02-17T13:46:00Z,41.00,61.11
2026-02-17T13:47:00Z,43.11,61.88
2026-02-17T13:48:00Z,42.67,58.24
2026-02-17T13:49:00Z,42.03,60.12
2026-02-17T13:50:00Z,43.98,56.59
2026-02-17T13:51:00Z,40.00,60.81
2026-02-17T13:52:00Z,40.05,61.00
2026-02-17T13:53:00Z,37.66,62.46
2026-02-17T13:54:00Z,40.53,61.87
2026-02-17T13:55:00Z,41.13,61.43
2026-02-17T13:56:00Z,42.01,60.32
2026-02-17T13:57:00Z,43.94,58.01
2026-02-17T13:58:00Z,48.22,52.13
2026-02-17T13:59:00Z,48.80,52.67
2026-02-17T14:00:00Z,61.00,40.27
2026-02-17T14:01:00Z,60.77,41.54
2026-02-17T14:02:00Z,61.19,37.74
2026-02-17T14:03:00Z,63.86,39.70
2026-02-17T14:04:00Z,63.45,37.96
2026-02-17T14:05:00Z,63.11,37.73
2026-02-17T14:06:00Z,63.93,38.00
2026-02-17T14:07:00Z,61.84,39.38
2026-02-17T14:08:00Z,62.95,38.65
2026-02-17T14:09:00Z,66.76,35.17
2026-02-17T14:10:00Z,67.25,34.00
2026-02-17T14:11:00Z,68.00,32.44
2026-02-17T14:12:00Z,71.70,32.83
2026-02-17T14:13:00Z,68.35,31.25
2026-02-17T14:14:00Z,68.00,34.75
2026-02-17T14:15:00Z,69.27,32.75
2026-02-17T14:16:00Z,72.01,29.67
2026-02-17T14:17:00Z,71.75,30.10
2026-02-17T14:18:00Z,71.36,29.12
2026-02-17T14:19:00Z,73.40,29.76
2026-02-17T14:20:00Z,78.44,24.80
2026-02-17T14:21:00Z,82.41,18.81
2026-02-17T14:22:00Z,80.73,17.12
2026-02-17T14:23:00Z,87.93,13.67
2026-02-17T14:24:00Z,88.75,10.46
2026-02-17T14:25:00Z,91.97,9.66
2026-02-17T14:26:00Z,91.40,9.92
2026-02-17T14:27:00Z,95.30,7.31
2026-02-17T14:28:00Z,96.67,4.41
2026-02-17T14:29:00Z,98.46,2.71
2026-02-17T14:30:00Z,97.00,2.50
2026-02-17T14:31:00Z,97.59,1.61
2026-02-17T14:32:00Z,98.79,1.05
2026-02-17T14:33:00Z,98.00,1.04
2026-02-17T14:34:00Z,98.14,1.94
2026-02-17T14:35:00Z,98.54,2.60
2026-02-17T14:36:00Z,98.96,2.99
2026-02-17T14:37:00Z,98.90,3.00
2026-02-17T14:38:00Z,98.90,1.18
2026-02-17T14:39:00Z,99.00,1.05
2026-02-17T14:40:00Z,99.00,1.86
2026-02-17T14:41:00Z,99.00,1.10
2026-02-17T14:42:00Z,99.00,1.00
2026-02-17T14:43:00Z,99.00,1.38
2026-02-17T14:44:00Z,99.00,1.38
2026-02-17T14:45:00Z,99.00,1.38
2026-02-17T14:47:00Z,99.00,1.38
