# event_ticker=KXATPCHALLENGERMATCH-26MAR21GEAJAC
# final_score=6-7(4) 7-6(2) 6-1
# score_resolution=6-7 7-6 6-1
# match_winner=Arthur Gea
# fav_player=Arthur Gea
# dog_player=Kyrian Jacquet
# kalshi_date=2026-03-21
timestamp,Arthur Gea,Kyrian Jacquet
2026-03-21T11:38:00Z,46.00,56.00
2026-03-21T11:41:00Z,46.00,56.00
2026-03-21T11:42:00Z,46.00,56.00
2026-03-21T11:43:00Z,46.00,56.00
2026-03-21T11:44:00Z,46.00,56.00
2026-03-21T11:45:00Z,46.00,56.00
2026-03-21T11:46:00Z,46.00,56.00
2026-03-21T11:47:00Z,46.00,56.00
2026-03-21T11:49:00Z,46.00,56.00
2026-03-21T11:50:00Z,46.00,56.00
2026-03-21T11:52:00Z,46.00,56.00
2026-03-21T11:53:00Z,46.00,56.00
2026-03-21T11:54:00Z,46.00,56.00
2026-03-21T11:55:00Z,46.00,56.00
2026-03-21T11:56:00Z,46.00,56.00
2026-03-21T11:57:00Z,46.00,56.00
2026-03-21T11:59:00Z,46.00,56.00
2026-03-21T12:00:00Z,46.00,56.00
2026-03-21T12:02:00Z,46.00,56.00
2026-03-21T12:03:00Z,46.00,56.00
2026-03-21T12:04:00Z,46.00,56.00
2026-03-21T12:05:00Z,46.00,56.00
2026-03-21T12:07:00Z,46.00,56.89
2026-03-21T12:09:00Z,46.00,56.89
2026-03-21T12:10:00Z,46.25,56.89
2026-03-21T12:11:00Z,46.00,56.89
2026-03-21T12:12:00Z,46.00,56.00
2026-03-21T12:13:00Z,46.32,54.00
2026-03-21T12:14:00Z,46.00,55.00
2026-03-21T12:15:00Z,46.00,54.77
2026-03-21T12:16:00Z,45.00,55.03
2026-03-21T12:17:00Z,42.01,59.35
2026-03-21T12:18:00Z,39.84,66.64
2026-03-21T12:19:00Z,33.00,67.98
2026-03-21T12:20:00Z,31.73,68.20
2026-03-21T12:21:00Z,31.96,71.95
2026-03-21T12:22:00Z,29.00,71.49
2026-03-21T12:23:00Z,31.82,70.16
2026-03-21T12:24:00Z,29.04,70.87
2026-03-21T12:25:00Z,30.02,70.00
2026-03-21T12:26:00Z,32.00,70.00
2026-03-21T12:27:00Z,33.32,66.47
2026-03-21T12:28:00Z,30.00,70.75
2026-03-21T12:29:00Z,30.78,72.00
2026-03-21T12:30:00Z,36.73,68.07
2026-03-21T12:31:00Z,32.11,69.44
2026-03-21T12:32:00Z,34.74,67.24
2026-03-21T12:33:00Z,37.87,63.11
2026-03-21T12:34:00Z,40.43,62.75
2026-03-21T12:35:00Z,46.42,53.80
2026-03-21T12:36:00Z,46.94,55.65
2026-03-21T12:37:00Z,49.58,53.17
2026-03-21T12:38:00Z,51.85,49.00
2026-03-21T12:39:00Z,51.18,48.69
2026-03-21T12:40:00Z,51.64,50.51
2026-03-21T12:41:00Z,47.89,53.59
2026-03-21T12:42:00Z,56.70,46.50
2026-03-21T12:43:00Z,57.25,45.27
2026-03-21T12:44:00Z,60.26,41.17
2026-03-21T12:45:00Z,56.36,44.77
2026-03-21T12:46:00Z,52.47,47.16
2026-03-21T12:47:00Z,53.31,48.08
2026-03-21T12:48:00Z,50.62,52.22
2026-03-21T12:49:00Z,52.65,46.83
2026-03-21T12:50:00Z,54.94,45.92
2026-03-21T12:51:00Z,50.32,48.00
2026-03-21T12:52:00Z,55.41,49.00
2026-03-21T12:53:00Z,54.94,46.00
2026-03-21T12:54:00Z,54.23,48.13
2026-03-21T12:55:00Z,50.34,49.18
2026-03-21T12:56:00Z,53.64,44.70
2026-03-21T12:57:00Z,58.61,43.09
2026-03-21T12:58:00Z,62.92,39.80
2026-03-21T12:59:00Z,53.06,47.86
2026-03-21T13:00:00Z,50.42,49.97
2026-03-21T13:01:00Z,53.85,47.02
2026-03-21T13:02:00Z,56.03,45.83
2026-03-21T13:03:00Z,54.00,46.21
2026-03-21T13:04:00Z,50.87,51.00
2026-03-21T13:05:00Z,50.40,48.43
2026-03-21T13:06:00Z,51.40,51.28
2026-03-21T13:07:00Z,46.93,55.87
2026-03-21T13:08:00Z,50.69,49.58
2026-03-21T13:09:00Z,57.60,42.89
2026-03-21T13:10:00Z,57.88,44.44
2026-03-21T13:11:00Z,55.96,46.46
2026-03-21T13:12:00Z,60.15,39.53
2026-03-21T13:13:00Z,57.27,42.82
2026-03-21T13:14:00Z,59.07,39.66
2026-03-21T13:15:00Z,62.77,41.02
2026-03-21T13:16:00Z,55.19,47.88
2026-03-21T13:17:00Z,51.00,50.69
2026-03-21T13:18:00Z,55.78,47.23
2026-03-21T13:19:00Z,56.07,42.55
2026-03-21T13:20:00Z,58.92,41.88
2026-03-21T13:21:00Z,56.90,42.72
2026-03-21T13:22:00Z,53.50,48.55
2026-03-21T13:23:00Z,52.40,48.95
2026-03-21T13:24:00Z,47.32,54.65
2026-03-21T13:25:00Z,38.12,60.83
2026-03-21T13:26:00Z,34.69,65.30
2026-03-21T13:27:00Z,38.24,63.80
2026-03-21T13:28:00Z,33.39,65.83
2026-03-21T13:29:00Z,34.46,69.72
2026-03-21T13:30:00Z,31.37,67.52
2026-03-21T13:31:00Z,26.60,72.45
2026-03-21T13:32:00Z,31.44,70.20
2026-03-21T13:33:00Z,27.05,73.35
2026-03-21T13:34:00Z,27.25,72.13
2026-03-21T13:35:00Z,27.99,71.74
2026-03-21T13:36:00Z,27.24,74.39
2026-03-21T13:37:00Z,26.75,73.11
2026-03-21T13:38:00Z,24.63,76.62
2026-03-21T13:39:00Z,24.06,75.47
2026-03-21T13:40:00Z,28.41,72.30
2026-03-21T13:41:00Z,27.19,73.01
2026-03-21T13:42:00Z,30.69,71.43
2026-03-21T13:43:00Z,35.17,67.41
2026-03-21T13:44:00Z,39.38,60.45
2026-03-21T13:45:00Z,41.65,59.00
2026-03-21T13:46:00Z,43.07,56.22
2026-03-21T13:47:00Z,41.99,58.69
2026-03-21T13:48:00Z,38.30,60.68
2026-03-21T13:49:00Z,36.37,64.91
2026-03-21T13:50:00Z,38.76,63.65
2026-03-21T13:51:00Z,35.32,65.24
2026-03-21T13:52:00Z,38.18,62.31
2026-03-21T13:53:00Z,28.90,69.92
2026-03-21T13:54:00Z,23.85,76.79
2026-03-21T13:55:00Z,20.58,79.87
2026-03-21T13:56:00Z,20.62,80.34
2026-03-21T13:57:00Z,17.95,83.30
2026-03-21T13:58:00Z,14.41,86.46
2026-03-21T13:59:00Z,13.35,87.38
2026-03-21T14:00:00Z,16.91,83.10
2026-03-21T14:01:00Z,15.37,86.60
2026-03-21T14:02:00Z,20.02,79.10
2026-03-21T14:03:00Z,20.24,81.64
2026-03-21T14:04:00Z,22.47,78.92
2026-03-21T14:05:00Z,19.10,81.85
2026-03-21T14:06:00Z,24.01,75.39
2026-03-21T14:07:00Z,21.97,77.86
2026-03-21T14:08:00Z,19.18,81.43
2026-03-21T14:09:00Z,19.81,81.04
2026-03-21T14:10:00Z,18.95,81.37
2026-03-21T14:11:00Z,19.64,81.42
2026-03-21T14:12:00Z,19.43,81.84
2026-03-21T14:13:00Z,22.19,79.89
2026-03-21T14:14:00Z,25.04,76.79
2026-03-21T14:15:00Z,20.64,79.85
2026-03-21T14:16:00Z,17.50,82.03
2026-03-21T14:17:00Z,19.26,81.35
2026-03-21T14:18:00Z,18.11,82.00
2026-03-21T14:19:00Z,23.24,77.96
2026-03-21T14:20:00Z,26.20,73.41
2026-03-21T14:21:00Z,24.44,76.90
2026-03-21T14:22:00Z,19.56,79.50
2026-03-21T14:23:00Z,18.74,81.79
2026-03-21T14:24:00Z,19.27,82.92
2026-03-21T14:25:00Z,11.43,89.18
2026-03-21T14:26:00Z,11.53,90.70
2026-03-21T14:27:00Z,15.06,85.21
2026-03-21T14:28:00Z,12.25,89.05
2026-03-21T14:29:00Z,17.09,85.13
2026-03-21T14:30:00Z,23.39,76.83
2026-03-21T14:31:00Z,26.28,71.10
2026-03-21T14:32:00Z,37.78,62.62
2026-03-21T14:33:00Z,43.55,56.46
2026-03-21T14:34:00Z,47.83,53.51
2026-03-21T14:35:00Z,47.25,53.80
2026-03-21T14:36:00Z,49.46,50.80
2026-03-21T14:37:00Z,49.65,50.25
2026-03-21T14:38:00Z,48.25,52.48
2026-03-21T14:39:00Z,47.21,52.96
2026-03-21T14:40:00Z,48.20,53.11
2026-03-21T14:41:00Z,47.03,53.86
2026-03-21T14:42:00Z,48.46,53.15
2026-03-21T14:43:00Z,44.18,56.85
2026-03-21T14:44:00Z,41.44,55.76
2026-03-21T14:45:00Z,42.22,56.71
2026-03-21T14:46:00Z,36.61,61.73
2026-03-21T14:47:00Z,43.74,58.92
2026-03-21T14:48:00Z,48.43,53.50
2026-03-21T14:49:00Z,44.58,55.03
2026-03-21T14:50:00Z,50.82,48.79
2026-03-21T14:51:00Z,51.41,49.81
2026-03-21T14:52:00Z,56.36,40.71
2026-03-21T14:53:00Z,71.78,29.58
2026-03-21T14:54:00Z,78.17,22.50
2026-03-21T14:55:00Z,82.58,16.17
2026-03-21T14:56:00Z,83.68,17.70
2026-03-21T14:57:00Z,83.27,17.61
2026-03-21T14:58:00Z,84.53,15.93
2026-03-21T14:59:00Z,84.46,16.23
2026-03-21T15:00:00Z,83.96,17.20
2026-03-21T15:01:00Z,81.91,19.05
2026-03-21T15:02:00Z,81.92,18.34
2026-03-21T15:03:00Z,85.25,14.56
2026-03-21T15:04:00Z,78.47,22.22
2026-03-21T15:05:00Z,83.09,20.18
2026-03-21T15:06:00Z,83.50,17.83
2026-03-21T15:07:00Z,81.58,19.87
2026-03-21T15:08:00Z,82.71,21.14
2026-03-21T15:09:00Z,80.89,17.73
2026-03-21T15:10:00Z,78.41,20.53
2026-03-21T15:11:00Z,68.83,30.43
2026-03-21T15:12:00Z,71.63,32.70
2026-03-21T15:13:00Z,86.51,14.00
2026-03-21T15:14:00Z,87.36,13.85
2026-03-21T15:15:00Z,90.82,9.01
2026-03-21T15:16:00Z,95.79,3.64
2026-03-21T15:17:00Z,97.94,2.18
2026-03-21T15:18:00Z,98.62,1.34
2026-03-21T15:19:00Z,99.00,1.00
2026-03-21T15:20:00Z,98.95,1.00
2026-03-21T15:21:00Z,99.00,1.00
2026-03-21T15:22:00Z,99.00,1.00
2026-03-21T15:23:00Z,99.00,1.00
