# event_ticker=KXATPMATCH-25NOV11MUSDE
# final_score=7-5 3-6 7-5
# score_resolution=5-7 6-3 5-7
# match_winner=Lorenzo Musetti
# fav_player=Alex de Minaur
# dog_player=Lorenzo Musetti
# kalshi_date=2025-11-11
timestamp,Alex de Minaur,Lorenzo Musetti
2025-11-11T13:11:00Z,72.00,29.00
2025-11-11T13:12:00Z,72.00,29.00
2025-11-11T13:13:00Z,72.00,29.00
2025-11-11T13:14:00Z,72.00,29.00
2025-11-11T13:15:00Z,71.63,29.00
2025-11-11T13:17:00Z,72.00,29.00
2025-11-11T13:18:00Z,72.00,29.00
2025-11-11T13:19:00Z,72.00,29.00
2025-11-11T13:21:00Z,72.00,29.00
2025-11-11T13:23:00Z,72.00,29.00
2025-11-11T13:25:00Z,72.00,29.00
2025-11-11T13:26:00Z,72.00,29.00
2025-11-11T13:28:00Z,72.00,29.00
2025-11-11T13:29:00Z,72.00,28.00
2025-11-11T13:31:00Z,72.00,28.00
2025-11-11T13:33:00Z,72.00,29.00
2025-11-11T13:34:00Z,72.00,29.00
2025-11-11T13:35:00Z,72.00,29.00
2025-11-11T13:36:00Z,72.00,29.00
2025-11-11T13:37:00Z,71.59,29.00
2025-11-11T13:38:00Z,71.00,29.00
2025-11-11T13:39:00Z,71.00,29.00
2025-11-11T13:40:00Z,71.80,29.00
2025-11-11T13:41:00Z,72.00,29.00
2025-11-11T13:43:00Z,72.00,29.00
2025-11-11T13:46:00Z,72.00,29.00
2025-11-11T13:47:00Z,72.00,29.00
2025-11-11T13:48:00Z,72.00,29.00
2025-11-11T13:49:00Z,70.00,29.00
2025-11-11T13:50:00Z,72.00,29.00
2025-11-11T13:51:00Z,72.00,29.00
2025-11-11T13:53:00Z,72.00,29.00
2025-11-11T13:55:00Z,72.00,28.00
2025-11-11T13:56:00Z,72.00,28.00
2025-11-11T13:58:00Z,71.00,28.00
2025-11-11T14:01:00Z,72.00,28.00
2025-11-11T14:03:00Z,72.00,29.00
2025-11-11T14:04:00Z,72.00,29.00
2025-11-11T14:05:00Z,72.00,29.00
2025-11-11T14:07:00Z,72.00,29.00
2025-11-11T14:08:00Z,72.00,29.00
2025-11-11T14:09:00Z,72.00,29.00
2025-11-11T14:12:00Z,72.00,29.00
2025-11-11T14:13:00Z,72.00,29.00
2025-11-11T14:14:00Z,72.00,29.00
2025-11-11T14:15:00Z,72.00,29.00
2025-11-11T14:16:00Z,72.00,29.00
2025-11-11T14:17:00Z,71.00,29.00
2025-11-11T14:18:00Z,72.00,29.00
2025-11-11T14:19:00Z,71.99,29.00
2025-11-11T14:20:00Z,72.00,29.00
2025-11-11T14:21:00Z,72.00,29.00
2025-11-11T14:22:00Z,72.00,29.00
2025-11-11T14:23:00Z,72.00,29.00
2025-11-11T14:24:00Z,72.00,29.00
2025-11-11T14:25:00Z,72.00,29.00
2025-11-11T14:26:00Z,72.00,29.00
2025-11-11T14:27:00Z,72.00,29.00
2025-11-11T14:29:00Z,72.00,29.00
2025-11-11T14:30:00Z,72.00,29.00
2025-11-11T14:31:00Z,72.00,29.00
2025-11-11T14:32:00Z,72.00,29.00
2025-11-11T14:36:00Z,72.00,29.00
2025-11-11T14:37:00Z,72.00,29.00
2025-11-11T14:39:00Z,72.00,29.00
2025-11-11T14:41:00Z,72.00,28.00
2025-11-11T14:42:00Z,72.00,28.00
2025-11-11T14:43:00Z,72.00,28.00
2025-11-11T14:45:00Z,70.78,28.00
2025-11-11T14:46:00Z,70.78,29.00
2025-11-11T14:48:00Z,70.78,29.00
2025-11-11T14:49:00Z,70.02,29.00
2025-11-11T14:51:00Z,70.02,29.00
2025-11-11T14:52:00Z,71.00,28.00
2025-11-11T14:53:00Z,71.00,29.00
2025-11-11T14:54:00Z,71.24,29.00
2025-11-11T14:55:00Z,72.00,29.00
2025-11-11T14:57:00Z,72.00,29.00
2025-11-11T14:58:00Z,72.00,29.00
2025-11-11T14:59:00Z,70.00,29.00
2025-11-11T15:00:00Z,70.00,29.00
2025-11-11T15:01:00Z,70.00,29.00
2025-11-11T15:02:00Z,71.98,29.00
2025-11-11T15:03:00Z,72.00,29.00
2025-11-11T15:04:00Z,72.00,29.00
2025-11-11T15:06:00Z,72.00,29.00
2025-11-11T15:10:00Z,72.00,29.00
2025-11-11T15:11:00Z,72.00,29.00
2025-11-11T15:16:00Z,72.00,29.00
2025-11-11T15:18:00Z,72.00,29.00
2025-11-11T15:19:00Z,72.00,29.00
2025-11-11T15:20:00Z,72.00,29.00
2025-11-11T15:21:00Z,72.00,29.00
2025-11-11T15:23:00Z,72.00,29.00
2025-11-11T15:24:00Z,72.00,29.00
2025-11-11T15:25:00Z,72.00,29.00
2025-11-11T15:27:00Z,72.00,28.00
2025-11-11T15:28:00Z,72.00,29.00
2025-11-11T15:29:00Z,72.00,29.00
2025-11-11T15:32:00Z,72.00,29.00
2025-11-11T15:35:00Z,72.00,29.00
2025-11-11T15:36:00Z,72.00,29.00
2025-11-11T15:37:00Z,72.00,29.00
2025-11-11T15:39:00Z,71.02,29.00
2025-11-11T15:40:00Z,71.00,29.00
2025-11-11T15:42:00Z,71.00,29.00
2025-11-11T15:43:00Z,72.00,29.00
2025-11-11T15:44:00Z,72.00,29.00
2025-11-11T15:45:00Z,72.00,29.00
2025-11-11T15:46:00Z,72.00,29.00
2025-11-11T15:47:00Z,72.00,28.85
2025-11-11T15:48:00Z,72.00,29.00
2025-11-11T15:49:00Z,72.00,29.00
2025-11-11T15:50:00Z,72.00,29.00
2025-11-11T15:51:00Z,72.00,29.00
2025-11-11T15:52:00Z,72.00,29.00
2025-11-11T15:53:00Z,72.00,29.00
2025-11-11T15:54:00Z,72.00,29.00
2025-11-11T15:55:00Z,72.00,29.00
2025-11-11T15:56:00Z,72.00,29.00
2025-11-11T15:57:00Z,72.00,29.00
2025-11-11T15:58:00Z,72.00,29.00
2025-11-11T15:59:00Z,72.00,29.00
2025-11-11T16:00:00Z,72.00,29.00
2025-11-11T16:01:00Z,71.72,29.00
2025-11-11T16:02:00Z,72.00,29.00
2025-11-11T16:03:00Z,72.00,29.00
2025-11-11T16:04:00Z,71.98,28.93
2025-11-11T16:05:00Z,71.99,29.00
2025-11-11T16:06:00Z,72.00,29.00
2025-11-11T16:07:00Z,71.97,28.98
2025-11-11T16:08:00Z,71.89,29.00
2025-11-11T16:09:00Z,71.97,29.00
2025-11-11T16:10:00Z,72.00,29.00
2025-11-11T16:11:00Z,72.00,29.00
2025-11-11T16:12:00Z,72.00,29.00
2025-11-11T16:13:00Z,72.00,28.94
2025-11-11T16:14:00Z,72.00,29.96
2025-11-11T16:15:00Z,71.31,29.97
2025-11-11T16:16:00Z,71.99,30.00
2025-11-11T16:17:00Z,72.00,29.00
2025-11-11T16:18:00Z,72.00,28.82
2025-11-11T16:19:00Z,72.00,29.00
2025-11-11T16:20:00Z,71.14,29.40
2025-11-11T16:21:00Z,72.00,30.00
2025-11-11T16:22:00Z,71.75,30.00
2025-11-11T16:23:00Z,72.00,30.00
2025-11-11T16:24:00Z,71.97,30.00
2025-11-11T16:25:00Z,72.00,30.00
2025-11-11T16:26:00Z,72.00,30.00
2025-11-11T16:27:00Z,72.00,30.00
2025-11-11T16:28:00Z,72.00,30.00
2025-11-11T16:29:00Z,72.00,30.00
2025-11-11T16:30:00Z,72.00,30.00
2025-11-11T16:31:00Z,72.00,28.86
2025-11-11T16:32:00Z,72.00,29.00
2025-11-11T16:33:00Z,72.00,29.97
2025-11-11T16:34:00Z,71.96,30.00
2025-11-11T16:35:00Z,72.00,29.10
2025-11-11T16:36:00Z,71.88,30.00
2025-11-11T16:37:00Z,71.00,30.00
2025-11-11T16:38:00Z,71.00,30.00
2025-11-11T16:39:00Z,71.00,30.00
2025-11-11T16:40:00Z,71.00,30.00
2025-11-11T16:41:00Z,71.00,28.29
2025-11-11T16:42:00Z,71.00,30.00
2025-11-11T16:43:00Z,71.00,30.00
2025-11-11T16:44:00Z,71.00,30.00
2025-11-11T16:45:00Z,71.00,30.00
2025-11-11T16:46:00Z,71.00,30.00
2025-11-11T16:47:00Z,71.00,30.00
2025-11-11T16:48:00Z,71.00,30.00
2025-11-11T16:49:00Z,71.00,30.00
2025-11-11T16:50:00Z,71.00,30.00
2025-11-11T16:51:00Z,71.00,30.00
2025-11-11T16:52:00Z,71.00,30.00
2025-11-11T16:53:00Z,71.00,30.00
2025-11-11T16:54:00Z,71.00,30.00
2025-11-11T16:55:00Z,70.80,30.00
2025-11-11T16:56:00Z,71.00,30.00
2025-11-11T16:57:00Z,70.82,30.00
2025-11-11T16:58:00Z,71.00,30.00
2025-11-11T16:59:00Z,71.00,30.00
2025-11-11T17:00:00Z,71.00,30.00
2025-11-11T17:01:00Z,71.00,30.00
2025-11-11T17:02:00Z,71.00,30.00
2025-11-11T17:03:00Z,71.00,30.00
2025-11-11T17:04:00Z,71.00,30.00
2025-11-11T17:05:00Z,71.00,30.00
2025-11-11T17:06:00Z,71.00,30.00
2025-11-11T17:07:00Z,71.00,30.00
2025-11-11T17:08:00Z,71.00,30.00
2025-11-11T17:09:00Z,71.00,30.00
2025-11-11T17:10:00Z,71.00,30.00
2025-11-11T17:11:00Z,71.00,30.00
2025-11-11T17:12:00Z,71.00,30.00
2025-11-11T17:13:00Z,71.00,30.00
2025-11-11T17:14:00Z,70.96,30.00
2025-11-11T17:15:00Z,71.00,30.00
2025-11-11T17:16:00Z,71.00,30.00
2025-11-11T17:17:00Z,71.00,30.00
2025-11-11T17:18:00Z,71.00,30.00
2025-11-11T17:19:00Z,71.00,30.00
2025-11-11T17:20:00Z,71.00,30.00
2025-11-11T17:21:00Z,71.00,30.00
2025-11-11T17:22:00Z,70.02,30.00
2025-11-11T17:23:00Z,71.00,30.00
2025-11-11T17:24:00Z,71.00,30.00
2025-11-11T17:25:00Z,71.00,30.00
2025-11-11T17:26:00Z,70.99,30.00
2025-11-11T17:27:00Z,71.00,30.00
2025-11-11T17:28:00Z,71.00,30.00
2025-11-11T17:29:00Z,71.00,30.00
2025-11-11T17:30:00Z,71.00,30.00
2025-11-11T17:31:00Z,71.00,30.00
2025-11-11T17:32:00Z,71.00,30.00
2025-11-11T17:33:00Z,71.00,30.00
2025-11-11T17:34:00Z,71.00,30.00
2025-11-11T17:35:00Z,71.00,30.00
2025-11-11T17:36:00Z,71.00,30.00
2025-11-11T17:37:00Z,71.00,30.00
2025-11-11T17:38:00Z,71.00,30.00
2025-11-11T17:39:00Z,71.00,29.87
2025-11-11T17:40:00Z,71.00,30.00
2025-11-11T17:41:00Z,71.00,30.00
2025-11-11T17:42:00Z,71.00,30.00
2025-11-11T17:43:00Z,71.00,30.00
2025-11-11T17:44:00Z,70.94,30.00
2025-11-11T17:45:00Z,71.00,30.00
2025-11-11T17:46:00Z,71.00,30.00
2025-11-11T17:47:00Z,71.00,30.00
2025-11-11T17:48:00Z,71.00,30.00
2025-11-11T17:49:00Z,71.00,29.51
2025-11-11T17:50:00Z,71.00,30.00
2025-11-11T17:51:00Z,71.00,30.00
2025-11-11T17:52:00Z,71.00,30.00
2025-11-11T17:53:00Z,71.00,30.00
2025-11-11T17:54:00Z,71.00,30.00
2025-11-11T17:55:00Z,70.31,30.00
2025-11-11T17:56:00Z,71.00,30.00
2025-11-11T17:57:00Z,71.00,30.00
2025-11-11T17:58:00Z,71.00,30.00
2025-11-11T17:59:00Z,71.00,29.66
2025-11-11T18:00:00Z,71.00,30.00
2025-11-11T18:01:00Z,71.00,30.00
2025-11-11T18:02:00Z,71.00,30.00
2025-11-11T18:03:00Z,71.00,30.00
2025-11-11T18:04:00Z,71.00,30.00
2025-11-11T18:05:00Z,71.00,30.00
2025-11-11T18:06:00Z,70.97,30.00
2025-11-11T18:07:00Z,71.00,30.00
2025-11-11T18:08:00Z,71.00,30.00
2025-11-11T18:09:00Z,70.95,30.00
2025-11-11T18:10:00Z,70.98,30.00
2025-11-11T18:11:00Z,71.00,30.00
2025-11-11T18:12:00Z,71.00,29.27
2025-11-11T18:13:00Z,71.00,30.00
2025-11-11T18:14:00Z,70.94,30.00
2025-11-11T18:15:00Z,71.00,30.00
2025-11-11T18:16:00Z,71.00,30.00
2025-11-11T18:17:00Z,71.00,30.00
2025-11-11T18:18:00Z,71.00,30.00
2025-11-11T18:19:00Z,71.00,30.00
2025-11-11T18:20:00Z,71.00,29.02
2025-11-11T18:21:00Z,71.00,29.95
2025-11-11T18:22:00Z,71.00,30.00
2025-11-11T18:23:00Z,71.00,30.00
2025-11-11T18:24:00Z,71.00,29.19
2025-11-11T18:25:00Z,71.00,30.00
2025-11-11T18:26:00Z,71.00,29.26
2025-11-11T18:27:00Z,71.00,30.00
2025-11-11T18:28:00Z,71.00,30.00
2025-11-11T18:29:00Z,71.00,30.00
2025-11-11T18:30:00Z,71.00,30.00
2025-11-11T18:31:00Z,71.00,30.00
2025-11-11T18:32:00Z,70.76,29.62
2025-11-11T18:33:00Z,69.76,30.00
2025-11-11T18:34:00Z,70.12,30.00
2025-11-11T18:35:00Z,70.60,30.00
2025-11-11T18:36:00Z,71.00,30.00
2025-11-11T18:37:00Z,70.73,29.98
2025-11-11T18:38:00Z,70.98,30.00
2025-11-11T18:39:00Z,71.00,30.00
2025-11-11T18:40:00Z,71.00,30.00
2025-11-11T18:41:00Z,71.00,30.00
2025-11-11T18:42:00Z,71.00,30.00
2025-11-11T18:43:00Z,71.00,30.00
2025-11-11T18:44:00Z,71.00,30.00
2025-11-11T18:45:00Z,71.00,30.00
2025-11-11T18:46:00Z,71.00,30.00
2025-11-11T18:47:00Z,70.98,30.00
2025-11-11T18:48:00Z,71.00,30.00
2025-11-11T18:49:00Z,71.00,29.98
2025-11-11T18:50:00Z,71.00,29.86
2025-11-11T18:51:00Z,70.99,30.00
2025-11-11T18:52:00Z,71.00,30.00
2025-11-11T18:53:00Z,71.00,30.00
2025-11-11T18:54:00Z,71.00,30.00
2025-11-11T18:55:00Z,71.00,30.00
2025-11-11T18:56:00Z,71.00,30.00
2025-11-11T18:57:00Z,71.00,29.59
2025-11-11T18:58:00Z,71.00,30.00
2025-11-11T18:59:00Z,71.00,30.00
2025-11-11T19:00:00Z,71.00,30.00
2025-11-11T19:01:00Z,70.97,30.00
2025-11-11T19:02:00Z,70.95,29.99
2025-11-11T19:03:00Z,71.00,30.00
2025-11-11T19:04:00Z,71.00,29.96
2025-11-11T19:05:00Z,71.00,30.00
2025-11-11T19:06:00Z,71.00,30.00
2025-11-11T19:07:00Z,71.00,30.00
2025-11-11T19:08:00Z,71.00,30.00
2025-11-11T19:09:00Z,71.00,30.00
2025-11-11T19:10:00Z,70.90,30.00
2025-11-11T19:11:00Z,71.00,30.00
2025-11-11T19:12:00Z,70.84,30.00
2025-11-11T19:13:00Z,71.00,30.00
2025-11-11T19:14:00Z,71.00,30.00
2025-11-11T19:15:00Z,71.00,30.00
2025-11-11T19:16:00Z,71.00,30.00
2025-11-11T19:17:00Z,71.00,30.00
2025-11-11T19:18:00Z,71.00,30.00
2025-11-11T19:19:00Z,71.00,30.53
2025-11-11T19:20:00Z,69.53,31.00
2025-11-11T19:21:00Z,71.00,30.97
2025-11-11T19:22:00Z,71.00,30.93
2025-11-11T19:23:00Z,71.00,31.00
2025-11-11T19:24:00Z,70.42,30.88
2025-11-11T19:25:00Z,70.00,30.61
2025-11-11T19:26:00Z,70.00,30.99
2025-11-11T19:27:00Z,70.00,31.00
2025-11-11T19:28:00Z,69.75,31.00
2025-11-11T19:29:00Z,69.08,31.00
2025-11-11T19:30:00Z,69.00,31.00
2025-11-11T19:31:00Z,69.00,30.63
2025-11-11T19:32:00Z,69.00,31.99
2025-11-11T19:33:00Z,68.84,32.00
2025-11-11T19:34:00Z,69.58,31.99
2025-11-11T19:35:00Z,69.94,31.95
2025-11-11T19:36:00Z,69.98,31.97
2025-11-11T19:37:00Z,70.00,32.00
2025-11-11T19:38:00Z,70.00,31.57
2025-11-11T19:39:00Z,69.99,31.99
2025-11-11T19:40:00Z,69.73,32.00
2025-11-11T19:41:00Z,69.00,32.00
2025-11-11T19:42:00Z,69.96,31.99
2025-11-11T19:43:00Z,69.98,30.46
2025-11-11T19:44:00Z,70.00,30.84
2025-11-11T19:45:00Z,69.62,31.34
2025-11-11T19:46:00Z,68.15,32.54
2025-11-11T19:47:00Z,68.00,31.79
2025-11-11T19:48:00Z,68.32,32.16
2025-11-11T19:49:00Z,68.05,33.86
2025-11-11T19:50:00Z,67.98,33.79
2025-11-11T19:51:00Z,67.69,34.33
2025-11-11T19:52:00Z,65.21,36.47
2025-11-11T19:53:00Z,64.06,36.40
2025-11-11T19:54:00Z,65.90,35.83
2025-11-11T19:55:00Z,65.35,35.50
2025-11-11T19:56:00Z,63.42,38.19
2025-11-11T19:57:00Z,62.62,37.86
2025-11-11T19:58:00Z,65.72,35.98
2025-11-11T19:59:00Z,66.91,34.84
2025-11-11T20:00:00Z,67.00,33.20
2025-11-11T20:01:00Z,65.25,35.21
2025-11-11T20:02:00Z,65.04,36.04
2025-11-11T20:03:00Z,62.69,37.42
2025-11-11T20:04:00Z,62.63,37.98
2025-11-11T20:05:00Z,64.59,35.49
2025-11-11T20:06:00Z,59.27,41.61
2025-11-11T20:07:00Z,64.09,36.54
2025-11-11T20:08:00Z,66.36,35.20
2025-11-11T20:09:00Z,66.94,35.24
2025-11-11T20:10:00Z,64.89,36.32
2025-11-11T20:11:00Z,64.00,38.43
2025-11-11T20:12:00Z,62.73,38.03
2025-11-11T20:13:00Z,64.47,36.27
2025-11-11T20:14:00Z,66.77,34.57
2025-11-11T20:15:00Z,68.24,32.79
2025-11-11T20:16:00Z,68.66,33.07
2025-11-11T20:17:00Z,66.26,34.88
2025-11-11T20:18:00Z,66.28,34.83
2025-11-11T20:19:00Z,66.11,35.05
2025-11-11T20:20:00Z,61.64,38.61
2025-11-11T20:21:00Z,57.45,43.75
2025-11-11T20:22:00Z,52.30,46.87
2025-11-11T20:23:00Z,54.12,47.21
2025-11-11T20:24:00Z,57.32,43.40
2025-11-11T20:25:00Z,60.39,41.01
2025-11-11T20:26:00Z,41.64,58.31
2025-11-11T20:27:00Z,40.25,60.42
2025-11-11T20:28:00Z,40.19,60.32
2025-11-11T20:29:00Z,46.36,51.57
2025-11-11T20:30:00Z,49.55,49.48
2025-11-11T20:31:00Z,47.96,54.21
2025-11-11T20:32:00Z,40.17,58.82
2025-11-11T20:33:00Z,37.91,63.00
2025-11-11T20:34:00Z,38.54,61.71
2025-11-11T20:35:00Z,38.94,62.08
2025-11-11T20:36:00Z,35.38,66.60
2025-11-11T20:37:00Z,26.84,73.63
2025-11-11T20:38:00Z,30.95,67.79
2025-11-11T20:39:00Z,34.32,67.46
2025-11-11T20:40:00Z,38.48,61.53
2025-11-11T20:41:00Z,39.18,61.53
2025-11-11T20:42:00Z,40.72,59.75
2025-11-11T20:43:00Z,38.69,62.85
2025-11-11T20:44:00Z,35.99,64.83
2025-11-11T20:45:00Z,35.89,65.32
2025-11-11T20:46:00Z,36.99,63.63
2025-11-11T20:47:00Z,37.54,62.82
2025-11-11T20:48:00Z,38.95,61.56
2025-11-11T20:49:00Z,38.31,61.19
2025-11-11T20:50:00Z,40.02,60.01
2025-11-11T20:51:00Z,42.21,60.15
2025-11-11T20:52:00Z,40.16,60.47
2025-11-11T20:53:00Z,36.97,63.77
2025-11-11T20:54:00Z,36.31,63.95
2025-11-11T20:55:00Z,31.54,67.60
2025-11-11T20:56:00Z,38.17,64.35
2025-11-11T20:57:00Z,39.65,62.33
2025-11-11T20:58:00Z,39.25,61.31
2025-11-11T20:59:00Z,40.41,60.95
2025-11-11T21:00:00Z,36.26,65.87
2025-11-11T21:01:00Z,36.89,65.59
2025-11-11T21:02:00Z,38.48,62.17
2025-11-11T21:03:00Z,39.46,60.80
2025-11-11T21:04:00Z,40.79,60.09
2025-11-11T21:05:00Z,42.06,57.47
2025-11-11T21:06:00Z,47.43,50.26
2025-11-11T21:07:00Z,60.15,38.98
2025-11-11T21:08:00Z,63.85,36.00
2025-11-11T21:09:00Z,66.07,35.13
2025-11-11T21:10:00Z,68.09,32.27
2025-11-11T21:11:00Z,68.38,31.47
2025-11-11T21:12:00Z,67.69,32.41
2025-11-11T21:13:00Z,66.78,33.48
2025-11-11T21:14:00Z,68.50,32.37
2025-11-11T21:15:00Z,74.01,24.94
2025-11-11T21:16:00Z,82.28,15.74
2025-11-11T21:17:00Z,85.30,14.37
2025-11-11T21:18:00Z,89.10,10.59
2025-11-11T21:19:00Z,87.13,12.43
2025-11-11T21:20:00Z,90.20,10.35
2025-11-11T21:21:00Z,88.67,11.22
2025-11-11T21:22:00Z,90.92,9.34
2025-11-11T21:23:00Z,92.09,8.67
2025-11-11T21:24:00Z,90.63,9.99
2025-11-11T21:25:00Z,90.98,8.99
2025-11-11T21:26:00Z,91.71,9.49
2025-11-11T21:27:00Z,89.61,10.95
2025-11-11T21:28:00Z,88.73,11.01
2025-11-11T21:29:00Z,90.62,8.99
2025-11-11T21:30:00Z,91.06,10.04
2025-11-11T21:31:00Z,88.35,10.73
2025-11-11T21:32:00Z,86.67,12.66
2025-11-11T21:33:00Z,86.52,14.46
2025-11-11T21:34:00Z,82.75,15.62
2025-11-11T21:35:00Z,82.94,17.63
2025-11-11T21:36:00Z,85.27,16.80
2025-11-11T21:37:00Z,82.40,17.96
2025-11-11T21:38:00Z,76.34,18.36
2025-11-11T21:39:00Z,78.31,20.64
2025-11-11T21:40:00Z,79.04,18.97
2025-11-11T21:41:00Z,80.36,18.29
2025-11-11T21:42:00Z,88.64,9.30
2025-11-11T21:43:00Z,89.97,10.26
2025-11-11T21:44:00Z,89.85,11.33
2025-11-11T21:45:00Z,89.84,11.09
2025-11-11T21:46:00Z,92.23,6.61
2025-11-11T21:47:00Z,91.29,8.04
2025-11-11T21:48:00Z,88.74,11.04
2025-11-11T21:49:00Z,88.80,11.22
2025-11-11T21:50:00Z,86.27,13.72
2025-11-11T21:51:00Z,87.56,12.15
2025-11-11T21:52:00Z,89.03,11.36
2025-11-11T21:53:00Z,89.36,11.77
2025-11-11T21:54:00Z,92.24,7.90
2025-11-11T21:55:00Z,91.75,7.92
2025-11-11T21:56:00Z,90.95,8.17
2025-11-11T21:57:00Z,93.98,6.25
2025-11-11T21:58:00Z,94.41,5.17
2025-11-11T21:59:00Z,92.13,8.58
2025-11-11T22:00:00Z,90.44,9.70
2025-11-11T22:01:00Z,90.22,10.76
2025-11-11T22:02:00Z,86.56,14.02
2025-11-11T22:03:00Z,88.84,11.40
2025-11-11T22:04:00Z,89.31,9.88
2025-11-11T22:05:00Z,88.06,13.88
2025-11-11T22:06:00Z,90.64,10.18
2025-11-11T22:07:00Z,94.50,5.46
