# event_ticker=KXATPCHALLENGERMATCH-26APR20DOUJUB
# final_score=2-6 7-6(4) 6-3
# score_resolution=6-2 6-7 3-6
# match_winner=Paul Jubb
# fav_player=Aziz Dougaz
# dog_player=Paul Jubb
# kalshi_date=2026-04-20
timestamp,Aziz Dougaz,Paul Jubb
2026-04-21T07:21:00Z,42.00,57.02
2026-04-21T07:22:00Z,40.52,57.88
2026-04-21T07:23:00Z,40.52,58.00
2026-04-21T07:24:00Z,40.52,57.36
2026-04-21T07:25:00Z,42.57,57.30
2026-04-21T07:26:00Z,42.90,59.00
2026-04-21T07:27:00Z,41.78,59.00
2026-04-21T07:28:00Z,40.70,59.67
2026-04-21T07:29:00Z,40.73,59.87
2026-04-21T07:30:00Z,41.50,57.75
2026-04-21T07:31:00Z,41.98,58.00
2026-04-21T07:32:00Z,42.31,57.94
2026-04-21T07:33:00Z,42.69,57.00
2026-04-21T07:34:00Z,42.70,58.00
2026-04-21T07:35:00Z,42.03,57.07
2026-04-21T07:36:00Z,42.99,58.70
2026-04-21T07:37:00Z,42.72,57.68
2026-04-21T07:38:00Z,42.00,58.81
2026-04-21T07:39:00Z,42.80,59.83
2026-04-21T07:40:00Z,43.00,57.94
2026-04-21T07:41:00Z,42.64,57.07
2026-04-21T07:42:00Z,40.73,57.00
2026-04-21T07:43:00Z,43.00,56.01
2026-04-21T07:44:00Z,43.00,56.91
2026-04-21T07:45:00Z,43.00,58.00
2026-04-21T07:46:00Z,43.00,58.00
2026-04-21T07:47:00Z,42.78,57.20
2026-04-21T07:48:00Z,40.07,58.51
2026-04-21T07:49:00Z,42.00,59.00
2026-04-21T07:50:00Z,42.00,58.00
2026-04-21T07:51:00Z,42.00,58.22
2026-04-21T07:52:00Z,40.00,59.00
2026-04-21T07:53:00Z,40.49,58.57
2026-04-21T07:54:00Z,39.91,58.97
2026-04-21T07:55:00Z,42.00,59.00
2026-04-21T07:56:00Z,42.00,59.00
2026-04-21T07:57:00Z,42.00,59.00
2026-04-21T07:58:00Z,41.84,60.43
2026-04-21T07:59:00Z,41.53,58.79
2026-04-21T08:00:00Z,39.00,58.79
2026-04-21T08:01:00Z,40.79,58.00
2026-04-21T08:02:00Z,39.34,59.74
2026-04-21T08:03:00Z,39.02,57.82
2026-04-21T08:04:00Z,39.00,60.00
2026-04-21T08:05:00Z,39.00,60.56
2026-04-21T08:06:00Z,40.00,57.74
2026-04-21T08:07:00Z,41.67,57.09
2026-04-21T08:08:00Z,41.00,57.05
2026-04-21T08:09:00Z,41.39,57.05
2026-04-21T08:10:00Z,41.81,60.09
2026-04-21T08:11:00Z,40.00,61.41
2026-04-21T08:12:00Z,42.00,57.82
2026-04-21T08:13:00Z,42.00,56.18
2026-04-21T08:14:00Z,42.00,56.18
2026-04-21T08:15:00Z,42.00,57.55
2026-04-21T08:16:00Z,40.00,60.14
2026-04-21T08:17:00Z,40.00,61.93
2026-04-21T08:18:00Z,40.00,61.74
2026-04-21T08:19:00Z,42.00,61.96
2026-04-21T08:20:00Z,40.00,57.00
2026-04-21T08:21:00Z,42.00,61.00
2026-04-21T08:22:00Z,40.20,61.00
2026-04-21T08:23:00Z,40.93,56.81
2026-04-21T08:24:00Z,42.00,58.92
2026-04-21T08:25:00Z,42.00,61.85
2026-04-21T08:26:00Z,42.52,61.49
2026-04-21T08:27:00Z,42.65,60.66
2026-04-21T08:28:00Z,42.03,60.81
2026-04-21T08:29:00Z,40.02,60.10
2026-04-21T08:30:00Z,42.38,61.30
2026-04-21T08:31:00Z,42.38,61.10
2026-04-21T08:32:00Z,40.15,61.10
2026-04-21T08:33:00Z,42.00,59.62
2026-04-21T08:34:00Z,41.96,61.17
2026-04-21T08:35:00Z,42.13,60.19
2026-04-21T08:36:00Z,42.43,60.75
2026-04-21T08:37:00Z,40.00,58.00
2026-04-21T08:38:00Z,40.00,60.29
2026-04-21T08:39:00Z,42.00,60.29
2026-04-21T08:40:00Z,42.00,57.96
2026-04-21T08:41:00Z,40.29,57.96
2026-04-21T08:42:00Z,40.03,56.80
2026-04-21T08:43:00Z,42.00,60.00
2026-04-21T08:44:00Z,42.00,59.00
2026-04-21T08:45:00Z,42.00,58.81
2026-04-21T08:46:00Z,42.92,58.81
2026-04-21T08:47:00Z,40.58,56.00
2026-04-21T08:48:00Z,43.00,56.00
2026-04-21T08:49:00Z,43.00,56.60
2026-04-21T08:50:00Z,42.35,59.80
2026-04-21T08:51:00Z,41.00,59.64
2026-04-21T08:52:00Z,43.91,55.00
2026-04-21T08:53:00Z,42.30,59.00
2026-04-21T08:54:00Z,42.29,58.86
2026-04-21T08:55:00Z,42.85,59.00
2026-04-21T08:56:00Z,42.85,57.78
2026-04-21T08:57:00Z,42.85,58.94
2026-04-21T08:58:00Z,43.00,55.93
2026-04-21T08:59:00Z,42.00,58.84
2026-04-21T09:00:00Z,42.03,57.44
2026-04-21T09:01:00Z,41.10,56.11
2026-04-21T09:02:00Z,43.39,59.00
2026-04-21T09:03:00Z,42.72,58.00
2026-04-21T09:04:00Z,42.32,55.00
2026-04-21T09:05:00Z,42.32,58.74
2026-04-21T09:06:00Z,41.93,59.00
2026-04-21T09:07:00Z,43.00,56.22
2026-04-21T09:08:00Z,41.00,59.00
2026-04-21T09:09:00Z,42.91,59.00
2026-04-21T09:10:00Z,41.00,58.38
2026-04-21T09:11:00Z,43.00,59.00
2026-04-21T09:12:00Z,43.92,58.20
2026-04-21T09:13:00Z,42.00,58.20
2026-04-21T09:14:00Z,43.92,58.20
2026-04-21T09:15:00Z,43.93,56.00
2026-04-21T09:16:00Z,44.00,56.07
2026-04-21T09:17:00Z,44.00,58.57
2026-04-21T09:18:00Z,43.71,56.00
2026-04-21T09:19:00Z,43.06,56.00
2026-04-21T09:20:00Z,43.00,57.10
2026-04-21T09:21:00Z,43.00,56.17
2026-04-21T09:22:00Z,43.00,56.00
2026-04-21T09:23:00Z,43.17,57.00
2026-04-21T09:24:00Z,43.17,56.07
2026-04-21T09:25:00Z,41.00,56.00
2026-04-21T09:26:00Z,43.00,56.20
2026-04-21T09:28:00Z,41.00,56.20
2026-04-21T09:29:00Z,43.55,56.00
2026-04-21T09:30:00Z,43.00,56.00
2026-04-21T09:31:00Z,42.48,57.47
2026-04-21T09:32:00Z,44.00,58.00
2026-04-21T09:33:00Z,41.00,56.00
2026-04-21T09:34:00Z,44.00,56.02
2026-04-21T09:35:00Z,44.00,58.05
2026-04-21T09:36:00Z,43.28,55.93
2026-04-21T09:37:00Z,42.32,58.00
2026-04-21T09:38:00Z,42.99,58.23
2026-04-21T09:39:00Z,44.00,59.00
2026-04-21T09:40:00Z,44.00,59.00
2026-04-21T09:41:00Z,41.07,59.00
2026-04-21T09:42:00Z,43.00,57.19
2026-04-21T09:43:00Z,42.63,58.86
2026-04-21T09:44:00Z,41.00,58.97
2026-04-21T09:46:00Z,43.83,55.11
2026-04-21T09:47:00Z,41.18,58.00
2026-04-21T09:48:00Z,43.09,58.00
2026-04-21T09:49:00Z,43.00,58.00
2026-04-21T09:50:00Z,43.00,58.00
2026-04-21T09:51:00Z,43.34,55.13
2026-04-21T09:52:00Z,43.27,58.00
2026-04-21T09:53:00Z,44.00,55.00
2026-04-21T09:54:00Z,44.00,55.10
2026-04-21T09:55:00Z,43.28,57.00
2026-04-21T09:56:00Z,42.33,55.51
2026-04-21T09:58:00Z,42.33,55.82
2026-04-21T09:59:00Z,42.33,57.96
2026-04-21T10:00:00Z,42.33,57.00
2026-04-21T10:01:00Z,44.00,57.00
2026-04-21T10:03:00Z,44.00,57.00
2026-04-21T10:04:00Z,44.00,57.92
2026-04-21T10:05:00Z,44.00,57.91
2026-04-21T10:07:00Z,44.00,55.00
2026-04-21T10:08:00Z,43.73,58.00
2026-04-21T10:09:00Z,44.00,58.00
2026-04-21T10:10:00Z,43.80,56.49
2026-04-21T10:12:00Z,43.71,55.02
2026-04-21T10:13:00Z,43.71,55.04
2026-04-21T10:14:00Z,43.85,55.59
2026-04-21T10:15:00Z,44.71,55.59
2026-04-21T10:16:00Z,43.81,57.00
2026-04-21T10:17:00Z,45.00,57.00
2026-04-21T10:18:00Z,43.37,57.00
2026-04-21T10:19:00Z,43.00,57.00
2026-04-21T10:20:00Z,43.50,55.76
2026-04-21T10:21:00Z,45.00,57.00
2026-04-21T10:22:00Z,45.00,57.00
2026-04-21T10:23:00Z,43.00,55.99
2026-04-21T10:24:00Z,43.02,57.84
2026-04-21T10:25:00Z,43.11,58.00
2026-04-21T10:26:00Z,43.11,57.00
2026-04-21T10:27:00Z,44.74,56.01
2026-04-21T10:28:00Z,43.00,57.00
2026-04-21T10:29:00Z,43.00,56.43
2026-04-21T10:30:00Z,45.00,56.43
2026-04-21T10:31:00Z,43.33,57.00
2026-04-21T10:32:00Z,45.00,57.00
2026-04-21T10:33:00Z,43.00,55.65
2026-04-21T10:34:00Z,45.00,57.00
2026-04-21T10:35:00Z,45.00,57.00
2026-04-21T10:36:00Z,45.00,57.00
2026-04-21T10:37:00Z,45.00,57.00
2026-04-21T10:38:00Z,45.00,56.07
2026-04-21T10:39:00Z,45.00,56.00
2026-04-21T10:40:00Z,45.00,57.00
2026-04-21T10:41:00Z,45.00,57.00
2026-04-21T10:42:00Z,45.00,56.26
2026-04-21T10:43:00Z,43.50,57.00
2026-04-21T10:44:00Z,45.00,57.00
2026-04-21T10:45:00Z,45.00,57.00
2026-04-21T10:46:00Z,42.76,57.00
2026-04-21T10:47:00Z,43.00,55.36
2026-04-21T10:48:00Z,42.12,57.00
2026-04-21T10:49:00Z,43.00,57.00
2026-04-21T10:50:00Z,42.96,56.42
2026-04-21T10:51:00Z,42.96,57.00
2026-04-21T10:52:00Z,43.00,57.00
2026-04-21T10:53:00Z,42.03,57.00
2026-04-21T10:54:00Z,42.03,57.01
2026-04-21T10:55:00Z,42.00,57.01
2026-04-21T10:56:00Z,42.00,57.34
2026-04-21T10:57:00Z,42.36,56.78
2026-04-21T10:58:00Z,43.00,58.00
2026-04-21T10:59:00Z,42.86,57.01
2026-04-21T11:00:00Z,42.52,56.00
2026-04-21T11:01:00Z,42.52,56.49
2026-04-21T11:02:00Z,43.00,58.00
2026-04-21T11:03:00Z,43.00,56.94
2026-04-21T11:04:00Z,43.00,57.00
2026-04-21T11:05:00Z,43.00,57.00
2026-04-21T11:06:00Z,43.00,57.00
2026-04-21T11:07:00Z,43.00,57.00
2026-04-21T11:08:00Z,43.00,57.00
2026-04-21T11:09:00Z,43.00,56.82
2026-04-21T11:10:00Z,43.00,57.16
2026-04-21T11:11:00Z,43.00,58.00
2026-04-21T11:12:00Z,42.18,57.93
2026-04-21T11:13:00Z,42.25,56.73
2026-04-21T11:14:00Z,43.00,56.90
2026-04-21T11:15:00Z,43.00,57.43
2026-04-21T11:16:00Z,42.91,57.93
2026-04-21T11:17:00Z,42.91,57.95
2026-04-21T11:18:00Z,42.00,57.95
2026-04-21T11:19:00Z,42.00,58.00
2026-04-21T11:20:00Z,43.00,58.00
2026-04-21T11:21:00Z,44.51,57.00
2026-04-21T11:22:00Z,45.00,57.00
2026-04-21T11:23:00Z,45.00,57.00
2026-04-21T11:24:00Z,42.02,56.04
2026-04-21T11:25:00Z,43.00,57.00
2026-04-21T11:26:00Z,43.00,57.00
2026-04-21T11:27:00Z,43.00,56.14
2026-04-21T11:28:00Z,43.00,57.00
2026-04-21T11:29:00Z,43.00,56.55
2026-04-21T11:30:00Z,43.18,56.25
2026-04-21T11:31:00Z,43.00,57.00
2026-04-21T11:32:00Z,42.32,56.03
2026-04-21T11:33:00Z,43.00,56.09
2026-04-21T11:34:00Z,44.00,56.09
2026-04-21T11:35:00Z,44.00,58.00
2026-04-21T11:36:00Z,43.04,56.85
2026-04-21T11:37:00Z,44.00,58.00
2026-04-21T11:38:00Z,44.00,56.00
2026-04-21T11:39:00Z,44.00,57.49
2026-04-21T11:40:00Z,44.00,57.56
2026-04-21T11:41:00Z,44.00,58.00
2026-04-21T11:42:00Z,44.00,56.97
2026-04-21T11:43:00Z,44.00,56.09
2026-04-21T11:44:00Z,44.00,57.69
2026-04-21T11:45:00Z,44.00,56.38
2026-04-21T11:46:00Z,44.18,58.00
2026-04-21T11:47:00Z,43.00,58.00
2026-04-21T11:48:00Z,43.00,56.58
2026-04-21T11:49:00Z,43.00,56.64
2026-04-21T11:50:00Z,45.00,56.05
2026-04-21T11:51:00Z,45.00,56.05
2026-04-21T11:52:00Z,43.19,56.88
2026-04-21T11:53:00Z,43.13,56.99
2026-04-21T11:54:00Z,43.33,56.00
2026-04-21T11:55:00Z,44.90,56.94
2026-04-21T11:56:00Z,44.90,56.93
2026-04-21T11:57:00Z,43.37,56.45
2026-04-21T11:58:00Z,42.68,57.00
2026-04-21T11:59:00Z,43.06,57.00
2026-04-21T12:00:00Z,43.00,56.53
2026-04-21T12:01:00Z,42.80,56.03
2026-04-21T12:02:00Z,43.50,56.01
2026-04-21T12:03:00Z,44.00,56.47
2026-04-21T12:04:00Z,43.00,55.30
2026-04-21T12:05:00Z,43.00,56.59
2026-04-21T12:06:00Z,43.71,57.00
2026-04-21T12:07:00Z,44.00,57.00
2026-04-21T12:08:00Z,44.00,57.00
2026-04-21T12:09:00Z,43.53,56.02
2026-04-21T12:10:00Z,44.12,57.00
2026-04-21T12:11:00Z,44.00,55.11
2026-04-21T12:12:00Z,44.00,55.99
2026-04-21T12:13:00Z,44.00,55.00
2026-04-21T12:14:00Z,44.00,55.00
2026-04-21T12:15:00Z,42.62,55.00
2026-04-21T12:16:00Z,43.31,56.63
2026-04-21T12:17:00Z,42.14,57.00
2026-04-21T12:18:00Z,44.00,56.67
2026-04-21T12:19:00Z,44.06,55.39
2026-04-21T12:20:00Z,42.32,57.00
2026-04-21T12:21:00Z,42.30,56.38
2026-04-21T12:22:00Z,44.27,57.00
2026-04-21T12:23:00Z,43.78,56.67
2026-04-21T12:24:00Z,43.78,57.00
2026-04-21T12:25:00Z,43.00,57.00
2026-04-21T12:26:00Z,44.00,56.30
2026-04-21T12:27:00Z,43.88,55.88
2026-04-21T12:28:00Z,44.00,56.56
2026-04-21T12:29:00Z,43.00,56.79
2026-04-21T12:30:00Z,42.63,57.00
2026-04-21T12:31:00Z,44.00,56.36
2026-04-21T12:32:00Z,44.00,56.00
2026-04-21T12:33:00Z,43.04,57.00
2026-04-21T12:34:00Z,43.94,56.83
2026-04-21T12:35:00Z,43.51,57.00
2026-04-21T12:36:00Z,44.00,57.85
2026-04-21T12:37:00Z,44.00,58.00
2026-04-21T12:38:00Z,44.00,56.45
2026-04-21T12:39:00Z,44.00,58.00
2026-04-21T12:40:00Z,44.00,58.00
2026-04-21T12:41:00Z,43.61,56.00
2026-04-21T12:42:00Z,43.92,56.59
2026-04-21T12:43:00Z,43.92,56.22
2026-04-21T12:44:00Z,43.75,57.06
2026-04-21T12:45:00Z,44.00,56.61
2026-04-21T12:46:00Z,43.00,57.00
2026-04-21T12:47:00Z,43.00,56.30
2026-04-21T12:48:00Z,43.20,56.77
2026-04-21T12:49:00Z,43.00,57.00
2026-04-21T12:50:00Z,43.00,56.47
2026-04-21T12:51:00Z,43.54,56.57
2026-04-21T12:52:00Z,44.00,56.65
2026-04-21T12:53:00Z,44.00,57.34
2026-04-21T12:54:00Z,43.35,57.74
2026-04-21T12:55:00Z,43.98,57.11
2026-04-21T12:56:00Z,44.00,57.63
2026-04-21T12:57:00Z,43.00,57.55
2026-04-21T12:58:00Z,43.50,57.53
2026-04-21T12:59:00Z,43.05,57.04
2026-04-21T13:00:00Z,44.00,56.62
2026-04-21T13:01:00Z,43.51,58.00
2026-04-21T13:02:00Z,43.51,58.00
2026-04-21T13:03:00Z,44.00,57.93
2026-04-21T13:04:00Z,42.31,56.77
2026-04-21T13:05:00Z,44.00,56.85
2026-04-21T13:06:00Z,42.47,57.29
2026-04-21T13:07:00Z,43.05,56.60
2026-04-21T13:08:00Z,43.99,56.28
2026-04-21T13:09:00Z,43.03,57.99
2026-04-21T13:10:00Z,43.03,57.62
2026-04-21T13:11:00Z,44.24,57.79
2026-04-21T13:12:00Z,45.00,58.00
2026-04-21T13:13:00Z,43.00,56.42
2026-04-21T13:14:00Z,44.11,57.00
2026-04-21T13:15:00Z,44.00,56.95
2026-04-21T13:16:00Z,44.00,56.22
2026-04-21T13:17:00Z,43.00,57.51
2026-04-21T13:18:00Z,44.00,57.95
2026-04-21T13:19:00Z,44.00,57.45
2026-04-21T13:20:00Z,44.00,57.99
2026-04-21T13:21:00Z,44.00,57.00
