# event_ticker=KXATPMATCH-25SEP22ROYMOU
# final_score=6-3 6-2
# score_resolution=3-6 2-6
# match_winner=Valentin Royer
# fav_player=Corentin Moutet
# dog_player=Valentin Royer
# kalshi_date=2025-09-22
timestamp,Corentin Moutet,Valentin Royer
2025-09-22T05:18:00Z,60.00,41.00
2025-09-22T05:20:00Z,60.00,41.00
2025-09-22T05:22:00Z,60.00,41.00
2025-09-22T05:23:00Z,60.00,41.00
2025-09-22T05:25:00Z,60.29,41.00
2025-09-22T05:26:00Z,61.00,41.00
2025-09-22T05:27:00Z,61.00,41.00
2025-09-22T05:30:00Z,60.98,41.00
2025-09-22T05:31:00Z,61.00,41.00
2025-09-22T05:34:00Z,61.00,41.00
2025-09-22T05:35:00Z,60.65,41.00
2025-09-22T05:36:00Z,61.00,41.00
2025-09-22T05:38:00Z,60.00,41.00
2025-09-22T05:40:00Z,60.00,41.00
2025-09-22T05:42:00Z,60.00,41.00
2025-09-22T05:43:00Z,60.15,41.00
2025-09-22T05:45:00Z,60.15,41.00
2025-09-22T05:47:00Z,60.15,41.00
2025-09-22T05:48:00Z,60.00,41.00
2025-09-22T05:49:00Z,60.00,41.00
2025-09-22T05:50:00Z,60.00,41.00
2025-09-22T05:51:00Z,60.00,41.00
2025-09-22T05:52:00Z,60.00,41.00
2025-09-22T05:53:00Z,60.00,41.00
2025-09-22T05:54:00Z,60.00,41.00
2025-09-22T05:55:00Z,60.00,41.00
2025-09-22T05:56:00Z,60.00,41.00
2025-09-22T06:00:00Z,60.00,41.00
2025-09-22T06:02:00Z,60.00,41.00
2025-09-22T06:03:00Z,60.00,41.00
2025-09-22T06:07:00Z,60.00,41.00
2025-09-22T06:08:00Z,60.00,41.00
2025-09-22T06:09:00Z,59.00,41.00
2025-09-22T06:11:00Z,59.00,42.00
2025-09-22T06:13:00Z,59.00,42.00
2025-09-22T06:14:00Z,59.00,42.00
2025-09-22T06:15:00Z,59.00,42.00
2025-09-22T06:17:00Z,59.00,42.00
2025-09-22T06:23:00Z,59.00,42.41
2025-09-22T06:25:00Z,59.00,42.95
2025-09-22T06:28:00Z,58.00,43.00
2025-09-22T06:35:00Z,58.00,43.00
2025-09-22T06:37:00Z,58.00,43.00
2025-09-22T06:39:00Z,58.00,43.00
2025-09-22T06:49:00Z,58.00,43.00
2025-09-22T06:53:00Z,58.00,43.00
2025-09-22T06:54:00Z,58.00,43.00
2025-09-22T06:55:00Z,58.00,43.00
2025-09-22T06:56:00Z,58.00,43.00
2025-09-22T06:58:00Z,58.00,43.00
2025-09-22T07:00:00Z,59.00,43.00
2025-09-22T07:01:00Z,59.00,43.00
2025-09-22T07:02:00Z,59.00,43.00
2025-09-22T07:05:00Z,59.00,43.00
2025-09-22T07:06:00Z,59.00,42.00
2025-09-22T07:07:00Z,59.00,42.00
2025-09-22T07:08:00Z,59.00,42.00
2025-09-22T07:09:00Z,59.00,42.00
2025-09-22T07:10:00Z,59.00,42.00
2025-09-22T07:11:00Z,57.26,43.58
2025-09-22T07:12:00Z,57.26,44.00
2025-09-22T07:14:00Z,57.26,44.00
2025-09-22T07:16:00Z,57.00,44.00
2025-09-22T07:18:00Z,57.00,44.00
2025-09-22T07:20:00Z,57.00,44.00
2025-09-22T07:21:00Z,57.00,44.00
2025-09-22T07:26:00Z,57.00,44.00
2025-09-22T07:33:00Z,57.00,44.00
2025-09-22T07:34:00Z,57.00,44.00
2025-09-22T07:35:00Z,57.00,44.00
2025-09-22T07:41:00Z,57.00,44.00
2025-09-22T07:42:00Z,57.00,44.00
2025-09-22T07:47:00Z,57.00,44.00
2025-09-22T07:48:00Z,57.00,44.00
2025-09-22T07:49:00Z,57.00,44.00
2025-09-22T07:50:00Z,57.00,44.00
2025-09-22T07:52:00Z,57.00,44.00
2025-09-22T07:55:00Z,57.00,44.00
2025-09-22T07:59:00Z,57.65,44.00
2025-09-22T08:06:00Z,57.65,43.00
2025-09-22T08:13:00Z,57.65,43.00
2025-09-22T08:14:00Z,58.00,43.00
2025-09-22T08:16:00Z,58.00,43.00
2025-09-22T08:26:00Z,58.00,43.00
2025-09-22T08:30:00Z,58.00,43.00
2025-09-22T08:32:00Z,58.00,43.00
2025-09-22T08:33:00Z,58.00,43.00
2025-09-22T08:35:00Z,58.00,43.00
2025-09-22T08:37:00Z,58.00,43.00
2025-09-22T08:38:00Z,58.00,43.00
2025-09-22T08:40:00Z,58.00,43.00
2025-09-22T08:42:00Z,58.00,43.00
2025-09-22T08:46:00Z,58.00,43.00
2025-09-22T08:54:00Z,58.00,43.00
2025-09-22T08:59:00Z,58.00,43.00
2025-09-22T09:00:00Z,58.00,43.00
2025-09-22T09:01:00Z,58.00,43.00
2025-09-22T09:04:00Z,58.00,43.00
2025-09-22T09:05:00Z,58.00,43.00
2025-09-22T09:08:00Z,58.00,43.00
2025-09-22T09:09:00Z,58.00,43.00
2025-09-22T09:16:00Z,58.00,43.00
2025-09-22T09:17:00Z,58.00,43.00
2025-09-22T09:21:00Z,58.00,43.00
2025-09-22T09:27:00Z,58.00,43.00
2025-09-22T09:28:00Z,58.00,43.00
2025-09-22T09:29:00Z,32.90,43.00
2025-09-22T09:32:00Z,56.00,43.00
2025-09-22T09:33:00Z,56.00,43.00
2025-09-22T09:34:00Z,56.00,43.00
2025-09-22T09:35:00Z,56.00,43.00
2025-09-22T09:37:00Z,56.00,43.00
2025-09-22T09:39:00Z,56.00,43.00
2025-09-22T09:42:00Z,61.61,35.00
2025-09-22T09:43:00Z,62.00,38.00
2025-09-22T09:44:00Z,69.71,35.42
2025-09-22T09:45:00Z,68.86,37.00
2025-09-22T09:46:00Z,58.00,43.32
2025-09-22T09:47:00Z,57.00,46.00
2025-09-22T09:48:00Z,56.00,47.00
2025-09-22T09:49:00Z,55.78,46.11
2025-09-22T09:50:00Z,59.36,42.42
2025-09-22T09:51:00Z,59.36,39.11
2025-09-22T09:52:00Z,62.00,41.00
2025-09-22T09:53:00Z,59.90,39.31
2025-09-22T09:54:00Z,62.56,43.00
2025-09-22T09:55:00Z,62.56,44.47
2025-09-22T09:56:00Z,57.00,45.00
2025-09-22T09:57:00Z,57.00,45.00
2025-09-22T09:58:00Z,54.08,46.00
2025-09-22T09:59:00Z,54.08,55.66
2025-09-22T10:00:00Z,54.08,57.75
2025-09-22T10:01:00Z,54.08,61.07
2025-09-22T10:02:00Z,54.08,63.00
2025-09-22T10:03:00Z,35.54,63.62
2025-09-22T10:04:00Z,34.00,66.38
2025-09-22T10:05:00Z,34.93,66.38
2025-09-22T10:06:00Z,34.93,66.87
2025-09-22T10:07:00Z,38.00,63.56
2025-09-22T10:08:00Z,38.00,65.39
2025-09-22T10:09:00Z,35.87,63.13
2025-09-22T10:10:00Z,43.96,58.00
2025-09-22T10:11:00Z,39.00,62.00
2025-09-22T10:12:00Z,35.15,69.00
2025-09-22T10:13:00Z,29.00,69.20
2025-09-22T10:14:00Z,36.00,70.00
2025-09-22T10:15:00Z,30.00,69.73
2025-09-22T10:16:00Z,30.27,69.82
2025-09-22T10:17:00Z,30.83,69.89
2025-09-22T10:18:00Z,33.58,69.94
2025-09-22T10:19:00Z,36.00,72.95
2025-09-22T10:20:00Z,28.56,70.00
2025-09-22T10:21:00Z,33.00,70.18
2025-09-22T10:22:00Z,31.00,65.00
2025-09-22T10:23:00Z,30.00,71.00
2025-09-22T10:24:00Z,30.00,71.00
2025-09-22T10:25:00Z,31.76,69.67
2025-09-22T10:28:00Z,32.03,69.67
2025-09-22T10:29:00Z,33.00,70.00
2025-09-22T10:30:00Z,32.00,69.00
2025-09-22T10:31:00Z,32.00,69.00
2025-09-22T10:32:00Z,32.00,71.00
2025-09-22T10:33:00Z,32.16,71.00
2025-09-22T10:34:00Z,30.76,69.00
2025-09-22T10:37:00Z,26.00,74.74
2025-09-22T10:38:00Z,24.67,74.98
2025-09-22T10:39:00Z,27.00,78.00
2025-09-22T10:40:00Z,27.97,76.41
2025-09-22T10:41:00Z,19.78,80.22
2025-09-22T10:42:00Z,14.19,90.29
2025-09-22T10:43:00Z,16.16,85.11
2025-09-22T10:44:00Z,23.45,79.49
2025-09-22T10:45:00Z,20.26,81.76
2025-09-22T10:46:00Z,18.92,85.55
2025-09-22T10:47:00Z,18.92,88.21
2025-09-22T10:48:00Z,10.89,91.34
2025-09-22T10:49:00Z,8.71,93.35
2025-09-22T10:50:00Z,9.02,93.37
2025-09-22T10:51:00Z,5.73,96.78
2025-09-22T10:52:00Z,2.41,97.00
2025-09-22T10:53:00Z,4.01,98.03
2025-09-22T10:54:00Z,4.01,98.42
2025-09-22T10:55:00Z,1.12,98.65
2025-09-22T10:56:00Z,1.12,99.00
2025-09-22T10:57:00Z,1.00,99.00
2025-09-22T10:58:00Z,1.00,99.00
2025-09-22T11:00:00Z,1.00,99.00
2025-09-22T11:01:00Z,1.00,99.00
2025-09-22T11:02:00Z,1.00,99.00
2025-09-22T11:03:00Z,1.77,99.00
2025-09-22T11:04:00Z,1.77,99.00
2025-09-22T11:05:00Z,2.00,99.00
2025-09-22T11:06:00Z,2.00,99.00
2025-09-22T11:07:00Z,2.00,99.00
2025-09-22T11:08:00Z,2.00,99.00
2025-09-22T11:09:00Z,2.00,99.00
