# event_ticker=KXATPMATCH-25SEP20MUSPRI
# final_score=7-5 3-6 6-2
# match_winner=Lorenzo Musetti
# fav_player=Lorenzo Musetti
# dog_player=Dino Prizmic
# kalshi_date=2025-09-20
timestamp,Lorenzo Musetti,Dino Prizmic
2025-09-20T07:48:00Z,75.99,28.97
2025-09-20T07:49:00Z,75.96,28.97
2025-09-20T07:50:00Z,74.83,26.29
2025-09-20T07:51:00Z,75.05,18.00
2025-09-20T07:52:00Z,75.05,27.05
2025-09-20T07:53:00Z,75.05,27.00
2025-09-20T07:54:00Z,73.08,27.00
2025-09-20T07:55:00Z,74.17,29.13
2025-09-20T07:56:00Z,76.11,31.29
2025-09-20T07:57:00Z,77.00,19.00
2025-09-20T07:58:00Z,77.00,31.04
2025-09-20T07:59:00Z,77.00,31.81
2025-09-20T08:00:00Z,72.00,31.00
2025-09-20T08:01:00Z,71.21,28.00
2025-09-20T08:03:00Z,71.21,31.91
2025-09-20T08:04:00Z,74.00,31.91
2025-09-20T08:05:00Z,73.77,31.91
2025-09-20T08:06:00Z,73.77,31.00
2025-09-20T08:07:00Z,67.15,31.30
2025-09-20T08:08:00Z,67.15,32.00
2025-09-20T08:09:00Z,74.91,32.00
2025-09-20T08:10:00Z,77.00,23.20
2025-09-20T08:11:00Z,77.00,23.86
2025-09-20T08:12:00Z,88.59,8.07
2025-09-20T08:13:00Z,88.59,13.00
2025-09-20T08:14:00Z,89.00,6.82
2025-09-20T08:16:00Z,89.00,14.00
2025-09-20T08:17:00Z,81.64,19.00
2025-09-20T08:18:00Z,81.64,17.00
2025-09-20T08:19:00Z,90.00,17.00
2025-09-20T08:20:00Z,90.00,17.00
2025-09-20T08:21:00Z,89.60,15.00
2025-09-20T08:22:00Z,89.00,15.00
2025-09-20T08:23:00Z,90.00,8.59
2025-09-20T08:24:00Z,88.00,11.00
2025-09-20T08:27:00Z,88.00,15.53
2025-09-20T08:28:00Z,88.00,17.55
2025-09-20T08:29:00Z,88.00,18.00
2025-09-20T08:30:00Z,84.71,17.00
2025-09-20T08:31:00Z,84.00,17.00
2025-09-20T08:32:00Z,84.00,16.28
2025-09-20T08:33:00Z,74.97,16.28
2025-09-20T08:34:00Z,74.97,16.73
2025-09-20T08:35:00Z,74.97,15.67
2025-09-20T08:36:00Z,76.00,15.67
2025-09-20T08:38:00Z,86.00,13.32
2025-09-20T08:41:00Z,89.00,11.09
2025-09-20T08:42:00Z,89.00,10.00
2025-09-20T08:43:00Z,89.00,14.49
2025-09-20T08:44:00Z,84.00,16.00
2025-09-20T08:45:00Z,84.00,16.00
2025-09-20T08:46:00Z,85.27,15.53
2025-09-20T08:47:00Z,86.00,15.53
2025-09-20T08:48:00Z,88.00,15.53
2025-09-20T08:49:00Z,88.00,13.12
2025-09-20T08:50:00Z,89.65,13.00
2025-09-20T08:51:00Z,90.00,12.22
2025-09-20T08:52:00Z,90.00,16.00
2025-09-20T08:54:00Z,81.35,16.00
2025-09-20T08:55:00Z,81.35,21.00
2025-09-20T08:56:00Z,72.47,23.62
2025-09-20T08:57:00Z,73.19,26.00
2025-09-20T08:58:00Z,70.62,33.00
2025-09-20T08:59:00Z,68.00,33.71
2025-09-20T09:00:00Z,66.00,33.96
2025-09-20T09:01:00Z,65.97,36.05
2025-09-20T09:02:00Z,62.16,38.59
2025-09-20T09:03:00Z,63.93,37.41
2025-09-20T09:04:00Z,64.33,37.71
2025-09-20T09:05:00Z,64.72,31.02
2025-09-20T09:06:00Z,65.65,34.00
2025-09-20T09:07:00Z,65.78,34.79
2025-09-20T09:08:00Z,70.07,30.85
2025-09-20T09:09:00Z,68.86,31.84
2025-09-20T09:10:00Z,69.00,35.00
2025-09-20T09:11:00Z,66.41,36.00
2025-09-20T09:12:00Z,65.28,34.08
2025-09-20T09:13:00Z,67.15,36.94
2025-09-20T09:14:00Z,63.53,36.63
2025-09-20T09:15:00Z,66.00,33.69
2025-09-20T09:16:00Z,69.20,32.14
2025-09-20T09:17:00Z,70.02,32.14
2025-09-20T09:18:00Z,70.93,32.00
2025-09-20T09:19:00Z,72.98,26.00
2025-09-20T09:20:00Z,78.17,22.46
2025-09-20T09:21:00Z,73.59,26.79
2025-09-20T09:22:00Z,83.80,19.81
2025-09-20T09:23:00Z,93.68,8.75
2025-09-20T09:24:00Z,95.39,5.43
2025-09-20T09:25:00Z,96.59,4.04
2025-09-20T09:26:00Z,94.00,4.04
2025-09-20T09:27:00Z,95.00,4.05
2025-09-20T09:28:00Z,97.00,2.39
2025-09-20T09:29:00Z,97.00,4.00
2025-09-20T09:30:00Z,96.00,3.49
2025-09-20T09:31:00Z,94.00,5.05
2025-09-20T09:32:00Z,94.16,7.08
2025-09-20T09:33:00Z,94.16,4.00
2025-09-20T09:34:00Z,97.50,4.00
2025-09-20T09:35:00Z,96.00,2.95
2025-09-20T09:37:00Z,96.00,1.01
2025-09-20T09:38:00Z,96.00,1.14
2025-09-20T09:39:00Z,96.00,2.00
2025-09-20T09:40:00Z,99.00,3.00
2025-09-20T09:41:00Z,99.00,3.00
