# event_ticker=KXATPMATCH-25OCT21NORRUB
# final_score=6-2 6-7(5) 6-2
# score_resolution=2-6 7-6 2-6
# match_winner=Cameron Norrie
# fav_player=Andrey Rublev
# dog_player=Cameron Norrie
# kalshi_date=2025-10-21
timestamp,Andrey Rublev,Cameron Norrie
2025-10-21T12:35:00Z,65.00,36.00
2025-10-21T12:36:00Z,65.00,36.00
2025-10-21T12:37:00Z,65.00,36.00
2025-10-21T12:40:00Z,65.00,36.00
2025-10-21T12:46:00Z,66.00,36.00
2025-10-21T12:51:00Z,66.00,36.00
2025-10-21T12:52:00Z,66.00,36.00
2025-10-21T12:53:00Z,66.00,34.00
2025-10-21T12:56:00Z,66.00,34.00
2025-10-21T13:01:00Z,66.00,34.00
2025-10-21T13:03:00Z,66.00,36.00
2025-10-21T13:04:00Z,66.00,36.00
2025-10-21T13:06:00Z,66.00,36.00
2025-10-21T13:08:00Z,66.00,36.00
2025-10-21T13:15:00Z,66.00,36.00
2025-10-21T13:16:00Z,66.00,36.00
2025-10-21T13:17:00Z,66.00,36.00
2025-10-21T13:18:00Z,66.00,36.00
2025-10-21T13:23:00Z,66.00,36.00
2025-10-21T13:24:00Z,66.00,36.00
2025-10-21T13:25:00Z,66.00,36.00
2025-10-21T13:26:00Z,67.00,36.00
2025-10-21T13:28:00Z,67.00,35.00
2025-10-21T13:29:00Z,66.00,35.00
2025-10-21T13:32:00Z,65.47,35.00
2025-10-21T13:33:00Z,66.00,35.00
2025-10-21T13:35:00Z,66.00,35.00
2025-10-21T13:36:00Z,66.00,35.00
2025-10-21T13:37:00Z,66.00,35.00
2025-10-21T13:38:00Z,66.00,35.00
2025-10-21T13:40:00Z,66.00,35.00
2025-10-21T13:43:00Z,66.00,35.00
2025-10-21T13:46:00Z,66.00,35.00
2025-10-21T13:47:00Z,66.00,35.00
2025-10-21T13:48:00Z,67.00,35.00
2025-10-21T13:52:00Z,67.00,35.00
2025-10-21T13:54:00Z,67.00,35.00
2025-10-21T13:55:00Z,67.00,35.00
2025-10-21T13:56:00Z,67.00,35.00
2025-10-21T13:57:00Z,67.00,35.00
2025-10-21T13:58:00Z,67.00,35.00
2025-10-21T13:59:00Z,67.00,35.00
2025-10-21T14:00:00Z,67.00,35.00
2025-10-21T14:01:00Z,67.00,35.38
2025-10-21T14:02:00Z,64.00,35.00
2025-10-21T14:04:00Z,66.95,35.00
2025-10-21T14:05:00Z,66.95,35.00
2025-10-21T14:06:00Z,67.00,35.00
2025-10-21T14:07:00Z,67.00,35.00
2025-10-21T14:09:00Z,67.00,35.00
2025-10-21T14:10:00Z,67.00,35.00
2025-10-21T14:11:00Z,67.00,35.00
2025-10-21T14:12:00Z,67.00,35.00
2025-10-21T14:13:00Z,67.00,35.00
2025-10-21T14:14:00Z,68.00,35.00
2025-10-21T14:15:00Z,67.01,35.00
2025-10-21T14:16:00Z,67.00,35.00
2025-10-21T14:17:00Z,67.00,35.00
2025-10-21T14:18:00Z,67.00,35.00
2025-10-21T14:20:00Z,66.02,35.00
2025-10-21T14:21:00Z,68.89,34.00
2025-10-21T14:22:00Z,69.15,33.65
2025-10-21T14:23:00Z,70.00,31.00
2025-10-21T14:24:00Z,68.19,32.52
2025-10-21T14:25:00Z,67.01,35.26
2025-10-21T14:26:00Z,67.03,35.26
2025-10-21T14:27:00Z,65.00,35.00
2025-10-21T14:28:00Z,64.32,36.00
2025-10-21T14:29:00Z,62.72,38.90
2025-10-21T14:30:00Z,60.61,39.80
2025-10-21T14:31:00Z,62.00,39.80
2025-10-21T14:32:00Z,63.40,39.80
2025-10-21T14:33:00Z,60.80,41.38
2025-10-21T14:34:00Z,47.69,50.73
2025-10-21T14:35:00Z,46.57,56.00
2025-10-21T14:36:00Z,48.99,53.58
2025-10-21T14:37:00Z,43.57,57.48
2025-10-21T14:38:00Z,44.04,56.64
2025-10-21T14:39:00Z,50.88,58.00
2025-10-21T14:40:00Z,42.11,60.30
2025-10-21T14:41:00Z,47.95,65.18
2025-10-21T14:42:00Z,33.05,68.41
2025-10-21T14:43:00Z,19.47,75.88
2025-10-21T14:44:00Z,33.90,64.19
2025-10-21T14:45:00Z,34.37,64.34
2025-10-21T14:46:00Z,34.23,67.14
2025-10-21T14:47:00Z,31.42,69.30
2025-10-21T14:48:00Z,31.95,68.39
2025-10-21T14:49:00Z,34.39,68.86
2025-10-21T14:50:00Z,34.39,69.00
2025-10-21T14:51:00Z,32.00,68.52
2025-10-21T14:52:00Z,32.01,69.00
2025-10-21T14:53:00Z,31.96,69.71
2025-10-21T14:54:00Z,29.21,72.50
2025-10-21T14:55:00Z,29.51,72.00
2025-10-21T14:56:00Z,29.97,72.00
2025-10-21T14:57:00Z,27.99,71.47
2025-10-21T14:58:00Z,21.28,79.30
2025-10-21T14:59:00Z,17.10,83.62
2025-10-21T15:00:00Z,14.81,85.08
2025-10-21T15:01:00Z,9.89,91.00
2025-10-21T15:02:00Z,8.74,92.49
2025-10-21T15:03:00Z,9.49,93.55
2025-10-21T15:04:00Z,10.04,91.25
2025-10-21T15:05:00Z,10.35,89.44
2025-10-21T15:06:00Z,10.02,90.41
2025-10-21T15:07:00Z,11.33,88.85
2025-10-21T15:08:00Z,16.47,88.44
2025-10-21T15:09:00Z,13.41,90.01
2025-10-21T15:10:00Z,9.26,91.87
2025-10-21T15:11:00Z,9.89,91.07
2025-10-21T15:12:00Z,8.40,90.98
2025-10-21T15:13:00Z,8.98,90.68
2025-10-21T15:14:00Z,10.66,90.34
2025-10-21T15:15:00Z,10.20,89.93
2025-10-21T15:16:00Z,9.32,90.96
2025-10-21T15:17:00Z,6.16,94.88
2025-10-21T15:18:00Z,5.54,95.12
2025-10-21T15:19:00Z,5.59,95.78
2025-10-21T15:20:00Z,4.13,95.84
2025-10-21T15:21:00Z,6.96,94.02
2025-10-21T15:22:00Z,7.15,94.00
2025-10-21T15:23:00Z,6.45,94.53
2025-10-21T15:24:00Z,4.05,97.09
2025-10-21T15:25:00Z,3.70,97.46
2025-10-21T15:26:00Z,4.65,96.32
2025-10-21T15:27:00Z,4.50,96.73
2025-10-21T15:28:00Z,2.22,96.45
2025-10-21T15:29:00Z,5.01,95.86
2025-10-21T15:30:00Z,9.63,92.88
2025-10-21T15:31:00Z,16.62,92.30
2025-10-21T15:32:00Z,31.16,70.49
2025-10-21T15:33:00Z,36.89,65.63
2025-10-21T15:34:00Z,31.46,68.62
2025-10-21T15:35:00Z,34.68,71.66
2025-10-21T15:36:00Z,36.95,64.19
2025-10-21T15:37:00Z,37.45,63.96
2025-10-21T15:38:00Z,35.78,67.33
2025-10-21T15:39:00Z,33.02,68.34
2025-10-21T15:40:00Z,42.62,60.26
2025-10-21T15:41:00Z,45.03,49.33
2025-10-21T15:42:00Z,51.50,48.40
2025-10-21T15:43:00Z,46.24,54.79
2025-10-21T15:44:00Z,47.63,52.53
2025-10-21T15:45:00Z,41.65,59.76
2025-10-21T15:46:00Z,31.86,67.94
2025-10-21T15:47:00Z,49.92,54.33
2025-10-21T15:48:00Z,57.41,42.99
2025-10-21T15:49:00Z,58.37,42.78
2025-10-21T15:50:00Z,58.89,42.66
2025-10-21T15:51:00Z,61.08,36.35
2025-10-21T15:52:00Z,62.97,37.93
2025-10-21T15:53:00Z,61.55,37.47
2025-10-21T15:54:00Z,57.77,41.30
2025-10-21T15:55:00Z,60.34,40.29
2025-10-21T15:56:00Z,55.62,46.59
2025-10-21T15:57:00Z,57.01,46.48
2025-10-21T15:58:00Z,49.85,49.08
2025-10-21T15:59:00Z,49.93,49.24
2025-10-21T16:00:00Z,48.40,54.07
2025-10-21T16:01:00Z,45.48,56.58
2025-10-21T16:02:00Z,45.22,56.98
2025-10-21T16:03:00Z,22.78,77.91
2025-10-21T16:04:00Z,17.44,83.18
2025-10-21T16:05:00Z,14.17,86.05
2025-10-21T16:06:00Z,14.87,85.94
2025-10-21T16:07:00Z,15.78,83.88
2025-10-21T16:08:00Z,19.76,82.28
2025-10-21T16:09:00Z,21.87,81.02
2025-10-21T16:10:00Z,24.85,78.69
2025-10-21T16:11:00Z,29.01,74.27
2025-10-21T16:12:00Z,21.00,77.78
2025-10-21T16:13:00Z,19.48,77.58
2025-10-21T16:14:00Z,16.28,84.67
2025-10-21T16:15:00Z,13.07,87.72
2025-10-21T16:16:00Z,13.14,87.01
2025-10-21T16:17:00Z,15.08,85.50
2025-10-21T16:18:00Z,16.25,84.26
2025-10-21T16:19:00Z,18.79,84.99
2025-10-21T16:20:00Z,12.76,88.66
2025-10-21T16:21:00Z,14.23,86.15
2025-10-21T16:22:00Z,8.38,92.25
2025-10-21T16:23:00Z,7.29,93.22
2025-10-21T16:24:00Z,6.78,95.95
2025-10-21T16:25:00Z,1.96,97.70
2025-10-21T16:26:00Z,1.00,99.00
2025-10-21T16:27:00Z,1.00,99.00
2025-10-21T16:28:00Z,1.00,99.00
2025-10-21T16:29:00Z,1.00,99.00
2025-10-21T16:30:00Z,1.00,99.00
2025-10-21T16:31:00Z,1.00,99.00
2025-10-21T16:32:00Z,1.00,99.00
