# event_ticker=KXATPMATCH-26MAR29BUSBER
# final_score=7-6(5) 6-7(2) 6-4
# score_resolution=7-6 6-7 6-4
# match_winner=Ignacio Buse
# fav_player=Ignacio Buse
# dog_player=Matteo Berrettini
# kalshi_date=2026-03-29
timestamp,Ignacio Buse,Matteo Berrettini
2026-03-31T14:55:00Z,32.01,71.19
2026-03-31T14:56:00Z,24.87,72.12
2026-03-31T14:57:00Z,28.94,72.39
2026-03-31T14:58:00Z,30.52,72.86
2026-03-31T14:59:00Z,27.95,71.15
2026-03-31T15:00:00Z,30.20,71.15
2026-03-31T15:01:00Z,35.05,65.99
2026-03-31T15:02:00Z,45.08,57.05
2026-03-31T15:03:00Z,52.83,48.59
2026-03-31T15:04:00Z,51.94,48.02
2026-03-31T15:05:00Z,51.08,48.19
2026-03-31T15:06:00Z,50.78,49.62
2026-03-31T15:07:00Z,45.43,53.77
2026-03-31T15:08:00Z,33.67,64.55
2026-03-31T15:09:00Z,37.84,63.03
2026-03-31T15:10:00Z,42.80,59.54
2026-03-31T15:11:00Z,47.69,53.36
2026-03-31T15:12:00Z,42.33,59.27
2026-03-31T15:13:00Z,35.51,63.94
2026-03-31T15:14:00Z,39.35,65.13
2026-03-31T15:15:00Z,42.29,59.42
2026-03-31T15:16:00Z,35.41,66.16
2026-03-31T15:17:00Z,33.27,66.72
2026-03-31T15:18:00Z,31.74,67.22
2026-03-31T15:19:00Z,32.18,66.24
2026-03-31T15:20:00Z,34.04,65.05
2026-03-31T15:21:00Z,35.17,65.51
2026-03-31T15:22:00Z,33.74,66.94
2026-03-31T15:23:00Z,32.23,69.30
2026-03-31T15:24:00Z,31.12,68.96
2026-03-31T15:25:00Z,31.55,69.91
2026-03-31T15:26:00Z,34.62,66.93
2026-03-31T15:27:00Z,35.57,65.89
2026-03-31T15:28:00Z,38.94,60.83
2026-03-31T15:29:00Z,47.56,50.27
2026-03-31T15:30:00Z,51.60,50.79
2026-03-31T15:31:00Z,47.18,53.48
2026-03-31T15:32:00Z,42.83,57.62
2026-03-31T15:33:00Z,35.84,65.46
2026-03-31T15:34:00Z,37.94,61.28
2026-03-31T15:35:00Z,36.28,61.87
2026-03-31T15:36:00Z,51.70,53.10
2026-03-31T15:37:00Z,51.32,53.38
2026-03-31T15:38:00Z,57.03,47.84
2026-03-31T15:39:00Z,58.12,42.29
2026-03-31T15:40:00Z,58.71,41.83
2026-03-31T15:41:00Z,58.10,41.78
2026-03-31T15:42:00Z,60.55,40.45
2026-03-31T15:43:00Z,63.11,37.09
2026-03-31T15:44:00Z,63.75,36.71
2026-03-31T15:45:00Z,63.00,38.62
2026-03-31T15:46:00Z,59.88,41.71
2026-03-31T15:47:00Z,62.33,41.73
2026-03-31T15:48:00Z,52.46,49.13
2026-03-31T15:49:00Z,51.18,48.25
2026-03-31T15:50:00Z,56.19,46.54
2026-03-31T15:51:00Z,60.25,42.98
2026-03-31T15:52:00Z,62.38,38.89
2026-03-31T15:53:00Z,61.90,39.00
2026-03-31T15:54:00Z,69.61,33.47
2026-03-31T15:55:00Z,65.64,35.53
2026-03-31T15:56:00Z,61.16,39.61
2026-03-31T15:57:00Z,63.43,36.61
2026-03-31T15:58:00Z,64.88,37.28
2026-03-31T15:59:00Z,65.73,36.77
2026-03-31T16:00:00Z,60.53,42.16
2026-03-31T16:01:00Z,46.76,58.09
2026-03-31T16:02:00Z,41.34,59.82
2026-03-31T16:03:00Z,40.00,60.21
2026-03-31T16:04:00Z,36.37,62.44
2026-03-31T16:05:00Z,35.24,64.70
2026-03-31T16:06:00Z,32.61,66.30
2026-03-31T16:07:00Z,34.16,65.29
2026-03-31T16:08:00Z,35.91,65.91
2026-03-31T16:09:00Z,36.04,65.03
2026-03-31T16:10:00Z,32.10,70.18
2026-03-31T16:11:00Z,30.26,69.50
2026-03-31T16:12:00Z,31.43,69.13
2026-03-31T16:13:00Z,31.58,68.43
2026-03-31T16:14:00Z,35.95,65.74
2026-03-31T16:15:00Z,37.67,64.08
2026-03-31T16:16:00Z,40.24,63.76
2026-03-31T16:17:00Z,51.34,51.89
2026-03-31T16:18:00Z,60.16,38.64
2026-03-31T16:19:00Z,59.93,41.81
2026-03-31T16:20:00Z,55.81,47.51
2026-03-31T16:21:00Z,47.29,53.55
2026-03-31T16:22:00Z,55.16,45.76
2026-03-31T16:23:00Z,46.85,57.59
2026-03-31T16:24:00Z,37.99,62.37
2026-03-31T16:25:00Z,36.39,63.59
2026-03-31T16:26:00Z,38.48,62.88
2026-03-31T16:27:00Z,52.08,48.58
2026-03-31T16:28:00Z,63.08,37.58
2026-03-31T16:29:00Z,61.07,37.72
2026-03-31T16:30:00Z,69.51,30.62
2026-03-31T16:31:00Z,72.73,27.21
2026-03-31T16:32:00Z,72.66,28.65
2026-03-31T16:33:00Z,69.38,29.96
2026-03-31T16:34:00Z,72.06,28.27
2026-03-31T16:35:00Z,65.28,34.09
2026-03-31T16:36:00Z,59.59,43.69
2026-03-31T16:37:00Z,63.66,37.79
2026-03-31T16:38:00Z,58.81,41.62
2026-03-31T16:39:00Z,49.15,49.01
2026-03-31T16:40:00Z,42.76,56.38
2026-03-31T16:41:00Z,41.22,56.28
2026-03-31T16:42:00Z,34.37,65.53
2026-03-31T16:43:00Z,34.32,66.23
2026-03-31T16:44:00Z,34.81,65.55
2026-03-31T16:45:00Z,34.13,65.24
2026-03-31T16:46:00Z,35.92,64.80
2026-03-31T16:47:00Z,36.99,63.66
2026-03-31T16:48:00Z,36.96,63.76
2026-03-31T16:49:00Z,37.16,62.47
2026-03-31T16:50:00Z,35.99,64.49
2026-03-31T16:51:00Z,37.02,63.83
2026-03-31T16:52:00Z,39.53,61.87
2026-03-31T16:53:00Z,48.06,55.53
2026-03-31T16:54:00Z,54.27,48.99
2026-03-31T16:55:00Z,64.33,35.56
2026-03-31T16:56:00Z,64.14,35.70
2026-03-31T16:57:00Z,65.32,35.70
2026-03-31T16:58:00Z,70.38,31.07
2026-03-31T16:59:00Z,73.65,28.27
2026-03-31T17:00:00Z,72.89,27.03
2026-03-31T17:01:00Z,74.58,26.38
2026-03-31T17:02:00Z,76.99,20.05
2026-03-31T17:03:00Z,79.26,18.92
2026-03-31T17:04:00Z,71.05,25.44
2026-03-31T17:05:00Z,69.62,31.11
2026-03-31T17:06:00Z,71.28,29.35
2026-03-31T17:07:00Z,77.70,22.21
2026-03-31T17:08:00Z,78.02,22.54
2026-03-31T17:09:00Z,77.90,22.14
2026-03-31T17:10:00Z,75.63,24.88
2026-03-31T17:11:00Z,75.60,26.07
2026-03-31T17:12:00Z,74.46,25.86
2026-03-31T17:13:00Z,75.31,25.10
2026-03-31T17:14:00Z,83.00,17.90
2026-03-31T17:15:00Z,82.84,17.34
2026-03-31T17:16:00Z,82.86,19.68
2026-03-31T17:17:00Z,79.71,20.80
2026-03-31T17:18:00Z,80.44,19.94
2026-03-31T17:19:00Z,76.29,22.88
2026-03-31T17:20:00Z,81.36,22.27
2026-03-31T17:21:00Z,87.77,11.22
2026-03-31T17:22:00Z,92.05,8.70
2026-03-31T17:23:00Z,92.16,8.25
2026-03-31T17:24:00Z,87.97,12.69
2026-03-31T17:25:00Z,89.35,11.38
2026-03-31T17:26:00Z,89.31,11.90
2026-03-31T17:27:00Z,95.61,3.96
2026-03-31T17:28:00Z,98.98,2.08
2026-03-31T17:29:00Z,99.00,1.00
2026-03-31T17:30:00Z,99.00,1.00
2026-03-31T17:31:00Z,99.00,1.00
2026-03-31T17:32:00Z,99.00,1.00
2026-03-31T17:33:00Z,99.00,1.00
2026-03-31T17:34:00Z,99.00,1.00
2026-03-31T17:35:00Z,99.00,1.00
2026-03-31T17:36:00Z,99.00,1.00
2026-03-31T17:37:00Z,99.00,1.00
