# event_ticker=KXATPMATCH-25SEP30SINDE
# final_score=6-3 4-6 6-2
# score_resolution=3-6 6-4 2-6
# match_winner=Jannik Sinner
# fav_player=Alex de Minaur
# dog_player=Jannik Sinner
# kalshi_date=2025-09-30
timestamp,Alex de Minaur,Jannik Sinner
2025-09-30T01:16:00Z,11.00,90.00
2025-09-30T01:26:00Z,11.00,90.00
2025-09-30T01:27:00Z,11.00,90.00
2025-09-30T01:28:00Z,11.00,90.00
2025-09-30T01:31:00Z,11.00,90.00
2025-09-30T01:34:00Z,10.99,90.00
2025-09-30T01:38:00Z,11.00,90.00
2025-09-30T01:44:00Z,11.00,90.00
2025-09-30T01:46:00Z,11.00,90.00
2025-09-30T01:48:00Z,11.00,90.00
2025-09-30T01:52:00Z,11.00,90.00
2025-09-30T01:57:00Z,11.00,90.00
2025-09-30T02:00:00Z,11.00,90.00
2025-09-30T02:01:00Z,11.00,90.00
2025-09-30T02:02:00Z,11.00,90.00
2025-09-30T02:04:00Z,11.00,89.00
2025-09-30T02:05:00Z,12.00,89.00
2025-09-30T02:06:00Z,12.00,87.00
2025-09-30T02:07:00Z,12.00,88.00
2025-09-30T02:08:00Z,12.00,88.00
2025-09-30T02:09:00Z,12.00,88.00
2025-09-30T02:10:00Z,12.00,88.00
2025-09-30T02:11:00Z,12.00,88.00
2025-09-30T02:12:00Z,12.00,88.00
2025-09-30T02:13:00Z,12.00,88.00
2025-09-30T02:14:00Z,12.00,88.00
2025-09-30T02:15:00Z,12.00,88.00
2025-09-30T02:18:00Z,12.00,88.00
2025-09-30T02:20:00Z,12.79,88.00
2025-09-30T02:21:00Z,13.00,88.00
2025-09-30T02:23:00Z,13.00,88.00
2025-09-30T02:24:00Z,13.00,88.00
2025-09-30T02:25:00Z,13.00,88.00
2025-09-30T02:26:00Z,13.00,88.00
2025-09-30T02:30:00Z,13.00,88.00
2025-09-30T02:31:00Z,13.00,88.00
2025-09-30T02:32:00Z,13.00,88.00
2025-09-30T02:34:00Z,13.00,88.00
2025-09-30T02:35:00Z,13.00,88.00
2025-09-30T02:37:00Z,13.00,88.00
2025-09-30T02:39:00Z,13.00,88.00
2025-09-30T02:40:00Z,13.00,88.00
2025-09-30T02:41:00Z,13.00,88.00
2025-09-30T02:42:00Z,13.00,88.00
2025-09-30T02:44:00Z,13.00,88.00
2025-09-30T02:45:00Z,13.00,88.00
2025-09-30T02:46:00Z,13.00,88.00
2025-09-30T02:47:00Z,13.00,87.17
2025-09-30T02:48:00Z,13.00,88.00
2025-09-30T02:49:00Z,13.00,88.00
2025-09-30T02:50:00Z,13.00,88.00
2025-09-30T02:51:00Z,13.00,88.00
2025-09-30T02:52:00Z,13.00,88.00
2025-09-30T02:53:00Z,12.51,88.00
2025-09-30T02:55:00Z,12.51,88.00
2025-09-30T02:56:00Z,12.51,88.00
2025-09-30T02:57:00Z,12.51,88.00
2025-09-30T02:59:00Z,13.00,88.00
2025-09-30T03:02:00Z,13.00,88.00
2025-09-30T03:03:00Z,13.00,88.00
2025-09-30T03:04:00Z,13.00,88.00
2025-09-30T03:05:00Z,13.00,88.00
2025-09-30T03:06:00Z,13.00,88.00
2025-09-30T03:07:00Z,13.00,88.00
2025-09-30T03:08:00Z,13.00,88.00
2025-09-30T03:10:00Z,13.00,88.00
2025-09-30T03:11:00Z,13.00,88.00
2025-09-30T03:13:00Z,13.00,88.00
2025-09-30T03:14:00Z,14.00,88.00
2025-09-30T03:16:00Z,13.14,88.00
2025-09-30T03:18:00Z,13.14,88.00
2025-09-30T03:19:00Z,14.00,88.00
2025-09-30T03:20:00Z,14.00,88.00
2025-09-30T03:21:00Z,14.00,88.00
2025-09-30T03:22:00Z,14.00,88.00
2025-09-30T03:23:00Z,14.00,87.00
2025-09-30T03:27:00Z,13.00,87.00
2025-09-30T03:28:00Z,14.00,88.00
2025-09-30T03:30:00Z,14.00,88.00
2025-09-30T03:31:00Z,13.11,88.00
2025-09-30T03:34:00Z,13.11,88.00
2025-09-30T03:36:00Z,14.00,88.00
2025-09-30T03:37:00Z,13.92,88.00
2025-09-30T03:39:00Z,13.00,88.00
2025-09-30T03:40:00Z,13.00,88.00
2025-09-30T03:41:00Z,14.00,88.00
2025-09-30T03:42:00Z,14.00,88.00
2025-09-30T03:43:00Z,14.00,88.00
2025-09-30T03:45:00Z,14.00,88.00
2025-09-30T03:46:00Z,14.00,88.00
2025-09-30T03:47:00Z,14.00,88.00
2025-09-30T03:50:00Z,14.00,88.00
2025-09-30T03:51:00Z,14.00,88.00
2025-09-30T03:53:00Z,14.00,88.00
2025-09-30T03:55:00Z,14.00,88.00
2025-09-30T03:56:00Z,14.00,88.00
2025-09-30T03:58:00Z,14.00,88.00
2025-09-30T03:59:00Z,14.00,88.00
2025-09-30T04:03:00Z,14.00,88.00
2025-09-30T04:05:00Z,14.00,88.00
2025-09-30T04:06:00Z,14.00,88.00
2025-09-30T04:07:00Z,14.00,88.00
2025-09-30T04:08:00Z,13.00,88.00
2025-09-30T04:11:00Z,13.00,88.00
2025-09-30T04:12:00Z,13.00,88.00
2025-09-30T04:13:00Z,14.00,88.00
2025-09-30T04:14:00Z,14.00,88.00
2025-09-30T04:15:00Z,14.00,88.00
2025-09-30T04:19:00Z,14.00,88.00
2025-09-30T04:22:00Z,14.00,88.00
2025-09-30T04:23:00Z,14.00,88.00
2025-09-30T04:24:00Z,14.00,88.00
2025-09-30T04:25:00Z,14.00,88.00
2025-09-30T04:26:00Z,14.00,88.00
2025-09-30T04:27:00Z,14.00,88.00
2025-09-30T04:28:00Z,13.00,87.93
2025-09-30T04:29:00Z,13.22,87.93
2025-09-30T04:30:00Z,14.00,87.93
2025-09-30T04:31:00Z,14.00,88.00
2025-09-30T04:34:00Z,14.00,88.00
2025-09-30T04:35:00Z,14.00,88.00
2025-09-30T04:36:00Z,13.00,88.00
2025-09-30T04:38:00Z,14.00,88.00
2025-09-30T04:39:00Z,14.00,88.00
2025-09-30T04:41:00Z,13.96,88.00
2025-09-30T04:43:00Z,13.96,88.00
2025-09-30T04:45:00Z,13.96,88.00
2025-09-30T04:46:00Z,14.00,88.00
2025-09-30T04:48:00Z,14.00,88.00
2025-09-30T04:49:00Z,14.00,88.00
2025-09-30T04:50:00Z,14.00,88.00
2025-09-30T04:51:00Z,14.00,88.00
2025-09-30T04:52:00Z,14.00,88.00
2025-09-30T04:53:00Z,14.00,88.00
2025-09-30T04:54:00Z,14.00,88.00
2025-09-30T04:57:00Z,14.00,88.00
2025-09-30T05:00:00Z,14.00,88.00
2025-09-30T05:01:00Z,14.00,88.00
2025-09-30T05:03:00Z,14.00,88.00
2025-09-30T05:05:00Z,14.00,88.00
2025-09-30T05:06:00Z,14.00,88.00
2025-09-30T05:08:00Z,14.00,88.00
2025-09-30T05:10:00Z,13.09,88.00
2025-09-30T05:11:00Z,13.09,88.00
2025-09-30T05:12:00Z,14.00,88.00
2025-09-30T05:13:00Z,14.00,88.00
2025-09-30T05:15:00Z,13.63,88.00
2025-09-30T05:17:00Z,13.63,88.00
2025-09-30T05:18:00Z,14.00,88.00
2025-09-30T05:19:00Z,14.00,88.00
2025-09-30T05:20:00Z,14.00,88.00
2025-09-30T05:21:00Z,14.00,88.00
2025-09-30T05:22:00Z,14.00,87.00
2025-09-30T05:23:00Z,14.00,87.00
2025-09-30T05:24:00Z,14.00,88.00
2025-09-30T05:25:00Z,14.00,88.00
2025-09-30T05:26:00Z,14.00,88.00
2025-09-30T05:28:00Z,14.00,88.00
2025-09-30T05:29:00Z,14.00,88.00
2025-09-30T05:31:00Z,14.00,88.00
2025-09-30T05:32:00Z,14.00,88.00
2025-09-30T05:33:00Z,14.00,88.00
2025-09-30T05:34:00Z,14.00,88.00
2025-09-30T05:35:00Z,14.00,88.00
2025-09-30T05:36:00Z,14.10,87.69
2025-09-30T05:37:00Z,14.00,87.00
2025-09-30T05:38:00Z,14.00,87.00
2025-09-30T05:39:00Z,14.16,87.00
2025-09-30T05:40:00Z,14.00,87.00
2025-09-30T05:41:00Z,14.00,87.00
2025-09-30T05:42:00Z,14.92,87.00
2025-09-30T05:43:00Z,14.92,87.00
2025-09-30T05:44:00Z,14.00,87.00
2025-09-30T05:45:00Z,14.93,86.00
2025-09-30T05:46:00Z,15.00,86.00
2025-09-30T05:47:00Z,15.00,86.00
2025-09-30T05:48:00Z,15.00,86.00
2025-09-30T05:49:00Z,15.00,86.00
2025-09-30T05:50:00Z,14.71,86.00
2025-09-30T05:51:00Z,15.00,86.00
2025-09-30T05:52:00Z,15.00,86.00
2025-09-30T05:53:00Z,15.00,86.00
2025-09-30T05:54:00Z,15.00,86.00
2025-09-30T05:55:00Z,15.00,86.00
2025-09-30T05:56:00Z,15.00,86.00
2025-09-30T05:57:00Z,15.00,86.91
2025-09-30T05:58:00Z,15.00,86.91
2025-09-30T05:59:00Z,15.00,86.98
2025-09-30T06:00:00Z,15.00,86.98
2025-09-30T06:01:00Z,14.00,87.99
2025-09-30T06:02:00Z,14.00,88.00
2025-09-30T06:03:00Z,12.72,88.00
2025-09-30T06:04:00Z,14.00,88.00
2025-09-30T06:05:00Z,13.00,88.00
2025-09-30T06:06:00Z,14.00,89.00
2025-09-30T06:07:00Z,13.00,89.00
2025-09-30T06:08:00Z,13.00,89.00
2025-09-30T06:09:00Z,13.67,90.34
2025-09-30T06:10:00Z,13.00,89.00
2025-09-30T06:11:00Z,13.00,89.00
2025-09-30T06:12:00Z,13.67,87.38
2025-09-30T06:13:00Z,15.12,85.00
2025-09-30T06:14:00Z,13.27,87.53
2025-09-30T06:15:00Z,12.26,90.08
2025-09-30T06:16:00Z,11.50,89.06
2025-09-30T06:17:00Z,12.84,89.43
2025-09-30T06:18:00Z,13.13,89.43
2025-09-30T06:19:00Z,13.66,90.64
2025-09-30T06:20:00Z,10.80,91.00
2025-09-30T06:21:00Z,10.52,91.00
2025-09-30T06:22:00Z,10.66,91.00
2025-09-30T06:23:00Z,11.39,91.00
2025-09-30T06:24:00Z,11.00,90.00
2025-09-30T06:25:00Z,12.98,90.00
2025-09-30T06:26:00Z,11.00,90.08
2025-09-30T06:27:00Z,11.69,89.52
2025-09-30T06:28:00Z,12.21,88.65
2025-09-30T06:29:00Z,12.59,88.30
2025-09-30T06:30:00Z,12.95,90.00
2025-09-30T06:31:00Z,12.62,89.00
2025-09-30T06:32:00Z,11.29,89.00
2025-09-30T06:33:00Z,10.29,89.00
2025-09-30T06:34:00Z,9.93,89.00
2025-09-30T06:35:00Z,6.17,95.50
2025-09-30T06:36:00Z,5.35,96.88
2025-09-30T06:37:00Z,4.36,96.00
2025-09-30T06:38:00Z,4.99,96.52
2025-09-30T06:39:00Z,6.73,93.62
2025-09-30T06:40:00Z,6.69,92.97
2025-09-30T06:41:00Z,6.00,96.00
2025-09-30T06:42:00Z,5.30,93.57
2025-09-30T06:43:00Z,7.15,92.33
2025-09-30T06:44:00Z,7.15,97.00
2025-09-30T06:45:00Z,4.49,97.00
2025-09-30T06:46:00Z,5.77,96.00
2025-09-30T06:47:00Z,5.84,96.00
2025-09-30T06:48:00Z,6.00,95.00
2025-09-30T06:49:00Z,5.90,95.00
2025-09-30T06:50:00Z,3.11,95.00
2025-09-30T06:51:00Z,3.77,97.00
2025-09-30T06:52:00Z,5.00,97.00
2025-09-30T06:53:00Z,5.00,97.00
2025-09-30T06:54:00Z,5.05,95.04
2025-09-30T06:55:00Z,5.90,95.00
2025-09-30T06:56:00Z,6.67,96.00
2025-09-30T06:57:00Z,6.00,96.00
2025-09-30T06:58:00Z,3.61,96.00
2025-09-30T06:59:00Z,5.00,96.00
2025-09-30T07:00:00Z,4.48,96.00
2025-09-30T07:01:00Z,4.28,97.34
2025-09-30T07:02:00Z,3.32,97.34
2025-09-30T07:03:00Z,5.26,95.05
2025-09-30T07:04:00Z,6.69,94.00
2025-09-30T07:05:00Z,6.07,94.84
2025-09-30T07:06:00Z,7.00,94.84
2025-09-30T07:07:00Z,6.00,93.00
2025-09-30T07:08:00Z,6.00,95.17
2025-09-30T07:09:00Z,6.02,95.17
2025-09-30T07:10:00Z,6.05,95.00
2025-09-30T07:11:00Z,9.79,94.36
2025-09-30T07:12:00Z,6.39,94.00
2025-09-30T07:13:00Z,6.40,93.00
2025-09-30T07:14:00Z,8.31,93.00
2025-09-30T07:15:00Z,9.43,92.00
2025-09-30T07:16:00Z,7.81,92.66
2025-09-30T07:17:00Z,8.45,91.00
2025-09-30T07:18:00Z,15.93,90.00
2025-09-30T07:19:00Z,8.61,92.84
2025-09-30T07:20:00Z,10.00,90.32
2025-09-30T07:21:00Z,10.23,91.43
2025-09-30T07:22:00Z,9.00,90.34
2025-09-30T07:23:00Z,11.19,89.28
2025-09-30T07:24:00Z,8.33,90.86
2025-09-30T07:25:00Z,10.26,91.53
2025-09-30T07:26:00Z,6.63,91.53
2025-09-30T07:27:00Z,7.00,96.00
2025-09-30T07:28:00Z,8.53,96.00
2025-09-30T07:29:00Z,6.43,93.50
2025-09-30T07:30:00Z,7.50,93.46
2025-09-30T07:31:00Z,8.50,93.46
2025-09-30T07:32:00Z,13.40,94.50
2025-09-30T07:33:00Z,12.98,93.32
2025-09-30T07:34:00Z,5.04,95.48
2025-09-30T07:35:00Z,3.34,94.02
2025-09-30T07:36:00Z,14.38,91.32
2025-09-30T07:37:00Z,10.99,90.01
2025-09-30T07:38:00Z,10.48,90.13
2025-09-30T07:39:00Z,14.94,92.40
2025-09-30T07:40:00Z,18.86,84.87
2025-09-30T07:41:00Z,21.48,81.57
2025-09-30T07:42:00Z,14.01,86.96
2025-09-30T07:43:00Z,9.57,89.87
2025-09-30T07:44:00Z,7.36,89.87
2025-09-30T07:45:00Z,8.73,91.27
2025-09-30T07:46:00Z,15.91,88.40
2025-09-30T07:47:00Z,14.27,88.02
2025-09-30T07:48:00Z,14.92,88.88
2025-09-30T07:49:00Z,15.64,86.11
2025-09-30T07:50:00Z,13.60,88.60
2025-09-30T07:51:00Z,18.49,84.68
2025-09-30T07:52:00Z,24.09,73.88
2025-09-30T07:53:00Z,21.38,75.41
2025-09-30T07:54:00Z,28.30,71.19
2025-09-30T07:55:00Z,27.69,72.66
2025-09-30T07:56:00Z,24.75,82.06
2025-09-30T07:57:00Z,15.47,82.37
2025-09-30T07:58:00Z,11.09,91.19
2025-09-30T07:59:00Z,8.60,93.01
2025-09-30T08:00:00Z,10.07,92.34
2025-09-30T08:01:00Z,14.11,89.76
2025-09-30T08:02:00Z,21.14,82.52
2025-09-30T08:03:00Z,17.68,85.64
2025-09-30T08:04:00Z,14.28,85.00
2025-09-30T08:05:00Z,28.62,86.97
2025-09-30T08:06:00Z,9.61,92.27
2025-09-30T08:07:00Z,8.73,93.58
2025-09-30T08:08:00Z,9.48,95.27
2025-09-30T08:09:00Z,6.11,95.64
2025-09-30T08:10:00Z,4.36,97.80
2025-09-30T08:11:00Z,2.37,99.00
2025-09-30T08:12:00Z,2.28,98.56
2025-09-30T08:13:00Z,3.00,98.87
2025-09-30T08:14:00Z,3.00,98.96
2025-09-30T08:15:00Z,1.55,99.00
2025-09-30T08:16:00Z,1.97,99.00
2025-09-30T08:17:00Z,1.95,99.00
2025-09-30T08:18:00Z,1.79,98.00
2025-09-30T08:19:00Z,2.00,99.00
2025-09-30T08:20:00Z,2.24,99.00
2025-09-30T08:21:00Z,2.00,99.00
2025-09-30T08:22:00Z,2.00,99.00
2025-09-30T08:23:00Z,1.00,99.00
2025-09-30T08:24:00Z,1.03,99.00
2025-09-30T08:26:00Z,2.00,99.00
2025-09-30T08:28:00Z,1.42,99.00
2025-09-30T08:29:00Z,1.98,99.00
2025-09-30T08:30:00Z,2.00,99.00
2025-09-30T08:31:00Z,2.00,99.00
2025-09-30T08:32:00Z,1.00,99.00
2025-09-30T08:33:00Z,1.00,99.00
