# event_ticker=KXATPMATCH-26MAR08VACRUU
# final_score=3-6 6-3 6-4
# match_winner=Casper Ruud
# fav_player=Casper Ruud
# dog_player=Valentin Vacherot
# kalshi_date=2026-03-08
timestamp,Casper Ruud,Valentin Vacherot
2026-03-09T18:57:00Z,62.00,39.00
2026-03-09T19:00:00Z,62.00,39.00
2026-03-09T19:01:00Z,62.00,39.00
2026-03-09T19:02:00Z,62.00,39.00
2026-03-09T19:03:00Z,62.00,39.00
2026-03-09T19:04:00Z,62.00,39.00
2026-03-09T19:07:00Z,62.00,39.00
2026-03-09T19:09:00Z,62.00,39.00
2026-03-09T19:10:00Z,62.00,39.00
2026-03-09T19:11:00Z,62.00,39.00
2026-03-09T19:12:00Z,62.00,39.00
2026-03-09T19:13:00Z,62.00,39.00
2026-03-09T19:14:00Z,62.00,39.00
2026-03-09T19:15:00Z,62.00,39.00
2026-03-09T19:17:00Z,61.00,39.00
2026-03-09T19:19:00Z,61.00,39.00
2026-03-09T19:20:00Z,61.00,39.00
2026-03-09T19:21:00Z,61.00,39.00
2026-03-09T19:22:00Z,62.00,39.00
2026-03-09T19:23:00Z,61.04,39.00
2026-03-09T19:24:00Z,62.00,39.00
2026-03-09T19:27:00Z,62.00,39.00
2026-03-09T19:28:00Z,62.00,39.00
2026-03-09T19:29:00Z,62.00,39.00
2026-03-09T19:30:00Z,62.00,39.00
2026-03-09T19:31:00Z,62.00,39.00
2026-03-09T19:32:00Z,62.00,39.00
2026-03-09T19:33:00Z,62.00,39.00
2026-03-09T19:36:00Z,62.00,39.00
2026-03-09T19:38:00Z,62.00,39.00
2026-03-09T19:40:00Z,62.00,39.00
2026-03-09T19:41:00Z,62.00,39.00
2026-03-09T19:42:00Z,62.00,39.00
2026-03-09T19:45:00Z,62.00,39.00
2026-03-09T19:49:00Z,62.00,39.00
2026-03-09T19:51:00Z,62.00,39.00
2026-03-09T19:52:00Z,62.00,39.00
2026-03-09T19:53:00Z,62.00,39.00
2026-03-09T19:54:00Z,62.00,39.00
2026-03-09T19:55:00Z,62.00,39.00
2026-03-09T19:56:00Z,62.00,39.00
2026-03-09T19:57:00Z,62.00,39.00
2026-03-09T19:58:00Z,62.00,39.00
2026-03-09T20:01:00Z,62.00,39.00
2026-03-09T20:02:00Z,62.00,39.00
2026-03-09T20:03:00Z,62.00,39.00
2026-03-09T20:04:00Z,62.00,39.00
2026-03-09T20:05:00Z,62.00,39.00
2026-03-09T20:06:00Z,62.00,39.00
2026-03-09T20:08:00Z,62.00,39.00
2026-03-09T20:09:00Z,62.00,39.00
2026-03-09T20:12:00Z,61.99,39.00
2026-03-09T20:13:00Z,62.00,39.00
2026-03-09T20:14:00Z,62.00,40.00
2026-03-09T20:15:00Z,62.00,40.00
2026-03-09T20:16:00Z,62.00,40.00
2026-03-09T20:17:00Z,62.00,40.00
2026-03-09T20:18:00Z,62.00,40.00
2026-03-09T20:19:00Z,62.00,40.00
2026-03-09T20:20:00Z,62.00,40.00
2026-03-09T20:21:00Z,62.00,40.00
2026-03-09T20:22:00Z,62.00,40.00
2026-03-09T20:23:00Z,61.00,39.00
2026-03-09T20:25:00Z,61.00,40.00
2026-03-09T20:26:00Z,62.00,40.00
2026-03-09T20:27:00Z,61.79,39.00
2026-03-09T20:29:00Z,62.00,39.00
2026-03-09T20:30:00Z,62.00,39.00
2026-03-09T20:31:00Z,62.00,39.00
2026-03-09T20:32:00Z,61.00,39.00
2026-03-09T20:33:00Z,61.00,40.00
2026-03-09T20:34:00Z,60.48,39.00
2026-03-09T20:35:00Z,62.00,39.00
2026-03-09T20:37:00Z,62.00,39.00
2026-03-09T20:39:00Z,62.00,39.00
2026-03-09T20:40:00Z,61.43,39.40
2026-03-09T20:42:00Z,61.00,38.00
2026-03-09T20:43:00Z,62.00,38.00
2026-03-09T20:45:00Z,62.00,38.00
2026-03-09T20:46:00Z,62.00,38.00
2026-03-09T20:47:00Z,61.00,38.00
2026-03-09T20:48:00Z,62.00,38.00
2026-03-09T20:49:00Z,62.00,38.00
2026-03-09T20:50:00Z,62.00,38.00
2026-03-09T20:51:00Z,62.00,38.00
2026-03-09T20:52:00Z,62.00,38.00
2026-03-09T20:53:00Z,62.00,38.00
2026-03-09T20:54:00Z,62.00,38.00
2026-03-09T20:56:00Z,62.00,38.00
2026-03-09T20:57:00Z,62.00,38.00
2026-03-09T20:58:00Z,62.00,38.00
2026-03-09T20:59:00Z,62.00,38.00
2026-03-09T21:00:00Z,62.00,38.00
2026-03-09T21:01:00Z,62.00,39.00
2026-03-09T21:02:00Z,61.43,39.00
2026-03-09T21:03:00Z,62.00,39.00
2026-03-09T21:04:00Z,62.00,39.00
2026-03-09T21:05:00Z,62.00,39.00
2026-03-09T21:06:00Z,62.00,39.00
2026-03-09T21:07:00Z,62.00,39.00
2026-03-09T21:08:00Z,62.00,39.00
2026-03-09T21:09:00Z,62.00,39.00
2026-03-09T21:10:00Z,62.00,39.00
2026-03-09T21:11:00Z,62.00,39.00
2026-03-09T21:12:00Z,62.00,39.00
2026-03-09T21:13:00Z,62.00,39.00
2026-03-09T21:14:00Z,62.00,39.00
2026-03-09T21:15:00Z,62.00,39.00
2026-03-09T21:16:00Z,62.00,39.00
2026-03-09T21:18:00Z,62.00,39.00
2026-03-09T21:19:00Z,62.00,39.00
2026-03-09T21:20:00Z,62.00,39.00
2026-03-09T21:22:00Z,62.00,39.00
2026-03-09T21:25:00Z,61.32,39.00
2026-03-09T21:26:00Z,62.00,39.00
2026-03-09T21:27:00Z,61.73,40.00
2026-03-09T21:28:00Z,61.00,40.00
2026-03-09T21:29:00Z,62.00,40.00
2026-03-09T21:31:00Z,61.00,40.00
2026-03-09T21:32:00Z,61.00,40.00
2026-03-09T21:33:00Z,61.00,40.00
2026-03-09T21:35:00Z,60.06,39.00
2026-03-09T21:36:00Z,61.00,39.00
2026-03-09T21:37:00Z,62.00,39.00
2026-03-09T21:38:00Z,62.00,39.00
2026-03-09T21:39:00Z,62.00,39.00
2026-03-09T21:41:00Z,62.00,39.00
2026-03-09T21:42:00Z,62.00,39.00
2026-03-09T21:43:00Z,62.00,39.00
2026-03-09T21:44:00Z,62.00,39.00
2026-03-09T21:45:00Z,61.23,39.19
2026-03-09T21:46:00Z,61.00,40.00
2026-03-09T21:47:00Z,62.00,40.00
2026-03-09T21:48:00Z,62.00,39.00
2026-03-09T21:49:00Z,61.59,39.00
2026-03-09T21:50:00Z,62.00,39.00
2026-03-09T21:51:00Z,61.72,39.87
2026-03-09T21:52:00Z,62.00,39.00
2026-03-09T21:53:00Z,61.50,39.00
2026-03-09T21:54:00Z,60.05,39.00
2026-03-09T21:55:00Z,61.00,40.00
2026-03-09T21:56:00Z,61.00,39.00
2026-03-09T21:57:00Z,61.00,39.00
2026-03-09T21:58:00Z,62.00,39.00
2026-03-09T21:59:00Z,61.57,39.00
2026-03-09T22:00:00Z,61.89,39.00
2026-03-09T22:01:00Z,61.00,39.34
2026-03-09T22:02:00Z,61.10,39.42
2026-03-09T22:03:00Z,61.02,40.00
2026-03-09T22:04:00Z,61.09,40.00
2026-03-09T22:05:00Z,61.81,39.00
2026-03-09T22:06:00Z,61.00,39.00
2026-03-09T22:07:00Z,62.00,40.00
2026-03-09T22:08:00Z,62.00,40.00
2026-03-09T22:09:00Z,62.00,40.00
2026-03-09T22:10:00Z,61.00,40.00
2026-03-09T22:11:00Z,62.00,40.00
2026-03-09T22:12:00Z,62.00,40.00
2026-03-09T22:13:00Z,61.72,40.00
2026-03-09T22:14:00Z,61.32,40.00
2026-03-09T22:15:00Z,61.32,40.00
2026-03-09T22:16:00Z,61.00,40.00
2026-03-09T22:20:00Z,61.00,40.00
2026-03-09T22:21:00Z,61.00,40.00
2026-03-09T22:22:00Z,61.00,40.00
2026-03-09T22:23:00Z,61.56,40.00
2026-03-09T22:24:00Z,61.00,40.00
2026-03-09T22:25:00Z,61.00,40.00
2026-03-09T22:27:00Z,60.75,40.00
2026-03-09T22:28:00Z,61.00,40.00
2026-03-09T22:29:00Z,62.00,40.00
2026-03-09T22:30:00Z,62.00,40.00
2026-03-09T22:31:00Z,62.00,40.00
2026-03-09T22:32:00Z,62.00,39.00
2026-03-09T22:33:00Z,62.00,39.00
2026-03-09T22:34:00Z,62.41,39.00
2026-03-09T22:35:00Z,62.41,39.00
2026-03-09T22:36:00Z,63.00,39.00
2026-03-09T22:37:00Z,63.00,39.10
2026-03-09T22:38:00Z,63.00,39.10
2026-03-09T22:39:00Z,63.00,39.10
2026-03-09T22:40:00Z,61.00,39.10
2026-03-09T22:41:00Z,63.00,39.10
2026-03-09T22:42:00Z,63.00,39.00
2026-03-09T22:44:00Z,63.00,39.00
2026-03-09T22:45:00Z,63.00,39.00
2026-03-09T22:46:00Z,63.00,39.00
2026-03-09T22:47:00Z,63.00,39.00
2026-03-09T22:48:00Z,61.17,39.00
2026-03-09T22:49:00Z,61.00,39.00
2026-03-09T22:50:00Z,61.00,39.00
2026-03-09T22:51:00Z,62.94,39.00
2026-03-09T22:52:00Z,62.00,39.00
2026-03-09T22:53:00Z,62.00,39.00
2026-03-09T22:54:00Z,63.00,39.00
2026-03-09T22:55:00Z,63.00,39.00
2026-03-09T22:56:00Z,62.91,38.90
2026-03-09T22:57:00Z,63.00,39.00
2026-03-09T22:59:00Z,63.00,39.00
2026-03-09T23:00:00Z,62.98,39.00
2026-03-09T23:01:00Z,63.00,39.00
2026-03-09T23:02:00Z,63.00,39.00
2026-03-09T23:03:00Z,63.00,39.00
2026-03-09T23:04:00Z,63.00,39.00
2026-03-09T23:05:00Z,62.81,39.00
2026-03-09T23:06:00Z,62.86,39.85
2026-03-09T23:07:00Z,62.65,40.00
2026-03-09T23:08:00Z,63.00,40.00
2026-03-09T23:09:00Z,63.00,40.00
2026-03-09T23:10:00Z,64.43,38.26
2026-03-09T23:11:00Z,62.06,38.18
2026-03-09T23:12:00Z,60.02,42.26
2026-03-09T23:13:00Z,57.93,46.09
2026-03-09T23:14:00Z,59.32,43.57
2026-03-09T23:15:00Z,57.82,42.20
2026-03-09T23:16:00Z,60.73,40.00
2026-03-09T23:17:00Z,59.48,43.18
2026-03-09T23:18:00Z,56.85,45.69
2026-03-09T23:19:00Z,56.00,46.00
2026-03-09T23:20:00Z,56.39,46.49
2026-03-09T23:21:00Z,53.26,48.19
2026-03-09T23:22:00Z,53.43,50.22
2026-03-09T23:23:00Z,55.98,45.72
2026-03-09T23:24:00Z,57.20,45.33
2026-03-09T23:25:00Z,56.26,45.55
2026-03-09T23:26:00Z,53.00,47.20
2026-03-09T23:27:00Z,53.41,47.60
2026-03-09T23:28:00Z,53.06,50.03
2026-03-09T23:29:00Z,55.08,47.25
2026-03-09T23:30:00Z,57.09,43.89
2026-03-09T23:31:00Z,57.07,47.10
2026-03-09T23:32:00Z,57.42,45.92
2026-03-09T23:33:00Z,58.56,41.89
2026-03-09T23:34:00Z,55.90,45.66
2026-03-09T23:35:00Z,55.00,46.00
2026-03-09T23:36:00Z,53.00,52.49
2026-03-09T23:37:00Z,50.53,51.66
2026-03-09T23:38:00Z,41.43,61.49
2026-03-09T23:39:00Z,32.55,66.98
2026-03-09T23:40:00Z,30.90,70.99
2026-03-09T23:41:00Z,29.27,71.35
2026-03-09T23:42:00Z,27.21,71.49
2026-03-09T23:43:00Z,27.51,72.47
2026-03-09T23:44:00Z,26.40,73.67
2026-03-09T23:45:00Z,29.65,70.32
2026-03-09T23:46:00Z,30.46,70.82
2026-03-09T23:47:00Z,32.12,68.99
2026-03-09T23:48:00Z,36.17,63.26
2026-03-09T23:49:00Z,28.76,69.71
2026-03-09T23:50:00Z,29.41,72.49
2026-03-09T23:51:00Z,30.10,71.13
2026-03-09T23:52:00Z,29.40,70.71
2026-03-09T23:53:00Z,31.57,69.83
2026-03-09T23:54:00Z,30.22,70.34
2026-03-09T23:55:00Z,30.51,70.87
2026-03-09T23:56:00Z,36.40,62.25
2026-03-09T23:57:00Z,36.20,64.23
2026-03-09T23:58:00Z,33.04,66.44
2026-03-09T23:59:00Z,39.51,63.94
2026-03-10T00:00:00Z,39.99,61.52
2026-03-10T00:01:00Z,40.07,62.92
2026-03-10T00:02:00Z,34.72,63.29
2026-03-10T00:03:00Z,33.52,67.66
2026-03-10T00:04:00Z,34.06,67.65
2026-03-10T00:05:00Z,34.96,66.81
2026-03-10T00:06:00Z,35.00,65.07
2026-03-10T00:07:00Z,32.67,67.38
2026-03-10T00:08:00Z,32.42,68.14
2026-03-10T00:09:00Z,32.01,67.32
2026-03-10T00:10:00Z,35.88,65.85
2026-03-10T00:11:00Z,46.06,59.94
2026-03-10T00:12:00Z,54.38,49.60
2026-03-10T00:13:00Z,60.90,45.82
2026-03-10T00:14:00Z,55.51,44.93
2026-03-10T00:15:00Z,52.25,49.88
2026-03-10T00:16:00Z,56.14,45.31
2026-03-10T00:17:00Z,59.93,42.01
2026-03-10T00:18:00Z,60.96,40.77
2026-03-10T00:19:00Z,60.68,40.24
2026-03-10T00:20:00Z,61.26,39.59
2026-03-10T00:21:00Z,63.66,36.86
2026-03-10T00:22:00Z,62.77,40.72
2026-03-10T00:23:00Z,60.70,38.81
2026-03-10T00:24:00Z,63.39,37.28
2026-03-10T00:25:00Z,57.18,42.21
2026-03-10T00:26:00Z,54.38,46.50
2026-03-10T00:27:00Z,55.55,50.00
2026-03-10T00:28:00Z,60.34,42.49
2026-03-10T00:29:00Z,61.54,39.01
2026-03-10T00:30:00Z,60.00,40.75
2026-03-10T00:31:00Z,59.80,40.91
2026-03-10T00:32:00Z,62.71,36.36
2026-03-10T00:33:00Z,73.29,27.28
2026-03-10T00:34:00Z,84.10,16.64
2026-03-10T00:35:00Z,85.47,13.58
2026-03-10T00:36:00Z,88.52,11.07
2026-03-10T00:37:00Z,88.93,12.58
2026-03-10T00:38:00Z,89.29,14.20
2026-03-10T00:39:00Z,84.83,15.55
2026-03-10T00:40:00Z,84.00,16.18
2026-03-10T00:41:00Z,74.83,20.29
2026-03-10T00:42:00Z,74.54,25.12
2026-03-10T00:43:00Z,84.68,16.27
2026-03-10T00:44:00Z,85.86,14.30
2026-03-10T00:45:00Z,85.72,14.97
2026-03-10T00:46:00Z,85.13,16.93
2026-03-10T00:47:00Z,84.96,16.51
2026-03-10T00:48:00Z,84.55,15.86
2026-03-10T00:49:00Z,84.62,15.65
2026-03-10T00:50:00Z,89.02,11.28
2026-03-10T00:51:00Z,90.68,10.20
2026-03-10T00:52:00Z,91.71,9.11
2026-03-10T00:53:00Z,90.00,10.53
2026-03-10T00:54:00Z,88.95,12.59
2026-03-10T00:55:00Z,88.90,12.05
2026-03-10T00:56:00Z,88.93,12.61
2026-03-10T00:57:00Z,83.97,20.10
2026-03-10T00:58:00Z,88.77,9.90
2026-03-10T00:59:00Z,86.79,11.23
2026-03-10T01:00:00Z,82.10,18.69
2026-03-10T01:01:00Z,81.69,18.52
2026-03-10T01:02:00Z,93.73,6.85
2026-03-10T01:03:00Z,93.27,7.68
2026-03-10T01:04:00Z,93.31,7.91
2026-03-10T01:05:00Z,91.97,9.07
2026-03-10T01:06:00Z,92.68,8.92
2026-03-10T01:07:00Z,92.01,6.42
2026-03-10T01:08:00Z,97.47,3.16
2026-03-10T01:09:00Z,98.81,1.72
2026-03-10T01:10:00Z,99.00,1.00
2026-03-10T01:11:00Z,99.00,1.00
2026-03-10T01:12:00Z,99.00,1.00
2026-03-10T01:13:00Z,99.00,1.00
