# event_ticker=KXATPMATCH-26JUN10HUMBON
# final_score=6-4 3-6 6-3
# match_winner=Benjamin Bonzi
# fav_player=Benjamin Bonzi
# dog_player=Ugo Humbert
# kalshi_date=2026-06-10
timestamp,Ugo Humbert,Benjamin Bonzi
2026-06-11T10:48:00Z,58.57,42.15
2026-06-11T10:49:00Z,58.27,43.68
2026-06-11T10:50:00Z,44.53,51.52
2026-06-11T10:51:00Z,49.89,49.77
2026-06-11T10:52:00Z,45.27,58.08
2026-06-11T10:53:00Z,15.93,84.03
2026-06-11T10:54:00Z,15.81,86.25
2026-06-11T10:55:00Z,11.71,87.11
2026-06-11T10:56:00Z,17.27,81.87
2026-06-11T10:57:00Z,17.22,80.57
2026-06-11T10:58:00Z,11.02,90.41
2026-06-11T10:59:00Z,10.64,88.96
2026-06-11T11:00:00Z,12.34,88.11
2026-06-11T11:01:00Z,12.50,88.32
2026-06-11T11:02:00Z,10.23,90.48
2026-06-11T11:03:00Z,12.66,88.09
2026-06-11T11:04:00Z,19.24,86.65
2026-06-11T11:05:00Z,4.37,95.58
2026-06-11T11:06:00Z,1.37,98.87
