# event_ticker=KXATPMATCH-25AUG04ZVEPOP
# final_score=6-7(8) 6-4 6-3
# score_resolution=6-7 6-4 6-3
# match_winner=Alexander Zverev
# fav_player=Alexander Zverev
# dog_player=Alexei Popyrin
# kalshi_date=2025-08-04
timestamp,Alexander Zverev,Alexei Popyrin
2025-08-04T22:55:00Z,73.00,28.00
2025-08-04T22:57:00Z,74.00,28.00
2025-08-04T22:58:00Z,74.00,28.00
2025-08-04T22:59:00Z,74.00,28.00
2025-08-04T23:00:00Z,74.00,28.00
2025-08-04T23:01:00Z,74.00,28.64
2025-08-04T23:02:00Z,74.00,29.00
2025-08-04T23:03:00Z,74.00,29.00
2025-08-04T23:05:00Z,74.00,29.36
2025-08-04T23:06:00Z,74.00,30.00
2025-08-04T23:07:00Z,74.00,35.39
2025-08-04T23:08:00Z,74.00,30.77
2025-08-04T23:09:00Z,74.00,29.00
2025-08-04T23:10:00Z,74.00,29.39
2025-08-04T23:11:00Z,74.00,29.19
2025-08-04T23:12:00Z,74.00,28.77
2025-08-04T23:13:00Z,73.80,29.22
2025-08-04T23:14:00Z,72.04,30.30
2025-08-04T23:15:00Z,73.00,30.61
2025-08-04T23:16:00Z,73.80,29.75
2025-08-04T23:17:00Z,75.06,25.74
2025-08-04T23:18:00Z,76.21,28.29
2025-08-04T23:19:00Z,73.27,29.00
2025-08-04T23:20:00Z,73.85,27.94
2025-08-04T23:21:00Z,74.43,28.39
2025-08-04T23:22:00Z,74.82,27.47
2025-08-04T23:23:00Z,76.24,24.82
2025-08-04T23:24:00Z,75.51,27.00
2025-08-04T23:25:00Z,74.00,26.82
2025-08-04T23:26:00Z,74.00,27.00
2025-08-04T23:27:00Z,74.00,28.14
2025-08-04T23:28:00Z,73.44,29.69
2025-08-04T23:29:00Z,72.75,27.62
2025-08-04T23:30:00Z,73.98,28.03
2025-08-04T23:31:00Z,73.00,30.37
2025-08-04T23:32:00Z,71.90,30.20
2025-08-04T23:33:00Z,70.68,35.13
2025-08-04T23:34:00Z,64.39,32.37
2025-08-04T23:35:00Z,71.06,32.37
2025-08-04T23:36:00Z,71.79,31.00
2025-08-04T23:37:00Z,69.26,33.78
2025-08-04T23:38:00Z,69.00,34.00
2025-08-04T23:39:00Z,69.00,33.23
2025-08-04T23:40:00Z,68.00,35.00
2025-08-04T23:41:00Z,66.99,32.98
2025-08-04T23:42:00Z,68.00,29.43
2025-08-04T23:43:00Z,70.00,33.00
2025-08-04T23:44:00Z,70.00,29.79
2025-08-04T23:45:00Z,72.66,29.58
2025-08-04T23:46:00Z,71.23,29.84
2025-08-04T23:47:00Z,67.90,32.52
2025-08-04T23:48:00Z,68.90,32.52
2025-08-04T23:49:00Z,70.00,31.74
2025-08-04T23:50:00Z,71.02,28.89
2025-08-04T23:51:00Z,72.00,30.54
2025-08-04T23:52:00Z,73.71,27.75
2025-08-04T23:53:00Z,71.10,30.65
2025-08-04T23:54:00Z,73.30,30.89
2025-08-04T23:55:00Z,71.00,31.00
2025-08-04T23:56:00Z,70.30,31.34
2025-08-04T23:57:00Z,71.00,31.34
2025-08-04T23:58:00Z,71.00,30.51
2025-08-04T23:59:00Z,71.00,30.39
2025-08-05T00:00:00Z,71.00,31.16
2025-08-05T00:01:00Z,70.60,30.00
2025-08-05T00:02:00Z,73.22,29.51
2025-08-05T00:03:00Z,72.00,30.69
2025-08-05T00:04:00Z,71.04,30.00
2025-08-05T00:05:00Z,71.04,30.76
2025-08-05T00:06:00Z,71.00,30.06
2025-08-05T00:07:00Z,68.69,31.47
2025-08-05T00:08:00Z,69.00,30.50
2025-08-05T00:09:00Z,73.09,28.62
2025-08-05T00:10:00Z,77.80,24.23
2025-08-05T00:11:00Z,75.76,22.70
2025-08-05T00:12:00Z,69.86,29.20
2025-08-05T00:13:00Z,62.82,35.15
2025-08-05T00:14:00Z,62.66,38.21
2025-08-05T00:15:00Z,59.43,44.85
2025-08-05T00:16:00Z,64.19,38.41
2025-08-05T00:17:00Z,71.03,33.22
2025-08-05T00:18:00Z,75.63,25.19
2025-08-05T00:19:00Z,70.85,29.77
2025-08-05T00:20:00Z,68.17,36.93
2025-08-05T00:21:00Z,69.00,29.30
2025-08-05T00:22:00Z,72.36,27.96
2025-08-05T00:23:00Z,64.12,38.05
2025-08-05T00:24:00Z,55.04,44.58
2025-08-05T00:25:00Z,49.09,49.77
2025-08-05T00:26:00Z,49.66,49.79
2025-08-05T00:27:00Z,48.22,49.51
2025-08-05T00:28:00Z,53.33,48.69
2025-08-05T00:29:00Z,50.72,49.95
2025-08-05T00:30:00Z,53.90,52.93
2025-08-05T00:31:00Z,52.26,49.59
2025-08-05T00:32:00Z,51.12,49.52
2025-08-05T00:33:00Z,53.68,50.15
2025-08-05T00:34:00Z,60.49,36.69
2025-08-05T00:35:00Z,67.95,33.54
2025-08-05T00:36:00Z,69.53,30.36
2025-08-05T00:37:00Z,69.21,31.92
2025-08-05T00:38:00Z,70.92,31.81
2025-08-05T00:39:00Z,69.76,31.81
2025-08-05T00:40:00Z,68.12,31.90
2025-08-05T00:41:00Z,65.99,33.37
2025-08-05T00:42:00Z,70.66,32.83
2025-08-05T00:43:00Z,70.92,32.00
2025-08-05T00:44:00Z,68.09,34.00
2025-08-05T00:45:00Z,66.00,34.06
2025-08-05T00:46:00Z,66.93,35.09
2025-08-05T00:47:00Z,62.14,39.05
2025-08-05T00:48:00Z,58.12,42.72
2025-08-05T00:49:00Z,66.01,36.97
2025-08-05T00:50:00Z,66.64,33.21
2025-08-05T00:51:00Z,66.73,33.19
2025-08-05T00:52:00Z,67.95,32.17
2025-08-05T00:53:00Z,68.06,33.00
2025-08-05T00:54:00Z,69.00,33.00
2025-08-05T00:55:00Z,68.00,33.00
2025-08-05T00:56:00Z,62.61,37.99
2025-08-05T00:57:00Z,52.98,45.60
2025-08-05T00:58:00Z,50.93,53.35
2025-08-05T00:59:00Z,47.07,54.89
2025-08-05T01:00:00Z,48.45,54.33
2025-08-05T01:01:00Z,39.20,60.60
2025-08-05T01:02:00Z,39.01,60.81
2025-08-05T01:03:00Z,40.46,60.61
2025-08-05T01:04:00Z,44.20,56.00
2025-08-05T01:05:00Z,42.65,58.00
2025-08-05T01:06:00Z,46.13,53.81
2025-08-05T01:07:00Z,48.43,54.00
2025-08-05T01:08:00Z,48.16,53.84
2025-08-05T01:09:00Z,51.87,51.39
2025-08-05T01:10:00Z,61.83,37.70
2025-08-05T01:11:00Z,64.20,35.06
2025-08-05T01:12:00Z,72.78,30.93
2025-08-05T01:13:00Z,68.90,31.46
2025-08-05T01:14:00Z,69.08,28.75
2025-08-05T01:15:00Z,67.08,31.08
2025-08-05T01:16:00Z,69.39,30.72
2025-08-05T01:17:00Z,73.50,28.05
2025-08-05T01:18:00Z,72.51,25.14
2025-08-05T01:19:00Z,76.41,25.21
2025-08-05T01:20:00Z,75.42,25.80
2025-08-05T01:21:00Z,74.83,27.29
2025-08-05T01:22:00Z,80.96,21.80
2025-08-05T01:23:00Z,81.09,17.47
2025-08-05T01:24:00Z,85.83,20.92
2025-08-05T01:25:00Z,88.79,8.93
2025-08-05T01:26:00Z,91.30,8.08
2025-08-05T01:27:00Z,91.99,9.59
2025-08-05T01:28:00Z,93.03,7.97
2025-08-05T01:29:00Z,93.51,3.71
2025-08-05T01:30:00Z,95.97,3.87
2025-08-05T01:31:00Z,95.18,5.22
2025-08-05T01:32:00Z,96.11,4.02
2025-08-05T01:33:00Z,97.40,3.11
2025-08-05T01:34:00Z,94.31,5.14
2025-08-05T01:35:00Z,96.61,5.47
2025-08-05T01:36:00Z,97.89,2.91
2025-08-05T01:37:00Z,97.75,2.08
2025-08-05T01:38:00Z,97.84,3.16
2025-08-05T01:39:00Z,96.18,3.67
2025-08-05T01:40:00Z,97.39,3.25
2025-08-05T01:41:00Z,97.32,4.26
2025-08-05T01:42:00Z,98.34,4.41
2025-08-05T01:43:00Z,97.00,4.22
2025-08-05T01:44:00Z,95.18,4.98
2025-08-05T01:45:00Z,97.26,2.33
2025-08-05T01:46:00Z,98.86,1.03
2025-08-05T01:47:00Z,98.06,1.97
2025-08-05T01:48:00Z,98.52,2.18
2025-08-05T01:49:00Z,97.94,2.87
2025-08-05T01:50:00Z,97.97,3.07
2025-08-05T01:51:00Z,98.18,3.51
2025-08-05T01:52:00Z,98.35,1.44
2025-08-05T01:53:00Z,99.00,1.00
2025-08-05T01:54:00Z,99.00,2.00
2025-08-05T01:55:00Z,99.00,1.25
2025-08-05T01:56:00Z,99.00,1.25
