# event_ticker=KXATPMATCH-26APR12MUNJOD
# final_score=6-1 6-2
# score_resolution=1-6 2-6
# match_winner=Rafael Jodar
# fav_player=Jaume Munar
# dog_player=Rafael Jodar
# kalshi_date=2026-04-12
timestamp,Jaume Munar,Rafael Jodar
2026-04-13T15:11:00Z,33.00,70.00
2026-04-13T15:12:00Z,33.00,70.00
2026-04-13T15:13:00Z,33.00,69.99
2026-04-13T15:14:00Z,33.00,69.58
2026-04-13T15:15:00Z,30.05,75.22
2026-04-13T15:16:00Z,29.01,71.00
2026-04-13T15:17:00Z,29.00,73.69
2026-04-13T15:18:00Z,30.00,71.00
2026-04-13T15:19:00Z,30.00,71.00
2026-04-13T15:20:00Z,30.00,71.00
2026-04-13T15:21:00Z,30.00,71.00
2026-04-13T15:22:00Z,30.00,71.00
2026-04-13T15:23:00Z,30.00,71.00
2026-04-13T15:24:00Z,30.00,71.00
2026-04-13T15:25:00Z,30.00,71.00
2026-04-13T15:28:00Z,30.00,71.00
2026-04-13T15:29:00Z,30.00,71.00
2026-04-13T15:30:00Z,30.00,71.01
2026-04-13T15:31:00Z,30.00,71.00
2026-04-13T15:32:00Z,30.00,71.00
2026-04-13T15:33:00Z,30.00,71.00
2026-04-13T15:34:00Z,30.00,71.00
2026-04-13T15:35:00Z,30.00,72.00
2026-04-13T15:36:00Z,30.00,72.00
2026-04-13T15:37:00Z,30.00,72.00
2026-04-13T15:38:00Z,30.00,71.69
2026-04-13T15:39:00Z,30.00,72.00
2026-04-13T15:40:00Z,30.00,72.00
2026-04-13T15:41:00Z,30.00,72.00
2026-04-13T15:42:00Z,30.00,72.00
2026-04-13T15:43:00Z,30.00,72.00
2026-04-13T15:45:00Z,30.00,71.00
2026-04-13T15:46:00Z,30.00,72.00
2026-04-13T15:48:00Z,30.00,72.00
2026-04-13T15:49:00Z,30.00,72.00
2026-04-13T15:50:00Z,30.00,72.00
2026-04-13T15:51:00Z,30.00,72.00
2026-04-13T15:52:00Z,30.00,72.00
2026-04-13T15:53:00Z,30.00,72.00
2026-04-13T15:54:00Z,29.00,72.00
2026-04-13T15:55:00Z,29.55,72.00
2026-04-13T15:56:00Z,29.00,72.00
2026-04-13T15:57:00Z,29.00,72.73
2026-04-13T15:59:00Z,29.00,73.27
2026-04-13T16:00:00Z,29.00,71.74
2026-04-13T16:01:00Z,30.57,72.00
2026-04-13T16:02:00Z,30.00,71.00
2026-04-13T16:03:00Z,30.00,71.00
2026-04-13T16:04:00Z,30.00,71.00
2026-04-13T16:05:00Z,30.00,71.00
2026-04-13T16:06:00Z,30.00,71.00
2026-04-13T16:07:00Z,30.00,71.00
2026-04-13T16:08:00Z,30.00,71.00
2026-04-13T16:09:00Z,30.00,71.36
2026-04-13T16:10:00Z,30.00,71.00
2026-04-13T16:11:00Z,30.00,71.00
2026-04-13T16:12:00Z,30.00,71.52
2026-04-13T16:15:00Z,30.00,72.00
2026-04-13T16:16:00Z,30.00,72.00
2026-04-13T16:17:00Z,30.50,72.00
2026-04-13T16:19:00Z,30.50,71.00
2026-04-13T16:20:00Z,30.35,71.00
2026-04-13T16:21:00Z,30.35,71.00
2026-04-13T16:22:00Z,30.08,72.00
2026-04-13T16:23:00Z,30.08,72.00
2026-04-13T16:24:00Z,30.08,72.00
2026-04-13T16:25:00Z,30.00,72.00
2026-04-13T16:26:00Z,30.00,72.00
2026-04-13T16:27:00Z,30.00,72.00
2026-04-13T16:28:00Z,30.00,72.00
2026-04-13T16:29:00Z,30.00,72.00
2026-04-13T16:30:00Z,30.00,72.00
2026-04-13T16:31:00Z,30.00,72.00
2026-04-13T16:32:00Z,30.00,71.90
2026-04-13T16:33:00Z,30.00,71.03
2026-04-13T16:34:00Z,30.00,70.61
2026-04-13T16:35:00Z,30.00,71.69
2026-04-13T16:36:00Z,28.04,71.69
2026-04-13T16:37:00Z,31.00,71.69
2026-04-13T16:38:00Z,31.00,71.69
2026-04-13T16:39:00Z,31.00,71.00
2026-04-13T16:40:00Z,31.00,71.81
2026-04-13T16:41:00Z,30.00,71.94
2026-04-13T16:43:00Z,30.00,71.94
2026-04-13T16:44:00Z,31.00,71.00
2026-04-13T16:45:00Z,31.00,71.69
2026-04-13T16:46:00Z,31.00,71.00
2026-04-13T16:47:00Z,31.00,71.82
2026-04-13T16:48:00Z,30.87,71.92
2026-04-13T16:49:00Z,31.00,71.66
2026-04-13T16:50:00Z,31.00,71.73
2026-04-13T16:51:00Z,30.76,71.20
2026-04-13T16:52:00Z,31.00,70.41
2026-04-13T16:53:00Z,29.99,71.01
2026-04-13T16:54:00Z,30.69,72.00
2026-04-13T16:55:00Z,30.77,71.08
2026-04-13T16:56:00Z,30.74,72.24
2026-04-13T16:57:00Z,30.82,69.81
2026-04-13T16:58:00Z,31.86,71.11
2026-04-13T16:59:00Z,31.94,70.98
2026-04-13T17:00:00Z,31.34,70.98
2026-04-13T17:01:00Z,31.01,71.00
2026-04-13T17:02:00Z,30.90,70.99
2026-04-13T17:03:00Z,30.93,71.00
2026-04-13T17:04:00Z,30.96,71.70
2026-04-13T17:05:00Z,31.00,70.99
2026-04-13T17:06:00Z,30.07,72.00
2026-04-13T17:07:00Z,29.98,71.98
2026-04-13T17:08:00Z,30.98,69.90
2026-04-13T17:09:00Z,31.38,71.08
2026-04-13T17:10:00Z,34.76,68.46
2026-04-13T17:11:00Z,30.57,71.19
2026-04-13T17:12:00Z,26.22,73.97
2026-04-13T17:13:00Z,24.60,76.00
2026-04-13T17:14:00Z,25.36,75.42
2026-04-13T17:15:00Z,27.11,74.00
2026-04-13T17:16:00Z,26.74,74.16
2026-04-13T17:17:00Z,27.62,73.63
2026-04-13T17:18:00Z,25.72,76.59
2026-04-13T17:19:00Z,27.73,73.24
2026-04-13T17:20:00Z,26.46,73.39
2026-04-13T17:21:00Z,25.00,75.69
2026-04-13T17:22:00Z,26.03,74.40
2026-04-13T17:23:00Z,24.69,76.64
2026-04-13T17:24:00Z,18.34,81.77
2026-04-13T17:25:00Z,15.86,83.54
2026-04-13T17:26:00Z,15.75,85.80
2026-04-13T17:27:00Z,16.05,84.07
2026-04-13T17:28:00Z,15.07,86.24
2026-04-13T17:29:00Z,12.49,88.05
2026-04-13T17:30:00Z,12.96,88.00
2026-04-13T17:31:00Z,12.91,88.67
2026-04-13T17:32:00Z,10.73,89.27
2026-04-13T17:33:00Z,8.53,92.00
2026-04-13T17:34:00Z,7.99,92.22
2026-04-13T17:35:00Z,7.65,93.92
2026-04-13T17:36:00Z,7.93,93.93
2026-04-13T17:37:00Z,7.76,93.85
2026-04-13T17:38:00Z,6.93,93.08
2026-04-13T17:39:00Z,6.72,93.02
2026-04-13T17:40:00Z,6.58,93.94
2026-04-13T17:41:00Z,6.49,94.69
2026-04-13T17:42:00Z,6.68,93.16
2026-04-13T17:43:00Z,5.25,95.62
2026-04-13T17:44:00Z,2.37,97.12
2026-04-13T17:45:00Z,3.31,96.37
2026-04-13T17:46:00Z,3.63,95.99
2026-04-13T17:47:00Z,2.82,96.91
2026-04-13T17:48:00Z,2.96,97.25
2026-04-13T17:49:00Z,2.94,97.54
2026-04-13T17:50:00Z,2.84,96.35
2026-04-13T17:51:00Z,4.00,96.98
2026-04-13T17:52:00Z,3.92,96.00
2026-04-13T17:53:00Z,3.08,97.01
2026-04-13T17:54:00Z,2.13,98.44
2026-04-13T17:55:00Z,2.43,97.99
2026-04-13T17:56:00Z,2.79,97.03
2026-04-13T17:57:00Z,3.63,97.68
2026-04-13T17:58:00Z,1.61,98.44
2026-04-13T17:59:00Z,2.63,98.00
2026-04-13T18:00:00Z,2.98,98.17
2026-04-13T18:01:00Z,1.73,98.55
2026-04-13T18:02:00Z,1.00,98.92
2026-04-13T18:03:00Z,1.66,97.74
2026-04-13T18:04:00Z,2.39,97.32
2026-04-13T18:05:00Z,1.53,98.99
2026-04-13T18:06:00Z,1.38,98.90
2026-04-13T18:07:00Z,1.00,99.00
2026-04-13T18:08:00Z,1.00,99.00
2026-04-13T18:09:00Z,1.00,99.00
2026-04-13T18:10:00Z,1.00,99.00
2026-04-13T18:11:00Z,1.00,99.00
2026-04-13T18:12:00Z,1.00,99.00
2026-04-13T18:13:00Z,1.00,99.00
2026-04-13T18:14:00Z,1.00,99.00
2026-04-13T18:15:00Z,1.00,99.00
2026-04-13T18:16:00Z,1.00,99.00
2026-04-13T18:17:00Z,1.00,99.00
2026-04-13T18:18:00Z,1.00,99.00
2026-04-13T18:19:00Z,1.00,99.00
2026-04-13T18:20:00Z,1.00,99.00
