# event_ticker=KXATPMATCH-26FEB14CERETC
# final_score=6-3 7-5
# match_winner=Francisco Cerundolo
# fav_player=Francisco Cerundolo
# dog_player=Tomas Martin Etcheverry
# kalshi_date=2026-02-14
timestamp,Francisco Cerundolo,Tomas Martin Etcheverry
2026-02-14T14:59:00Z,70.00,32.00
2026-02-14T15:02:00Z,70.00,31.00
2026-02-14T15:04:00Z,70.00,31.00
2026-02-14T15:07:00Z,70.00,30.00
2026-02-14T15:10:00Z,71.00,30.00
2026-02-14T15:21:00Z,71.00,30.00
2026-02-14T15:22:00Z,71.00,31.00
2026-02-14T15:28:00Z,70.00,31.00
2026-02-14T15:30:00Z,70.00,31.00
2026-02-14T15:31:00Z,70.00,31.00
2026-02-14T15:35:00Z,70.00,31.00
2026-02-14T15:36:00Z,70.00,31.00
2026-02-14T15:46:00Z,70.00,31.00
2026-02-14T15:49:00Z,70.00,31.00
2026-02-14T15:50:00Z,70.00,31.00
2026-02-14T15:52:00Z,70.00,31.00
2026-02-14T15:53:00Z,70.00,31.00
2026-02-14T16:00:00Z,70.00,31.00
2026-02-14T16:01:00Z,70.00,31.00
2026-02-14T16:13:00Z,70.00,31.00
2026-02-14T16:18:00Z,70.00,31.00
2026-02-14T16:27:00Z,69.81,31.00
2026-02-14T16:34:00Z,69.00,31.00
2026-02-14T16:39:00Z,69.00,31.00
2026-02-14T16:41:00Z,69.00,31.00
2026-02-14T16:43:00Z,69.00,31.00
2026-02-14T16:48:00Z,69.00,31.00
2026-02-14T16:52:00Z,69.00,31.00
2026-02-14T16:54:00Z,69.00,31.00
2026-02-14T16:58:00Z,69.00,31.00
2026-02-14T17:00:00Z,69.00,31.00
2026-02-14T17:03:00Z,69.00,31.00
2026-02-14T17:04:00Z,69.00,31.00
2026-02-14T17:06:00Z,69.00,31.57
2026-02-14T17:07:00Z,69.00,31.57
2026-02-14T17:12:00Z,69.00,31.57
2026-02-14T17:15:00Z,69.00,31.57
2026-02-14T17:16:00Z,69.00,31.57
2026-02-14T17:19:00Z,69.00,31.57
2026-02-14T17:21:00Z,69.00,31.57
2026-02-14T17:22:00Z,69.00,31.57
2026-02-14T17:23:00Z,69.00,31.57
2026-02-14T17:25:00Z,69.00,31.57
2026-02-14T17:26:00Z,69.00,31.57
2026-02-14T17:27:00Z,69.00,32.00
2026-02-14T17:30:00Z,69.00,32.00
2026-02-14T17:36:00Z,69.00,32.00
2026-02-14T17:38:00Z,69.00,32.00
2026-02-14T17:39:00Z,69.00,32.00
2026-02-14T17:44:00Z,69.00,32.00
2026-02-14T17:46:00Z,69.73,32.00
2026-02-14T17:48:00Z,70.00,32.00
2026-02-14T17:49:00Z,70.00,32.00
2026-02-14T18:00:00Z,70.00,32.00
2026-02-14T18:03:00Z,70.00,32.00
2026-02-14T18:06:00Z,70.00,32.00
2026-02-14T18:09:00Z,70.00,32.00
2026-02-14T18:14:00Z,70.00,30.00
2026-02-14T18:15:00Z,70.00,32.00
2026-02-14T18:18:00Z,70.00,32.00
2026-02-14T18:19:00Z,70.00,32.00
2026-02-14T18:21:00Z,70.00,32.00
2026-02-14T18:22:00Z,70.00,32.00
2026-02-14T18:23:00Z,70.00,32.00
2026-02-14T18:24:00Z,70.00,32.00
2026-02-14T18:25:00Z,70.00,32.00
2026-02-14T18:28:00Z,70.00,32.00
2026-02-14T18:29:00Z,70.00,32.00
2026-02-14T18:30:00Z,70.00,32.00
2026-02-14T18:32:00Z,70.00,32.00
2026-02-14T18:36:00Z,70.00,32.00
2026-02-14T18:41:00Z,68.00,32.00
2026-02-14T18:42:00Z,69.00,32.00
2026-02-14T18:45:00Z,69.86,32.00
2026-02-14T18:47:00Z,69.86,32.00
2026-02-14T18:48:00Z,70.00,32.00
2026-02-14T18:49:00Z,70.00,31.00
2026-02-14T18:50:00Z,70.00,31.00
2026-02-14T18:53:00Z,70.00,31.00
2026-02-14T18:55:00Z,70.00,31.00
2026-02-14T18:56:00Z,70.00,31.00
2026-02-14T18:57:00Z,70.37,31.00
2026-02-14T19:01:00Z,71.00,31.00
2026-02-14T19:02:00Z,70.95,31.00
2026-02-14T19:03:00Z,70.00,31.00
2026-02-14T19:04:00Z,70.30,31.00
2026-02-14T19:08:00Z,71.00,31.00
2026-02-14T19:09:00Z,71.00,31.00
2026-02-14T19:10:00Z,71.00,31.00
2026-02-14T19:11:00Z,71.41,31.00
2026-02-14T19:12:00Z,71.85,29.00
2026-02-14T19:13:00Z,71.00,29.00
2026-02-14T19:14:00Z,68.22,31.10
2026-02-14T19:15:00Z,70.00,31.48
2026-02-14T19:16:00Z,66.36,35.04
2026-02-14T19:17:00Z,64.04,37.11
2026-02-14T19:18:00Z,68.09,32.06
2026-02-14T19:19:00Z,69.02,31.00
2026-02-14T19:20:00Z,68.94,32.86
2026-02-14T19:21:00Z,70.15,31.00
2026-02-14T19:22:00Z,69.74,31.00
2026-02-14T19:23:00Z,71.03,29.00
2026-02-14T19:24:00Z,70.00,30.00
2026-02-14T19:25:00Z,67.20,33.15
2026-02-14T19:26:00Z,65.63,33.15
2026-02-14T19:27:00Z,68.80,32.00
2026-02-14T19:28:00Z,70.04,31.98
2026-02-14T19:29:00Z,71.00,30.23
2026-02-14T19:30:00Z,70.17,30.39
2026-02-14T19:31:00Z,70.00,30.39
2026-02-14T19:32:00Z,67.84,34.00
2026-02-14T19:33:00Z,68.00,34.00
2026-02-14T19:34:00Z,70.66,31.95
2026-02-14T19:35:00Z,74.00,28.38
2026-02-14T19:36:00Z,78.96,23.38
2026-02-14T19:37:00Z,82.97,16.89
2026-02-14T19:38:00Z,84.85,14.83
2026-02-14T19:39:00Z,84.74,15.03
2026-02-14T19:40:00Z,84.07,17.00
2026-02-14T19:41:00Z,81.30,18.58
2026-02-14T19:42:00Z,84.00,16.06
2026-02-14T19:43:00Z,84.00,16.84
2026-02-14T19:44:00Z,84.00,16.32
2026-02-14T19:45:00Z,83.98,17.00
2026-02-14T19:46:00Z,84.00,17.00
2026-02-14T19:47:00Z,85.00,16.00
2026-02-14T19:48:00Z,85.00,16.86
2026-02-14T19:49:00Z,85.14,16.95
2026-02-14T19:50:00Z,83.92,16.95
2026-02-14T19:51:00Z,86.00,15.13
2026-02-14T19:52:00Z,86.77,14.00
2026-02-14T19:53:00Z,87.00,13.79
2026-02-14T19:54:00Z,87.00,14.97
2026-02-14T19:55:00Z,85.96,15.00
2026-02-14T19:56:00Z,86.00,15.08
2026-02-14T19:57:00Z,85.01,15.24
2026-02-14T19:58:00Z,87.08,14.15
2026-02-14T19:59:00Z,87.00,12.45
2026-02-14T20:00:00Z,86.30,14.00
2026-02-14T20:01:00Z,87.75,12.51
2026-02-14T20:02:00Z,87.75,13.00
2026-02-14T20:03:00Z,87.72,13.00
2026-02-14T20:04:00Z,88.00,13.00
2026-02-14T20:05:00Z,89.00,11.82
2026-02-14T20:06:00Z,88.00,12.22
2026-02-14T20:07:00Z,87.00,12.41
2026-02-14T20:08:00Z,87.00,14.00
2026-02-14T20:09:00Z,86.02,15.88
2026-02-14T20:10:00Z,86.00,14.28
2026-02-14T20:11:00Z,86.00,14.06
2026-02-14T20:12:00Z,87.85,13.00
2026-02-14T20:13:00Z,86.91,14.96
2026-02-14T20:14:00Z,84.99,15.98
2026-02-14T20:15:00Z,86.00,16.00
2026-02-14T20:16:00Z,86.00,17.00
2026-02-14T20:17:00Z,86.00,15.94
2026-02-14T20:18:00Z,85.33,15.00
2026-02-14T20:19:00Z,83.00,14.18
2026-02-14T20:20:00Z,87.00,14.00
2026-02-14T20:21:00Z,87.00,14.20
2026-02-14T20:22:00Z,88.43,13.09
2026-02-14T20:23:00Z,88.43,14.34
2026-02-14T20:24:00Z,86.00,13.94
2026-02-14T20:25:00Z,86.00,16.56
2026-02-14T20:26:00Z,86.00,17.00
2026-02-14T20:27:00Z,84.00,17.00
2026-02-14T20:28:00Z,84.00,16.00
2026-02-14T20:29:00Z,87.00,13.99
2026-02-14T20:30:00Z,87.00,14.00
2026-02-14T20:31:00Z,85.00,16.03
2026-02-14T20:32:00Z,85.00,15.89
2026-02-14T20:33:00Z,85.00,17.00
2026-02-14T20:34:00Z,84.00,16.96
2026-02-14T20:35:00Z,83.93,17.61
2026-02-14T20:36:00Z,83.68,17.45
2026-02-14T20:37:00Z,85.43,15.89
2026-02-14T20:38:00Z,85.42,16.21
2026-02-14T20:39:00Z,85.99,15.00
2026-02-14T20:40:00Z,85.00,15.38
2026-02-14T20:41:00Z,85.06,15.55
2026-02-14T20:42:00Z,84.76,16.80
2026-02-14T20:43:00Z,87.75,10.53
2026-02-14T20:44:00Z,90.04,11.11
2026-02-14T20:45:00Z,89.04,9.16
2026-02-14T20:46:00Z,88.42,11.85
2026-02-14T20:47:00Z,86.78,16.59
2026-02-14T20:48:00Z,83.00,18.59
2026-02-14T20:49:00Z,82.94,18.62
2026-02-14T20:50:00Z,84.00,16.33
2026-02-14T20:51:00Z,85.93,13.66
2026-02-14T20:52:00Z,86.17,13.22
2026-02-14T20:53:00Z,88.87,9.14
2026-02-14T20:54:00Z,93.47,4.64
2026-02-14T20:55:00Z,94.99,5.16
2026-02-14T20:56:00Z,97.61,2.10
2026-02-14T20:57:00Z,98.00,1.92
2026-02-14T20:58:00Z,96.74,2.42
2026-02-14T20:59:00Z,93.01,8.59
2026-02-14T21:00:00Z,94.07,4.19
2026-02-14T21:01:00Z,98.75,2.70
2026-02-14T21:02:00Z,99.00,1.00
2026-02-14T21:03:00Z,99.00,1.00
2026-02-14T21:04:00Z,99.00,1.00
2026-02-14T21:05:00Z,99.00,1.00
2026-02-14T21:06:00Z,99.00,1.00
2026-02-14T21:08:00Z,99.00,1.00
2026-02-14T21:10:00Z,99.00,1.00
