# event_ticker=KXATPCHALLENGERMATCH-26JUN02SHIMOC
# final_score=7-6(3) 6-4
# score_resolution=7-6 6-4
# match_winner=Sho Shimabukuro
# fav_player=Sho Shimabukuro
# dog_player=Shintaro Mochizuki
# kalshi_date=2026-06-02
timestamp,Sho Shimabukuro,Shintaro Mochizuki
2026-06-03T06:39:00Z,73.00,29.00
2026-06-03T06:41:00Z,73.00,29.00
2026-06-03T06:43:00Z,73.00,29.00
2026-06-03T06:45:00Z,72.00,26.00
2026-06-03T06:46:00Z,72.00,26.00
2026-06-03T06:47:00Z,73.00,26.00
2026-06-03T06:49:00Z,73.00,26.00
2026-06-03T06:52:00Z,72.00,26.00
2026-06-03T06:53:00Z,72.00,29.00
2026-06-03T06:54:00Z,72.00,29.00
2026-06-03T06:56:00Z,73.00,29.00
2026-06-03T06:58:00Z,73.00,29.00
2026-06-03T06:59:00Z,73.00,29.00
2026-06-03T07:01:00Z,73.00,29.00
2026-06-03T07:02:00Z,73.00,29.00
2026-06-03T07:03:00Z,73.00,29.00
2026-06-03T07:06:00Z,73.00,27.20
2026-06-03T07:07:00Z,73.00,26.00
2026-06-03T07:13:00Z,74.00,28.90
2026-06-03T07:17:00Z,72.72,28.90
2026-06-03T07:18:00Z,74.00,28.90
2026-06-03T07:22:00Z,74.00,28.97
2026-06-03T07:24:00Z,71.12,29.00
2026-06-03T07:25:00Z,73.00,28.01
2026-06-03T07:27:00Z,73.71,28.01
2026-06-03T07:28:00Z,73.00,28.01
2026-06-03T07:30:00Z,73.00,26.00
2026-06-03T07:31:00Z,73.00,26.00
2026-06-03T07:32:00Z,70.37,26.00
2026-06-03T07:34:00Z,73.00,26.00
2026-06-03T07:36:00Z,73.00,28.00
2026-06-03T07:39:00Z,73.00,26.00
2026-06-03T07:40:00Z,73.00,28.00
2026-06-03T07:41:00Z,72.11,28.00
2026-06-03T07:42:00Z,72.11,28.00
2026-06-03T07:43:00Z,72.11,28.82
2026-06-03T07:44:00Z,72.11,28.40
2026-06-03T07:46:00Z,72.11,28.51
2026-06-03T07:57:00Z,72.00,28.51
2026-06-03T07:59:00Z,74.00,28.51
2026-06-03T08:00:00Z,74.00,28.00
2026-06-03T08:03:00Z,71.00,28.00
2026-06-03T08:07:00Z,74.00,28.00
2026-06-03T08:11:00Z,71.00,28.00
2026-06-03T08:13:00Z,71.00,28.00
2026-06-03T08:15:00Z,74.00,28.34
2026-06-03T08:17:00Z,74.00,29.93
2026-06-03T08:20:00Z,74.00,29.00
2026-06-03T08:21:00Z,74.00,29.00
2026-06-03T08:22:00Z,74.00,29.00
2026-06-03T08:24:00Z,71.69,29.00
2026-06-03T08:26:00Z,71.69,29.00
2026-06-03T08:27:00Z,73.77,29.00
2026-06-03T08:28:00Z,74.00,29.00
2026-06-03T08:34:00Z,74.00,29.00
2026-06-03T08:38:00Z,73.02,29.00
2026-06-03T08:39:00Z,73.00,29.00
2026-06-03T08:40:00Z,74.00,29.00
2026-06-03T08:43:00Z,74.00,28.93
2026-06-03T08:44:00Z,74.00,27.00
2026-06-03T08:45:00Z,74.00,28.00
2026-06-03T08:48:00Z,74.00,28.88
2026-06-03T08:50:00Z,74.74,28.98
2026-06-03T08:51:00Z,74.74,27.00
2026-06-03T08:52:00Z,74.74,28.00
2026-06-03T08:57:00Z,75.00,28.00
2026-06-03T09:00:00Z,75.00,28.00
2026-06-03T09:05:00Z,75.00,26.00
2026-06-03T09:12:00Z,75.00,26.00
2026-06-03T09:14:00Z,75.00,26.00
2026-06-03T09:16:00Z,75.00,28.94
2026-06-03T09:17:00Z,73.00,28.94
2026-06-03T09:24:00Z,75.91,28.00
2026-06-03T09:29:00Z,75.73,28.00
2026-06-03T09:33:00Z,75.73,28.00
2026-06-03T09:39:00Z,75.73,28.00
2026-06-03T09:42:00Z,73.00,28.00
2026-06-03T09:46:00Z,73.00,28.00
2026-06-03T09:47:00Z,73.00,28.00
2026-06-03T09:48:00Z,75.00,28.00
2026-06-03T09:52:00Z,75.00,26.00
2026-06-03T09:53:00Z,75.00,28.00
2026-06-03T09:57:00Z,75.00,28.99
2026-06-03T10:00:00Z,75.00,28.99
2026-06-03T10:01:00Z,75.00,28.83
2026-06-03T10:02:00Z,73.00,28.83
2026-06-03T10:03:00Z,75.00,28.83
2026-06-03T10:07:00Z,73.00,28.83
2026-06-03T10:08:00Z,75.00,28.83
2026-06-03T10:10:00Z,75.00,28.83
2026-06-03T10:12:00Z,75.00,26.00
2026-06-03T10:13:00Z,75.00,26.00
2026-06-03T10:14:00Z,75.00,26.00
2026-06-03T10:15:00Z,75.00,26.00
2026-06-03T10:18:00Z,75.00,28.94
2026-06-03T10:23:00Z,75.00,28.94
2026-06-03T10:26:00Z,75.00,26.23
2026-06-03T10:28:00Z,75.76,26.23
2026-06-03T10:33:00Z,77.08,26.23
2026-06-03T10:40:00Z,77.08,29.00
2026-06-03T10:41:00Z,72.00,29.00
2026-06-03T10:46:00Z,72.00,29.00
2026-06-03T10:48:00Z,75.99,29.00
2026-06-03T10:50:00Z,75.61,29.00
2026-06-03T10:51:00Z,75.61,28.90
2026-06-03T10:53:00Z,75.61,28.90
2026-06-03T10:56:00Z,76.84,28.90
2026-06-03T10:59:00Z,74.26,28.92
2026-06-03T11:00:00Z,70.40,28.98
2026-06-03T11:01:00Z,75.00,28.90
2026-06-03T11:02:00Z,75.00,28.90
2026-06-03T11:04:00Z,73.68,28.90
2026-06-03T11:06:00Z,75.00,28.00
2026-06-03T11:08:00Z,75.00,28.80
2026-06-03T11:10:00Z,75.00,28.00
2026-06-03T11:11:00Z,70.00,28.00
2026-06-03T11:13:00Z,75.22,28.00
2026-06-03T11:18:00Z,75.22,28.00
2026-06-03T11:20:00Z,75.00,28.82
2026-06-03T11:22:00Z,75.00,29.00
2026-06-03T11:26:00Z,75.00,29.00
2026-06-03T11:33:00Z,75.00,29.00
2026-06-03T11:35:00Z,75.85,26.89
2026-06-03T11:37:00Z,70.00,26.89
2026-06-03T11:38:00Z,70.00,28.00
2026-06-03T11:39:00Z,69.93,28.00
2026-06-03T11:43:00Z,72.00,28.00
2026-06-03T11:45:00Z,72.00,26.00
2026-06-03T11:46:00Z,72.00,28.54
2026-06-03T11:47:00Z,72.00,29.09
2026-06-03T11:48:00Z,72.00,33.00
2026-06-03T11:50:00Z,75.87,33.00
2026-06-03T11:51:00Z,76.33,33.00
2026-06-03T11:56:00Z,76.33,32.19
2026-06-03T12:00:00Z,76.84,32.19
2026-06-03T12:01:00Z,69.00,33.00
2026-06-03T12:02:00Z,69.00,35.00
2026-06-03T12:03:00Z,75.00,35.00
2026-06-03T12:06:00Z,75.77,26.00
2026-06-03T12:08:00Z,75.00,35.80
2026-06-03T12:09:00Z,75.00,38.00
2026-06-03T12:10:00Z,75.53,34.86
2026-06-03T12:11:00Z,73.00,34.86
2026-06-03T12:12:00Z,73.00,37.00
2026-06-03T12:13:00Z,73.00,30.00
2026-06-03T12:17:00Z,73.00,28.24
2026-06-03T12:19:00Z,73.00,35.09
2026-06-03T12:21:00Z,72.51,35.09
2026-06-03T12:22:00Z,71.06,35.26
2026-06-03T12:23:00Z,71.06,30.00
2026-06-03T12:25:00Z,65.23,30.00
2026-06-03T12:26:00Z,72.57,30.00
2026-06-03T12:27:00Z,72.47,30.00
2026-06-03T12:29:00Z,72.00,24.08
2026-06-03T12:30:00Z,71.00,24.08
2026-06-03T12:31:00Z,73.00,24.08
2026-06-03T12:32:00Z,73.00,24.08
2026-06-03T12:33:00Z,73.00,30.00
2026-06-03T12:34:00Z,73.00,30.00
2026-06-03T12:35:00Z,74.05,24.00
2026-06-03T12:37:00Z,74.05,27.08
2026-06-03T12:38:00Z,72.00,27.08
2026-06-03T12:39:00Z,73.00,29.00
2026-06-03T12:40:00Z,74.82,29.88
2026-06-03T12:41:00Z,73.01,29.88
2026-06-03T12:42:00Z,73.01,26.84
2026-06-03T12:43:00Z,69.14,29.00
2026-06-03T12:44:00Z,68.37,29.00
2026-06-03T12:46:00Z,75.00,29.00
2026-06-03T12:49:00Z,75.00,29.00
2026-06-03T12:53:00Z,75.00,29.00
2026-06-03T12:57:00Z,75.00,29.00
2026-06-03T12:58:00Z,75.00,29.00
2026-06-03T13:02:00Z,75.00,30.65
2026-06-03T13:03:00Z,75.00,30.65
2026-06-03T13:04:00Z,68.00,24.54
2026-06-03T13:05:00Z,68.00,24.54
2026-06-03T13:06:00Z,68.00,30.00
2026-06-03T13:10:00Z,75.85,30.00
2026-06-03T13:11:00Z,75.85,24.00
2026-06-03T13:12:00Z,75.85,24.00
2026-06-03T13:17:00Z,68.00,24.00
2026-06-03T13:19:00Z,76.00,24.00
2026-06-03T13:20:00Z,76.00,24.00
2026-06-03T13:22:00Z,76.00,30.00
2026-06-03T13:23:00Z,76.00,30.00
2026-06-03T13:27:00Z,76.00,30.00
2026-06-03T13:31:00Z,76.00,24.94
2026-06-03T13:33:00Z,68.00,30.00
2026-06-03T13:36:00Z,68.00,30.00
2026-06-03T13:38:00Z,68.00,24.00
2026-06-03T13:39:00Z,75.97,24.00
2026-06-03T13:41:00Z,75.00,24.69
2026-06-03T13:43:00Z,75.00,31.82
2026-06-03T13:44:00Z,75.00,31.71
2026-06-03T13:46:00Z,75.00,31.00
2026-06-03T13:47:00Z,75.94,23.67
2026-06-03T13:48:00Z,75.94,31.31
2026-06-03T13:49:00Z,75.00,31.31
2026-06-03T13:50:00Z,76.35,28.58
2026-06-03T13:51:00Z,75.83,28.58
2026-06-03T13:52:00Z,75.83,28.15
2026-06-03T13:53:00Z,75.83,26.07
2026-06-03T13:54:00Z,75.83,29.00
2026-06-03T13:55:00Z,75.00,29.00
2026-06-03T13:56:00Z,76.00,27.00
2026-06-03T13:57:00Z,75.00,23.00
2026-06-03T13:58:00Z,75.00,23.00
2026-06-03T13:59:00Z,76.14,26.00
2026-06-03T14:00:00Z,76.00,21.36
2026-06-03T14:01:00Z,76.00,21.36
2026-06-03T14:02:00Z,76.00,26.00
2026-06-03T14:03:00Z,72.33,26.00
2026-06-03T14:05:00Z,72.33,27.00
2026-06-03T14:06:00Z,72.33,27.00
2026-06-03T14:07:00Z,72.33,27.93
2026-06-03T14:08:00Z,76.51,28.17
2026-06-03T14:09:00Z,76.00,23.00
2026-06-03T14:10:00Z,73.41,30.00
2026-06-03T14:11:00Z,72.62,30.00
2026-06-03T14:12:00Z,72.00,30.00
2026-06-03T14:13:00Z,72.06,30.00
2026-06-03T14:14:00Z,70.00,30.00
2026-06-03T14:16:00Z,75.00,30.00
2026-06-03T14:17:00Z,75.00,30.00
2026-06-03T14:21:00Z,76.50,27.00
2026-06-03T14:22:00Z,76.22,34.65
2026-06-03T14:23:00Z,92.08,9.57
2026-06-03T14:24:00Z,96.31,7.56
2026-06-03T14:25:00Z,95.41,6.38
2026-06-03T14:26:00Z,95.41,17.71
2026-06-03T14:27:00Z,73.18,19.39
2026-06-03T14:28:00Z,70.18,29.97
2026-06-03T14:29:00Z,69.00,29.96
2026-06-03T14:30:00Z,75.00,29.96
2026-06-03T14:31:00Z,75.00,28.89
2026-06-03T14:32:00Z,70.00,28.89
2026-06-03T14:33:00Z,70.00,30.05
2026-06-03T14:34:00Z,75.29,30.05
2026-06-03T14:36:00Z,75.29,19.57
2026-06-03T14:37:00Z,85.56,19.57
2026-06-03T14:38:00Z,76.00,27.05
2026-06-03T14:39:00Z,71.25,27.05
2026-06-03T14:44:00Z,77.00,27.05
2026-06-03T14:45:00Z,77.00,28.00
2026-06-03T14:46:00Z,77.00,27.19
2026-06-03T14:47:00Z,79.00,27.39
2026-06-03T14:48:00Z,80.00,27.90
2026-06-03T14:49:00Z,82.00,27.90
2026-06-03T14:50:00Z,82.45,27.90
2026-06-03T14:52:00Z,78.53,22.38
2026-06-03T14:53:00Z,71.00,22.38
2026-06-03T14:54:00Z,75.00,22.38
2026-06-03T14:55:00Z,76.00,22.38
2026-06-03T14:56:00Z,76.46,24.27
2026-06-03T14:57:00Z,75.99,24.62
2026-06-03T14:58:00Z,73.38,26.46
2026-06-03T14:59:00Z,75.48,23.86
2026-06-03T15:00:00Z,77.61,26.24
2026-06-03T15:01:00Z,71.76,30.00
2026-06-03T15:02:00Z,76.39,25.53
2026-06-03T15:03:00Z,79.03,22.23
2026-06-03T15:04:00Z,76.85,24.70
2026-06-03T15:05:00Z,73.02,29.00
2026-06-03T15:06:00Z,73.15,28.96
2026-06-03T15:07:00Z,72.80,29.84
2026-06-03T15:08:00Z,68.77,29.99
2026-06-03T15:09:00Z,73.05,31.27
2026-06-03T15:10:00Z,74.16,25.46
2026-06-03T15:11:00Z,72.54,28.76
2026-06-03T15:12:00Z,72.25,28.94
2026-06-03T15:13:00Z,72.50,28.10
2026-06-03T15:14:00Z,72.46,28.57
2026-06-03T15:15:00Z,73.34,27.00
2026-06-03T15:16:00Z,72.00,29.17
2026-06-03T15:17:00Z,73.55,27.85
2026-06-03T15:18:00Z,74.14,24.92
2026-06-03T15:19:00Z,81.63,20.10
2026-06-03T15:20:00Z,89.35,8.84
2026-06-03T15:21:00Z,92.10,7.98
2026-06-03T15:22:00Z,94.73,5.99
2026-06-03T15:23:00Z,96.78,3.80
2026-06-03T15:24:00Z,95.03,4.67
2026-06-03T15:25:00Z,95.00,5.00
2026-06-03T15:26:00Z,95.08,4.98
2026-06-03T15:27:00Z,95.01,4.46
2026-06-03T15:28:00Z,95.85,4.96
2026-06-03T15:29:00Z,89.15,8.47
2026-06-03T15:30:00Z,91.76,12.11
2026-06-03T15:31:00Z,95.84,5.67
2026-06-03T15:32:00Z,98.81,2.10
2026-06-03T15:33:00Z,99.00,1.00
2026-06-03T15:34:00Z,99.00,1.00
2026-06-03T15:35:00Z,99.00,1.00
2026-06-03T15:36:00Z,99.00,1.00
