# event_ticker=KXATPMATCH-25OCT05HUMRUN
# final_score=6-4 6-4
# match_winner=Holger Rune
# fav_player=Holger Rune
# dog_player=Ugo Humbert
# kalshi_date=2025-10-05
timestamp,Holger Rune,Ugo Humbert
2025-10-05T04:30:00Z,65.00,36.00
2025-10-05T04:31:00Z,65.00,36.00
2025-10-05T04:32:00Z,65.00,36.00
2025-10-05T04:33:00Z,65.00,36.00
2025-10-05T04:34:00Z,65.00,36.00
2025-10-05T04:35:00Z,65.00,36.00
2025-10-05T04:36:00Z,65.00,36.00
2025-10-05T04:37:00Z,65.00,36.00
2025-10-05T04:38:00Z,65.00,36.00
2025-10-05T04:39:00Z,65.00,37.51
2025-10-05T04:40:00Z,63.62,38.66
2025-10-05T04:41:00Z,63.84,39.00
2025-10-05T04:43:00Z,61.18,40.00
2025-10-05T04:44:00Z,62.00,40.51
2025-10-05T04:45:00Z,62.00,36.63
2025-10-05T04:46:00Z,62.80,40.67
2025-10-05T04:47:00Z,64.62,41.00
2025-10-05T04:48:00Z,63.00,37.01
2025-10-05T04:49:00Z,65.73,35.88
2025-10-05T04:50:00Z,71.11,31.00
2025-10-05T04:51:00Z,73.70,26.95
2025-10-05T04:52:00Z,81.57,21.67
2025-10-05T04:53:00Z,81.26,20.15
2025-10-05T04:54:00Z,82.09,19.00
2025-10-05T04:55:00Z,83.85,17.59
2025-10-05T04:56:00Z,84.00,17.58
2025-10-05T04:57:00Z,84.38,17.00
2025-10-05T04:58:00Z,83.64,18.00
2025-10-05T04:59:00Z,83.24,19.45
2025-10-05T05:00:00Z,85.00,16.20
2025-10-05T05:01:00Z,85.00,16.01
2025-10-05T05:02:00Z,86.20,15.79
2025-10-05T05:03:00Z,86.20,14.07
2025-10-05T05:04:00Z,89.57,10.07
2025-10-05T05:05:00Z,89.64,9.80
2025-10-05T05:06:00Z,91.00,11.00
2025-10-05T05:07:00Z,90.40,10.94
2025-10-05T05:08:00Z,90.46,11.99
2025-10-05T05:09:00Z,88.74,14.25
2025-10-05T05:10:00Z,85.00,14.43
2025-10-05T05:11:00Z,85.00,19.17
2025-10-05T05:12:00Z,81.06,20.00
2025-10-05T05:13:00Z,74.56,23.73
2025-10-05T05:14:00Z,73.80,28.36
2025-10-05T05:15:00Z,74.50,27.67
2025-10-05T05:16:00Z,60.31,45.09
2025-10-05T05:17:00Z,67.71,33.20
2025-10-05T05:18:00Z,76.23,26.84
2025-10-05T05:19:00Z,77.74,21.26
2025-10-05T05:20:00Z,80.21,19.63
2025-10-05T05:21:00Z,81.00,21.11
2025-10-05T05:22:00Z,81.46,20.22
2025-10-05T05:23:00Z,81.00,20.87
2025-10-05T05:24:00Z,81.00,18.15
2025-10-05T05:25:00Z,81.96,18.65
2025-10-05T05:26:00Z,83.00,13.03
2025-10-05T05:27:00Z,82.04,17.14
2025-10-05T05:28:00Z,81.58,18.36
2025-10-05T05:29:00Z,81.02,19.00
2025-10-05T05:30:00Z,80.00,19.00
2025-10-05T05:31:00Z,80.31,21.00
2025-10-05T05:32:00Z,80.20,21.00
2025-10-05T05:33:00Z,82.38,20.00
2025-10-05T05:34:00Z,80.57,19.70
2025-10-05T05:35:00Z,83.01,16.61
2025-10-05T05:36:00Z,81.26,20.62
2025-10-05T05:37:00Z,78.32,22.16
2025-10-05T05:38:00Z,79.40,21.00
2025-10-05T05:39:00Z,83.05,20.00
2025-10-05T05:40:00Z,80.69,21.64
2025-10-05T05:41:00Z,82.01,20.12
2025-10-05T05:42:00Z,83.41,17.15
2025-10-05T05:43:00Z,80.86,19.63
2025-10-05T05:44:00Z,87.35,14.28
2025-10-05T05:45:00Z,86.11,12.98
2025-10-05T05:46:00Z,82.48,16.37
2025-10-05T05:47:00Z,84.01,16.40
2025-10-05T05:48:00Z,87.68,14.94
2025-10-05T05:49:00Z,94.40,5.84
2025-10-05T05:50:00Z,94.16,6.01
2025-10-05T05:51:00Z,94.00,6.00
2025-10-05T05:52:00Z,96.04,5.33
2025-10-05T05:53:00Z,97.06,3.66
2025-10-05T05:54:00Z,96.12,4.13
2025-10-05T05:55:00Z,95.85,5.75
2025-10-05T05:56:00Z,95.73,5.27
2025-10-05T05:57:00Z,94.00,5.13
2025-10-05T05:58:00Z,95.00,5.22
2025-10-05T05:59:00Z,94.91,5.00
2025-10-05T06:00:00Z,96.33,4.63
2025-10-05T06:01:00Z,97.74,3.00
2025-10-05T06:02:00Z,97.00,3.98
2025-10-05T06:03:00Z,97.35,3.96
2025-10-05T06:04:00Z,95.01,5.33
2025-10-05T06:05:00Z,95.02,4.22
2025-10-05T06:06:00Z,97.00,4.91
2025-10-05T06:07:00Z,95.00,16.57
2025-10-05T06:08:00Z,97.30,5.11
2025-10-05T06:09:00Z,96.88,3.44
2025-10-05T06:10:00Z,97.92,2.29
2025-10-05T06:11:00Z,98.00,3.82
2025-10-05T06:12:00Z,97.66,4.97
2025-10-05T06:13:00Z,97.54,3.04
2025-10-05T06:14:00Z,97.01,4.82
2025-10-05T06:15:00Z,98.28,1.96
2025-10-05T06:16:00Z,99.00,1.00
2025-10-05T06:18:00Z,99.00,1.00
2025-10-05T06:19:00Z,99.00,1.00
2025-10-05T06:21:00Z,99.00,1.00
