# event_ticker=KXATPCHALLENGERMATCH-26MAR06SAMSHE
# final_score=6-4 6-3
# score_resolution=4-6 3-6
# match_winner=Toby Samuel
# fav_player=Abdullah Shelbayh
# dog_player=Toby Samuel
# kalshi_date=2026-03-06
timestamp,Abdullah Shelbayh,Toby Samuel
2026-03-06T13:21:00Z,16.97,85.00
2026-03-06T13:22:00Z,16.78,83.65
2026-03-06T13:23:00Z,15.06,85.13
2026-03-06T13:24:00Z,13.81,87.96
2026-03-06T13:25:00Z,12.06,89.30
2026-03-06T13:26:00Z,16.32,87.61
2026-03-06T13:27:00Z,9.92,89.92
2026-03-06T13:28:00Z,6.13,94.84
2026-03-06T13:29:00Z,5.09,96.63
2026-03-06T13:30:00Z,5.81,96.38
2026-03-06T13:31:00Z,6.59,95.58
2026-03-06T13:32:00Z,8.56,91.91
2026-03-06T13:33:00Z,7.41,94.52
2026-03-06T13:34:00Z,5.78,96.18
2026-03-06T13:35:00Z,5.99,95.55
2026-03-06T13:36:00Z,7.04,93.88
2026-03-06T13:37:00Z,2.96,96.42
2026-03-06T13:38:00Z,2.90,97.32
2026-03-06T13:39:00Z,3.08,97.65
2026-03-06T13:40:00Z,1.03,98.96
2026-03-06T13:41:00Z,1.03,99.00
