# event_ticker=KXATPCHALLENGERMATCH-26APR23KWONCHU
# final_score=3-6 6-2 6-4
# score_resolution=6-3 2-6 4-6
# match_winner=Soonwoo Kwon
# fav_player=Hyeon Chung
# dog_player=Soonwoo Kwon
# kalshi_date=2026-04-23
timestamp,Soonwoo Kwon,Hyeon Chung
2026-04-24T02:01:00Z,82.96,19.08
2026-04-24T02:02:00Z,83.69,19.00
2026-04-24T02:03:00Z,83.69,19.00
2026-04-24T02:04:00Z,83.00,19.00
2026-04-24T02:05:00Z,83.00,18.69
2026-04-24T02:06:00Z,82.00,17.52
2026-04-24T02:07:00Z,80.98,19.98
2026-04-24T02:08:00Z,73.25,22.31
2026-04-24T02:09:00Z,73.00,27.98
2026-04-24T02:10:00Z,73.35,27.02
2026-04-24T02:11:00Z,73.02,27.48
2026-04-24T02:12:00Z,76.73,28.14
2026-04-24T02:13:00Z,74.37,26.69
2026-04-24T02:14:00Z,71.08,30.53
2026-04-24T02:15:00Z,69.00,32.34
2026-04-24T02:16:00Z,67.01,34.98
2026-04-24T02:17:00Z,66.20,34.07
2026-04-24T02:18:00Z,65.96,36.07
2026-04-24T02:19:00Z,67.85,33.66
2026-04-24T02:20:00Z,68.93,31.29
2026-04-24T02:21:00Z,68.90,31.32
2026-04-24T02:22:00Z,66.64,33.86
2026-04-24T02:23:00Z,65.32,35.46
2026-04-24T02:24:00Z,67.02,34.98
2026-04-24T02:25:00Z,65.58,35.98
2026-04-24T02:26:00Z,66.00,35.99
2026-04-24T02:27:00Z,67.71,32.95
2026-04-24T02:28:00Z,67.98,33.71
2026-04-24T02:29:00Z,65.96,34.62
2026-04-24T02:30:00Z,68.00,34.00
2026-04-24T02:31:00Z,65.99,34.15
2026-04-24T02:32:00Z,64.34,36.72
2026-04-24T02:33:00Z,64.78,35.60
2026-04-24T02:34:00Z,68.29,31.95
2026-04-24T02:35:00Z,72.93,24.53
2026-04-24T02:36:00Z,79.17,23.09
2026-04-24T02:37:00Z,78.10,22.18
2026-04-24T02:38:00Z,77.00,23.96
2026-04-24T02:39:00Z,72.72,29.63
2026-04-24T02:40:00Z,74.57,29.51
2026-04-24T02:41:00Z,72.03,28.65
2026-04-24T02:42:00Z,65.15,35.44
2026-04-24T02:43:00Z,64.00,36.07
2026-04-24T02:44:00Z,63.31,37.14
2026-04-24T02:45:00Z,60.73,41.34
2026-04-24T02:46:00Z,56.19,44.76
2026-04-24T02:47:00Z,55.74,44.66
2026-04-24T02:48:00Z,52.01,48.14
2026-04-24T02:49:00Z,52.67,49.03
2026-04-24T02:50:00Z,54.22,45.48
2026-04-24T02:51:00Z,51.51,50.25
2026-04-24T02:52:00Z,45.45,54.72
2026-04-24T02:53:00Z,44.99,55.64
2026-04-24T02:54:00Z,44.00,59.65
2026-04-24T02:55:00Z,38.75,63.60
2026-04-24T02:56:00Z,36.30,63.95
2026-04-24T02:57:00Z,43.12,61.57
2026-04-24T02:58:00Z,47.98,57.84
2026-04-24T02:59:00Z,46.55,51.46
2026-04-24T03:00:00Z,46.61,51.42
2026-04-24T03:01:00Z,50.57,50.42
2026-04-24T03:02:00Z,46.93,54.65
2026-04-24T03:03:00Z,40.49,59.34
2026-04-24T03:04:00Z,40.14,60.53
2026-04-24T03:05:00Z,36.66,64.19
2026-04-24T03:06:00Z,38.33,64.15
2026-04-24T03:07:00Z,38.00,65.19
2026-04-24T03:08:00Z,43.69,56.44
2026-04-24T03:09:00Z,43.24,58.03
2026-04-24T03:10:00Z,45.13,55.86
2026-04-24T03:11:00Z,58.54,43.16
2026-04-24T03:12:00Z,59.75,40.40
2026-04-24T03:13:00Z,60.05,42.08
2026-04-24T03:14:00Z,59.95,41.00
2026-04-24T03:15:00Z,60.16,40.30
2026-04-24T03:16:00Z,53.25,47.97
2026-04-24T03:17:00Z,56.51,44.66
2026-04-24T03:18:00Z,44.58,55.56
2026-04-24T03:19:00Z,45.99,53.27
2026-04-24T03:20:00Z,47.66,53.44
2026-04-24T03:21:00Z,59.90,43.78
2026-04-24T03:22:00Z,60.92,37.78
2026-04-24T03:23:00Z,62.89,37.46
2026-04-24T03:24:00Z,60.42,39.42
2026-04-24T03:25:00Z,57.26,41.33
2026-04-24T03:26:00Z,56.69,46.42
2026-04-24T03:27:00Z,61.75,38.18
2026-04-24T03:28:00Z,66.15,34.71
2026-04-24T03:29:00Z,67.18,33.41
2026-04-24T03:30:00Z,67.93,32.72
2026-04-24T03:31:00Z,70.26,31.24
2026-04-24T03:32:00Z,72.91,26.33
2026-04-24T03:33:00Z,73.48,26.76
2026-04-24T03:34:00Z,74.84,26.26
2026-04-24T03:35:00Z,76.00,24.61
2026-04-24T03:36:00Z,74.32,25.17
2026-04-24T03:37:00Z,74.89,25.97
2026-04-24T03:38:00Z,74.02,26.68
2026-04-24T03:39:00Z,75.06,24.90
2026-04-24T03:40:00Z,74.52,25.00
2026-04-24T03:41:00Z,75.29,24.95
2026-04-24T03:42:00Z,74.90,25.00
2026-04-24T03:43:00Z,74.61,24.80
2026-04-24T03:44:00Z,74.58,25.09
2026-04-24T03:45:00Z,72.78,26.58
2026-04-24T03:46:00Z,72.62,28.38
2026-04-24T03:47:00Z,75.26,24.95
2026-04-24T03:48:00Z,69.78,32.50
2026-04-24T03:49:00Z,65.00,35.63
2026-04-24T03:50:00Z,66.96,34.68
2026-04-24T03:51:00Z,68.57,30.73
2026-04-24T03:52:00Z,66.21,34.14
2026-04-24T03:53:00Z,54.63,44.64
2026-04-24T03:54:00Z,59.12,40.30
2026-04-24T03:55:00Z,58.71,43.13
2026-04-24T03:56:00Z,69.55,31.38
2026-04-24T03:57:00Z,67.12,33.39
2026-04-24T03:58:00Z,62.02,39.41
2026-04-24T03:59:00Z,59.01,41.34
2026-04-24T04:00:00Z,59.39,42.34
2026-04-24T04:01:00Z,53.03,48.15
2026-04-24T04:02:00Z,46.52,53.06
2026-04-24T04:03:00Z,55.94,43.09
2026-04-24T04:04:00Z,64.96,34.95
2026-04-24T04:05:00Z,69.12,29.62
2026-04-24T04:06:00Z,63.32,36.94
2026-04-24T04:07:00Z,71.53,27.74
2026-04-24T04:08:00Z,68.18,33.83
2026-04-24T04:09:00Z,62.75,39.92
2026-04-24T04:10:00Z,66.39,34.80
2026-04-24T04:11:00Z,65.77,38.64
2026-04-24T04:12:00Z,67.37,35.81
2026-04-24T04:13:00Z,57.10,43.74
2026-04-24T04:14:00Z,57.23,45.15
2026-04-24T04:15:00Z,62.74,39.79
2026-04-24T04:16:00Z,66.40,34.52
2026-04-24T04:17:00Z,64.76,37.81
2026-04-24T04:18:00Z,72.03,28.68
2026-04-24T04:19:00Z,63.00,32.77
2026-04-24T04:20:00Z,57.13,41.20
2026-04-24T04:21:00Z,55.45,42.49
2026-04-24T04:22:00Z,59.75,39.58
2026-04-24T04:23:00Z,67.27,34.12
2026-04-24T04:24:00Z,69.93,29.66
2026-04-24T04:25:00Z,71.34,30.62
2026-04-24T04:26:00Z,80.14,25.72
2026-04-24T04:27:00Z,92.02,8.13
2026-04-24T04:28:00Z,92.72,7.93
2026-04-24T04:29:00Z,94.93,5.00
2026-04-24T04:30:00Z,98.35,1.42
2026-04-24T04:31:00Z,99.00,1.00
2026-04-24T04:32:00Z,99.00,1.00
