# event_ticker=KXATPCHALLENGERMATCH-26MAR13TRUHOU
# final_score=6-7(6) 7-6(5) 6-3
# score_resolution=6-7 7-6 6-3
# match_winner=Marco Trungelliti
# fav_player=Marco Trungelliti
# dog_player=Max Houkes
# kalshi_date=2026-03-13
timestamp,Marco Trungelliti,Max Houkes
2026-03-13T09:51:00Z,62.16,38.90
2026-03-13T09:52:00Z,60.10,42.46
2026-03-13T09:53:00Z,55.71,47.87
2026-03-13T09:54:00Z,51.36,49.17
2026-03-13T09:55:00Z,44.38,54.24
2026-03-13T09:56:00Z,39.90,62.75
2026-03-13T09:57:00Z,37.31,67.43
2026-03-13T09:58:00Z,44.15,60.77
2026-03-13T09:59:00Z,46.07,55.41
2026-03-13T10:00:00Z,56.53,43.45
2026-03-13T10:01:00Z,57.13,45.00
2026-03-13T10:02:00Z,43.04,59.40
2026-03-13T10:03:00Z,35.56,65.73
2026-03-13T10:04:00Z,33.01,67.00
2026-03-13T10:05:00Z,32.40,68.30
2026-03-13T10:06:00Z,33.47,68.69
2026-03-13T10:07:00Z,33.54,68.99
2026-03-13T10:08:00Z,33.89,67.00
2026-03-13T10:09:00Z,34.31,67.00
2026-03-13T10:10:00Z,40.12,61.03
2026-03-13T10:11:00Z,39.60,61.94
2026-03-13T10:12:00Z,34.01,66.56
2026-03-13T10:13:00Z,40.07,61.89
2026-03-13T10:14:00Z,36.54,66.53
2026-03-13T10:15:00Z,31.62,69.20
2026-03-13T10:16:00Z,29.03,75.43
2026-03-13T10:17:00Z,23.68,76.00
2026-03-13T10:18:00Z,31.00,70.20
2026-03-13T10:19:00Z,31.00,71.12
2026-03-13T10:20:00Z,33.54,72.69
2026-03-13T10:21:00Z,35.16,67.06
2026-03-13T10:22:00Z,31.59,68.25
2026-03-13T10:23:00Z,34.62,65.35
2026-03-13T10:24:00Z,38.45,62.96
2026-03-13T10:25:00Z,42.15,57.38
2026-03-13T10:26:00Z,41.91,60.95
2026-03-13T10:27:00Z,48.03,51.61
2026-03-13T10:28:00Z,48.79,49.62
2026-03-13T10:29:00Z,52.02,49.13
2026-03-13T10:30:00Z,43.10,60.60
2026-03-13T10:31:00Z,39.37,61.49
2026-03-13T10:32:00Z,32.79,68.00
2026-03-13T10:33:00Z,31.52,69.95
2026-03-13T10:34:00Z,26.65,73.06
2026-03-13T10:35:00Z,26.82,74.38
2026-03-13T10:36:00Z,25.86,75.00
2026-03-13T10:37:00Z,23.45,78.38
2026-03-13T10:38:00Z,29.50,72.49
2026-03-13T10:39:00Z,32.29,69.57
2026-03-13T10:40:00Z,28.15,73.24
2026-03-13T10:41:00Z,26.37,75.87
2026-03-13T10:42:00Z,26.00,76.00
2026-03-13T10:43:00Z,24.19,78.95
2026-03-13T10:44:00Z,16.21,84.47
2026-03-13T10:45:00Z,12.85,87.67
2026-03-13T10:46:00Z,18.94,82.06
2026-03-13T10:47:00Z,16.76,80.92
2026-03-13T10:48:00Z,20.53,80.82
2026-03-13T10:49:00Z,26.30,75.33
2026-03-13T10:50:00Z,22.93,78.84
2026-03-13T10:51:00Z,19.78,84.66
2026-03-13T10:52:00Z,28.54,73.76
2026-03-13T10:53:00Z,32.78,70.47
2026-03-13T10:54:00Z,35.25,65.63
2026-03-13T10:55:00Z,33.99,69.22
2026-03-13T10:56:00Z,26.00,74.91
2026-03-13T10:57:00Z,22.47,77.69
2026-03-13T10:58:00Z,24.74,77.17
2026-03-13T10:59:00Z,23.63,77.69
2026-03-13T11:00:00Z,21.75,80.08
2026-03-13T11:01:00Z,25.60,77.89
2026-03-13T11:02:00Z,27.60,75.76
2026-03-13T11:03:00Z,26.31,70.78
2026-03-13T11:04:00Z,29.27,72.53
2026-03-13T11:05:00Z,25.13,76.31
2026-03-13T11:06:00Z,21.70,78.48
2026-03-13T11:07:00Z,20.25,80.21
2026-03-13T11:08:00Z,17.96,82.05
2026-03-13T11:09:00Z,20.22,78.32
2026-03-13T11:10:00Z,23.49,80.43
2026-03-13T11:11:00Z,28.21,73.81
2026-03-13T11:12:00Z,23.29,81.51
2026-03-13T11:13:00Z,30.95,70.04
2026-03-13T11:14:00Z,31.03,69.00
2026-03-13T11:15:00Z,25.98,78.75
2026-03-13T11:16:00Z,25.94,78.99
2026-03-13T11:17:00Z,12.72,91.16
2026-03-13T11:18:00Z,13.73,91.22
2026-03-13T11:19:00Z,23.91,80.67
2026-03-13T11:20:00Z,30.98,65.24
2026-03-13T11:21:00Z,51.40,49.14
2026-03-13T11:22:00Z,54.41,45.25
2026-03-13T11:23:00Z,55.24,45.12
2026-03-13T11:24:00Z,55.99,45.99
2026-03-13T11:25:00Z,55.74,45.85
2026-03-13T11:26:00Z,56.75,44.43
2026-03-13T11:27:00Z,56.40,44.93
2026-03-13T11:28:00Z,57.00,43.04
2026-03-13T11:29:00Z,56.31,43.00
2026-03-13T11:30:00Z,57.01,43.00
2026-03-13T11:31:00Z,57.79,42.00
2026-03-13T11:32:00Z,56.97,44.00
2026-03-13T11:33:00Z,62.60,37.58
2026-03-13T11:34:00Z,64.41,36.18
2026-03-13T11:35:00Z,64.72,35.46
2026-03-13T11:36:00Z,68.13,31.46
2026-03-13T11:37:00Z,70.77,28.77
2026-03-13T11:38:00Z,70.37,28.07
2026-03-13T11:39:00Z,82.49,16.10
2026-03-13T11:40:00Z,84.73,13.13
2026-03-13T11:41:00Z,78.52,25.60
2026-03-13T11:42:00Z,75.78,25.68
2026-03-13T11:43:00Z,83.89,12.44
2026-03-13T11:44:00Z,88.52,11.92
2026-03-13T11:45:00Z,86.12,13.05
2026-03-13T11:46:00Z,88.86,9.33
2026-03-13T11:47:00Z,92.77,8.77
2026-03-13T11:48:00Z,91.75,9.46
2026-03-13T11:49:00Z,93.45,7.98
2026-03-13T11:50:00Z,94.90,5.09
2026-03-13T11:51:00Z,96.32,2.01
2026-03-13T11:52:00Z,93.95,5.49
2026-03-13T11:53:00Z,95.06,3.21
2026-03-13T11:54:00Z,93.93,7.46
2026-03-13T11:55:00Z,92.29,8.13
2026-03-13T11:56:00Z,89.73,10.27
2026-03-13T11:57:00Z,91.98,9.31
2026-03-13T11:58:00Z,95.18,5.89
2026-03-13T11:59:00Z,92.32,5.66
2026-03-13T12:00:00Z,92.15,7.04
2026-03-13T12:01:00Z,94.53,6.21
2026-03-13T12:02:00Z,93.30,6.55
2026-03-13T12:03:00Z,93.48,7.23
2026-03-13T12:04:00Z,97.06,3.11
2026-03-13T12:05:00Z,97.44,3.46
2026-03-13T12:06:00Z,96.30,2.99
2026-03-13T12:07:00Z,97.58,2.83
2026-03-13T12:08:00Z,97.74,2.74
2026-03-13T12:09:00Z,97.72,3.10
2026-03-13T12:10:00Z,96.97,3.08
2026-03-13T12:11:00Z,95.38,5.65
2026-03-13T12:12:00Z,97.21,3.18
2026-03-13T12:13:00Z,98.93,1.99
2026-03-13T12:14:00Z,98.68,2.41
2026-03-13T12:15:00Z,98.63,1.00
2026-03-13T12:16:00Z,99.00,1.00
2026-03-13T12:17:00Z,99.00,1.00
2026-03-13T12:18:00Z,99.00,1.00
