# event_ticker=KXATPCHALLENGERMATCH-26APR18TABMMO
# final_score=6-4 6-2
# match_winner=Clement Tabur
# fav_player=Clement Tabur
# dog_player=Michael Mmoh
# kalshi_date=2026-04-18
timestamp,Clement Tabur,Michael Mmoh
2026-04-18T18:38:00Z,59.00,43.00
2026-04-18T18:39:00Z,59.00,43.00
2026-04-18T18:40:00Z,59.00,43.00
2026-04-18T18:41:00Z,58.00,43.00
2026-04-18T18:42:00Z,59.00,43.00
2026-04-18T18:44:00Z,59.00,43.00
2026-04-18T18:45:00Z,59.00,43.00
2026-04-18T18:46:00Z,59.00,43.00
2026-04-18T18:47:00Z,60.00,43.00
2026-04-18T18:48:00Z,60.00,43.00
2026-04-18T18:49:00Z,60.00,43.00
2026-04-18T18:50:00Z,60.00,43.00
2026-04-18T18:52:00Z,60.00,43.00
2026-04-18T18:53:00Z,60.00,43.00
2026-04-18T18:54:00Z,60.00,43.00
2026-04-18T18:56:00Z,60.00,42.00
2026-04-18T18:57:00Z,60.00,43.00
2026-04-18T18:58:00Z,60.00,43.00
2026-04-18T18:59:00Z,60.00,43.00
2026-04-18T19:00:00Z,60.00,43.00
2026-04-18T19:01:00Z,60.00,43.00
2026-04-18T19:02:00Z,60.00,43.00
2026-04-18T19:03:00Z,60.00,43.00
2026-04-18T19:04:00Z,60.00,43.00
2026-04-18T19:05:00Z,60.00,43.00
2026-04-18T19:06:00Z,60.00,43.00
2026-04-18T19:07:00Z,60.00,43.00
2026-04-18T19:08:00Z,60.00,43.00
2026-04-18T19:09:00Z,60.00,43.00
2026-04-18T19:10:00Z,60.00,43.00
2026-04-18T19:12:00Z,60.00,41.03
2026-04-18T19:13:00Z,60.00,41.03
2026-04-18T19:14:00Z,60.00,41.03
2026-04-18T19:15:00Z,60.00,42.00
2026-04-18T19:16:00Z,59.00,42.00
2026-04-18T19:19:00Z,60.00,42.71
2026-04-18T19:20:00Z,60.00,40.17
2026-04-18T19:21:00Z,60.00,40.17
2026-04-18T19:22:00Z,60.00,42.00
2026-04-18T19:23:00Z,57.46,42.00
2026-04-18T19:24:00Z,57.46,42.00
2026-04-18T19:25:00Z,57.46,42.00
2026-04-18T19:26:00Z,57.46,42.00
2026-04-18T19:28:00Z,60.00,42.00
2026-04-18T19:30:00Z,60.00,42.00
2026-04-18T19:31:00Z,60.00,42.00
2026-04-18T19:32:00Z,60.00,42.00
2026-04-18T19:34:00Z,60.00,40.89
2026-04-18T19:35:00Z,60.00,40.89
2026-04-18T19:36:00Z,60.00,42.00
2026-04-18T19:38:00Z,59.00,42.00
2026-04-18T19:39:00Z,59.68,42.00
2026-04-18T19:41:00Z,59.68,40.14
2026-04-18T19:42:00Z,60.00,40.14
2026-04-18T19:44:00Z,60.00,40.00
2026-04-18T19:45:00Z,60.00,40.00
2026-04-18T19:46:00Z,60.00,42.00
2026-04-18T19:47:00Z,57.11,42.00
2026-04-18T19:48:00Z,60.00,42.00
2026-04-18T19:49:00Z,60.00,42.00
2026-04-18T19:50:00Z,60.00,42.00
2026-04-18T19:51:00Z,60.00,42.00
2026-04-18T19:53:00Z,60.00,42.00
2026-04-18T19:54:00Z,60.00,42.00
2026-04-18T19:55:00Z,60.00,42.00
2026-04-18T19:56:00Z,60.00,42.00
2026-04-18T19:58:00Z,60.00,42.00
2026-04-18T19:59:00Z,60.00,40.00
2026-04-18T20:00:00Z,60.00,40.03
2026-04-18T20:01:00Z,60.00,41.76
2026-04-18T20:02:00Z,60.00,41.00
2026-04-18T20:04:00Z,60.00,41.00
2026-04-18T20:05:00Z,60.00,41.00
2026-04-18T20:06:00Z,60.00,41.00
2026-04-18T20:07:00Z,60.00,41.00
2026-04-18T20:08:00Z,60.00,41.94
2026-04-18T20:09:00Z,60.50,41.00
2026-04-18T20:11:00Z,60.29,40.00
2026-04-18T20:13:00Z,60.29,41.00
2026-04-18T20:14:00Z,60.29,41.00
2026-04-18T20:15:00Z,60.29,42.00
2026-04-18T20:18:00Z,60.29,42.00
2026-04-18T20:19:00Z,58.00,42.00
2026-04-18T20:20:00Z,58.00,42.00
2026-04-18T20:21:00Z,60.00,41.00
2026-04-18T20:22:00Z,60.47,41.64
2026-04-18T20:23:00Z,60.96,41.95
2026-04-18T20:24:00Z,60.02,42.48
2026-04-18T20:25:00Z,60.21,42.03
2026-04-18T20:26:00Z,60.00,42.77
2026-04-18T20:27:00Z,60.00,42.66
2026-04-18T20:28:00Z,60.00,42.11
2026-04-18T20:29:00Z,60.00,42.04
2026-04-18T20:30:00Z,60.00,42.98
2026-04-18T20:31:00Z,59.98,42.95
2026-04-18T20:32:00Z,59.41,42.00
2026-04-18T20:33:00Z,59.15,42.89
2026-04-18T20:34:00Z,59.00,43.00
2026-04-18T20:35:00Z,59.00,43.21
2026-04-18T20:36:00Z,59.33,46.86
2026-04-18T20:37:00Z,58.94,43.00
2026-04-18T20:38:00Z,59.00,42.66
2026-04-18T20:39:00Z,58.70,41.97
2026-04-18T20:40:00Z,59.00,42.55
2026-04-18T20:41:00Z,58.75,41.85
2026-04-18T20:42:00Z,62.09,34.86
2026-04-18T20:43:00Z,62.48,40.06
2026-04-18T20:44:00Z,59.94,41.90
2026-04-18T20:45:00Z,57.93,45.23
2026-04-18T20:46:00Z,58.03,42.98
2026-04-18T20:47:00Z,58.88,42.21
2026-04-18T20:48:00Z,58.94,42.32
2026-04-18T20:49:00Z,60.71,42.31
2026-04-18T20:50:00Z,59.09,42.75
2026-04-18T20:51:00Z,60.25,40.65
2026-04-18T20:52:00Z,63.56,38.15
2026-04-18T20:53:00Z,62.56,39.41
2026-04-18T20:54:00Z,58.06,43.97
2026-04-18T20:55:00Z,58.00,45.00
2026-04-18T20:56:00Z,57.80,44.05
2026-04-18T20:57:00Z,59.93,40.45
2026-04-18T20:58:00Z,60.34,39.48
2026-04-18T20:59:00Z,60.28,40.22
2026-04-18T21:00:00Z,61.41,40.80
2026-04-18T21:01:00Z,62.75,39.62
2026-04-18T21:02:00Z,66.93,35.92
2026-04-18T21:03:00Z,70.92,30.48
2026-04-18T21:04:00Z,74.70,26.11
2026-04-18T21:05:00Z,76.02,26.28
2026-04-18T21:06:00Z,77.12,24.93
2026-04-18T21:07:00Z,75.12,26.39
2026-04-18T21:08:00Z,73.56,27.79
2026-04-18T21:09:00Z,74.85,24.97
2026-04-18T21:10:00Z,74.82,25.98
2026-04-18T21:11:00Z,76.73,23.85
2026-04-18T21:12:00Z,75.50,24.28
2026-04-18T21:13:00Z,73.13,27.63
2026-04-18T21:14:00Z,73.08,28.17
2026-04-18T21:15:00Z,71.21,29.37
2026-04-18T21:16:00Z,72.47,29.80
2026-04-18T21:17:00Z,75.93,25.78
2026-04-18T21:18:00Z,77.48,22.99
2026-04-18T21:19:00Z,78.79,22.55
2026-04-18T21:20:00Z,78.18,22.32
2026-04-18T21:21:00Z,79.16,21.27
2026-04-18T21:22:00Z,76.31,24.46
2026-04-18T21:23:00Z,76.08,23.63
2026-04-18T21:24:00Z,76.46,24.22
2026-04-18T21:25:00Z,79.58,22.62
2026-04-18T21:26:00Z,79.97,21.07
2026-04-18T21:27:00Z,80.04,20.34
2026-04-18T21:28:00Z,79.65,20.93
2026-04-18T21:29:00Z,79.88,20.97
2026-04-18T21:30:00Z,77.60,23.38
2026-04-18T21:31:00Z,76.04,25.36
2026-04-18T21:32:00Z,75.27,25.05
2026-04-18T21:33:00Z,76.06,24.89
2026-04-18T21:34:00Z,74.92,24.58
2026-04-18T21:35:00Z,78.53,22.31
2026-04-18T21:36:00Z,79.65,22.69
2026-04-18T21:37:00Z,79.18,21.97
2026-04-18T21:38:00Z,76.41,24.24
2026-04-18T21:39:00Z,75.89,25.90
2026-04-18T21:40:00Z,75.00,25.98
2026-04-18T21:41:00Z,75.67,25.98
2026-04-18T21:42:00Z,75.36,25.80
2026-04-18T21:43:00Z,74.66,24.60
2026-04-18T21:44:00Z,77.14,23.11
2026-04-18T21:45:00Z,76.76,24.26
2026-04-18T21:46:00Z,78.27,22.00
2026-04-18T21:47:00Z,79.08,22.47
2026-04-18T21:48:00Z,76.75,24.04
2026-04-18T21:49:00Z,81.93,19.79
2026-04-18T21:50:00Z,88.66,10.56
2026-04-18T21:51:00Z,90.81,9.31
2026-04-18T21:52:00Z,91.38,8.46
2026-04-18T21:53:00Z,93.99,6.71
2026-04-18T21:54:00Z,94.13,6.62
2026-04-18T21:55:00Z,94.15,6.86
2026-04-18T21:56:00Z,94.59,5.86
2026-04-18T21:57:00Z,94.08,6.49
2026-04-18T21:58:00Z,95.08,5.56
2026-04-18T21:59:00Z,95.15,5.99
2026-04-18T22:00:00Z,94.91,6.16
2026-04-18T22:01:00Z,94.06,6.33
2026-04-18T22:02:00Z,96.23,4.09
2026-04-18T22:03:00Z,97.80,2.94
2026-04-18T22:04:00Z,98.96,1.37
2026-04-18T22:05:00Z,98.97,1.00
2026-04-18T22:06:00Z,99.00,1.00
2026-04-18T22:07:00Z,99.00,1.00
2026-04-18T22:08:00Z,99.00,1.00
2026-04-18T22:09:00Z,99.00,1.00
2026-04-18T22:10:00Z,99.00,1.00
2026-04-18T22:11:00Z,99.00,1.00
2026-04-18T22:12:00Z,99.00,1.00
2026-04-18T22:13:00Z,99.00,1.00
