# event_ticker=KXATPMATCH-26MAY10TIEBUB
# final_score=4-6 6-3 7-5
# score_resolution=6-4 3-6 5-7
# match_winner=Learner Tien
# fav_player=Alexander Bublik
# dog_player=Learner Tien
# kalshi_date=2026-05-10
timestamp,Learner Tien,Alexander Bublik
2026-05-10T13:21:00Z,35.00,66.00
2026-05-10T13:22:00Z,35.00,66.00
2026-05-10T13:23:00Z,35.00,66.00
2026-05-10T13:24:00Z,35.00,66.00
2026-05-10T13:25:00Z,35.00,65.35
2026-05-10T13:26:00Z,35.00,66.00
2026-05-10T13:27:00Z,35.00,66.00
2026-05-10T13:28:00Z,35.00,66.00
2026-05-10T13:29:00Z,35.00,66.00
2026-05-10T13:30:00Z,35.00,66.00
2026-05-10T13:31:00Z,35.00,66.00
2026-05-10T13:32:00Z,35.00,66.00
2026-05-10T13:33:00Z,35.00,66.00
2026-05-10T13:34:00Z,35.00,66.00
2026-05-10T13:35:00Z,35.00,66.00
2026-05-10T13:36:00Z,35.00,67.00
2026-05-10T13:37:00Z,34.00,67.00
2026-05-10T13:39:00Z,34.00,67.00
2026-05-10T13:40:00Z,34.00,67.00
2026-05-10T13:44:00Z,34.00,67.00
2026-05-10T13:45:00Z,34.00,67.00
2026-05-10T13:46:00Z,34.00,67.00
2026-05-10T13:47:00Z,34.00,67.00
2026-05-10T13:49:00Z,33.66,67.00
2026-05-10T13:51:00Z,33.66,67.00
2026-05-10T13:52:00Z,34.00,67.00
2026-05-10T13:53:00Z,34.00,67.00
2026-05-10T13:55:00Z,34.00,67.00
2026-05-10T13:56:00Z,34.00,67.00
2026-05-10T13:57:00Z,34.00,67.00
2026-05-10T13:58:00Z,34.00,67.00
2026-05-10T13:59:00Z,34.00,67.00
2026-05-10T14:00:00Z,34.00,67.00
2026-05-10T14:02:00Z,34.00,67.00
2026-05-10T14:03:00Z,34.00,67.00
2026-05-10T14:04:00Z,34.00,67.00
2026-05-10T14:05:00Z,34.00,67.00
2026-05-10T14:06:00Z,34.00,67.00
2026-05-10T14:07:00Z,34.00,67.00
2026-05-10T14:08:00Z,34.00,67.00
2026-05-10T14:10:00Z,34.00,67.00
2026-05-10T14:11:00Z,34.00,67.00
2026-05-10T14:12:00Z,34.00,67.00
2026-05-10T14:13:00Z,34.00,67.00
2026-05-10T14:14:00Z,34.00,67.00
2026-05-10T14:15:00Z,34.00,67.00
2026-05-10T14:16:00Z,34.00,67.00
2026-05-10T14:18:00Z,34.00,67.00
2026-05-10T14:19:00Z,34.00,67.00
2026-05-10T14:21:00Z,34.00,67.00
2026-05-10T14:22:00Z,34.00,67.00
2026-05-10T14:24:00Z,34.00,67.00
2026-05-10T14:25:00Z,33.92,67.00
2026-05-10T14:26:00Z,33.92,67.00
2026-05-10T14:27:00Z,33.92,67.00
2026-05-10T14:28:00Z,34.00,67.00
2026-05-10T14:29:00Z,34.00,67.00
2026-05-10T14:30:00Z,34.00,66.00
2026-05-10T14:31:00Z,34.00,66.89
2026-05-10T14:32:00Z,34.00,66.89
2026-05-10T14:34:00Z,34.00,67.00
2026-05-10T14:35:00Z,34.00,67.00
2026-05-10T14:36:00Z,34.00,67.00
2026-05-10T14:37:00Z,34.00,67.00
2026-05-10T14:38:00Z,34.81,67.00
2026-05-10T14:39:00Z,35.00,67.00
2026-05-10T14:40:00Z,35.00,67.00
2026-05-10T14:41:00Z,35.00,67.00
2026-05-10T14:42:00Z,34.06,67.00
2026-05-10T14:43:00Z,34.06,67.00
2026-05-10T14:44:00Z,34.00,67.00
2026-05-10T14:45:00Z,34.00,67.00
2026-05-10T14:46:00Z,34.00,67.00
2026-05-10T14:47:00Z,34.00,67.00
2026-05-10T14:48:00Z,34.00,67.00
2026-05-10T14:49:00Z,34.00,67.00
2026-05-10T14:50:00Z,34.00,67.00
2026-05-10T14:51:00Z,34.00,67.00
2026-05-10T14:52:00Z,34.00,67.00
2026-05-10T14:53:00Z,34.00,68.00
2026-05-10T14:54:00Z,34.00,68.00
2026-05-10T14:55:00Z,34.00,68.00
2026-05-10T14:56:00Z,34.00,68.00
2026-05-10T14:57:00Z,34.00,68.00
2026-05-10T14:58:00Z,34.00,68.00
2026-05-10T15:00:00Z,34.00,68.00
2026-05-10T15:01:00Z,34.00,68.00
2026-05-10T15:02:00Z,34.00,68.00
2026-05-10T15:03:00Z,34.00,67.75
2026-05-10T15:04:00Z,32.04,67.75
2026-05-10T15:05:00Z,33.00,67.00
2026-05-10T15:06:00Z,34.00,67.00
2026-05-10T15:07:00Z,34.00,67.00
2026-05-10T15:08:00Z,34.00,67.00
2026-05-10T15:10:00Z,34.00,66.98
2026-05-10T15:11:00Z,34.00,67.00
2026-05-10T15:12:00Z,34.00,67.00
2026-05-10T15:13:00Z,34.00,67.00
2026-05-10T15:14:00Z,34.00,67.00
2026-05-10T15:15:00Z,34.00,67.00
2026-05-10T15:16:00Z,34.00,67.92
2026-05-10T15:17:00Z,34.00,67.92
2026-05-10T15:18:00Z,34.00,67.97
2026-05-10T15:19:00Z,34.00,67.97
2026-05-10T15:20:00Z,34.00,67.97
2026-05-10T15:21:00Z,34.00,68.00
2026-05-10T15:22:00Z,34.00,68.00
2026-05-10T15:23:00Z,34.00,68.00
2026-05-10T15:24:00Z,34.00,68.00
2026-05-10T15:25:00Z,34.00,68.00
2026-05-10T15:26:00Z,33.00,68.00
2026-05-10T15:27:00Z,34.00,68.00
2026-05-10T15:28:00Z,34.00,68.00
2026-05-10T15:29:00Z,33.36,68.00
2026-05-10T15:30:00Z,33.78,68.00
2026-05-10T15:31:00Z,34.00,68.00
2026-05-10T15:32:00Z,34.00,68.00
2026-05-10T15:33:00Z,34.00,68.00
2026-05-10T15:34:00Z,34.19,68.00
2026-05-10T15:35:00Z,34.00,68.00
2026-05-10T15:36:00Z,33.63,68.00
2026-05-10T15:37:00Z,33.43,68.00
2026-05-10T15:38:00Z,34.00,68.00
2026-05-10T15:39:00Z,34.00,68.00
2026-05-10T15:40:00Z,34.00,68.00
2026-05-10T15:41:00Z,33.82,68.00
2026-05-10T15:42:00Z,34.00,68.00
2026-05-10T15:43:00Z,34.00,68.00
2026-05-10T15:44:00Z,34.00,67.98
2026-05-10T15:45:00Z,33.99,68.00
2026-05-10T15:46:00Z,34.00,67.22
2026-05-10T15:47:00Z,34.00,67.67
2026-05-10T15:48:00Z,34.00,68.00
2026-05-10T15:49:00Z,34.00,68.00
2026-05-10T15:50:00Z,34.00,68.00
2026-05-10T15:51:00Z,34.00,68.00
2026-05-10T15:52:00Z,34.00,66.97
2026-05-10T15:53:00Z,34.60,66.97
2026-05-10T15:54:00Z,35.00,67.00
2026-05-10T15:55:00Z,35.00,66.79
2026-05-10T15:56:00Z,35.00,66.95
2026-05-10T15:57:00Z,35.65,67.00
2026-05-10T15:58:00Z,35.97,66.72
2026-05-10T15:59:00Z,36.00,66.14
2026-05-10T16:00:00Z,36.01,66.49
2026-05-10T16:01:00Z,35.43,65.11
2026-05-10T16:02:00Z,33.80,68.02
2026-05-10T16:03:00Z,29.46,70.30
2026-05-10T16:04:00Z,24.97,75.95
2026-05-10T16:05:00Z,25.48,75.04
2026-05-10T16:06:00Z,30.77,71.43
2026-05-10T16:07:00Z,28.93,70.75
2026-05-10T16:08:00Z,24.23,77.16
2026-05-10T16:09:00Z,22.90,78.71
2026-05-10T16:10:00Z,21.62,80.10
2026-05-10T16:11:00Z,19.78,80.80
2026-05-10T16:12:00Z,23.45,77.31
2026-05-10T16:13:00Z,24.33,76.40
2026-05-10T16:14:00Z,24.20,75.01
2026-05-10T16:15:00Z,24.85,75.36
2026-05-10T16:16:00Z,24.39,76.70
2026-05-10T16:17:00Z,24.58,76.98
2026-05-10T16:18:00Z,22.19,79.32
2026-05-10T16:19:00Z,21.22,80.14
2026-05-10T16:20:00Z,21.83,79.12
2026-05-10T16:21:00Z,22.10,78.99
2026-05-10T16:22:00Z,22.99,77.96
2026-05-10T16:23:00Z,23.61,77.99
2026-05-10T16:24:00Z,24.07,79.76
2026-05-10T16:25:00Z,23.41,77.05
2026-05-10T16:26:00Z,21.61,79.22
2026-05-10T16:27:00Z,22.12,79.77
2026-05-10T16:28:00Z,22.00,78.15
2026-05-10T16:29:00Z,22.00,79.00
2026-05-10T16:30:00Z,24.83,75.94
2026-05-10T16:31:00Z,20.21,80.40
2026-05-10T16:32:00Z,19.06,81.99
2026-05-10T16:33:00Z,18.54,81.96
2026-05-10T16:34:00Z,20.66,80.86
2026-05-10T16:35:00Z,20.55,80.00
2026-05-10T16:36:00Z,20.95,80.03
2026-05-10T16:37:00Z,18.35,83.98
2026-05-10T16:38:00Z,16.18,84.02
2026-05-10T16:39:00Z,15.83,84.98
2026-05-10T16:40:00Z,16.11,84.37
2026-05-10T16:41:00Z,18.60,82.77
2026-05-10T16:42:00Z,18.41,83.08
2026-05-10T16:43:00Z,17.83,83.03
2026-05-10T16:44:00Z,18.26,82.79
2026-05-10T16:45:00Z,17.77,83.87
2026-05-10T16:46:00Z,16.70,84.25
2026-05-10T16:47:00Z,18.64,82.49
2026-05-10T16:48:00Z,19.83,82.00
2026-05-10T16:49:00Z,19.99,81.91
2026-05-10T16:50:00Z,21.01,79.29
2026-05-10T16:51:00Z,20.87,80.36
2026-05-10T16:52:00Z,21.11,79.50
2026-05-10T16:53:00Z,19.73,81.76
2026-05-10T16:54:00Z,24.24,75.58
2026-05-10T16:55:00Z,19.49,79.76
2026-05-10T16:56:00Z,19.84,80.63
2026-05-10T16:57:00Z,18.32,80.85
2026-05-10T16:58:00Z,20.26,80.06
2026-05-10T16:59:00Z,21.00,79.74
2026-05-10T17:00:00Z,21.95,79.99
2026-05-10T17:01:00Z,18.74,82.02
2026-05-10T17:02:00Z,18.17,82.00
2026-05-10T17:03:00Z,21.57,81.67
2026-05-10T17:04:00Z,31.18,70.23
2026-05-10T17:05:00Z,37.60,62.47
2026-05-10T17:06:00Z,31.27,69.13
2026-05-10T17:07:00Z,31.79,71.09
2026-05-10T17:08:00Z,35.56,67.92
2026-05-10T17:09:00Z,40.63,59.79
2026-05-10T17:10:00Z,41.97,58.28
2026-05-10T17:11:00Z,41.58,59.80
2026-05-10T17:12:00Z,40.89,60.00
2026-05-10T17:13:00Z,41.41,59.40
2026-05-10T17:14:00Z,41.41,59.98
2026-05-10T17:15:00Z,45.09,55.10
2026-05-10T17:16:00Z,44.60,56.00
2026-05-10T17:17:00Z,43.90,54.07
2026-05-10T17:18:00Z,48.84,53.96
2026-05-10T17:19:00Z,40.79,59.89
2026-05-10T17:20:00Z,39.77,61.62
2026-05-10T17:21:00Z,29.47,71.26
2026-05-10T17:22:00Z,33.39,68.03
2026-05-10T17:23:00Z,42.30,56.70
2026-05-10T17:24:00Z,43.14,58.91
2026-05-10T17:25:00Z,39.53,60.67
2026-05-10T17:26:00Z,39.32,61.82
2026-05-10T17:27:00Z,38.69,62.10
2026-05-10T17:28:00Z,42.13,58.46
2026-05-10T17:29:00Z,45.39,55.82
2026-05-10T17:30:00Z,46.13,55.67
2026-05-10T17:31:00Z,45.76,55.98
2026-05-10T17:32:00Z,41.97,60.12
2026-05-10T17:33:00Z,44.78,57.17
2026-05-10T17:34:00Z,46.90,54.92
2026-05-10T17:35:00Z,41.99,58.56
2026-05-10T17:36:00Z,39.96,60.88
2026-05-10T17:37:00Z,39.23,60.91
2026-05-10T17:38:00Z,41.53,61.13
2026-05-10T17:39:00Z,44.77,55.67
2026-05-10T17:40:00Z,46.69,54.64
2026-05-10T17:41:00Z,55.52,46.83
2026-05-10T17:42:00Z,71.27,28.79
2026-05-10T17:43:00Z,63.38,39.14
2026-05-10T17:44:00Z,67.66,37.42
2026-05-10T17:45:00Z,84.06,15.98
2026-05-10T17:46:00Z,84.32,17.22
2026-05-10T17:47:00Z,88.75,10.78
2026-05-10T17:48:00Z,89.84,10.71
2026-05-10T17:49:00Z,89.74,10.68
2026-05-10T17:50:00Z,91.49,8.66
2026-05-10T17:51:00Z,90.04,9.70
2026-05-10T17:52:00Z,90.71,10.42
2026-05-10T17:53:00Z,90.06,8.53
2026-05-10T17:54:00Z,91.35,9.22
2026-05-10T17:55:00Z,75.83,19.02
2026-05-10T17:56:00Z,55.72,41.94
2026-05-10T17:57:00Z,42.73,57.62
2026-05-10T17:58:00Z,41.56,59.26
2026-05-10T17:59:00Z,48.42,52.37
2026-05-10T18:00:00Z,48.33,52.45
2026-05-10T18:01:00Z,59.87,41.81
2026-05-10T18:02:00Z,46.61,54.47
2026-05-10T18:03:00Z,76.55,19.76
2026-05-10T18:04:00Z,89.54,10.74
2026-05-10T18:05:00Z,90.02,9.03
2026-05-10T18:06:00Z,93.63,8.47
2026-05-10T18:07:00Z,92.16,10.17
2026-05-10T18:08:00Z,98.00,1.79
2026-05-10T18:09:00Z,99.00,1.00
2026-05-10T18:10:00Z,99.00,1.00
2026-05-10T18:11:00Z,99.00,1.00
2026-05-10T18:12:00Z,99.00,1.00
2026-05-10T18:13:00Z,99.00,1.00
