# event_ticker=KXATPMATCH-26JAN07CILBOR
# final_score=7-5 6-3
# score_resolution=5-7 3-6
# match_winner=Nuno Borges
# fav_player=Marin Cilic
# dog_player=Nuno Borges
# kalshi_date=2026-01-07
timestamp,Marin Cilic,Nuno Borges
2026-01-07T08:17:00Z,6.07,93.60
2026-01-07T08:18:00Z,5.01,94.22
2026-01-07T08:19:00Z,6.00,96.56
2026-01-07T08:20:00Z,5.90,96.47
2026-01-07T08:21:00Z,5.58,96.16
2026-01-07T08:22:00Z,5.59,94.75
2026-01-07T08:23:00Z,6.69,91.09
2026-01-07T08:24:00Z,5.58,93.54
2026-01-07T08:25:00Z,2.62,94.98
2026-01-07T08:26:00Z,4.52,95.25
2026-01-07T08:27:00Z,6.54,95.10
2026-01-07T08:28:00Z,4.75,97.04
2026-01-07T08:29:00Z,5.83,94.20
2026-01-07T08:30:00Z,7.75,96.70
2026-01-07T08:31:00Z,3.19,97.41
2026-01-07T08:32:00Z,2.00,96.91
2026-01-07T08:33:00Z,2.14,99.00
2026-01-07T08:34:00Z,1.58,97.00
2026-01-07T08:35:00Z,2.14,95.50
2026-01-07T08:36:00Z,2.64,97.99
2026-01-07T08:37:00Z,2.23,96.45
2026-01-07T08:38:00Z,2.95,98.41
2026-01-07T08:39:00Z,4.48,94.93
2026-01-07T08:40:00Z,1.10,98.75
2026-01-07T08:41:00Z,1.10,99.00
