# event_ticker=KXATPMATCH-26FEB16SHIGIR
# final_score=6-3 7-5
# match_winner=Marcos Giron
# fav_player=Marcos Giron
# dog_player=Sho Shimabukuro
# kalshi_date=2026-02-16
timestamp,Marcos Giron,Sho Shimabukuro
2026-02-16T22:28:00Z,70.00,32.00
2026-02-16T22:31:00Z,70.00,32.00
2026-02-16T22:33:00Z,70.00,32.00
2026-02-16T22:34:00Z,70.00,31.03
2026-02-16T22:35:00Z,70.00,31.07
2026-02-16T22:36:00Z,70.00,31.07
2026-02-16T22:37:00Z,70.00,31.07
2026-02-16T22:40:00Z,70.00,31.07
2026-02-16T22:41:00Z,70.00,31.07
2026-02-16T22:42:00Z,70.00,32.00
2026-02-16T22:45:00Z,70.00,32.00
2026-02-16T22:46:00Z,70.00,32.00
2026-02-16T22:48:00Z,70.00,31.00
2026-02-16T22:50:00Z,69.88,31.00
2026-02-16T22:51:00Z,69.00,31.00
2026-02-16T22:52:00Z,70.00,31.00
2026-02-16T22:54:00Z,70.00,31.00
2026-02-16T22:55:00Z,70.00,31.00
2026-02-16T22:56:00Z,70.00,31.71
2026-02-16T22:57:00Z,70.00,31.00
2026-02-16T22:58:00Z,70.00,31.00
2026-02-16T22:59:00Z,70.00,31.00
2026-02-16T23:00:00Z,70.00,31.00
2026-02-16T23:01:00Z,70.00,31.00
2026-02-16T23:02:00Z,71.18,31.00
2026-02-16T23:03:00Z,71.00,31.00
2026-02-16T23:04:00Z,71.00,30.97
2026-02-16T23:05:00Z,71.00,30.83
2026-02-16T23:06:00Z,70.99,30.83
2026-02-16T23:07:00Z,71.63,30.38
2026-02-16T23:08:00Z,70.96,30.38
2026-02-16T23:09:00Z,70.72,30.98
2026-02-16T23:10:00Z,70.94,30.55
2026-02-16T23:11:00Z,68.07,31.85
2026-02-16T23:12:00Z,64.65,38.33
2026-02-16T23:13:00Z,68.17,31.67
2026-02-16T23:14:00Z,71.24,29.83
2026-02-16T23:15:00Z,71.94,29.96
2026-02-16T23:16:00Z,71.19,29.65
2026-02-16T23:17:00Z,72.79,26.68
2026-02-16T23:18:00Z,75.08,24.32
2026-02-16T23:19:00Z,70.99,27.18
2026-02-16T23:20:00Z,70.22,30.92
2026-02-16T23:21:00Z,66.06,34.85
2026-02-16T23:22:00Z,68.00,31.63
2026-02-16T23:23:00Z,64.12,37.72
2026-02-16T23:24:00Z,63.75,35.69
2026-02-16T23:25:00Z,64.50,39.08
2026-02-16T23:26:00Z,65.43,35.27
2026-02-16T23:27:00Z,68.03,31.60
2026-02-16T23:28:00Z,67.78,33.00
2026-02-16T23:29:00Z,66.08,34.80
2026-02-16T23:30:00Z,68.95,34.56
2026-02-16T23:31:00Z,64.72,35.24
2026-02-16T23:32:00Z,66.68,35.79
2026-02-16T23:33:00Z,67.52,32.72
2026-02-16T23:34:00Z,68.97,32.21
2026-02-16T23:35:00Z,67.94,33.00
2026-02-16T23:36:00Z,71.09,26.58
2026-02-16T23:37:00Z,81.10,20.27
2026-02-16T23:38:00Z,80.00,21.32
2026-02-16T23:39:00Z,81.39,19.51
2026-02-16T23:40:00Z,84.03,16.81
2026-02-16T23:41:00Z,84.96,15.60
2026-02-16T23:42:00Z,85.05,14.70
2026-02-16T23:43:00Z,84.45,16.66
2026-02-16T23:44:00Z,83.96,17.21
2026-02-16T23:45:00Z,84.22,16.80
2026-02-16T23:46:00Z,85.20,14.69
2026-02-16T23:47:00Z,86.90,13.11
2026-02-16T23:48:00Z,86.96,14.13
2026-02-16T23:49:00Z,85.90,14.99
2026-02-16T23:50:00Z,86.90,15.00
2026-02-16T23:51:00Z,86.01,15.83
2026-02-16T23:52:00Z,82.87,17.66
2026-02-16T23:53:00Z,83.91,18.06
2026-02-16T23:54:00Z,84.39,16.48
2026-02-16T23:55:00Z,86.70,15.40
2026-02-16T23:56:00Z,83.54,19.55
2026-02-16T23:57:00Z,81.56,19.82
2026-02-16T23:58:00Z,82.06,16.70
2026-02-16T23:59:00Z,85.26,16.12
2026-02-17T00:00:00Z,87.74,15.14
2026-02-17T00:01:00Z,87.76,12.58
2026-02-17T00:02:00Z,86.59,14.51
2026-02-17T00:03:00Z,87.05,14.92
2026-02-17T00:04:00Z,84.22,16.57
2026-02-17T00:05:00Z,83.41,17.90
2026-02-17T00:06:00Z,83.87,16.33
2026-02-17T00:07:00Z,86.29,14.17
2026-02-17T00:08:00Z,88.46,11.69
2026-02-17T00:09:00Z,91.24,8.57
2026-02-17T00:10:00Z,93.71,7.80
2026-02-17T00:11:00Z,88.89,12.24
2026-02-17T00:12:00Z,84.75,15.88
2026-02-17T00:13:00Z,85.47,16.97
2026-02-17T00:14:00Z,85.08,16.95
2026-02-17T00:15:00Z,82.43,19.83
2026-02-17T00:16:00Z,82.80,18.26
2026-02-17T00:17:00Z,85.91,15.33
2026-02-17T00:18:00Z,81.96,18.41
2026-02-17T00:19:00Z,83.48,19.68
2026-02-17T00:20:00Z,83.40,18.48
2026-02-17T00:21:00Z,84.35,16.73
2026-02-17T00:22:00Z,79.13,23.18
2026-02-17T00:23:00Z,72.85,27.43
2026-02-17T00:24:00Z,78.89,24.10
2026-02-17T00:25:00Z,84.04,17.71
2026-02-17T00:26:00Z,85.48,16.76
2026-02-17T00:27:00Z,86.27,14.28
2026-02-17T00:28:00Z,88.99,11.69
2026-02-17T00:29:00Z,96.71,3.47
2026-02-17T00:30:00Z,96.45,2.87
2026-02-17T00:31:00Z,96.43,3.20
2026-02-17T00:32:00Z,95.54,5.96
2026-02-17T00:33:00Z,93.29,6.45
2026-02-17T00:34:00Z,91.12,8.48
2026-02-17T00:35:00Z,98.46,3.00
2026-02-17T00:36:00Z,99.00,1.00
2026-02-17T00:37:00Z,99.00,1.00
2026-02-17T00:38:00Z,99.00,1.00
2026-02-17T00:39:00Z,99.00,1.00
2026-02-17T00:40:00Z,99.00,1.00
2026-02-17T00:41:00Z,99.00,1.00
2026-02-17T00:42:00Z,99.00,1.00
