# event_ticker=KXATPMATCH-26JAN14DARGIR
# final_score=1-6 7-5 6-4
# score_resolution=6-1 5-7 4-6
# match_winner=Marcos Giron
# fav_player=Luciano Darderi
# dog_player=Marcos Giron
# kalshi_date=2026-01-14
timestamp,Luciano Darderi,Marcos Giron
2026-01-14T21:27:00Z,33.00,69.00
2026-01-14T21:28:00Z,33.00,69.00
2026-01-14T21:31:00Z,33.00,68.69
2026-01-14T21:32:00Z,33.00,69.00
2026-01-14T21:33:00Z,33.00,69.00
2026-01-14T21:34:00Z,33.00,69.00
2026-01-14T21:35:00Z,33.00,69.00
2026-01-14T21:36:00Z,32.91,69.00
2026-01-14T21:37:00Z,31.84,69.58
2026-01-14T21:38:00Z,31.84,69.00
2026-01-14T21:39:00Z,32.00,69.00
2026-01-14T21:40:00Z,32.00,70.00
2026-01-14T21:41:00Z,32.00,70.00
2026-01-14T21:42:00Z,32.00,70.00
2026-01-14T21:43:00Z,32.00,70.00
2026-01-14T21:45:00Z,32.00,69.00
2026-01-14T21:46:00Z,32.00,69.63
2026-01-14T21:47:00Z,32.00,70.00
2026-01-14T21:48:00Z,32.00,70.00
2026-01-14T21:49:00Z,32.00,70.00
2026-01-14T21:50:00Z,31.99,69.98
2026-01-14T21:51:00Z,32.00,70.00
2026-01-14T21:52:00Z,32.00,70.00
2026-01-14T21:53:00Z,32.00,70.00
2026-01-14T21:54:00Z,32.00,70.00
2026-01-14T21:55:00Z,32.00,70.00
2026-01-14T21:56:00Z,32.00,70.00
2026-01-14T21:58:00Z,32.00,70.00
2026-01-14T21:59:00Z,31.00,70.00
2026-01-14T22:00:00Z,32.00,70.00
2026-01-14T22:01:00Z,32.00,70.00
2026-01-14T22:02:00Z,32.00,70.00
2026-01-14T22:03:00Z,32.00,70.00
2026-01-14T22:04:00Z,32.00,70.00
2026-01-14T22:05:00Z,31.00,70.00
2026-01-14T22:06:00Z,32.00,70.00
2026-01-14T22:07:00Z,32.00,69.18
2026-01-14T22:08:00Z,32.00,69.00
2026-01-14T22:09:00Z,32.00,70.00
2026-01-14T22:10:00Z,32.00,71.00
2026-01-14T22:11:00Z,32.00,71.00
2026-01-14T22:12:00Z,32.00,71.00
2026-01-14T22:13:00Z,32.00,71.00
2026-01-14T22:14:00Z,32.00,71.00
2026-01-14T22:15:00Z,32.00,71.00
2026-01-14T22:16:00Z,32.00,71.00
2026-01-14T22:17:00Z,31.13,71.00
2026-01-14T22:18:00Z,32.00,70.79
2026-01-14T22:19:00Z,31.50,71.00
2026-01-14T22:20:00Z,32.00,71.00
2026-01-14T22:21:00Z,32.00,71.00
2026-01-14T22:22:00Z,32.00,70.07
2026-01-14T22:23:00Z,32.00,71.00
2026-01-14T22:24:00Z,31.00,68.36
2026-01-14T22:25:00Z,32.00,70.91
2026-01-14T22:26:00Z,32.00,71.00
2026-01-14T22:27:00Z,32.00,71.00
2026-01-14T22:28:00Z,32.00,71.00
2026-01-14T22:29:00Z,32.00,69.71
2026-01-14T22:30:00Z,32.00,71.00
2026-01-14T22:31:00Z,32.00,69.02
2026-01-14T22:32:00Z,32.00,69.76
2026-01-14T22:33:00Z,32.00,70.33
2026-01-14T22:34:00Z,32.00,70.00
2026-01-14T22:35:00Z,32.00,70.45
2026-01-14T22:36:00Z,32.00,70.82
2026-01-14T22:37:00Z,32.00,70.00
2026-01-14T22:38:00Z,32.00,69.19
2026-01-14T22:39:00Z,32.00,70.00
2026-01-14T22:40:00Z,32.00,70.00
2026-01-14T22:41:00Z,32.00,70.00
2026-01-14T22:42:00Z,32.00,70.18
2026-01-14T22:43:00Z,30.78,70.00
2026-01-14T22:44:00Z,31.76,70.00
2026-01-14T22:45:00Z,32.00,70.27
2026-01-14T22:46:00Z,32.00,70.37
2026-01-14T22:47:00Z,32.00,70.00
2026-01-14T22:48:00Z,32.00,70.00
2026-01-14T22:49:00Z,32.00,69.57
2026-01-14T22:50:00Z,32.00,68.42
2026-01-14T22:51:00Z,32.00,69.93
2026-01-14T22:52:00Z,32.00,70.50
2026-01-14T22:53:00Z,32.00,68.32
2026-01-14T22:54:00Z,32.00,70.00
2026-01-14T22:55:00Z,32.00,70.00
2026-01-14T22:56:00Z,31.79,70.00
2026-01-14T22:57:00Z,32.00,70.00
2026-01-14T22:58:00Z,30.00,70.38
2026-01-14T22:59:00Z,30.23,70.40
2026-01-14T23:00:00Z,31.52,68.19
2026-01-14T23:01:00Z,31.94,71.00
2026-01-14T23:02:00Z,32.00,71.00
2026-01-14T23:03:00Z,30.00,70.45
2026-01-14T23:04:00Z,32.00,68.03
2026-01-14T23:05:00Z,32.00,68.03
2026-01-14T23:06:00Z,32.00,70.00
2026-01-14T23:07:00Z,31.97,70.00
2026-01-14T23:08:00Z,31.94,70.00
2026-01-14T23:09:00Z,32.00,70.00
2026-01-14T23:10:00Z,30.35,69.68
2026-01-14T23:11:00Z,30.35,70.00
2026-01-14T23:12:00Z,30.00,69.11
2026-01-14T23:13:00Z,30.00,70.00
2026-01-14T23:15:00Z,30.00,70.00
2026-01-14T23:16:00Z,30.00,69.15
2026-01-14T23:17:00Z,32.00,70.00
2026-01-14T23:18:00Z,32.00,69.98
2026-01-14T23:19:00Z,32.00,68.61
2026-01-14T23:20:00Z,31.02,70.00
2026-01-14T23:21:00Z,31.13,71.00
2026-01-14T23:22:00Z,28.14,71.86
2026-01-14T23:23:00Z,28.24,71.81
2026-01-14T23:24:00Z,31.65,72.31
2026-01-14T23:25:00Z,28.94,74.57
2026-01-14T23:26:00Z,21.43,77.91
2026-01-14T23:27:00Z,19.21,81.33
2026-01-14T23:28:00Z,24.33,79.58
2026-01-14T23:29:00Z,30.76,76.37
2026-01-14T23:30:00Z,27.68,71.41
2026-01-14T23:31:00Z,33.52,70.09
2026-01-14T23:32:00Z,30.13,72.66
2026-01-14T23:33:00Z,27.05,76.90
2026-01-14T23:34:00Z,30.19,74.06
2026-01-14T23:35:00Z,33.26,68.05
2026-01-14T23:36:00Z,36.36,66.99
2026-01-14T23:37:00Z,36.30,66.19
2026-01-14T23:38:00Z,43.95,60.41
2026-01-14T23:39:00Z,40.21,59.57
2026-01-14T23:40:00Z,39.67,59.45
2026-01-14T23:41:00Z,43.99,57.30
2026-01-14T23:42:00Z,43.29,59.01
2026-01-14T23:43:00Z,40.04,60.94
2026-01-14T23:44:00Z,39.80,63.47
2026-01-14T23:45:00Z,54.62,52.73
2026-01-14T23:46:00Z,54.90,46.62
2026-01-14T23:47:00Z,46.82,55.67
2026-01-14T23:48:00Z,50.76,48.80
2026-01-14T23:49:00Z,58.78,41.68
2026-01-14T23:50:00Z,60.26,41.72
2026-01-14T23:51:00Z,62.93,41.63
2026-01-14T23:52:00Z,64.76,31.42
2026-01-14T23:53:00Z,67.67,34.83
2026-01-14T23:54:00Z,69.42,30.99
2026-01-14T23:55:00Z,72.55,27.11
2026-01-14T23:56:00Z,69.82,29.29
2026-01-14T23:57:00Z,71.98,29.41
2026-01-14T23:58:00Z,71.53,28.20
2026-01-14T23:59:00Z,69.69,30.21
2026-01-15T00:00:00Z,70.96,30.30
2026-01-15T00:01:00Z,68.39,31.49
2026-01-15T00:02:00Z,68.39,34.02
2026-01-15T00:03:00Z,69.27,32.07
2026-01-15T00:04:00Z,68.25,32.45
2026-01-15T00:05:00Z,70.20,32.71
2026-01-15T00:06:00Z,71.14,28.35
2026-01-15T00:07:00Z,75.81,25.09
2026-01-15T00:08:00Z,73.04,27.96
2026-01-15T00:09:00Z,74.37,27.56
2026-01-15T00:10:00Z,70.75,30.25
2026-01-15T00:11:00Z,68.56,32.00
2026-01-15T00:12:00Z,68.61,32.04
2026-01-15T00:13:00Z,68.91,33.00
2026-01-15T00:14:00Z,67.07,32.99
2026-01-15T00:15:00Z,67.92,31.76
2026-01-15T00:16:00Z,66.78,31.03
2026-01-15T00:17:00Z,68.23,31.86
2026-01-15T00:18:00Z,67.13,33.03
2026-01-15T00:19:00Z,67.58,31.07
2026-01-15T00:20:00Z,68.57,31.59
2026-01-15T00:21:00Z,66.31,31.00
2026-01-15T00:22:00Z,68.64,30.89
2026-01-15T00:23:00Z,67.81,31.39
2026-01-15T00:24:00Z,69.68,31.39
2026-01-15T00:25:00Z,69.86,30.00
2026-01-15T00:26:00Z,69.72,30.26
2026-01-15T00:27:00Z,68.78,30.00
2026-01-15T00:28:00Z,68.26,30.22
2026-01-15T00:29:00Z,67.61,31.49
2026-01-15T00:30:00Z,67.09,31.51
2026-01-15T00:31:00Z,67.13,31.05
2026-01-15T00:32:00Z,68.69,31.18
2026-01-15T00:33:00Z,68.00,32.79
2026-01-15T00:34:00Z,67.69,33.00
2026-01-15T00:35:00Z,67.04,31.93
2026-01-15T00:36:00Z,68.81,31.17
2026-01-15T00:37:00Z,67.24,32.89
2026-01-15T00:38:00Z,69.00,33.00
2026-01-15T00:39:00Z,68.56,33.95
2026-01-15T00:40:00Z,67.37,33.30
2026-01-15T00:41:00Z,67.91,33.43
2026-01-15T00:42:00Z,67.01,31.01
2026-01-15T00:43:00Z,66.08,31.01
2026-01-15T00:44:00Z,66.38,31.00
2026-01-15T00:45:00Z,66.09,34.00
2026-01-15T00:46:00Z,66.10,33.00
2026-01-15T00:47:00Z,67.16,31.00
2026-01-15T00:48:00Z,66.67,33.00
2026-01-15T00:49:00Z,67.08,33.00
2026-01-15T00:50:00Z,69.00,31.53
2026-01-15T00:51:00Z,67.00,31.00
2026-01-15T00:52:00Z,66.50,32.98
2026-01-15T00:53:00Z,67.51,32.00
2026-01-15T00:54:00Z,67.15,32.00
2026-01-15T00:55:00Z,66.22,32.00
2026-01-15T00:56:00Z,66.27,33.86
2026-01-15T00:57:00Z,68.00,34.00
2026-01-15T00:58:00Z,66.27,33.70
2026-01-15T00:59:00Z,65.08,33.03
2026-01-15T01:00:00Z,65.94,34.00
2026-01-15T01:01:00Z,66.06,32.69
2026-01-15T01:02:00Z,65.87,32.00
2026-01-15T01:03:00Z,65.38,32.41
2026-01-15T01:04:00Z,67.39,32.00
2026-01-15T01:05:00Z,67.98,32.30
2026-01-15T01:06:00Z,68.00,31.79
2026-01-15T01:07:00Z,66.31,31.15
2026-01-15T01:08:00Z,66.62,31.15
2026-01-15T01:09:00Z,66.36,32.14
2026-01-15T01:10:00Z,67.53,33.39
2026-01-15T01:11:00Z,67.55,32.00
2026-01-15T01:12:00Z,66.31,32.23
2026-01-15T01:13:00Z,66.07,32.00
2026-01-15T01:14:00Z,68.20,32.83
2026-01-15T01:15:00Z,66.00,32.33
2026-01-15T01:16:00Z,66.00,31.00
2026-01-15T01:17:00Z,68.63,31.00
2026-01-15T01:18:00Z,68.63,33.39
2026-01-15T01:19:00Z,66.53,31.43
2026-01-15T01:20:00Z,65.67,34.00
2026-01-15T01:21:00Z,69.00,34.00
2026-01-15T01:22:00Z,65.35,33.36
2026-01-15T01:23:00Z,69.00,32.64
2026-01-15T01:24:00Z,69.00,32.64
2026-01-15T01:25:00Z,66.00,33.83
2026-01-15T01:26:00Z,67.58,33.83
2026-01-15T01:27:00Z,69.00,31.00
2026-01-15T01:28:00Z,66.00,31.00
2026-01-15T01:29:00Z,66.00,31.00
2026-01-15T01:30:00Z,66.00,31.31
2026-01-15T01:31:00Z,66.39,31.31
2026-01-15T01:32:00Z,67.78,32.82
2026-01-15T01:33:00Z,66.00,32.00
2026-01-15T01:34:00Z,67.89,31.00
2026-01-15T01:35:00Z,69.00,32.59
2026-01-15T01:36:00Z,67.35,33.00
2026-01-15T01:37:00Z,68.05,31.05
2026-01-15T01:38:00Z,68.08,32.27
2026-01-15T01:39:00Z,72.59,28.37
2026-01-15T01:40:00Z,74.02,28.15
2026-01-15T01:41:00Z,71.85,29.07
2026-01-15T01:42:00Z,68.87,31.99
2026-01-15T01:43:00Z,67.96,33.64
2026-01-15T01:44:00Z,69.94,34.00
2026-01-15T01:45:00Z,72.75,31.00
2026-01-15T01:46:00Z,74.05,28.58
2026-01-15T01:47:00Z,73.65,27.68
2026-01-15T01:48:00Z,67.99,29.96
2026-01-15T01:49:00Z,68.99,33.01
2026-01-15T01:50:00Z,66.64,33.09
2026-01-15T01:51:00Z,65.23,38.05
2026-01-15T01:52:00Z,69.22,34.77
2026-01-15T01:53:00Z,69.57,32.25
2026-01-15T01:54:00Z,58.01,41.31
2026-01-15T01:55:00Z,49.33,50.75
2026-01-15T01:56:00Z,55.47,42.44
2026-01-15T01:57:00Z,67.82,36.04
2026-01-15T01:58:00Z,69.84,30.73
2026-01-15T01:59:00Z,66.47,33.25
2026-01-15T02:00:00Z,67.58,35.14
2026-01-15T02:01:00Z,70.37,30.85
2026-01-15T02:02:00Z,74.03,25.43
2026-01-15T02:03:00Z,73.97,27.43
2026-01-15T02:04:00Z,80.65,20.28
2026-01-15T02:05:00Z,77.02,23.68
2026-01-15T02:06:00Z,72.21,29.12
2026-01-15T02:07:00Z,68.98,31.32
2026-01-15T02:08:00Z,69.51,30.68
2026-01-15T02:09:00Z,72.86,28.91
2026-01-15T02:10:00Z,72.68,24.65
2026-01-15T02:11:00Z,60.18,36.37
2026-01-15T02:12:00Z,62.46,34.97
2026-01-15T02:13:00Z,60.84,38.94
2026-01-15T02:14:00Z,46.99,50.66
2026-01-15T02:15:00Z,44.61,54.48
2026-01-15T02:16:00Z,45.11,55.96
2026-01-15T02:17:00Z,48.12,52.39
2026-01-15T02:18:00Z,60.30,38.71
2026-01-15T02:19:00Z,51.24,48.49
2026-01-15T02:20:00Z,44.82,56.47
2026-01-15T02:21:00Z,40.45,57.88
2026-01-15T02:22:00Z,43.69,58.47
2026-01-15T02:23:00Z,44.08,56.24
2026-01-15T02:24:00Z,51.46,45.97
2026-01-15T02:25:00Z,57.98,45.08
2026-01-15T02:26:00Z,54.23,46.35
2026-01-15T02:27:00Z,58.79,46.86
2026-01-15T02:28:00Z,44.08,54.12
2026-01-15T02:29:00Z,40.82,57.99
2026-01-15T02:30:00Z,43.25,57.68
2026-01-15T02:31:00Z,43.77,56.73
2026-01-15T02:32:00Z,44.50,55.18
2026-01-15T02:33:00Z,46.81,56.83
2026-01-15T02:34:00Z,40.25,59.83
2026-01-15T02:35:00Z,44.52,57.14
2026-01-15T02:36:00Z,34.44,64.63
2026-01-15T02:37:00Z,32.49,65.22
2026-01-15T02:38:00Z,20.27,83.88
2026-01-15T02:39:00Z,14.85,86.25
2026-01-15T02:40:00Z,9.12,90.89
2026-01-15T02:41:00Z,7.10,92.30
2026-01-15T02:42:00Z,8.14,92.65
2026-01-15T02:43:00Z,7.65,92.88
2026-01-15T02:44:00Z,3.55,94.99
2026-01-15T02:45:00Z,6.79,94.78
2026-01-15T02:46:00Z,9.31,91.90
2026-01-15T02:47:00Z,9.93,91.68
2026-01-15T02:48:00Z,12.16,86.82
2026-01-15T02:49:00Z,7.60,90.42
2026-01-15T02:50:00Z,4.24,96.10
2026-01-15T02:51:00Z,4.46,96.12
2026-01-15T02:52:00Z,4.88,95.48
2026-01-15T02:53:00Z,4.28,95.00
2026-01-15T02:54:00Z,4.00,96.73
2026-01-15T02:55:00Z,4.07,95.66
2026-01-15T02:56:00Z,4.51,95.14
2026-01-15T02:57:00Z,4.64,95.11
2026-01-15T02:58:00Z,4.18,95.17
2026-01-15T02:59:00Z,4.27,95.68
2026-01-15T03:00:00Z,5.02,94.37
2026-01-15T03:01:00Z,5.21,94.66
2026-01-15T03:02:00Z,4.75,94.29
2026-01-15T03:03:00Z,4.98,95.09
2026-01-15T03:04:00Z,6.00,95.25
2026-01-15T03:05:00Z,5.78,94.00
2026-01-15T03:06:00Z,5.99,94.00
2026-01-15T03:07:00Z,4.99,94.01
2026-01-15T03:08:00Z,5.01,94.02
2026-01-15T03:09:00Z,6.00,94.96
2026-01-15T03:10:00Z,4.82,94.23
2026-01-15T03:11:00Z,4.29,95.16
2026-01-15T03:12:00Z,4.00,96.00
2026-01-15T03:13:00Z,5.71,96.00
2026-01-15T03:14:00Z,5.24,95.25
2026-01-15T03:15:00Z,5.99,94.01
2026-01-15T03:16:00Z,4.03,96.00
2026-01-15T03:17:00Z,6.00,94.24
2026-01-15T03:18:00Z,6.00,94.00
2026-01-15T03:19:00Z,5.22,94.00
2026-01-15T03:20:00Z,5.83,94.00
2026-01-15T03:21:00Z,5.88,94.23
2026-01-15T03:22:00Z,6.00,94.00
2026-01-15T03:23:00Z,4.15,94.00
2026-01-15T03:24:00Z,4.88,95.97
2026-01-15T03:25:00Z,4.00,94.10
2026-01-15T03:26:00Z,4.51,95.33
2026-01-15T03:27:00Z,4.83,94.37
2026-01-15T03:28:00Z,5.17,95.65
2026-01-15T03:29:00Z,4.86,95.92
2026-01-15T03:30:00Z,4.80,94.13
2026-01-15T03:31:00Z,4.96,95.44
2026-01-15T03:32:00Z,4.07,95.64
2026-01-15T03:33:00Z,4.86,94.82
2026-01-15T03:34:00Z,4.85,94.95
2026-01-15T03:35:00Z,4.89,95.20
2026-01-15T03:36:00Z,4.90,95.98
2026-01-15T03:37:00Z,5.13,94.66
2026-01-15T03:38:00Z,4.86,94.25
2026-01-15T03:39:00Z,4.63,94.32
2026-01-15T03:40:00Z,4.44,95.00
2026-01-15T03:41:00Z,4.15,95.23
2026-01-15T03:42:00Z,5.00,95.97
2026-01-15T03:43:00Z,4.80,94.10
2026-01-15T03:44:00Z,4.96,94.00
2026-01-15T03:45:00Z,5.00,94.59
2026-01-15T03:46:00Z,4.04,94.80
2026-01-15T03:47:00Z,4.11,95.76
2026-01-15T03:48:00Z,5.63,95.86
2026-01-15T03:49:00Z,4.79,95.54
2026-01-15T03:50:00Z,5.00,95.91
2026-01-15T03:51:00Z,4.89,94.70
2026-01-15T03:52:00Z,4.18,94.80
2026-01-15T03:53:00Z,5.00,94.45
2026-01-15T03:54:00Z,5.46,94.45
2026-01-15T03:55:00Z,5.00,95.42
2026-01-15T03:56:00Z,4.23,95.75
2026-01-15T03:57:00Z,5.00,95.82
2026-01-15T03:58:00Z,5.00,95.04
2026-01-15T03:59:00Z,5.00,95.90
2026-01-15T04:00:00Z,4.30,94.52
2026-01-15T04:01:00Z,4.46,94.13
2026-01-15T04:02:00Z,4.69,95.00
2026-01-15T04:03:00Z,5.14,94.00
2026-01-15T04:04:00Z,4.02,94.00
2026-01-15T04:05:00Z,4.99,94.00
2026-01-15T04:06:00Z,5.00,95.33
2026-01-15T04:07:00Z,5.00,95.00
2026-01-15T04:08:00Z,4.51,95.00
2026-01-15T04:09:00Z,4.64,95.00
2026-01-15T04:10:00Z,5.00,95.62
2026-01-15T04:11:00Z,4.11,95.00
2026-01-15T04:12:00Z,4.80,95.10
2026-01-15T04:13:00Z,4.42,95.89
2026-01-15T04:14:00Z,5.00,95.01
2026-01-15T04:15:00Z,4.99,95.01
2026-01-15T04:16:00Z,5.00,95.00
2026-01-15T04:17:00Z,4.99,95.00
2026-01-15T04:18:00Z,5.00,95.98
2026-01-15T04:19:00Z,4.91,94.50
2026-01-15T04:20:00Z,4.45,94.00
2026-01-15T04:21:00Z,4.80,94.00
2026-01-15T04:22:00Z,4.95,94.14
2026-01-15T04:23:00Z,4.17,95.57
2026-01-15T04:24:00Z,4.16,94.22
2026-01-15T04:25:00Z,4.71,95.00
2026-01-15T04:26:00Z,4.87,94.03
2026-01-15T04:27:00Z,6.00,94.00
2026-01-15T04:28:00Z,6.00,94.00
2026-01-15T04:29:00Z,6.00,94.00
2026-01-15T04:30:00Z,6.00,94.00
2026-01-15T04:31:00Z,5.86,94.00
2026-01-15T04:32:00Z,5.41,95.56
2026-01-15T04:33:00Z,5.66,95.56
2026-01-15T04:34:00Z,4.37,94.00
2026-01-15T04:35:00Z,4.00,94.00
2026-01-15T04:36:00Z,5.49,96.00
2026-01-15T04:37:00Z,5.87,94.22
2026-01-15T04:38:00Z,6.00,94.22
2026-01-15T04:39:00Z,4.45,94.00
2026-01-15T04:40:00Z,6.00,94.00
2026-01-15T04:41:00Z,6.00,94.02
2026-01-15T04:42:00Z,6.00,96.00
2026-01-15T04:43:00Z,6.00,94.23
2026-01-15T04:44:00Z,5.43,94.00
2026-01-15T04:45:00Z,6.00,94.00
2026-01-15T04:46:00Z,6.00,94.04
2026-01-15T04:47:00Z,5.87,94.48
2026-01-15T04:48:00Z,5.66,94.00
2026-01-15T04:49:00Z,6.00,94.00
2026-01-15T04:50:00Z,6.00,94.00
2026-01-15T04:51:00Z,6.00,94.00
2026-01-15T04:52:00Z,6.00,94.76
2026-01-15T04:53:00Z,5.99,95.00
2026-01-15T04:54:00Z,6.00,94.80
2026-01-15T04:55:00Z,6.00,94.80
2026-01-15T04:56:00Z,5.00,94.46
2026-01-15T04:57:00Z,5.24,94.00
2026-01-15T04:58:00Z,5.10,94.00
2026-01-15T04:59:00Z,4.10,95.05
2026-01-15T05:00:00Z,5.00,95.00
2026-01-15T05:01:00Z,6.00,94.10
2026-01-15T05:02:00Z,5.10,94.00
2026-01-15T05:03:00Z,5.00,95.00
2026-01-15T05:04:00Z,5.00,94.00
2026-01-15T05:05:00Z,6.00,94.00
2026-01-15T05:06:00Z,5.77,94.00
2026-01-15T05:07:00Z,5.77,94.20
2026-01-15T05:08:00Z,4.64,94.01
2026-01-15T05:09:00Z,4.57,94.01
2026-01-15T05:10:00Z,4.60,95.00
2026-01-15T05:11:00Z,4.60,95.00
2026-01-15T05:12:00Z,4.05,96.00
2026-01-15T05:13:00Z,5.74,96.00
2026-01-15T05:14:00Z,4.62,94.02
2026-01-15T05:15:00Z,6.00,96.00
2026-01-15T05:16:00Z,4.00,96.00
2026-01-15T05:17:00Z,4.00,95.72
2026-01-15T05:18:00Z,4.47,94.00
2026-01-15T05:20:00Z,5.92,94.00
2026-01-15T05:21:00Z,5.98,94.00
2026-01-15T05:22:00Z,6.00,94.00
2026-01-15T05:23:00Z,5.72,94.00
2026-01-15T05:24:00Z,4.00,94.00
2026-01-15T05:26:00Z,5.00,95.00
2026-01-15T05:27:00Z,5.36,95.00
2026-01-15T05:28:00Z,6.00,95.00
2026-01-15T05:29:00Z,5.09,95.00
2026-01-15T05:30:00Z,6.00,95.00
2026-01-15T05:31:00Z,5.04,95.00
2026-01-15T05:32:00Z,6.00,94.98
2026-01-15T05:33:00Z,6.00,94.00
2026-01-15T05:34:00Z,5.97,95.00
2026-01-15T05:35:00Z,5.05,95.00
2026-01-15T05:36:00Z,6.00,94.12
2026-01-15T05:37:00Z,6.00,94.85
2026-01-15T05:38:00Z,6.00,95.00
2026-01-15T05:39:00Z,6.00,94.00
