# event_ticker=KXATPMATCH-25OCT15GIRDAV
# final_score=6-7(5) 6-1 6-4
# score_resolution=6-7 6-1 6-4
# match_winner=Alejandro Davidovich Fokina
# fav_player=Alejandro Davidovich Fokina
# dog_player=Marcos Giron
# kalshi_date=2025-10-15
timestamp,Alejandro Davidovich Fokina,Marcos Giron
2025-10-15T19:28:00Z,45.21,58.75
2025-10-15T19:29:00Z,49.78,57.25
2025-10-15T19:30:00Z,50.00,53.66
2025-10-15T19:31:00Z,41.02,58.64
2025-10-15T19:32:00Z,36.01,65.07
2025-10-15T19:33:00Z,34.11,65.95
2025-10-15T19:34:00Z,35.57,68.17
2025-10-15T19:35:00Z,35.71,66.18
2025-10-15T19:36:00Z,33.54,67.16
2025-10-15T19:37:00Z,37.24,62.63
2025-10-15T19:38:00Z,40.94,61.03
2025-10-15T19:39:00Z,41.13,60.66
2025-10-15T19:40:00Z,51.22,54.97
2025-10-15T19:41:00Z,54.51,44.65
2025-10-15T19:42:00Z,54.00,49.56
2025-10-15T19:43:00Z,55.12,47.10
2025-10-15T19:44:00Z,56.80,45.92
2025-10-15T19:45:00Z,56.43,44.09
2025-10-15T19:46:00Z,60.04,43.94
2025-10-15T19:47:00Z,54.62,47.09
2025-10-15T19:48:00Z,51.48,49.77
2025-10-15T19:49:00Z,52.46,50.42
2025-10-15T19:50:00Z,55.15,48.00
2025-10-15T19:51:00Z,54.94,48.68
2025-10-15T19:52:00Z,44.59,53.13
2025-10-15T19:53:00Z,47.22,55.71
2025-10-15T19:54:00Z,38.22,65.57
2025-10-15T19:55:00Z,31.11,70.12
2025-10-15T19:56:00Z,34.79,67.71
2025-10-15T19:57:00Z,34.39,65.97
2025-10-15T19:58:00Z,34.94,65.12
2025-10-15T19:59:00Z,34.21,65.09
2025-10-15T20:00:00Z,33.12,68.58
2025-10-15T20:01:00Z,34.74,68.15
2025-10-15T20:02:00Z,37.32,67.03
2025-10-15T20:03:00Z,34.60,67.03
2025-10-15T20:04:00Z,35.94,65.03
2025-10-15T20:05:00Z,41.54,59.93
2025-10-15T20:06:00Z,48.38,57.90
2025-10-15T20:07:00Z,46.14,55.46
2025-10-15T20:08:00Z,45.16,58.64
2025-10-15T20:09:00Z,51.22,51.89
2025-10-15T20:10:00Z,53.34,47.29
2025-10-15T20:11:00Z,57.42,42.82
2025-10-15T20:12:00Z,58.20,44.40
2025-10-15T20:13:00Z,55.22,44.97
2025-10-15T20:14:00Z,54.65,47.22
2025-10-15T20:15:00Z,56.32,45.52
2025-10-15T20:16:00Z,56.82,44.35
2025-10-15T20:17:00Z,57.73,42.97
2025-10-15T20:18:00Z,60.00,39.15
2025-10-15T20:19:00Z,64.57,35.76
2025-10-15T20:20:00Z,63.63,36.92
2025-10-15T20:21:00Z,63.64,37.78
2025-10-15T20:22:00Z,64.84,36.82
2025-10-15T20:23:00Z,66.24,36.22
2025-10-15T20:24:00Z,65.11,36.12
2025-10-15T20:25:00Z,63.71,37.46
2025-10-15T20:26:00Z,64.43,37.42
2025-10-15T20:27:00Z,63.54,37.13
2025-10-15T20:28:00Z,64.34,38.31
2025-10-15T20:29:00Z,65.06,33.65
2025-10-15T20:30:00Z,65.30,36.55
2025-10-15T20:31:00Z,63.04,37.42
2025-10-15T20:32:00Z,65.72,36.52
2025-10-15T20:33:00Z,61.53,38.53
2025-10-15T20:34:00Z,61.26,40.05
2025-10-15T20:35:00Z,62.98,36.55
2025-10-15T20:36:00Z,60.07,46.72
2025-10-15T20:37:00Z,60.09,42.79
2025-10-15T20:38:00Z,55.30,47.18
2025-10-15T20:39:00Z,57.45,40.48
2025-10-15T20:40:00Z,60.35,41.71
2025-10-15T20:41:00Z,67.12,31.87
2025-10-15T20:42:00Z,72.50,28.52
2025-10-15T20:43:00Z,66.90,33.40
2025-10-15T20:44:00Z,79.54,20.88
2025-10-15T20:45:00Z,85.25,17.31
2025-10-15T20:46:00Z,84.60,16.19
2025-10-15T20:47:00Z,81.69,19.77
2025-10-15T20:48:00Z,82.68,19.96
2025-10-15T20:49:00Z,84.77,16.50
2025-10-15T20:50:00Z,89.82,10.83
2025-10-15T20:51:00Z,85.88,14.29
2025-10-15T20:52:00Z,81.15,18.16
2025-10-15T20:53:00Z,81.67,19.44
2025-10-15T20:54:00Z,82.80,17.82
2025-10-15T20:55:00Z,82.86,17.11
2025-10-15T20:56:00Z,87.13,14.56
2025-10-15T20:57:00Z,90.30,10.31
2025-10-15T20:58:00Z,88.95,11.25
2025-10-15T20:59:00Z,81.93,20.69
2025-10-15T21:00:00Z,70.77,28.92
2025-10-15T21:01:00Z,82.41,18.39
2025-10-15T21:02:00Z,83.31,19.07
2025-10-15T21:03:00Z,89.88,12.79
2025-10-15T21:04:00Z,89.18,14.67
2025-10-15T21:05:00Z,84.25,17.35
2025-10-15T21:06:00Z,86.91,15.15
2025-10-15T21:07:00Z,90.68,11.36
2025-10-15T21:08:00Z,91.05,11.19
2025-10-15T21:09:00Z,88.88,15.09
2025-10-15T21:10:00Z,85.60,19.61
2025-10-15T21:11:00Z,74.37,28.30
2025-10-15T21:12:00Z,85.94,17.07
2025-10-15T21:13:00Z,92.90,7.29
2025-10-15T21:14:00Z,92.58,8.77
2025-10-15T21:15:00Z,94.11,5.30
2025-10-15T21:16:00Z,93.23,7.60
2025-10-15T21:17:00Z,91.09,11.10
2025-10-15T21:18:00Z,90.72,11.78
2025-10-15T21:19:00Z,97.35,3.47
2025-10-15T21:20:00Z,98.79,2.05
2025-10-15T21:21:00Z,99.00,2.05
2025-10-15T21:22:00Z,99.00,2.05
2025-10-15T21:23:00Z,99.00,2.05
2025-10-15T21:24:00Z,99.00,2.05
2025-10-15T21:25:00Z,99.00,2.05
2025-10-15T21:26:00Z,99.00,2.05
