# event_ticker=KXATPMATCH-25JUL24COBTIA
# final_score=6-1 6-4
# score_resolution=1-6 4-6
# match_winner=Frances Tiafoe
# fav_player=Flavio Cobolli
# dog_player=Frances Tiafoe
# kalshi_date=2025-07-24
timestamp,Flavio Cobolli,Frances Tiafoe
2025-07-24T21:05:00Z,45.65,57.84
2025-07-24T21:06:00Z,46.00,58.00
2025-07-24T21:09:00Z,46.00,58.00
2025-07-24T21:11:00Z,46.00,58.00
2025-07-24T21:13:00Z,46.00,58.00
2025-07-24T21:16:00Z,46.00,58.00
2025-07-24T21:18:00Z,46.00,59.00
2025-07-24T21:19:00Z,46.00,59.00
2025-07-24T21:20:00Z,46.16,58.00
2025-07-24T21:21:00Z,46.16,59.00
2025-07-24T21:22:00Z,46.16,56.11
2025-07-24T21:23:00Z,46.00,56.00
2025-07-24T21:24:00Z,46.00,56.00
2025-07-24T21:25:00Z,46.00,56.00
2025-07-24T21:26:00Z,46.00,56.00
2025-07-24T21:27:00Z,46.00,56.00
2025-07-24T21:28:00Z,46.00,56.00
2025-07-24T21:29:00Z,46.00,56.81
2025-07-24T21:31:00Z,45.00,57.00
2025-07-24T21:33:00Z,43.71,57.00
2025-07-24T21:34:00Z,43.71,58.00
2025-07-24T21:35:00Z,45.00,57.00
2025-07-24T21:36:00Z,44.00,57.61
2025-07-24T21:37:00Z,45.00,58.00
2025-07-24T21:38:00Z,45.00,57.00
2025-07-24T21:39:00Z,44.00,57.67
2025-07-24T21:40:00Z,44.00,58.00
2025-07-24T21:41:00Z,44.47,58.00
2025-07-24T21:42:00Z,44.47,57.00
2025-07-24T21:43:00Z,44.00,57.00
2025-07-24T21:44:00Z,43.16,57.00
2025-07-24T21:45:00Z,44.00,59.00
2025-07-24T21:46:00Z,43.02,58.85
2025-07-24T21:47:00Z,43.00,58.85
2025-07-24T21:48:00Z,43.00,59.00
2025-07-24T21:49:00Z,43.00,59.00
2025-07-24T21:50:00Z,43.00,59.00
2025-07-24T21:51:00Z,43.63,58.04
2025-07-24T21:52:00Z,43.00,58.00
2025-07-24T21:54:00Z,43.00,58.96
2025-07-24T21:55:00Z,44.36,58.00
2025-07-24T21:56:00Z,44.36,57.00
2025-07-24T21:57:00Z,45.00,57.00
2025-07-24T21:58:00Z,45.00,56.00
2025-07-24T21:59:00Z,45.00,57.00
2025-07-24T22:01:00Z,45.00,57.00
2025-07-24T22:03:00Z,45.00,58.00
2025-07-24T22:04:00Z,45.00,58.00
2025-07-24T22:05:00Z,45.00,58.00
2025-07-24T22:06:00Z,46.00,57.00
2025-07-24T22:07:00Z,45.00,57.00
2025-07-24T22:08:00Z,45.00,62.77
2025-07-24T22:09:00Z,49.00,61.00
2025-07-24T22:10:00Z,49.00,61.00
2025-07-24T22:11:00Z,49.00,61.00
2025-07-24T22:12:00Z,46.00,57.15
2025-07-24T22:13:00Z,51.79,53.70
2025-07-24T22:14:00Z,51.79,52.23
2025-07-24T22:15:00Z,47.00,55.77
2025-07-24T22:16:00Z,47.00,58.73
2025-07-24T22:17:00Z,42.30,59.01
2025-07-24T22:18:00Z,37.86,62.76
2025-07-24T22:19:00Z,34.33,65.90
2025-07-24T22:20:00Z,30.00,70.71
2025-07-24T22:21:00Z,30.00,68.74
2025-07-24T22:22:00Z,37.00,69.00
2025-07-24T22:23:00Z,35.02,64.87
2025-07-24T22:24:00Z,38.00,61.94
2025-07-24T22:25:00Z,47.51,57.82
2025-07-24T22:26:00Z,44.98,56.00
2025-07-24T22:27:00Z,47.00,55.00
2025-07-24T22:28:00Z,45.88,57.86
2025-07-24T22:29:00Z,46.00,58.66
2025-07-24T22:30:00Z,42.00,57.00
2025-07-24T22:31:00Z,35.13,69.39
2025-07-24T22:32:00Z,33.27,69.06
2025-07-24T22:33:00Z,33.27,75.87
2025-07-24T22:34:00Z,24.89,76.28
2025-07-24T22:35:00Z,25.24,74.19
2025-07-24T22:36:00Z,24.00,75.65
2025-07-24T22:37:00Z,24.00,78.00
2025-07-24T22:38:00Z,24.00,78.00
2025-07-24T22:39:00Z,20.09,82.08
2025-07-24T22:40:00Z,16.04,85.85
2025-07-24T22:41:00Z,16.13,82.73
2025-07-24T22:42:00Z,18.00,85.31
2025-07-24T22:43:00Z,16.04,84.00
2025-07-24T22:44:00Z,13.18,86.82
2025-07-24T22:45:00Z,13.62,87.00
2025-07-24T22:46:00Z,14.38,85.91
2025-07-24T22:47:00Z,11.96,88.41
2025-07-24T22:48:00Z,8.76,93.00
2025-07-24T22:49:00Z,9.00,96.06
2025-07-24T22:50:00Z,5.27,94.72
2025-07-24T22:51:00Z,4.79,96.41
2025-07-24T22:52:00Z,4.79,96.32
2025-07-24T22:53:00Z,5.02,96.00
2025-07-24T22:54:00Z,5.73,95.00
2025-07-24T22:55:00Z,7.04,94.85
2025-07-24T22:56:00Z,8.03,93.00
2025-07-24T22:57:00Z,8.03,92.27
2025-07-24T22:58:00Z,10.00,90.35
2025-07-24T22:59:00Z,6.96,92.77
2025-07-24T23:00:00Z,8.15,91.63
2025-07-24T23:01:00Z,3.29,94.51
2025-07-24T23:02:00Z,9.00,94.51
2025-07-24T23:03:00Z,7.90,94.00
2025-07-24T23:04:00Z,8.08,92.11
2025-07-24T23:05:00Z,8.12,92.98
2025-07-24T23:06:00Z,8.34,93.43
2025-07-24T23:07:00Z,8.06,94.19
2025-07-24T23:08:00Z,7.00,93.00
2025-07-24T23:09:00Z,6.02,96.92
2025-07-24T23:10:00Z,3.33,96.00
2025-07-24T23:11:00Z,6.00,93.00
2025-07-24T23:12:00Z,6.27,94.00
2025-07-24T23:13:00Z,11.05,85.49
2025-07-24T23:14:00Z,16.97,85.65
2025-07-24T23:15:00Z,7.30,91.95
2025-07-24T23:16:00Z,5.78,95.00
2025-07-24T23:17:00Z,3.78,97.62
2025-07-24T23:18:00Z,1.74,98.42
2025-07-24T23:19:00Z,2.52,97.91
2025-07-24T23:20:00Z,1.16,98.21
2025-07-24T23:21:00Z,3.00,97.01
2025-07-24T23:22:00Z,4.00,97.97
2025-07-24T23:23:00Z,5.00,97.00
2025-07-24T23:24:00Z,2.03,98.23
2025-07-24T23:25:00Z,2.03,99.00
2025-07-24T23:26:00Z,2.03,99.00
2025-07-24T23:27:00Z,2.03,99.00
2025-07-24T23:29:00Z,2.03,99.00
2025-07-24T23:31:00Z,2.03,99.00
