# event_ticker=KXATPMATCH-26FEB12PINSPI
# final_score=7-6(5) 4-6 7-6(4)
# score_resolution=6-7 6-4 6-7
# match_winner=Jack Pinnington Jones
# fav_player=Eliot Spizzirri
# dog_player=Jack Pinnington Jones
# kalshi_date=2026-02-12
timestamp,Eliot Spizzirri,Jack Pinnington Jones
2026-02-12T19:08:00Z,37.33,62.68
2026-02-12T19:09:00Z,39.95,60.70
2026-02-12T19:10:00Z,40.00,60.63
2026-02-12T19:11:00Z,39.82,60.94
2026-02-12T19:12:00Z,40.10,61.62
2026-02-12T19:13:00Z,40.98,60.23
2026-02-12T19:14:00Z,40.99,60.25
2026-02-12T19:15:00Z,41.22,60.52
2026-02-12T19:16:00Z,37.61,62.96
2026-02-12T19:17:00Z,38.13,63.22
2026-02-12T19:18:00Z,37.60,65.37
2026-02-12T19:19:00Z,38.12,65.76
2026-02-12T19:20:00Z,39.10,62.99
2026-02-12T19:21:00Z,39.29,61.29
2026-02-12T19:22:00Z,39.17,62.96
2026-02-12T19:23:00Z,36.74,65.78
2026-02-12T19:24:00Z,36.55,65.91
2026-02-12T19:25:00Z,41.39,65.82
2026-02-12T19:26:00Z,39.44,68.23
2026-02-12T19:27:00Z,24.69,72.91
2026-02-12T19:28:00Z,38.15,66.05
2026-02-12T19:29:00Z,39.94,65.02
2026-02-12T19:30:00Z,45.95,57.31
2026-02-12T19:31:00Z,41.83,61.33
2026-02-12T19:32:00Z,35.99,64.59
2026-02-12T19:33:00Z,34.14,66.59
2026-02-12T19:34:00Z,34.62,66.56
2026-02-12T19:35:00Z,36.77,64.87
2026-02-12T19:36:00Z,39.74,61.55
2026-02-12T19:37:00Z,41.59,59.30
2026-02-12T19:38:00Z,39.86,62.58
2026-02-12T19:39:00Z,36.59,64.39
2026-02-12T19:40:00Z,43.43,58.16
2026-02-12T19:41:00Z,47.37,52.12
2026-02-12T19:42:00Z,40.61,59.82
2026-02-12T19:43:00Z,45.24,55.62
2026-02-12T19:44:00Z,48.59,49.55
2026-02-12T19:45:00Z,43.79,56.59
2026-02-12T19:46:00Z,39.52,63.07
2026-02-12T19:47:00Z,39.16,63.27
2026-02-12T19:48:00Z,40.00,63.14
2026-02-12T19:49:00Z,41.64,60.33
2026-02-12T19:50:00Z,41.98,59.04
2026-02-12T19:51:00Z,40.31,60.20
2026-02-12T19:52:00Z,40.01,59.66
2026-02-12T19:53:00Z,39.02,62.66
2026-02-12T19:54:00Z,44.90,54.27
2026-02-12T19:55:00Z,57.93,41.49
2026-02-12T19:56:00Z,65.17,35.61
2026-02-12T19:57:00Z,64.77,35.95
2026-02-12T19:58:00Z,66.42,34.55
2026-02-12T19:59:00Z,70.04,32.34
2026-02-12T20:00:00Z,68.28,30.95
2026-02-12T20:01:00Z,68.71,31.82
2026-02-12T20:02:00Z,67.77,32.72
2026-02-12T20:03:00Z,66.74,34.67
2026-02-12T20:04:00Z,65.80,35.16
2026-02-12T20:05:00Z,67.01,34.88
2026-02-12T20:06:00Z,66.05,34.56
2026-02-12T20:07:00Z,65.97,32.16
2026-02-12T20:08:00Z,63.68,36.41
2026-02-12T20:09:00Z,62.99,37.68
2026-02-12T20:10:00Z,64.11,37.03
2026-02-12T20:11:00Z,68.35,31.81
2026-02-12T20:12:00Z,66.93,34.16
2026-02-12T20:13:00Z,66.62,33.72
2026-02-12T20:14:00Z,70.38,32.95
2026-02-12T20:15:00Z,71.54,30.30
2026-02-12T20:16:00Z,73.74,27.55
2026-02-12T20:17:00Z,65.69,33.42
2026-02-12T20:18:00Z,61.67,38.73
2026-02-12T20:19:00Z,61.67,40.54
2026-02-12T20:20:00Z,56.38,44.29
2026-02-12T20:21:00Z,62.76,37.09
2026-02-12T20:22:00Z,65.42,35.77
2026-02-12T20:23:00Z,61.89,40.42
2026-02-12T20:24:00Z,60.03,40.24
2026-02-12T20:25:00Z,59.19,42.15
2026-02-12T20:26:00Z,60.92,42.07
2026-02-12T20:27:00Z,62.05,38.47
2026-02-12T20:28:00Z,65.26,37.01
2026-02-12T20:29:00Z,65.26,36.04
2026-02-12T20:30:00Z,59.94,40.36
2026-02-12T20:31:00Z,58.81,42.06
2026-02-12T20:32:00Z,60.50,40.49
2026-02-12T20:33:00Z,56.90,43.71
2026-02-12T20:34:00Z,58.10,42.98
2026-02-12T20:35:00Z,58.83,46.65
2026-02-12T20:36:00Z,55.81,45.84
2026-02-12T20:37:00Z,63.82,37.35
2026-02-12T20:38:00Z,60.64,40.96
2026-02-12T20:39:00Z,54.12,49.23
2026-02-12T20:40:00Z,49.29,49.63
2026-02-12T20:41:00Z,49.93,49.98
2026-02-12T20:42:00Z,55.31,47.93
2026-02-12T20:43:00Z,60.74,39.91
2026-02-12T20:44:00Z,60.15,40.30
2026-02-12T20:45:00Z,66.13,32.65
2026-02-12T20:46:00Z,67.22,28.04
2026-02-12T20:47:00Z,75.10,27.49
2026-02-12T20:48:00Z,63.65,41.00
2026-02-12T20:49:00Z,63.63,37.84
2026-02-12T20:50:00Z,54.12,46.26
2026-02-12T20:51:00Z,53.15,45.88
2026-02-12T20:52:00Z,55.90,44.02
2026-02-12T20:53:00Z,62.68,38.81
2026-02-12T20:54:00Z,63.72,37.35
2026-02-12T20:55:00Z,56.46,46.06
2026-02-12T20:56:00Z,48.64,52.25
2026-02-12T20:57:00Z,36.21,62.39
2026-02-12T20:58:00Z,54.51,45.74
2026-02-12T20:59:00Z,63.15,35.60
2026-02-12T21:00:00Z,59.12,48.12
2026-02-12T21:01:00Z,17.59,86.16
2026-02-12T21:02:00Z,9.62,93.98
2026-02-12T21:03:00Z,1.00,99.00
2026-02-12T21:04:00Z,1.00,99.00
2026-02-12T21:05:00Z,1.00,99.00
2026-02-12T21:06:00Z,1.00,99.00
2026-02-12T21:07:00Z,1.00,99.00
2026-02-12T21:08:00Z,1.00,99.00
2026-02-12T21:09:00Z,1.00,99.00
2026-02-12T21:10:00Z,1.00,99.00
2026-02-12T21:11:00Z,1.00,99.00
2026-02-12T21:12:00Z,1.00,99.00
