# event_ticker=KXATPMATCH-26APR08MARHUR
# final_score=6-2 6-3
# match_winner=Hubert Hurkacz
# fav_player=Hubert Hurkacz
# dog_player=Fabian Marozsan
# kalshi_date=2026-04-08
timestamp,Hubert Hurkacz,Fabian Marozsan
2026-04-08T13:47:00Z,45.00,58.00
2026-04-08T13:50:00Z,45.00,57.00
2026-04-08T13:51:00Z,45.00,58.00
2026-04-08T13:53:00Z,45.00,57.00
2026-04-08T13:54:00Z,45.00,57.00
2026-04-08T13:57:00Z,45.00,57.00
2026-04-08T13:59:00Z,45.00,57.00
2026-04-08T14:01:00Z,45.00,57.00
2026-04-08T14:03:00Z,45.00,57.00
2026-04-08T14:04:00Z,45.00,57.00
2026-04-08T14:06:00Z,45.00,57.00
2026-04-08T14:07:00Z,45.00,57.00
2026-04-08T14:08:00Z,45.00,57.00
2026-04-08T14:10:00Z,45.00,57.00
2026-04-08T14:11:00Z,45.00,58.00
2026-04-08T14:13:00Z,44.00,58.00
2026-04-08T14:14:00Z,44.00,58.00
2026-04-08T14:18:00Z,44.00,57.00
2026-04-08T14:19:00Z,44.00,57.00
2026-04-08T14:20:00Z,44.00,57.00
2026-04-08T14:21:00Z,44.00,57.00
2026-04-08T14:26:00Z,44.00,57.00
2026-04-08T14:27:00Z,44.00,57.00
2026-04-08T14:28:00Z,45.00,57.00
2026-04-08T14:31:00Z,44.97,57.00
2026-04-08T14:32:00Z,44.97,57.00
2026-04-08T14:33:00Z,45.00,57.00
2026-04-08T14:34:00Z,45.00,57.00
2026-04-08T14:37:00Z,45.00,57.00
2026-04-08T14:41:00Z,45.00,57.00
2026-04-08T14:43:00Z,45.00,57.00
2026-04-08T14:44:00Z,45.00,57.00
2026-04-08T14:48:00Z,45.00,57.00
2026-04-08T14:49:00Z,45.00,57.00
2026-04-08T14:51:00Z,45.00,57.00
2026-04-08T14:52:00Z,45.00,57.00
2026-04-08T14:53:00Z,45.00,57.00
2026-04-08T15:00:00Z,45.00,57.00
2026-04-08T15:01:00Z,45.00,57.00
2026-04-08T15:02:00Z,45.00,57.00
2026-04-08T15:03:00Z,45.00,57.00
2026-04-08T15:05:00Z,45.00,56.27
2026-04-08T15:06:00Z,45.00,55.00
2026-04-08T15:07:00Z,45.00,55.00
2026-04-08T15:08:00Z,45.00,55.00
2026-04-08T15:09:00Z,45.00,55.00
2026-04-08T15:11:00Z,45.00,55.00
2026-04-08T15:12:00Z,45.00,55.00
2026-04-08T15:13:00Z,45.00,55.00
2026-04-08T15:14:00Z,45.00,55.00
2026-04-08T15:15:00Z,45.00,55.00
2026-04-08T15:17:00Z,45.00,55.00
2026-04-08T15:18:00Z,46.00,55.00
2026-04-08T15:19:00Z,46.00,55.00
2026-04-08T15:20:00Z,46.00,55.00
2026-04-08T15:21:00Z,46.00,56.00
2026-04-08T15:22:00Z,45.00,56.99
2026-04-08T15:23:00Z,45.00,56.53
2026-04-08T15:25:00Z,45.00,56.53
2026-04-08T15:26:00Z,45.00,56.00
2026-04-08T15:27:00Z,45.00,56.25
2026-04-08T15:28:00Z,45.00,56.11
2026-04-08T15:29:00Z,45.00,56.34
2026-04-08T15:30:00Z,45.80,56.34
2026-04-08T15:31:00Z,45.96,56.96
2026-04-08T15:32:00Z,45.57,56.00
2026-04-08T15:33:00Z,45.57,56.00
2026-04-08T15:34:00Z,45.00,56.00
2026-04-08T15:35:00Z,45.99,56.00
2026-04-08T15:36:00Z,44.96,56.00
2026-04-08T15:37:00Z,45.98,57.00
2026-04-08T15:38:00Z,45.98,56.95
2026-04-08T15:39:00Z,45.98,56.00
2026-04-08T15:40:00Z,45.92,56.00
2026-04-08T15:41:00Z,45.90,56.86
2026-04-08T15:42:00Z,45.90,56.26
2026-04-08T15:43:00Z,45.00,55.08
2026-04-08T15:44:00Z,45.00,56.00
2026-04-08T15:45:00Z,45.64,55.00
2026-04-08T15:46:00Z,45.75,56.00
2026-04-08T15:47:00Z,45.00,56.00
2026-04-08T15:48:00Z,45.91,56.77
2026-04-08T15:49:00Z,45.91,55.33
2026-04-08T15:50:00Z,46.00,56.00
2026-04-08T15:51:00Z,45.98,57.00
2026-04-08T15:52:00Z,46.00,55.00
2026-04-08T15:53:00Z,46.00,55.00
2026-04-08T15:54:00Z,46.00,57.00
2026-04-08T15:55:00Z,46.00,57.00
2026-04-08T15:56:00Z,45.40,57.00
2026-04-08T15:57:00Z,46.00,57.00
2026-04-08T15:58:00Z,45.98,57.00
2026-04-08T15:59:00Z,45.98,57.00
2026-04-08T16:00:00Z,45.98,57.00
2026-04-08T16:01:00Z,46.00,56.00
2026-04-08T16:02:00Z,46.00,55.00
2026-04-08T16:03:00Z,46.00,56.33
2026-04-08T16:04:00Z,46.00,56.48
2026-04-08T16:05:00Z,46.00,56.48
2026-04-08T16:06:00Z,45.00,56.48
2026-04-08T16:07:00Z,45.00,56.00
2026-04-08T16:08:00Z,46.00,56.00
2026-04-08T16:09:00Z,45.00,56.00
2026-04-08T16:10:00Z,45.77,56.92
2026-04-08T16:11:00Z,45.00,56.24
2026-04-08T16:12:00Z,45.00,56.15
2026-04-08T16:13:00Z,45.00,56.00
2026-04-08T16:14:00Z,45.00,56.00
2026-04-08T16:15:00Z,45.00,56.00
2026-04-08T16:17:00Z,45.00,56.00
2026-04-08T16:18:00Z,45.00,56.93
2026-04-08T16:19:00Z,45.00,56.93
2026-04-08T16:20:00Z,45.00,56.20
2026-04-08T16:22:00Z,45.00,57.00
2026-04-08T16:23:00Z,45.00,56.00
2026-04-08T16:24:00Z,45.61,57.00
2026-04-08T16:25:00Z,45.61,57.00
2026-04-08T16:26:00Z,45.61,57.00
2026-04-08T16:28:00Z,45.00,57.00
2026-04-08T16:29:00Z,45.78,57.00
2026-04-08T16:30:00Z,45.44,57.00
2026-04-08T16:31:00Z,46.00,56.00
2026-04-08T16:32:00Z,46.00,56.00
2026-04-08T16:33:00Z,46.00,55.00
2026-04-08T16:34:00Z,47.38,53.08
2026-04-08T16:35:00Z,47.38,51.00
2026-04-08T16:36:00Z,47.95,52.77
2026-04-08T16:37:00Z,48.66,54.24
2026-04-08T16:38:00Z,48.12,52.68
2026-04-08T16:39:00Z,47.27,55.08
2026-04-08T16:40:00Z,45.93,56.56
2026-04-08T16:41:00Z,47.42,52.54
2026-04-08T16:42:00Z,47.64,52.20
2026-04-08T16:43:00Z,50.00,51.00
2026-04-08T16:44:00Z,49.00,51.00
2026-04-08T16:45:00Z,51.00,51.92
2026-04-08T16:46:00Z,54.81,46.47
2026-04-08T16:47:00Z,65.06,33.67
2026-04-08T16:48:00Z,68.27,30.09
2026-04-08T16:49:00Z,72.14,28.96
2026-04-08T16:50:00Z,71.14,29.00
2026-04-08T16:51:00Z,72.02,28.00
2026-04-08T16:52:00Z,73.70,28.19
2026-04-08T16:53:00Z,74.83,27.60
2026-04-08T16:54:00Z,75.02,25.42
2026-04-08T16:55:00Z,75.00,25.32
2026-04-08T16:56:00Z,72.39,29.13
2026-04-08T16:57:00Z,71.79,30.99
2026-04-08T16:58:00Z,70.19,29.79
2026-04-08T16:59:00Z,74.98,25.94
2026-04-08T17:00:00Z,74.99,25.95
2026-04-08T17:01:00Z,77.21,25.00
2026-04-08T17:02:00Z,78.46,23.82
2026-04-08T17:03:00Z,78.87,22.06
2026-04-08T17:04:00Z,80.00,21.00
2026-04-08T17:05:00Z,80.00,21.00
2026-04-08T17:06:00Z,81.38,19.93
2026-04-08T17:07:00Z,83.92,16.51
2026-04-08T17:08:00Z,83.98,16.07
2026-04-08T17:09:00Z,86.03,15.13
2026-04-08T17:10:00Z,87.15,12.25
2026-04-08T17:11:00Z,91.38,11.14
2026-04-08T17:12:00Z,86.78,15.11
2026-04-08T17:13:00Z,81.54,18.94
2026-04-08T17:14:00Z,80.55,20.82
2026-04-08T17:15:00Z,83.75,18.18
2026-04-08T17:16:00Z,84.96,16.00
2026-04-08T17:17:00Z,84.04,16.05
2026-04-08T17:18:00Z,81.45,18.61
2026-04-08T17:19:00Z,81.39,20.40
2026-04-08T17:20:00Z,80.94,18.74
2026-04-08T17:21:00Z,83.04,16.97
2026-04-08T17:22:00Z,85.88,16.00
2026-04-08T17:23:00Z,85.94,16.00
2026-04-08T17:24:00Z,87.47,13.79
2026-04-08T17:25:00Z,91.17,10.02
2026-04-08T17:26:00Z,87.13,15.75
2026-04-08T17:27:00Z,86.59,15.33
2026-04-08T17:28:00Z,81.07,18.39
2026-04-08T17:29:00Z,82.54,20.61
2026-04-08T17:30:00Z,80.04,21.68
2026-04-08T17:31:00Z,85.90,14.96
2026-04-08T17:32:00Z,85.99,15.00
2026-04-08T17:33:00Z,82.27,17.19
2026-04-08T17:34:00Z,84.02,15.50
2026-04-08T17:35:00Z,90.30,12.97
2026-04-08T17:36:00Z,87.44,13.39
2026-04-08T17:37:00Z,83.89,14.57
2026-04-08T17:38:00Z,90.36,9.42
2026-04-08T17:39:00Z,85.43,14.95
2026-04-08T17:40:00Z,88.06,16.00
2026-04-08T17:41:00Z,91.23,11.41
2026-04-08T17:42:00Z,97.04,3.29
2026-04-08T17:43:00Z,98.00,3.89
2026-04-08T17:44:00Z,95.99,3.66
2026-04-08T17:45:00Z,98.91,1.01
2026-04-08T17:46:00Z,99.00,1.00
2026-04-08T17:47:00Z,99.00,1.00
2026-04-08T17:48:00Z,99.00,1.00
2026-04-08T17:49:00Z,99.00,1.00
2026-04-08T17:50:00Z,99.00,1.00
2026-04-08T17:51:00Z,99.00,1.00
2026-04-08T17:52:00Z,99.00,1.00
