# event_ticker=KXATPMATCH-26MAR10FILAUG
# final_score=6-3 7-6(9)
# score_resolution=3-6 6-7
# match_winner=Arthur Fils
# fav_player=Felix Auger-Aliassime
# dog_player=Arthur Fils
# kalshi_date=2026-03-10
timestamp,Felix Auger-Aliassime,Arthur Fils
2026-03-10T12:42:00Z,59.00,43.00
2026-03-10T12:44:00Z,59.00,43.00
2026-03-10T12:45:00Z,59.00,43.00
2026-03-10T12:46:00Z,59.00,43.00
2026-03-10T12:48:00Z,59.00,43.00
2026-03-10T12:50:00Z,59.00,43.00
2026-03-10T12:51:00Z,59.00,43.00
2026-03-10T12:52:00Z,59.00,43.00
2026-03-10T12:53:00Z,59.00,43.00
2026-03-10T12:55:00Z,59.00,43.00
2026-03-10T12:56:00Z,59.00,43.00
2026-03-10T12:57:00Z,59.00,43.00
2026-03-10T12:58:00Z,59.00,42.00
2026-03-10T12:59:00Z,60.00,42.00
2026-03-10T13:03:00Z,60.00,43.00
2026-03-10T13:04:00Z,60.00,43.00
2026-03-10T13:08:00Z,59.12,43.00
2026-03-10T13:10:00Z,59.12,43.00
2026-03-10T13:14:00Z,60.00,43.00
2026-03-10T13:15:00Z,60.00,43.00
2026-03-10T13:19:00Z,60.00,43.00
2026-03-10T13:20:00Z,60.00,43.00
2026-03-10T13:21:00Z,59.00,43.00
2026-03-10T13:23:00Z,59.00,43.00
2026-03-10T13:24:00Z,59.00,43.00
2026-03-10T13:25:00Z,58.00,44.00
2026-03-10T13:26:00Z,59.00,44.00
2026-03-10T13:28:00Z,59.00,43.00
2026-03-10T13:29:00Z,59.00,42.00
2026-03-10T13:30:00Z,58.00,41.00
2026-03-10T13:34:00Z,58.00,43.00
2026-03-10T13:35:00Z,58.00,43.00
2026-03-10T13:36:00Z,58.00,43.00
2026-03-10T13:37:00Z,58.00,43.00
2026-03-10T13:38:00Z,58.00,43.00
2026-03-10T13:39:00Z,58.00,43.00
2026-03-10T13:43:00Z,58.00,43.00
2026-03-10T13:45:00Z,58.00,43.00
2026-03-10T13:47:00Z,58.00,43.00
2026-03-10T13:48:00Z,58.00,43.00
2026-03-10T13:51:00Z,58.00,43.00
2026-03-10T13:52:00Z,58.00,43.00
2026-03-10T13:54:00Z,58.00,43.00
2026-03-10T13:55:00Z,58.00,43.00
2026-03-10T13:58:00Z,57.00,43.00
2026-03-10T13:59:00Z,58.02,43.00
2026-03-10T14:00:00Z,59.00,42.00
2026-03-10T14:02:00Z,59.00,43.00
2026-03-10T14:03:00Z,59.00,43.00
2026-03-10T14:04:00Z,59.00,43.00
2026-03-10T14:05:00Z,59.00,43.00
2026-03-10T14:06:00Z,59.00,43.00
2026-03-10T14:07:00Z,59.00,43.00
2026-03-10T14:08:00Z,59.00,43.00
2026-03-10T14:09:00Z,59.00,43.00
2026-03-10T14:10:00Z,59.00,43.00
2026-03-10T14:11:00Z,59.00,43.00
2026-03-10T14:12:00Z,59.00,43.00
2026-03-10T14:13:00Z,59.00,43.00
2026-03-10T14:15:00Z,59.00,43.00
2026-03-10T14:16:00Z,59.00,43.00
2026-03-10T14:17:00Z,59.00,43.00
2026-03-10T14:18:00Z,59.00,43.00
2026-03-10T14:19:00Z,58.37,43.00
2026-03-10T14:20:00Z,58.37,43.00
2026-03-10T14:21:00Z,58.37,43.90
2026-03-10T14:22:00Z,59.00,44.00
2026-03-10T14:23:00Z,59.00,44.00
2026-03-10T14:24:00Z,59.00,44.00
2026-03-10T14:25:00Z,59.00,44.00
2026-03-10T14:26:00Z,59.00,44.00
2026-03-10T14:27:00Z,58.71,44.00
2026-03-10T14:28:00Z,59.00,43.00
2026-03-10T14:29:00Z,59.00,43.00
2026-03-10T14:30:00Z,59.00,43.00
2026-03-10T14:31:00Z,59.00,43.00
2026-03-10T14:32:00Z,59.00,43.00
2026-03-10T14:33:00Z,59.00,43.00
2026-03-10T14:34:00Z,59.00,44.00
2026-03-10T14:35:00Z,59.00,44.00
2026-03-10T14:37:00Z,59.00,44.00
2026-03-10T14:38:00Z,59.00,44.00
2026-03-10T14:39:00Z,59.00,44.00
2026-03-10T14:40:00Z,59.00,44.00
2026-03-10T14:41:00Z,59.00,43.00
2026-03-10T14:42:00Z,59.00,43.00
2026-03-10T14:43:00Z,59.00,43.00
2026-03-10T14:44:00Z,59.00,43.00
2026-03-10T14:45:00Z,59.00,43.00
2026-03-10T14:46:00Z,59.00,43.00
2026-03-10T14:48:00Z,58.92,43.00
2026-03-10T14:49:00Z,58.92,44.00
2026-03-10T14:51:00Z,59.00,44.00
2026-03-10T14:53:00Z,59.00,44.00
2026-03-10T14:54:00Z,58.09,44.00
2026-03-10T14:55:00Z,58.09,44.00
2026-03-10T14:58:00Z,58.09,44.00
2026-03-10T14:59:00Z,58.09,44.00
2026-03-10T15:00:00Z,59.00,44.00
2026-03-10T15:01:00Z,59.00,44.00
2026-03-10T15:02:00Z,59.00,43.00
2026-03-10T15:03:00Z,58.00,43.00
2026-03-10T15:04:00Z,58.00,43.00
2026-03-10T15:05:00Z,58.00,43.00
2026-03-10T15:06:00Z,58.00,43.00
2026-03-10T15:07:00Z,59.00,43.00
2026-03-10T15:08:00Z,59.00,43.00
2026-03-10T15:09:00Z,58.99,43.00
2026-03-10T15:10:00Z,58.61,43.00
2026-03-10T15:11:00Z,59.00,43.00
2026-03-10T15:12:00Z,58.00,42.90
2026-03-10T15:15:00Z,59.00,42.90
2026-03-10T15:16:00Z,59.00,42.01
2026-03-10T15:17:00Z,59.00,43.00
2026-03-10T15:18:00Z,59.00,43.00
2026-03-10T15:19:00Z,59.00,43.00
2026-03-10T15:20:00Z,59.00,43.00
2026-03-10T15:22:00Z,59.00,43.00
2026-03-10T15:23:00Z,58.48,42.04
2026-03-10T15:24:00Z,59.00,42.28
2026-03-10T15:25:00Z,59.00,42.00
2026-03-10T15:26:00Z,59.00,43.00
2026-03-10T15:27:00Z,58.77,43.00
2026-03-10T15:28:00Z,59.00,43.00
2026-03-10T15:30:00Z,59.00,43.00
2026-03-10T15:31:00Z,59.00,43.00
2026-03-10T15:32:00Z,59.00,43.00
2026-03-10T15:33:00Z,59.00,43.00
2026-03-10T15:34:00Z,59.00,43.00
2026-03-10T15:35:00Z,59.00,43.00
2026-03-10T15:36:00Z,59.00,43.00
2026-03-10T15:37:00Z,59.00,43.00
2026-03-10T15:38:00Z,59.00,43.00
2026-03-10T15:39:00Z,59.00,43.00
2026-03-10T15:40:00Z,59.00,43.00
2026-03-10T15:41:00Z,59.00,43.00
2026-03-10T15:42:00Z,59.00,43.00
2026-03-10T15:43:00Z,59.00,43.00
2026-03-10T15:44:00Z,59.00,43.00
2026-03-10T15:45:00Z,59.00,43.00
2026-03-10T15:46:00Z,59.00,43.00
2026-03-10T15:47:00Z,59.00,43.00
2026-03-10T15:48:00Z,59.00,43.00
2026-03-10T15:49:00Z,59.00,41.65
2026-03-10T15:50:00Z,59.00,43.00
2026-03-10T15:51:00Z,59.00,43.00
2026-03-10T15:52:00Z,59.00,43.00
2026-03-10T15:53:00Z,59.00,43.00
2026-03-10T15:54:00Z,59.00,43.00
2026-03-10T15:55:00Z,57.10,43.00
2026-03-10T15:56:00Z,57.10,43.00
2026-03-10T15:57:00Z,58.00,43.00
2026-03-10T15:58:00Z,58.00,43.00
2026-03-10T15:59:00Z,58.94,43.00
2026-03-10T16:00:00Z,59.00,43.00
2026-03-10T16:01:00Z,59.00,43.00
2026-03-10T16:02:00Z,59.00,43.00
2026-03-10T16:03:00Z,59.00,43.00
2026-03-10T16:04:00Z,59.00,43.00
2026-03-10T16:06:00Z,58.00,43.00
2026-03-10T16:07:00Z,58.00,43.00
2026-03-10T16:08:00Z,58.00,43.00
2026-03-10T16:09:00Z,58.00,43.00
2026-03-10T16:11:00Z,58.00,43.00
2026-03-10T16:12:00Z,58.00,43.00
2026-03-10T16:13:00Z,59.00,43.00
2026-03-10T16:14:00Z,59.00,43.00
2026-03-10T16:15:00Z,59.00,43.00
2026-03-10T16:16:00Z,59.00,43.00
2026-03-10T16:17:00Z,59.00,43.00
2026-03-10T16:18:00Z,58.57,43.00
2026-03-10T16:19:00Z,59.00,43.00
2026-03-10T16:21:00Z,59.00,43.00
2026-03-10T16:22:00Z,58.78,43.00
2026-03-10T16:23:00Z,58.00,43.00
2026-03-10T16:24:00Z,59.00,43.00
2026-03-10T16:25:00Z,59.00,43.00
2026-03-10T16:26:00Z,59.00,43.00
2026-03-10T16:28:00Z,59.00,43.00
2026-03-10T16:29:00Z,59.00,43.00
2026-03-10T16:30:00Z,59.00,43.00
2026-03-10T16:31:00Z,59.00,43.00
2026-03-10T16:32:00Z,59.00,43.00
2026-03-10T16:33:00Z,59.00,43.00
2026-03-10T16:34:00Z,59.00,43.00
2026-03-10T16:35:00Z,59.00,43.00
2026-03-10T16:36:00Z,59.00,43.00
2026-03-10T16:37:00Z,59.00,43.00
2026-03-10T16:38:00Z,58.67,43.00
2026-03-10T16:39:00Z,59.00,43.00
2026-03-10T16:40:00Z,58.85,43.00
2026-03-10T16:41:00Z,58.85,42.06
2026-03-10T16:42:00Z,58.00,42.00
2026-03-10T16:43:00Z,57.86,43.00
2026-03-10T16:44:00Z,58.00,43.00
2026-03-10T16:45:00Z,57.11,43.00
2026-03-10T16:46:00Z,58.00,43.00
2026-03-10T16:47:00Z,57.12,43.00
2026-03-10T16:48:00Z,58.00,43.00
2026-03-10T16:49:00Z,57.27,43.00
2026-03-10T16:50:00Z,58.01,43.00
2026-03-10T16:51:00Z,58.14,42.00
2026-03-10T16:52:00Z,59.00,43.00
2026-03-10T16:53:00Z,59.00,43.00
2026-03-10T16:54:00Z,59.00,43.00
2026-03-10T16:55:00Z,59.00,42.00
2026-03-10T16:56:00Z,59.00,42.00
2026-03-10T16:57:00Z,59.00,43.00
2026-03-10T16:58:00Z,59.00,43.00
2026-03-10T16:59:00Z,59.00,43.00
2026-03-10T17:00:00Z,59.00,43.00
2026-03-10T17:01:00Z,59.00,42.77
2026-03-10T17:02:00Z,58.00,42.77
2026-03-10T17:03:00Z,58.00,44.00
2026-03-10T17:04:00Z,58.00,44.00
2026-03-10T17:05:00Z,58.00,44.00
2026-03-10T17:06:00Z,58.00,44.00
2026-03-10T17:07:00Z,58.00,44.00
2026-03-10T17:08:00Z,58.00,43.44
2026-03-10T17:09:00Z,58.00,44.00
2026-03-10T17:10:00Z,58.00,44.00
2026-03-10T17:11:00Z,58.00,44.00
2026-03-10T17:12:00Z,58.00,44.00
2026-03-10T17:13:00Z,58.00,44.00
2026-03-10T17:14:00Z,58.00,44.00
2026-03-10T17:15:00Z,58.00,44.00
2026-03-10T17:16:00Z,58.00,43.44
2026-03-10T17:17:00Z,58.00,44.00
2026-03-10T17:18:00Z,58.00,44.00
2026-03-10T17:19:00Z,57.63,44.00
2026-03-10T17:20:00Z,57.77,44.00
2026-03-10T17:21:00Z,58.00,44.00
2026-03-10T17:22:00Z,58.00,44.00
2026-03-10T17:23:00Z,58.00,44.00
2026-03-10T17:24:00Z,58.00,44.00
2026-03-10T17:25:00Z,58.00,44.00
2026-03-10T17:26:00Z,58.00,43.99
2026-03-10T17:27:00Z,58.00,44.00
2026-03-10T17:28:00Z,58.00,44.00
2026-03-10T17:29:00Z,58.00,44.00
2026-03-10T17:30:00Z,58.00,44.00
2026-03-10T17:31:00Z,58.00,44.00
2026-03-10T17:32:00Z,58.00,44.00
2026-03-10T17:33:00Z,58.00,44.00
2026-03-10T17:34:00Z,58.00,44.00
2026-03-10T17:35:00Z,58.00,44.00
2026-03-10T17:36:00Z,59.00,44.00
2026-03-10T17:37:00Z,59.00,44.00
2026-03-10T17:38:00Z,58.49,44.00
2026-03-10T17:39:00Z,59.00,44.00
2026-03-10T17:40:00Z,59.00,44.00
2026-03-10T17:41:00Z,58.00,44.00
2026-03-10T17:42:00Z,58.00,44.00
2026-03-10T17:43:00Z,58.00,43.10
2026-03-10T17:44:00Z,58.00,44.00
2026-03-10T17:45:00Z,57.36,44.00
2026-03-10T17:46:00Z,58.59,44.00
2026-03-10T17:47:00Z,59.00,44.00
2026-03-10T17:48:00Z,59.00,44.00
2026-03-10T17:49:00Z,59.00,44.00
2026-03-10T17:50:00Z,58.97,44.00
2026-03-10T17:51:00Z,59.00,44.00
2026-03-10T17:52:00Z,58.97,44.00
2026-03-10T17:53:00Z,59.00,44.00
2026-03-10T17:54:00Z,59.00,44.00
2026-03-10T17:55:00Z,59.00,44.00
2026-03-10T17:56:00Z,59.00,44.00
2026-03-10T17:57:00Z,58.00,44.00
2026-03-10T17:58:00Z,57.99,44.00
2026-03-10T17:59:00Z,58.00,44.00
2026-03-10T18:00:00Z,58.00,44.00
2026-03-10T18:01:00Z,58.00,44.00
2026-03-10T18:02:00Z,57.79,44.00
2026-03-10T18:03:00Z,58.00,44.00
2026-03-10T18:04:00Z,58.00,44.00
2026-03-10T18:05:00Z,58.00,44.00
2026-03-10T18:06:00Z,58.00,44.00
2026-03-10T18:07:00Z,58.00,44.00
2026-03-10T18:08:00Z,57.79,43.69
2026-03-10T18:09:00Z,57.96,43.98
2026-03-10T18:10:00Z,58.02,44.00
2026-03-10T18:11:00Z,57.84,45.05
2026-03-10T18:12:00Z,56.92,46.24
2026-03-10T18:13:00Z,53.80,47.79
2026-03-10T18:14:00Z,53.78,48.56
2026-03-10T18:15:00Z,56.06,46.55
2026-03-10T18:16:00Z,57.11,44.87
2026-03-10T18:17:00Z,56.17,45.27
2026-03-10T18:18:00Z,54.31,48.67
2026-03-10T18:19:00Z,45.74,55.05
2026-03-10T18:20:00Z,38.43,62.36
2026-03-10T18:21:00Z,34.88,67.98
2026-03-10T18:22:00Z,32.71,67.70
2026-03-10T18:23:00Z,33.07,67.81
2026-03-10T18:24:00Z,33.00,67.96
2026-03-10T18:25:00Z,34.29,68.00
2026-03-10T18:26:00Z,34.45,66.51
2026-03-10T18:27:00Z,34.95,67.80
2026-03-10T18:28:00Z,34.16,68.34
2026-03-10T18:29:00Z,30.80,71.94
2026-03-10T18:30:00Z,30.98,70.36
2026-03-10T18:31:00Z,31.78,69.70
2026-03-10T18:32:00Z,32.86,68.46
2026-03-10T18:33:00Z,33.00,67.92
2026-03-10T18:34:00Z,35.47,68.36
2026-03-10T18:35:00Z,37.21,65.67
2026-03-10T18:36:00Z,37.69,64.75
2026-03-10T18:37:00Z,35.67,64.52
2026-03-10T18:38:00Z,33.84,69.61
2026-03-10T18:39:00Z,31.00,69.99
2026-03-10T18:40:00Z,31.15,70.21
2026-03-10T18:41:00Z,29.30,72.74
2026-03-10T18:42:00Z,28.78,72.10
2026-03-10T18:43:00Z,28.53,72.93
2026-03-10T18:44:00Z,27.89,73.16
2026-03-10T18:45:00Z,31.27,70.18
2026-03-10T18:46:00Z,32.07,69.20
2026-03-10T18:47:00Z,33.34,68.96
2026-03-10T18:48:00Z,34.77,66.18
2026-03-10T18:49:00Z,32.71,66.56
2026-03-10T18:50:00Z,29.53,71.49
2026-03-10T18:51:00Z,30.19,69.63
2026-03-10T18:52:00Z,30.98,70.00
2026-03-10T18:53:00Z,29.92,70.34
2026-03-10T18:54:00Z,29.29,71.73
2026-03-10T18:55:00Z,21.82,79.42
2026-03-10T18:56:00Z,11.48,88.09
2026-03-10T18:57:00Z,10.39,88.75
2026-03-10T18:58:00Z,9.11,91.99
2026-03-10T18:59:00Z,8.70,91.66
2026-03-10T19:00:00Z,9.35,90.75
2026-03-10T19:01:00Z,8.76,91.95
2026-03-10T19:02:00Z,10.98,89.43
2026-03-10T19:03:00Z,10.77,89.35
2026-03-10T19:04:00Z,12.96,87.65
2026-03-10T19:05:00Z,17.71,80.66
2026-03-10T19:06:00Z,17.29,83.10
2026-03-10T19:07:00Z,16.08,85.13
2026-03-10T19:08:00Z,18.64,85.13
2026-03-10T19:09:00Z,10.39,89.41
2026-03-10T19:10:00Z,9.55,90.97
2026-03-10T19:11:00Z,10.34,88.58
2026-03-10T19:12:00Z,11.04,89.87
2026-03-10T19:13:00Z,10.94,90.00
2026-03-10T19:14:00Z,10.71,89.98
2026-03-10T19:15:00Z,12.22,88.47
2026-03-10T19:16:00Z,8.57,92.46
2026-03-10T19:17:00Z,7.29,92.98
2026-03-10T19:18:00Z,8.83,93.83
2026-03-10T19:19:00Z,7.70,92.91
2026-03-10T19:20:00Z,7.42,93.86
2026-03-10T19:21:00Z,7.98,92.85
2026-03-10T19:22:00Z,8.96,92.95
2026-03-10T19:23:00Z,9.60,91.58
2026-03-10T19:24:00Z,17.13,84.55
2026-03-10T19:25:00Z,27.65,73.55
2026-03-10T19:26:00Z,21.33,76.21
2026-03-10T19:27:00Z,31.52,69.94
2026-03-10T19:28:00Z,29.82,71.90
2026-03-10T19:29:00Z,33.28,68.17
2026-03-10T19:30:00Z,31.21,70.44
2026-03-10T19:31:00Z,32.80,66.99
2026-03-10T19:32:00Z,31.18,68.62
2026-03-10T19:33:00Z,28.03,72.00
2026-03-10T19:34:00Z,21.13,77.56
2026-03-10T19:35:00Z,30.88,71.83
2026-03-10T19:36:00Z,33.75,66.27
2026-03-10T19:37:00Z,33.46,66.96
2026-03-10T19:38:00Z,32.56,69.98
2026-03-10T19:39:00Z,28.55,71.13
2026-03-10T19:40:00Z,29.04,69.43
2026-03-10T19:41:00Z,29.51,71.38
2026-03-10T19:42:00Z,32.64,67.47
2026-03-10T19:43:00Z,34.45,65.40
2026-03-10T19:44:00Z,34.94,65.86
2026-03-10T19:45:00Z,34.83,66.16
2026-03-10T19:46:00Z,38.55,60.29
2026-03-10T19:47:00Z,39.57,60.46
2026-03-10T19:48:00Z,32.11,67.67
2026-03-10T19:49:00Z,39.19,59.75
2026-03-10T19:50:00Z,54.45,44.93
2026-03-10T19:51:00Z,59.98,41.51
2026-03-10T19:52:00Z,58.83,42.81
2026-03-10T19:53:00Z,54.51,42.26
2026-03-10T19:54:00Z,54.15,44.92
2026-03-10T19:55:00Z,49.80,48.85
2026-03-10T19:56:00Z,30.84,69.46
2026-03-10T19:57:00Z,39.94,63.04
2026-03-10T19:58:00Z,27.29,74.68
2026-03-10T19:59:00Z,22.20,75.72
2026-03-10T20:00:00Z,39.02,61.49
2026-03-10T20:01:00Z,32.41,68.28
2026-03-10T20:02:00Z,23.57,78.68
2026-03-10T20:03:00Z,8.60,96.63
2026-03-10T20:04:00Z,1.00,99.00
2026-03-10T20:05:00Z,1.00,99.00
2026-03-10T20:06:00Z,1.00,99.00
2026-03-10T20:07:00Z,1.00,99.00
2026-03-10T20:08:00Z,1.00,99.00
2026-03-10T20:09:00Z,1.00,99.00
2026-03-10T20:10:00Z,1.00,99.00
2026-03-10T20:11:00Z,1.00,99.00
