# event_ticker=KXATPCHALLENGERMATCH-26APR11SUNKOT
# final_score=7-6(9) 3-6 6-3
# score_resolution=6-7 6-3 3-6
# match_winner=Pavel Kotov
# fav_player=Fajing Sun
# dog_player=Pavel Kotov
# kalshi_date=2026-04-11
timestamp,Fajing Sun,Pavel Kotov
2026-04-11T05:03:00Z,29.00,73.00
2026-04-11T05:04:00Z,29.00,73.00
2026-04-11T05:05:00Z,29.00,73.00
2026-04-11T05:06:00Z,29.00,73.00
2026-04-11T05:07:00Z,29.00,73.00
2026-04-11T05:08:00Z,29.00,73.00
2026-04-11T05:09:00Z,29.00,73.00
2026-04-11T05:10:00Z,29.00,73.00
2026-04-11T05:11:00Z,29.00,73.00
2026-04-11T05:12:00Z,29.00,73.00
2026-04-11T05:13:00Z,29.00,73.00
2026-04-11T05:14:00Z,29.00,73.00
2026-04-11T05:17:00Z,29.00,73.00
2026-04-11T05:18:00Z,29.00,73.00
2026-04-11T05:19:00Z,29.00,73.00
2026-04-11T05:20:00Z,29.00,73.00
2026-04-11T05:21:00Z,29.00,73.00
2026-04-11T05:22:00Z,28.97,73.00
2026-04-11T05:23:00Z,30.98,73.00
2026-04-11T05:24:00Z,29.89,72.48
2026-04-11T05:25:00Z,29.58,73.00
2026-04-11T05:26:00Z,30.00,73.00
2026-04-11T05:27:00Z,30.00,73.00
2026-04-11T05:28:00Z,30.00,73.00
2026-04-11T05:29:00Z,30.00,73.00
2026-04-11T05:30:00Z,29.96,73.00
2026-04-11T05:31:00Z,29.99,73.00
2026-04-11T05:32:00Z,30.00,72.99
2026-04-11T05:33:00Z,29.45,72.99
2026-04-11T05:35:00Z,29.45,72.32
2026-04-11T05:36:00Z,30.00,72.32
2026-04-11T05:37:00Z,30.00,72.27
2026-04-11T05:38:00Z,30.00,72.27
2026-04-11T05:39:00Z,30.00,73.00
2026-04-11T05:40:00Z,30.00,73.00
2026-04-11T05:41:00Z,29.27,73.00
2026-04-11T05:42:00Z,29.27,73.00
2026-04-11T05:43:00Z,29.27,73.00
2026-04-11T05:45:00Z,29.61,73.00
2026-04-11T05:46:00Z,30.00,73.00
2026-04-11T05:47:00Z,30.00,73.00
2026-04-11T05:48:00Z,30.00,73.00
2026-04-11T05:49:00Z,30.00,73.00
2026-04-11T05:50:00Z,30.00,72.00
2026-04-11T05:51:00Z,30.00,72.00
2026-04-11T05:52:00Z,30.00,72.00
2026-04-11T05:53:00Z,30.00,72.00
2026-04-11T05:54:00Z,30.00,73.00
2026-04-11T05:55:00Z,30.00,73.00
2026-04-11T05:56:00Z,29.23,73.00
2026-04-11T05:57:00Z,29.00,73.00
2026-04-11T05:58:00Z,29.00,73.00
2026-04-11T05:59:00Z,29.00,73.00
2026-04-11T06:00:00Z,29.00,73.00
2026-04-11T06:01:00Z,29.00,73.00
2026-04-11T06:02:00Z,29.00,72.06
2026-04-11T06:03:00Z,29.00,72.06
2026-04-11T06:04:00Z,29.00,73.00
2026-04-11T06:05:00Z,28.01,73.00
2026-04-11T06:06:00Z,29.00,72.24
2026-04-11T06:07:00Z,28.97,73.00
2026-04-11T06:08:00Z,28.48,72.00
2026-04-11T06:09:00Z,28.90,72.00
2026-04-11T06:10:00Z,28.00,72.00
2026-04-11T06:11:00Z,28.43,72.00
2026-04-11T06:12:00Z,28.09,73.00
2026-04-11T06:13:00Z,28.09,73.00
2026-04-11T06:14:00Z,27.21,72.00
2026-04-11T06:15:00Z,28.59,72.00
2026-04-11T06:16:00Z,27.00,71.31
2026-04-11T06:17:00Z,27.00,72.09
2026-04-11T06:18:00Z,29.00,73.00
2026-04-11T06:19:00Z,27.00,73.00
2026-04-11T06:20:00Z,27.00,71.00
2026-04-11T06:21:00Z,27.00,73.00
2026-04-11T06:22:00Z,29.00,73.00
2026-04-11T06:25:00Z,29.00,73.00
2026-04-11T06:26:00Z,29.00,73.00
2026-04-11T06:27:00Z,29.00,71.90
2026-04-11T06:28:00Z,29.00,73.00
2026-04-11T06:29:00Z,27.00,73.00
2026-04-11T06:31:00Z,27.00,73.00
2026-04-11T06:32:00Z,29.00,73.00
2026-04-11T06:33:00Z,29.00,73.00
2026-04-11T06:35:00Z,29.00,73.00
2026-04-11T06:36:00Z,29.00,71.00
2026-04-11T06:37:00Z,29.31,71.00
2026-04-11T06:38:00Z,30.00,71.00
2026-04-11T06:39:00Z,29.84,72.00
2026-04-11T06:42:00Z,29.84,71.21
2026-04-11T06:43:00Z,29.84,72.68
2026-04-11T06:44:00Z,29.84,73.00
2026-04-11T06:45:00Z,29.84,73.00
2026-04-11T06:47:00Z,30.00,73.00
2026-04-11T06:48:00Z,30.00,73.00
2026-04-11T06:50:00Z,30.00,71.00
2026-04-11T06:51:00Z,30.00,71.57
2026-04-11T06:52:00Z,28.00,71.57
2026-04-11T06:53:00Z,30.00,71.57
2026-04-11T06:54:00Z,30.00,72.87
2026-04-11T06:55:00Z,30.00,73.00
2026-04-11T06:56:00Z,30.00,73.00
2026-04-11T06:57:00Z,30.00,73.51
2026-04-11T06:58:00Z,29.00,74.00
2026-04-11T06:59:00Z,28.40,73.94
2026-04-11T07:00:00Z,29.00,73.94
2026-04-11T07:01:00Z,29.00,72.96
2026-04-11T07:02:00Z,29.00,72.96
2026-04-11T07:04:00Z,29.00,72.96
2026-04-11T07:05:00Z,28.00,72.96
2026-04-11T07:06:00Z,27.99,73.08
2026-04-11T07:07:00Z,28.00,73.08
2026-04-11T07:08:00Z,28.00,73.87
2026-04-11T07:09:00Z,28.00,72.00
2026-04-11T07:10:00Z,28.00,74.00
2026-04-11T07:12:00Z,28.00,74.00
2026-04-11T07:13:00Z,28.49,74.00
2026-04-11T07:14:00Z,29.00,74.00
2026-04-11T07:15:00Z,29.00,73.00
2026-04-11T07:16:00Z,29.00,73.00
2026-04-11T07:17:00Z,29.00,73.00
2026-04-11T07:18:00Z,29.00,73.00
2026-04-11T07:19:00Z,29.00,73.00
2026-04-11T07:20:00Z,29.00,73.00
2026-04-11T07:21:00Z,29.00,73.00
2026-04-11T07:23:00Z,29.00,73.00
2026-04-11T07:24:00Z,29.00,74.00
2026-04-11T07:25:00Z,29.00,74.00
2026-04-11T07:26:00Z,29.00,74.00
2026-04-11T07:27:00Z,29.00,73.08
2026-04-11T07:28:00Z,29.00,72.03
2026-04-11T07:29:00Z,29.00,73.66
2026-04-11T07:31:00Z,27.99,73.66
2026-04-11T07:32:00Z,28.00,73.66
2026-04-11T07:33:00Z,28.28,73.66
2026-04-11T07:34:00Z,29.00,73.66
2026-04-11T07:36:00Z,29.00,73.66
2026-04-11T07:37:00Z,29.00,74.00
2026-04-11T07:38:00Z,28.00,74.00
2026-04-11T07:39:00Z,28.00,74.00
2026-04-11T07:40:00Z,28.00,74.00
2026-04-11T07:42:00Z,27.87,74.00
2026-04-11T07:43:00Z,28.15,74.67
2026-04-11T07:44:00Z,29.00,74.00
2026-04-11T07:45:00Z,28.00,74.00
2026-04-11T07:46:00Z,28.00,74.00
2026-04-11T07:51:00Z,28.00,74.00
2026-04-11T07:52:00Z,28.00,74.00
2026-04-11T07:53:00Z,28.00,74.00
2026-04-11T07:54:00Z,28.18,73.95
2026-04-11T07:55:00Z,28.99,74.00
2026-04-11T07:56:00Z,28.95,74.09
2026-04-11T07:57:00Z,28.00,73.03
2026-04-11T07:58:00Z,28.34,74.00
2026-04-11T07:59:00Z,28.94,73.09
2026-04-11T08:00:00Z,33.92,70.79
2026-04-11T08:01:00Z,34.33,66.80
2026-04-11T08:02:00Z,30.78,70.89
2026-04-11T08:03:00Z,29.24,74.53
2026-04-11T08:04:00Z,28.00,74.70
2026-04-11T08:05:00Z,28.94,74.70
2026-04-11T08:06:00Z,31.51,69.03
2026-04-11T08:07:00Z,32.54,69.79
2026-04-11T08:08:00Z,32.42,71.08
2026-04-11T08:09:00Z,30.23,73.67
2026-04-11T08:10:00Z,29.27,73.03
2026-04-11T08:11:00Z,29.99,72.26
2026-04-11T08:12:00Z,31.05,71.58
2026-04-11T08:13:00Z,32.77,70.16
2026-04-11T08:14:00Z,32.03,70.57
2026-04-11T08:15:00Z,33.58,68.06
2026-04-11T08:16:00Z,28.93,72.35
2026-04-11T08:17:00Z,29.00,73.59
2026-04-11T08:18:00Z,26.94,76.34
2026-04-11T08:19:00Z,27.36,74.73
2026-04-11T08:20:00Z,24.83,77.72
2026-04-11T08:21:00Z,28.03,73.77
2026-04-11T08:22:00Z,29.89,72.33
2026-04-11T08:23:00Z,29.40,72.04
2026-04-11T08:24:00Z,27.80,73.87
2026-04-11T08:25:00Z,25.82,76.96
2026-04-11T08:26:00Z,25.97,77.75
2026-04-11T08:27:00Z,25.24,77.00
2026-04-11T08:28:00Z,25.14,77.33
2026-04-11T08:29:00Z,24.62,77.33
2026-04-11T08:30:00Z,23.53,79.37
2026-04-11T08:31:00Z,25.56,79.17
2026-04-11T08:32:00Z,15.41,82.58
2026-04-11T08:33:00Z,14.52,88.80
2026-04-11T08:34:00Z,22.20,76.87
2026-04-11T08:35:00Z,21.41,80.65
2026-04-11T08:36:00Z,20.73,80.65
2026-04-11T08:37:00Z,23.61,77.47
2026-04-11T08:38:00Z,29.37,73.12
2026-04-11T08:39:00Z,27.55,73.12
2026-04-11T08:40:00Z,38.58,64.23
2026-04-11T08:41:00Z,32.71,69.64
2026-04-11T08:42:00Z,27.79,79.10
2026-04-11T08:43:00Z,26.10,76.62
2026-04-11T08:44:00Z,32.50,69.00
2026-04-11T08:45:00Z,29.92,69.02
2026-04-11T08:46:00Z,31.52,69.51
2026-04-11T08:47:00Z,33.73,71.32
2026-04-11T08:48:00Z,26.89,74.95
2026-04-11T08:49:00Z,26.70,75.53
2026-04-11T08:50:00Z,27.58,74.01
2026-04-11T08:51:00Z,27.91,72.59
2026-04-11T08:52:00Z,30.20,71.00
2026-04-11T08:53:00Z,30.22,71.81
2026-04-11T08:54:00Z,29.56,74.50
2026-04-11T08:55:00Z,26.09,78.15
2026-04-11T08:56:00Z,21.95,79.96
2026-04-11T08:57:00Z,18.73,81.81
2026-04-11T08:58:00Z,16.07,86.49
2026-04-11T08:59:00Z,16.36,85.02
2026-04-11T09:00:00Z,21.77,82.39
2026-04-11T09:01:00Z,15.76,88.55
2026-04-11T09:02:00Z,18.15,82.14
2026-04-11T09:03:00Z,30.24,69.37
2026-04-11T09:04:00Z,27.72,72.45
2026-04-11T09:05:00Z,29.64,77.35
2026-04-11T09:06:00Z,37.74,61.68
2026-04-11T09:07:00Z,27.02,77.87
2026-04-11T09:08:00Z,27.20,73.54
2026-04-11T09:09:00Z,29.64,74.15
2026-04-11T09:10:00Z,17.70,86.52
2026-04-11T09:11:00Z,14.80,87.06
2026-04-11T09:12:00Z,15.17,85.00
2026-04-11T09:13:00Z,14.28,86.51
2026-04-11T09:14:00Z,13.32,88.71
2026-04-11T09:15:00Z,16.25,86.61
2026-04-11T09:16:00Z,16.37,83.71
2026-04-11T09:17:00Z,16.42,85.70
2026-04-11T09:18:00Z,10.21,90.22
2026-04-11T09:19:00Z,10.61,90.94
2026-04-11T09:20:00Z,11.99,87.81
2026-04-11T09:21:00Z,17.20,87.24
2026-04-11T09:22:00Z,12.41,87.37
2026-04-11T09:23:00Z,15.48,83.29
2026-04-11T09:24:00Z,15.77,85.67
2026-04-11T09:25:00Z,15.86,83.06
2026-04-11T09:26:00Z,22.27,78.96
2026-04-11T09:27:00Z,27.19,75.14
2026-04-11T09:28:00Z,32.55,70.35
2026-04-11T09:29:00Z,31.56,66.58
2026-04-11T09:30:00Z,39.08,61.68
2026-04-11T09:31:00Z,39.05,63.14
2026-04-11T09:32:00Z,40.37,56.87
2026-04-11T09:33:00Z,40.14,62.82
2026-04-11T09:34:00Z,41.75,62.17
2026-04-11T09:35:00Z,37.54,63.44
2026-04-11T09:36:00Z,31.27,66.51
2026-04-11T09:37:00Z,39.06,65.36
2026-04-11T09:38:00Z,45.18,61.43
2026-04-11T09:39:00Z,39.15,64.06
2026-04-11T09:40:00Z,41.09,60.00
2026-04-11T09:41:00Z,39.22,61.44
2026-04-11T09:42:00Z,39.57,62.69
2026-04-11T09:43:00Z,40.57,60.04
2026-04-11T09:44:00Z,43.77,57.30
2026-04-11T09:45:00Z,45.34,56.80
2026-04-11T09:46:00Z,45.16,59.50
2026-04-11T09:47:00Z,39.54,59.12
2026-04-11T09:48:00Z,42.36,59.26
2026-04-11T09:49:00Z,46.91,56.24
2026-04-11T09:50:00Z,43.20,58.07
2026-04-11T09:51:00Z,46.49,56.22
2026-04-11T09:52:00Z,43.13,57.55
2026-04-11T09:53:00Z,45.24,60.58
2026-04-11T09:54:00Z,46.75,52.28
2026-04-11T09:55:00Z,47.93,49.50
2026-04-11T09:56:00Z,47.45,57.63
2026-04-11T09:57:00Z,45.96,55.71
2026-04-11T09:58:00Z,43.13,55.72
2026-04-11T09:59:00Z,43.80,56.42
2026-04-11T10:00:00Z,46.05,55.37
2026-04-11T10:01:00Z,43.36,55.41
2026-04-11T10:02:00Z,45.28,56.82
2026-04-11T10:03:00Z,45.00,56.74
2026-04-11T10:04:00Z,44.06,56.00
2026-04-11T10:05:00Z,42.24,57.03
2026-04-11T10:06:00Z,39.23,64.13
2026-04-11T10:07:00Z,40.27,63.70
2026-04-11T10:08:00Z,36.27,66.04
2026-04-11T10:09:00Z,41.09,63.74
2026-04-11T10:10:00Z,33.70,70.07
2026-04-11T10:11:00Z,35.05,64.26
2026-04-11T10:12:00Z,41.39,63.51
2026-04-11T10:13:00Z,34.08,63.90
2026-04-11T10:14:00Z,40.58,63.80
2026-04-11T10:15:00Z,37.39,62.72
2026-04-11T10:16:00Z,38.10,66.10
2026-04-11T10:17:00Z,34.45,64.38
2026-04-11T10:18:00Z,36.89,65.59
2026-04-11T10:19:00Z,34.90,67.63
2026-04-11T10:20:00Z,44.09,62.20
2026-04-11T10:21:00Z,42.34,58.96
2026-04-11T10:22:00Z,45.43,61.60
2026-04-11T10:23:00Z,39.59,64.63
2026-04-11T10:24:00Z,38.12,63.22
2026-04-11T10:25:00Z,38.67,66.69
2026-04-11T10:26:00Z,37.23,65.55
2026-04-11T10:27:00Z,24.58,74.15
2026-04-11T10:28:00Z,20.26,77.27
2026-04-11T10:29:00Z,20.67,77.28
2026-04-11T10:30:00Z,28.13,74.52
2026-04-11T10:31:00Z,34.19,64.28
2026-04-11T10:32:00Z,39.91,59.69
2026-04-11T10:33:00Z,38.43,60.58
2026-04-11T10:34:00Z,36.71,63.70
2026-04-11T10:35:00Z,32.63,66.06
2026-04-11T10:36:00Z,33.75,67.59
2026-04-11T10:37:00Z,33.99,67.51
2026-04-11T10:38:00Z,30.14,69.10
2026-04-11T10:39:00Z,20.22,77.35
2026-04-11T10:40:00Z,13.83,81.12
2026-04-11T10:41:00Z,11.23,87.37
2026-04-11T10:42:00Z,4.43,94.73
2026-04-11T10:43:00Z,6.32,93.72
2026-04-11T10:44:00Z,3.97,96.54
2026-04-11T10:45:00Z,1.23,98.98
2026-04-11T10:46:00Z,1.67,98.59
2026-04-11T10:47:00Z,1.67,99.00
