# event_ticker=KXATPMATCH-26APR01DIAMOL
# final_score=6-2 6-2
# match_winner=Alex Molcan
# fav_player=Alex Molcan
# dog_player=Gabriel Diallo
# kalshi_date=2026-04-01
timestamp,Alex Molcan,Gabriel Diallo
2026-04-01T12:58:00Z,43.00,59.00
2026-04-01T13:02:00Z,42.12,59.00
2026-04-01T13:05:00Z,42.12,59.00
2026-04-01T13:07:00Z,43.00,59.00
2026-04-01T13:08:00Z,43.00,59.00
2026-04-01T13:10:00Z,42.00,59.00
2026-04-01T13:11:00Z,42.00,59.00
2026-04-01T13:12:00Z,42.00,59.00
2026-04-01T13:13:00Z,42.00,59.00
2026-04-01T13:14:00Z,42.00,59.00
2026-04-01T13:15:00Z,42.00,59.00
2026-04-01T13:16:00Z,42.00,59.00
2026-04-01T13:18:00Z,42.00,59.00
2026-04-01T13:19:00Z,42.00,60.00
2026-04-01T13:20:00Z,42.00,60.00
2026-04-01T13:21:00Z,42.00,60.00
2026-04-01T13:23:00Z,42.00,60.00
2026-04-01T13:24:00Z,42.00,60.00
2026-04-01T13:25:00Z,41.00,60.00
2026-04-01T13:26:00Z,41.00,60.00
2026-04-01T13:27:00Z,41.00,60.00
2026-04-01T13:28:00Z,41.00,60.82
2026-04-01T13:29:00Z,41.00,61.00
2026-04-01T13:30:00Z,41.00,60.59
2026-04-01T13:31:00Z,40.00,61.62
2026-04-01T13:32:00Z,40.40,61.52
2026-04-01T13:33:00Z,40.40,61.00
2026-04-01T13:34:00Z,40.40,61.00
2026-04-01T13:35:00Z,40.00,60.86
2026-04-01T13:36:00Z,40.00,60.99
2026-04-01T13:37:00Z,40.97,62.19
2026-04-01T13:38:00Z,40.97,62.00
2026-04-01T13:39:00Z,40.97,62.00
2026-04-01T13:40:00Z,41.00,62.00
2026-04-01T13:41:00Z,41.00,62.00
2026-04-01T13:42:00Z,41.00,62.00
2026-04-01T13:43:00Z,41.00,62.00
2026-04-01T13:44:00Z,41.00,62.00
2026-04-01T13:45:00Z,41.00,62.00
2026-04-01T13:46:00Z,41.00,62.00
2026-04-01T13:47:00Z,41.00,62.00
2026-04-01T13:48:00Z,41.00,62.00
2026-04-01T13:49:00Z,41.00,62.00
2026-04-01T13:50:00Z,41.00,62.00
2026-04-01T13:51:00Z,41.00,61.05
2026-04-01T13:52:00Z,41.00,59.64
2026-04-01T13:53:00Z,41.00,59.00
2026-04-01T13:54:00Z,41.00,59.00
2026-04-01T13:55:00Z,41.00,59.00
2026-04-01T13:56:00Z,41.00,59.00
2026-04-01T13:57:00Z,41.00,59.00
2026-04-01T13:58:00Z,41.00,59.00
2026-04-01T13:59:00Z,41.00,59.00
2026-04-01T14:00:00Z,42.04,58.00
2026-04-01T14:01:00Z,44.00,58.00
2026-04-01T14:02:00Z,44.00,57.00
2026-04-01T14:03:00Z,44.00,57.84
2026-04-01T14:04:00Z,45.00,56.94
2026-04-01T14:05:00Z,45.00,58.00
2026-04-01T14:06:00Z,44.63,58.00
2026-04-01T14:07:00Z,45.00,57.89
2026-04-01T14:08:00Z,44.82,58.30
2026-04-01T14:09:00Z,45.01,56.00
2026-04-01T14:10:00Z,45.00,57.48
2026-04-01T14:11:00Z,42.60,58.50
2026-04-01T14:12:00Z,43.00,59.11
2026-04-01T14:13:00Z,43.12,60.34
2026-04-01T14:14:00Z,42.88,59.66
2026-04-01T14:15:00Z,40.32,62.32
2026-04-01T14:16:00Z,37.12,61.77
2026-04-01T14:17:00Z,35.37,66.12
2026-04-01T14:18:00Z,27.07,72.67
2026-04-01T14:19:00Z,31.23,68.64
2026-04-01T14:20:00Z,37.28,65.80
2026-04-01T14:21:00Z,36.79,64.15
2026-04-01T14:22:00Z,30.51,69.04
2026-04-01T14:23:00Z,30.35,66.23
2026-04-01T14:24:00Z,39.64,60.33
2026-04-01T14:25:00Z,41.68,59.98
2026-04-01T14:26:00Z,38.42,61.72
2026-04-01T14:27:00Z,39.40,62.69
2026-04-01T14:28:00Z,34.94,66.48
2026-04-01T14:29:00Z,36.51,65.65
2026-04-01T14:30:00Z,36.30,63.12
2026-04-01T14:31:00Z,39.25,60.72
2026-04-01T14:32:00Z,44.94,56.58
2026-04-01T14:33:00Z,51.06,55.88
2026-04-01T14:34:00Z,47.13,54.09
2026-04-01T14:35:00Z,47.97,54.86
2026-04-01T14:36:00Z,49.52,53.28
2026-04-01T14:37:00Z,43.67,59.11
2026-04-01T14:38:00Z,45.37,56.31
2026-04-01T14:39:00Z,51.98,46.83
2026-04-01T14:40:00Z,58.13,41.88
2026-04-01T14:41:00Z,61.16,41.15
2026-04-01T14:42:00Z,58.46,43.85
2026-04-01T14:43:00Z,63.69,39.16
2026-04-01T14:44:00Z,64.74,36.99
2026-04-01T14:45:00Z,64.46,34.93
2026-04-01T14:46:00Z,72.73,30.35
2026-04-01T14:47:00Z,68.71,30.60
2026-04-01T14:48:00Z,69.06,32.02
2026-04-01T14:49:00Z,74.83,26.00
2026-04-01T14:50:00Z,74.68,25.95
2026-04-01T14:51:00Z,75.98,25.91
2026-04-01T14:52:00Z,75.88,24.64
2026-04-01T14:53:00Z,76.57,24.01
2026-04-01T14:54:00Z,75.95,24.27
2026-04-01T14:55:00Z,75.95,25.21
2026-04-01T14:56:00Z,74.38,26.49
2026-04-01T14:57:00Z,72.46,28.43
2026-04-01T14:58:00Z,75.67,25.88
2026-04-01T14:59:00Z,74.23,26.80
2026-04-01T15:00:00Z,71.82,29.50
2026-04-01T15:01:00Z,74.43,27.45
2026-04-01T15:02:00Z,74.58,25.08
2026-04-01T15:03:00Z,75.45,27.98
2026-04-01T15:04:00Z,73.70,27.69
2026-04-01T15:05:00Z,76.88,23.46
2026-04-01T15:06:00Z,78.72,19.07
2026-04-01T15:07:00Z,82.21,17.22
2026-04-01T15:08:00Z,82.34,17.78
2026-04-01T15:09:00Z,87.15,12.79
2026-04-01T15:10:00Z,88.59,11.45
2026-04-01T15:11:00Z,89.30,11.23
2026-04-01T15:12:00Z,89.72,10.38
2026-04-01T15:13:00Z,84.67,14.99
2026-04-01T15:14:00Z,81.89,18.15
2026-04-01T15:15:00Z,87.30,12.06
2026-04-01T15:16:00Z,90.88,9.63
2026-04-01T15:17:00Z,91.27,8.55
2026-04-01T15:18:00Z,94.73,5.38
2026-04-01T15:19:00Z,96.69,2.23
2026-04-01T15:20:00Z,98.11,2.85
2026-04-01T15:21:00Z,98.82,1.36
2026-04-01T15:22:00Z,98.60,1.92
2026-04-01T15:23:00Z,98.57,1.02
2026-04-01T15:24:00Z,98.51,2.00
2026-04-01T15:25:00Z,97.99,2.15
2026-04-01T15:26:00Z,98.69,1.89
2026-04-01T15:27:00Z,99.00,1.00
2026-04-01T15:28:00Z,99.00,1.00
2026-04-01T15:29:00Z,99.00,1.00
2026-04-01T15:30:00Z,99.00,1.00
2026-04-01T15:31:00Z,99.00,1.00
2026-04-01T15:32:00Z,99.00,1.00
2026-04-01T15:33:00Z,99.00,1.00
2026-04-01T15:34:00Z,99.00,1.00
2026-04-01T15:35:00Z,99.00,1.06
2026-04-01T15:36:00Z,98.45,1.43
2026-04-01T15:37:00Z,99.00,1.03
2026-04-01T15:38:00Z,99.00,1.00
2026-04-01T15:39:00Z,99.00,1.00
2026-04-01T15:40:00Z,99.00,1.00
2026-04-01T15:41:00Z,99.00,1.00
2026-04-01T15:42:00Z,99.00,1.00
