# event_ticker=KXATPMATCH-26MAY08KHASHE
# final_score=6-4 6-4
# score_resolution=4-6 4-6
# match_winner=Karen Khachanov
# fav_player=Alexander Shevchenko
# dog_player=Karen Khachanov
# kalshi_date=2026-05-08
timestamp,Karen Khachanov,Alexander Shevchenko
2026-05-08T06:26:00Z,71.00,31.00
2026-05-08T06:28:00Z,71.00,32.00
2026-05-08T06:34:00Z,71.13,31.02
2026-05-08T06:38:00Z,72.00,31.00
2026-05-08T06:39:00Z,72.00,32.00
2026-05-08T06:44:00Z,72.00,32.00
2026-05-08T06:45:00Z,72.00,31.00
2026-05-08T06:47:00Z,72.00,32.00
2026-05-08T06:49:00Z,72.00,32.00
2026-05-08T06:51:00Z,72.00,32.00
2026-05-08T06:52:00Z,72.00,32.00
2026-05-08T06:59:00Z,72.00,32.00
2026-05-08T07:03:00Z,72.00,32.00
2026-05-08T07:05:00Z,72.00,32.00
2026-05-08T07:11:00Z,72.00,32.00
2026-05-08T07:12:00Z,72.00,32.00
2026-05-08T07:17:00Z,72.00,32.00
2026-05-08T07:18:00Z,72.00,32.00
2026-05-08T07:20:00Z,72.00,32.00
2026-05-08T07:21:00Z,71.00,32.00
2026-05-08T07:31:00Z,71.00,32.00
2026-05-08T07:32:00Z,71.00,32.00
2026-05-08T07:35:00Z,71.00,32.00
2026-05-08T07:36:00Z,71.00,32.00
2026-05-08T07:39:00Z,71.00,32.00
2026-05-08T07:40:00Z,71.00,32.00
2026-05-08T07:43:00Z,70.71,32.00
2026-05-08T07:45:00Z,71.00,32.00
2026-05-08T07:49:00Z,70.00,32.00
2026-05-08T07:55:00Z,70.00,32.00
2026-05-08T08:00:00Z,70.00,32.00
2026-05-08T08:03:00Z,71.00,32.00
2026-05-08T08:10:00Z,71.00,32.00
2026-05-08T08:13:00Z,71.00,32.00
2026-05-08T08:17:00Z,71.00,32.00
2026-05-08T08:25:00Z,71.00,32.00
2026-05-08T08:32:00Z,71.00,32.00
2026-05-08T08:33:00Z,71.00,32.00
2026-05-08T08:34:00Z,71.00,32.00
2026-05-08T08:35:00Z,71.00,32.00
2026-05-08T08:38:00Z,71.00,32.00
2026-05-08T08:39:00Z,71.00,32.00
2026-05-08T08:42:00Z,71.00,32.00
2026-05-08T08:45:00Z,71.00,32.00
2026-05-08T08:47:00Z,71.00,32.00
2026-05-08T08:48:00Z,71.00,32.00
2026-05-08T08:51:00Z,71.00,32.00
2026-05-08T08:52:00Z,71.00,32.00
2026-05-08T08:58:00Z,71.00,32.00
2026-05-08T09:00:00Z,71.00,32.00
2026-05-08T09:01:00Z,71.00,32.00
2026-05-08T09:02:00Z,71.00,31.00
2026-05-08T09:03:00Z,71.00,31.00
2026-05-08T09:04:00Z,71.00,32.00
2026-05-08T09:05:00Z,70.00,32.00
2026-05-08T09:06:00Z,71.00,32.00
2026-05-08T09:10:00Z,70.00,32.00
2026-05-08T09:11:00Z,70.00,32.00
2026-05-08T09:12:00Z,70.00,32.00
2026-05-08T09:13:00Z,70.00,31.00
2026-05-08T09:14:00Z,70.00,32.00
2026-05-08T09:15:00Z,68.00,33.08
2026-05-08T09:16:00Z,68.00,32.66
2026-05-08T09:17:00Z,68.00,32.12
2026-05-08T09:18:00Z,68.00,33.01
2026-05-08T09:19:00Z,69.90,32.00
2026-05-08T09:20:00Z,70.88,31.00
2026-05-08T09:21:00Z,72.01,27.58
2026-05-08T09:22:00Z,71.01,28.60
2026-05-08T09:23:00Z,76.82,25.00
2026-05-08T09:24:00Z,81.75,18.08
2026-05-08T09:25:00Z,82.00,19.00
2026-05-08T09:26:00Z,79.39,19.95
2026-05-08T09:27:00Z,78.00,19.95
2026-05-08T09:28:00Z,80.30,19.00
2026-05-08T09:29:00Z,82.87,23.27
2026-05-08T09:30:00Z,82.05,18.69
2026-05-08T09:31:00Z,85.53,14.91
2026-05-08T09:32:00Z,82.99,15.54
2026-05-08T09:33:00Z,82.00,19.00
2026-05-08T09:35:00Z,80.09,23.00
2026-05-08T09:37:00Z,79.00,23.00
2026-05-08T09:38:00Z,75.35,23.91
2026-05-08T09:39:00Z,75.55,23.89
2026-05-08T09:40:00Z,77.67,22.17
2026-05-08T09:41:00Z,83.00,22.17
2026-05-08T09:42:00Z,84.00,22.17
2026-05-08T09:43:00Z,82.00,22.17
2026-05-08T09:44:00Z,80.24,20.00
2026-05-08T09:45:00Z,80.00,22.00
2026-05-08T09:46:00Z,77.00,24.13
2026-05-08T09:47:00Z,70.06,29.72
2026-05-08T09:48:00Z,74.31,32.51
2026-05-08T09:49:00Z,79.01,19.51
2026-05-08T09:50:00Z,82.00,18.26
2026-05-08T09:51:00Z,80.00,18.26
2026-05-08T09:52:00Z,79.00,21.00
2026-05-08T09:53:00Z,79.00,21.00
2026-05-08T09:54:00Z,77.90,21.33
2026-05-08T09:55:00Z,75.35,27.09
2026-05-08T09:56:00Z,81.00,20.00
2026-05-08T09:58:00Z,81.51,19.00
2026-05-08T09:59:00Z,82.00,18.90
2026-05-08T10:00:00Z,82.00,18.90
2026-05-08T10:01:00Z,82.00,18.08
2026-05-08T10:02:00Z,82.00,18.00
2026-05-08T10:03:00Z,82.00,19.00
2026-05-08T10:04:00Z,82.00,19.33
2026-05-08T10:05:00Z,81.77,18.74
2026-05-08T10:06:00Z,82.00,19.00
2026-05-08T10:07:00Z,82.00,19.00
2026-05-08T10:08:00Z,82.00,19.00
2026-05-08T10:09:00Z,81.00,19.00
2026-05-08T10:10:00Z,81.00,21.00
2026-05-08T10:11:00Z,75.98,24.18
2026-05-08T10:12:00Z,72.28,31.37
2026-05-08T10:13:00Z,69.81,31.31
2026-05-08T10:14:00Z,67.83,35.50
2026-05-08T10:15:00Z,70.97,33.06
2026-05-08T10:16:00Z,74.31,26.69
2026-05-08T10:17:00Z,79.00,22.64
2026-05-08T10:18:00Z,79.00,21.00
2026-05-08T10:19:00Z,77.75,22.98
2026-05-08T10:20:00Z,75.26,24.66
2026-05-08T10:21:00Z,69.98,29.51
2026-05-08T10:22:00Z,70.29,32.91
2026-05-08T10:23:00Z,72.58,25.87
2026-05-08T10:24:00Z,73.89,25.97
2026-05-08T10:25:00Z,73.79,26.25
2026-05-08T10:26:00Z,77.85,23.34
2026-05-08T10:27:00Z,78.01,24.92
2026-05-08T10:28:00Z,80.00,24.92
2026-05-08T10:29:00Z,79.69,20.20
2026-05-08T10:30:00Z,80.81,20.00
2026-05-08T10:31:00Z,81.79,20.00
2026-05-08T10:32:00Z,81.94,18.40
2026-05-08T10:33:00Z,84.44,16.57
2026-05-08T10:34:00Z,81.01,20.64
2026-05-08T10:35:00Z,78.99,21.96
2026-05-08T10:36:00Z,78.66,22.00
2026-05-08T10:37:00Z,75.96,25.74
2026-05-08T10:38:00Z,71.36,29.20
2026-05-08T10:39:00Z,69.26,31.26
2026-05-08T10:40:00Z,74.36,25.65
2026-05-08T10:41:00Z,72.08,28.33
2026-05-08T10:42:00Z,78.14,22.38
2026-05-08T10:43:00Z,78.00,22.24
2026-05-08T10:44:00Z,76.14,24.05
2026-05-08T10:45:00Z,75.29,25.16
2026-05-08T10:46:00Z,75.00,26.00
2026-05-08T10:47:00Z,77.40,24.24
2026-05-08T10:48:00Z,79.55,24.66
2026-05-08T10:49:00Z,80.87,20.45
2026-05-08T10:50:00Z,85.66,16.28
2026-05-08T10:51:00Z,92.22,5.27
2026-05-08T10:52:00Z,96.94,3.96
2026-05-08T10:53:00Z,96.87,4.00
2026-05-08T10:54:00Z,97.99,2.15
2026-05-08T10:55:00Z,98.91,1.02
2026-05-08T10:56:00Z,98.99,1.01
2026-05-08T10:57:00Z,99.00,1.01
2026-05-08T10:58:00Z,99.00,1.00
2026-05-08T11:00:00Z,99.00,1.00
2026-05-08T11:01:00Z,99.00,1.00
2026-05-08T11:02:00Z,99.00,1.00
2026-05-08T11:03:00Z,99.00,1.00
