# event_ticker=KXATPMATCH-25NOV16ALCSIN
# final_score=7-6(4) 7-5
# score_resolution=6-7 5-7
# match_winner=Jannik Sinner
# fav_player=Carlos Alcaraz
# dog_player=Jannik Sinner
# kalshi_date=2025-11-16
timestamp,Carlos Alcaraz,Jannik Sinner
2025-11-16T19:19:00Z,22.74,77.91
2025-11-16T19:20:00Z,20.96,78.59
2025-11-16T19:21:00Z,18.02,81.00
2025-11-16T19:22:00Z,17.48,83.00
2025-11-16T19:23:00Z,17.17,83.00
2025-11-16T19:24:00Z,16.29,83.47
2025-11-16T19:25:00Z,16.07,82.93
2025-11-16T19:26:00Z,16.43,84.81
2025-11-16T19:27:00Z,14.49,86.33
2025-11-16T19:28:00Z,13.46,85.59
2025-11-16T19:29:00Z,8.50,91.64
2025-11-16T19:30:00Z,4.18,97.46
2025-11-16T19:31:00Z,1.00,99.00
