# event_ticker=KXATPMATCH-26APR05FONDIA
# final_score=6-2 6-3
# score_resolution=2-6 3-6
# match_winner=Joao Fonseca
# fav_player=Gabriel Diallo
# dog_player=Joao Fonseca
# kalshi_date=2026-04-05
timestamp,Gabriel Diallo,Joao Fonseca
2026-04-06T12:33:00Z,22.00,79.00
2026-04-06T12:34:00Z,22.00,79.00
2026-04-06T12:38:00Z,22.00,79.98
2026-04-06T12:39:00Z,22.00,79.97
2026-04-06T12:41:00Z,23.00,79.97
2026-04-06T12:43:00Z,23.00,80.00
2026-04-06T12:45:00Z,23.00,79.00
2026-04-06T12:48:00Z,23.00,79.00
2026-04-06T12:51:00Z,23.00,79.00
2026-04-06T12:56:00Z,23.00,80.00
2026-04-06T13:00:00Z,23.00,80.00
2026-04-06T13:01:00Z,22.83,80.89
2026-04-06T13:03:00Z,22.00,80.00
2026-04-06T13:05:00Z,22.00,80.63
2026-04-06T13:08:00Z,22.00,80.63
2026-04-06T13:09:00Z,22.00,81.00
2026-04-06T13:12:00Z,22.00,80.00
2026-04-06T13:15:00Z,22.00,80.00
2026-04-06T13:16:00Z,21.00,80.00
2026-04-06T13:17:00Z,21.00,80.00
2026-04-06T13:18:00Z,21.00,80.00
2026-04-06T13:19:00Z,21.00,80.00
2026-04-06T13:21:00Z,21.00,79.02
2026-04-06T13:23:00Z,21.00,81.00
2026-04-06T13:25:00Z,21.00,79.00
2026-04-06T13:28:00Z,21.00,81.00
2026-04-06T13:30:00Z,22.00,81.00
2026-04-06T13:32:00Z,22.00,81.00
2026-04-06T13:36:00Z,22.00,80.00
2026-04-06T13:38:00Z,22.00,80.00
2026-04-06T13:40:00Z,22.00,80.00
2026-04-06T13:41:00Z,22.00,80.00
2026-04-06T13:44:00Z,22.00,80.00
2026-04-06T13:45:00Z,22.00,80.00
2026-04-06T13:47:00Z,22.00,79.00
2026-04-06T13:51:00Z,22.00,80.00
2026-04-06T13:52:00Z,22.00,80.00
2026-04-06T13:53:00Z,22.00,80.00
2026-04-06T13:54:00Z,22.00,80.00
2026-04-06T13:55:00Z,22.00,80.00
2026-04-06T13:57:00Z,22.00,80.00
2026-04-06T13:58:00Z,22.00,80.00
2026-04-06T14:02:00Z,22.00,80.00
2026-04-06T14:03:00Z,22.00,80.00
2026-04-06T14:06:00Z,22.00,80.00
2026-04-06T14:07:00Z,22.00,80.00
2026-04-06T14:08:00Z,22.00,80.00
2026-04-06T14:09:00Z,22.00,80.00
2026-04-06T14:10:00Z,22.00,80.00
2026-04-06T14:11:00Z,22.00,80.00
2026-04-06T14:12:00Z,22.00,80.00
2026-04-06T14:13:00Z,22.00,79.83
2026-04-06T14:14:00Z,22.00,80.00
2026-04-06T14:15:00Z,22.00,80.00
2026-04-06T14:16:00Z,22.00,80.00
2026-04-06T14:17:00Z,21.00,80.00
2026-04-06T14:19:00Z,22.00,80.00
2026-04-06T14:20:00Z,22.00,80.00
2026-04-06T14:21:00Z,21.84,80.00
2026-04-06T14:22:00Z,22.00,80.00
2026-04-06T14:23:00Z,22.00,80.08
2026-04-06T14:24:00Z,21.49,81.00
2026-04-06T14:25:00Z,22.00,80.00
2026-04-06T14:26:00Z,21.02,81.85
2026-04-06T14:27:00Z,20.56,79.01
2026-04-06T14:28:00Z,22.94,78.00
2026-04-06T14:29:00Z,22.71,79.23
2026-04-06T14:30:00Z,21.56,80.92
2026-04-06T14:31:00Z,21.67,80.03
2026-04-06T14:32:00Z,22.61,80.58
2026-04-06T14:33:00Z,23.69,77.82
2026-04-06T14:34:00Z,22.53,79.51
2026-04-06T14:35:00Z,20.00,82.53
2026-04-06T14:36:00Z,19.81,81.99
2026-04-06T14:37:00Z,16.78,83.06
2026-04-06T14:38:00Z,17.46,84.80
2026-04-06T14:39:00Z,16.29,85.92
2026-04-06T14:40:00Z,15.44,84.35
2026-04-06T14:41:00Z,11.13,90.00
2026-04-06T14:42:00Z,11.00,89.96
2026-04-06T14:43:00Z,12.32,88.02
2026-04-06T14:44:00Z,13.46,88.04
2026-04-06T14:45:00Z,13.09,88.00
2026-04-06T14:46:00Z,10.00,90.00
2026-04-06T14:47:00Z,9.98,91.01
2026-04-06T14:48:00Z,9.07,91.54
2026-04-06T14:49:00Z,9.38,91.70
2026-04-06T14:50:00Z,10.54,92.85
2026-04-06T14:51:00Z,6.36,94.00
2026-04-06T14:52:00Z,7.36,94.00
2026-04-06T14:53:00Z,6.77,94.00
2026-04-06T14:54:00Z,6.90,93.59
2026-04-06T14:55:00Z,8.31,92.00
2026-04-06T14:56:00Z,7.78,93.00
2026-04-06T14:57:00Z,6.74,92.86
2026-04-06T14:58:00Z,7.00,93.00
2026-04-06T14:59:00Z,7.32,92.56
2026-04-06T15:00:00Z,8.00,92.92
2026-04-06T15:01:00Z,8.00,93.00
2026-04-06T15:02:00Z,8.00,93.98
2026-04-06T15:03:00Z,8.00,94.00
2026-04-06T15:04:00Z,8.00,93.14
2026-04-06T15:05:00Z,8.00,93.66
2026-04-06T15:06:00Z,7.00,94.00
2026-04-06T15:07:00Z,8.37,93.80
2026-04-06T15:08:00Z,7.51,93.18
2026-04-06T15:09:00Z,6.91,95.00
2026-04-06T15:10:00Z,5.75,95.11
2026-04-06T15:11:00Z,7.73,94.69
2026-04-06T15:12:00Z,8.87,92.43
2026-04-06T15:13:00Z,8.32,92.15
2026-04-06T15:14:00Z,9.06,91.53
2026-04-06T15:15:00Z,10.93,89.75
2026-04-06T15:16:00Z,8.16,93.00
2026-04-06T15:17:00Z,8.13,92.02
2026-04-06T15:18:00Z,9.51,90.00
2026-04-06T15:19:00Z,9.15,91.52
2026-04-06T15:20:00Z,6.86,94.00
2026-04-06T15:21:00Z,6.67,94.00
2026-04-06T15:22:00Z,8.52,93.00
2026-04-06T15:23:00Z,9.30,91.03
2026-04-06T15:24:00Z,10.00,91.00
2026-04-06T15:25:00Z,10.64,89.98
2026-04-06T15:26:00Z,14.76,86.70
2026-04-06T15:27:00Z,17.86,82.13
2026-04-06T15:28:00Z,19.86,81.00
2026-04-06T15:29:00Z,19.50,80.36
2026-04-06T15:30:00Z,16.11,84.58
2026-04-06T15:31:00Z,12.48,87.34
2026-04-06T15:32:00Z,10.42,90.78
2026-04-06T15:33:00Z,10.85,89.03
2026-04-06T15:34:00Z,10.33,89.53
2026-04-06T15:35:00Z,11.64,89.07
2026-04-06T15:36:00Z,10.45,90.68
2026-04-06T15:37:00Z,10.81,89.45
2026-04-06T15:38:00Z,10.79,88.80
2026-04-06T15:39:00Z,9.55,91.49
2026-04-06T15:40:00Z,8.67,92.88
2026-04-06T15:41:00Z,10.45,91.00
2026-04-06T15:42:00Z,9.51,93.22
2026-04-06T15:43:00Z,4.35,96.21
2026-04-06T15:44:00Z,2.73,97.98
2026-04-06T15:45:00Z,2.63,97.76
2026-04-06T15:46:00Z,1.82,97.95
2026-04-06T15:47:00Z,1.90,98.99
2026-04-06T15:48:00Z,2.90,97.14
2026-04-06T15:49:00Z,2.00,98.66
2026-04-06T15:50:00Z,1.36,98.00
2026-04-06T15:51:00Z,1.15,99.00
2026-04-06T15:52:00Z,1.00,99.00
2026-04-06T15:53:00Z,1.00,99.00
2026-04-06T15:56:00Z,1.00,99.00
