# event_ticker=KXATPMATCH-26FEB18FILHAL
# final_score=6-1 7-6(7)
# score_resolution=6-1 7-6
# match_winner=Arthur Fils
# fav_player=Arthur Fils
# dog_player=Quentin Halys
# kalshi_date=2026-02-18
timestamp,Arthur Fils,Quentin Halys
2026-02-18T13:42:00Z,79.89,20.92
2026-02-18T13:43:00Z,79.55,20.76
2026-02-18T13:44:00Z,82.84,17.42
2026-02-18T13:45:00Z,85.36,15.75
2026-02-18T13:46:00Z,87.97,12.82
2026-02-18T13:47:00Z,83.23,17.71
2026-02-18T13:48:00Z,81.57,19.64
2026-02-18T13:49:00Z,79.89,20.98
2026-02-18T13:50:00Z,80.13,19.57
2026-02-18T13:51:00Z,81.22,19.90
2026-02-18T13:52:00Z,82.86,17.47
2026-02-18T13:53:00Z,76.30,25.12
2026-02-18T13:54:00Z,75.86,24.22
2026-02-18T13:55:00Z,76.22,24.33
2026-02-18T13:56:00Z,72.32,28.60
2026-02-18T13:57:00Z,77.75,22.95
2026-02-18T13:58:00Z,80.25,18.40
2026-02-18T13:59:00Z,81.70,18.89
2026-02-18T14:00:00Z,89.18,11.26
2026-02-18T14:01:00Z,81.06,20.33
2026-02-18T14:02:00Z,80.12,22.75
2026-02-18T14:03:00Z,92.15,8.02
2026-02-18T14:04:00Z,99.00,1.00
2026-02-18T14:05:00Z,99.00,1.00
2026-02-18T14:06:00Z,99.00,1.00
2026-02-18T14:07:00Z,99.00,1.00
2026-02-18T14:08:00Z,99.00,1.00
2026-02-18T14:09:00Z,99.00,1.00
2026-02-18T14:10:00Z,99.00,1.00
2026-02-18T14:11:00Z,99.00,1.00
