# event_ticker=KXATPMATCH-26APR22KYPTSI
# final_score=3-6 7-6(6) 7-6(4)
# score_resolution=6-3 6-7 6-7
# match_winner=Stefanos Tsitsipas
# fav_player=Patrick Kypson
# dog_player=Stefanos Tsitsipas
# kalshi_date=2026-04-22
timestamp,Patrick Kypson,Stefanos Tsitsipas
2026-04-23T14:55:00Z,35.94,65.52
2026-04-23T14:56:00Z,34.96,65.43
2026-04-23T14:57:00Z,34.90,65.65
2026-04-23T14:58:00Z,35.93,64.34
2026-04-23T14:59:00Z,39.47,62.18
2026-04-23T15:00:00Z,40.80,59.43
2026-04-23T15:01:00Z,40.57,60.91
2026-04-23T15:02:00Z,39.18,61.76
2026-04-23T15:03:00Z,38.16,63.11
2026-04-23T15:04:00Z,38.71,62.59
2026-04-23T15:05:00Z,40.99,59.92
2026-04-23T15:06:00Z,41.10,60.18
2026-04-23T15:07:00Z,38.37,64.33
2026-04-23T15:08:00Z,34.51,67.10
2026-04-23T15:09:00Z,33.46,71.91
2026-04-23T15:10:00Z,33.49,66.65
2026-04-23T15:11:00Z,39.61,61.18
2026-04-23T15:12:00Z,40.60,60.97
2026-04-23T15:13:00Z,39.03,62.33
2026-04-23T15:14:00Z,38.59,63.67
2026-04-23T15:15:00Z,40.06,60.48
2026-04-23T15:16:00Z,39.53,61.98
2026-04-23T15:17:00Z,38.68,62.52
2026-04-23T15:18:00Z,42.19,60.28
2026-04-23T15:19:00Z,43.55,58.90
2026-04-23T15:20:00Z,42.92,56.77
2026-04-23T15:21:00Z,43.98,56.42
2026-04-23T15:22:00Z,43.40,57.09
2026-04-23T15:23:00Z,49.04,49.82
2026-04-23T15:24:00Z,50.43,47.98
2026-04-23T15:25:00Z,41.77,59.01
2026-04-23T15:26:00Z,42.50,58.42
2026-04-23T15:27:00Z,47.79,52.72
2026-04-23T15:28:00Z,47.79,53.01
2026-04-23T15:29:00Z,46.90,54.47
2026-04-23T15:30:00Z,46.40,57.33
2026-04-23T15:31:00Z,43.62,55.66
2026-04-23T15:32:00Z,42.74,58.80
2026-04-23T15:33:00Z,48.18,52.78
2026-04-23T15:34:00Z,49.19,50.79
2026-04-23T15:35:00Z,48.94,50.97
2026-04-23T15:36:00Z,48.90,51.83
2026-04-23T15:37:00Z,47.33,52.18
2026-04-23T15:38:00Z,46.59,53.61
2026-04-23T15:39:00Z,43.97,55.35
2026-04-23T15:40:00Z,44.65,56.35
2026-04-23T15:41:00Z,50.05,49.59
2026-04-23T15:42:00Z,51.14,48.83
2026-04-23T15:43:00Z,50.97,49.80
2026-04-23T15:44:00Z,47.48,54.27
2026-04-23T15:45:00Z,44.00,56.37
2026-04-23T15:46:00Z,28.20,71.01
2026-04-23T15:47:00Z,14.93,84.33
2026-04-23T15:48:00Z,20.78,79.52
2026-04-23T15:49:00Z,40.79,60.31
2026-04-23T15:50:00Z,35.15,65.37
2026-04-23T15:51:00Z,13.87,87.25
2026-04-23T15:52:00Z,5.92,92.43
2026-04-23T15:53:00Z,1.00,99.00
2026-04-23T15:54:00Z,1.00,99.00
2026-04-23T15:55:00Z,1.00,99.00
2026-04-23T15:56:00Z,1.00,99.00
2026-04-23T15:57:00Z,1.00,99.00
2026-04-23T15:58:00Z,1.00,99.00
2026-04-23T15:59:00Z,1.00,99.00
2026-04-23T16:00:00Z,1.00,99.00
2026-04-23T16:01:00Z,1.00,99.00
2026-04-23T16:02:00Z,1.00,99.00
2026-04-23T16:03:00Z,1.00,99.00
