# event_ticker=KXATPMATCH-26MAY22DEPAU
# final_score=2-6 6-3 6-3
# score_resolution=6-2 3-6 3-6
# match_winner=Tommy Paul
# fav_player=Alex de Minaur
# dog_player=Tommy Paul
# kalshi_date=2026-05-22
timestamp,Alex de Minaur,Tommy Paul
2026-05-22T14:01:00Z,60.00,42.00
2026-05-22T14:02:00Z,60.00,42.00
2026-05-22T14:03:00Z,60.00,42.00
2026-05-22T14:04:00Z,60.00,42.00
2026-05-22T14:05:00Z,60.00,40.19
2026-05-22T14:06:00Z,60.00,41.00
2026-05-22T14:07:00Z,59.89,41.00
2026-05-22T14:08:00Z,60.00,41.00
2026-05-22T14:09:00Z,59.71,41.00
2026-05-22T14:10:00Z,60.00,41.00
2026-05-22T14:11:00Z,60.00,41.00
2026-05-22T14:12:00Z,60.00,41.00
2026-05-22T14:13:00Z,60.00,41.00
2026-05-22T14:14:00Z,60.00,41.00
2026-05-22T14:15:00Z,60.00,41.00
2026-05-22T14:16:00Z,60.00,41.00
2026-05-22T14:17:00Z,60.00,41.00
2026-05-22T14:18:00Z,59.93,41.00
2026-05-22T14:19:00Z,60.00,41.00
2026-05-22T14:20:00Z,60.00,41.00
2026-05-22T14:21:00Z,60.00,41.00
2026-05-22T14:22:00Z,60.00,41.00
2026-05-22T14:23:00Z,60.00,41.00
2026-05-22T14:24:00Z,60.50,41.00
2026-05-22T14:25:00Z,60.00,41.00
2026-05-22T14:26:00Z,60.00,41.00
2026-05-22T14:27:00Z,60.12,41.00
2026-05-22T14:28:00Z,61.00,40.00
2026-05-22T14:29:00Z,61.00,40.00
2026-05-22T14:30:00Z,60.42,40.23
2026-05-22T14:31:00Z,61.00,41.00
2026-05-22T14:32:00Z,61.00,41.00
2026-05-22T14:33:00Z,61.00,41.00
2026-05-22T14:34:00Z,61.00,41.00
2026-05-22T14:35:00Z,61.00,41.00
2026-05-22T14:36:00Z,62.00,41.00
2026-05-22T14:37:00Z,62.00,41.00
2026-05-22T14:38:00Z,62.00,41.00
2026-05-22T14:40:00Z,62.00,40.48
2026-05-22T14:41:00Z,62.00,41.00
2026-05-22T14:42:00Z,62.00,41.00
2026-05-22T14:43:00Z,62.00,41.00
2026-05-22T14:44:00Z,62.00,41.00
2026-05-22T14:45:00Z,62.00,41.00
2026-05-22T14:46:00Z,62.00,41.00
2026-05-22T14:47:00Z,62.00,41.00
2026-05-22T14:48:00Z,62.00,41.00
2026-05-22T14:49:00Z,62.00,41.00
2026-05-22T14:50:00Z,61.98,41.00
2026-05-22T14:51:00Z,61.93,41.00
2026-05-22T14:52:00Z,61.93,41.00
2026-05-22T14:53:00Z,61.01,41.00
2026-05-22T14:54:00Z,60.00,41.00
2026-05-22T14:55:00Z,60.00,41.00
2026-05-22T14:56:00Z,60.00,41.00
2026-05-22T14:57:00Z,59.56,41.00
2026-05-22T14:58:00Z,60.00,41.00
2026-05-22T14:59:00Z,60.00,41.00
2026-05-22T15:00:00Z,60.00,41.00
2026-05-22T15:01:00Z,59.32,41.00
2026-05-22T15:02:00Z,60.00,41.00
2026-05-22T15:03:00Z,60.00,41.00
2026-05-22T15:04:00Z,60.00,41.00
2026-05-22T15:05:00Z,59.00,41.68
2026-05-22T15:06:00Z,59.29,42.00
2026-05-22T15:07:00Z,60.00,42.00
2026-05-22T15:08:00Z,60.00,42.00
2026-05-22T15:09:00Z,60.00,42.00
2026-05-22T15:10:00Z,60.00,42.00
2026-05-22T15:11:00Z,59.03,42.00
2026-05-22T15:12:00Z,59.00,42.00
2026-05-22T15:13:00Z,58.92,42.00
2026-05-22T15:14:00Z,59.00,42.00
2026-05-22T15:15:00Z,59.84,42.00
2026-05-22T15:16:00Z,60.00,41.33
2026-05-22T15:17:00Z,60.00,42.00
2026-05-22T15:18:00Z,60.00,42.00
2026-05-22T15:19:00Z,60.00,42.00
2026-05-22T15:20:00Z,60.00,42.00
2026-05-22T15:21:00Z,60.00,42.00
2026-05-22T15:22:00Z,60.00,41.01
2026-05-22T15:23:00Z,60.00,42.00
2026-05-22T15:24:00Z,60.00,42.00
2026-05-22T15:25:00Z,60.00,41.00
2026-05-22T15:26:00Z,60.00,42.00
2026-05-22T15:27:00Z,60.00,42.00
2026-05-22T15:28:00Z,59.09,40.85
2026-05-22T15:29:00Z,59.98,42.00
2026-05-22T15:30:00Z,60.00,42.00
2026-05-22T15:31:00Z,59.56,42.00
2026-05-22T15:32:00Z,60.00,42.00
2026-05-22T15:33:00Z,60.00,42.00
2026-05-22T15:34:00Z,59.73,42.00
2026-05-22T15:35:00Z,60.00,41.98
2026-05-22T15:36:00Z,59.84,42.00
2026-05-22T15:37:00Z,59.00,42.00
2026-05-22T15:38:00Z,59.00,42.00
2026-05-22T15:39:00Z,58.40,42.00
2026-05-22T15:40:00Z,56.98,43.52
2026-05-22T15:41:00Z,51.57,48.76
2026-05-22T15:42:00Z,56.59,45.22
2026-05-22T15:43:00Z,56.09,43.23
2026-05-22T15:44:00Z,59.00,41.83
2026-05-22T15:45:00Z,56.20,44.11
2026-05-22T15:46:00Z,57.15,43.19
2026-05-22T15:47:00Z,61.12,41.36
2026-05-22T15:48:00Z,63.29,37.58
2026-05-22T15:49:00Z,59.64,40.46
2026-05-22T15:50:00Z,60.95,42.26
2026-05-22T15:51:00Z,55.87,45.10
2026-05-22T15:52:00Z,55.74,47.32
2026-05-22T15:53:00Z,58.41,43.32
2026-05-22T15:54:00Z,60.47,40.69
2026-05-22T15:55:00Z,61.77,41.70
2026-05-22T15:56:00Z,63.79,39.42
2026-05-22T15:57:00Z,66.07,35.13
2026-05-22T15:58:00Z,67.78,33.50
2026-05-22T15:59:00Z,72.61,27.86
2026-05-22T16:00:00Z,77.12,24.41
2026-05-22T16:01:00Z,76.38,24.24
2026-05-22T16:02:00Z,78.50,22.74
2026-05-22T16:03:00Z,78.94,21.96
2026-05-22T16:04:00Z,78.99,21.42
2026-05-22T16:05:00Z,78.70,22.78
2026-05-22T16:06:00Z,77.28,23.00
2026-05-22T16:07:00Z,79.28,21.93
2026-05-22T16:08:00Z,80.00,21.00
2026-05-22T16:09:00Z,79.26,22.15
2026-05-22T16:10:00Z,79.82,21.47
2026-05-22T16:11:00Z,78.72,22.07
2026-05-22T16:12:00Z,78.00,23.19
2026-05-22T16:13:00Z,75.89,26.41
2026-05-22T16:14:00Z,74.35,28.77
2026-05-22T16:15:00Z,73.86,25.32
2026-05-22T16:16:00Z,78.07,24.48
2026-05-22T16:17:00Z,76.48,27.26
2026-05-22T16:18:00Z,72.22,29.00
2026-05-22T16:19:00Z,75.78,24.30
2026-05-22T16:20:00Z,78.16,24.29
2026-05-22T16:21:00Z,75.29,24.37
2026-05-22T16:22:00Z,78.94,21.64
2026-05-22T16:23:00Z,78.37,22.40
2026-05-22T16:24:00Z,78.86,21.71
2026-05-22T16:25:00Z,79.00,21.70
2026-05-22T16:26:00Z,80.00,20.36
2026-05-22T16:27:00Z,81.64,18.58
2026-05-22T16:28:00Z,81.73,17.84
2026-05-22T16:29:00Z,81.46,18.56
2026-05-22T16:30:00Z,81.90,19.17
2026-05-22T16:31:00Z,83.84,16.20
2026-05-22T16:32:00Z,84.93,16.19
2026-05-22T16:33:00Z,83.55,17.30
2026-05-22T16:34:00Z,83.91,16.95
2026-05-22T16:35:00Z,87.90,14.07
2026-05-22T16:36:00Z,89.34,10.46
2026-05-22T16:37:00Z,93.11,7.00
2026-05-22T16:38:00Z,92.80,7.57
2026-05-22T16:39:00Z,91.20,9.50
2026-05-22T16:40:00Z,88.17,11.09
2026-05-22T16:41:00Z,90.08,9.75
2026-05-22T16:42:00Z,94.54,5.07
2026-05-22T16:43:00Z,95.87,4.77
2026-05-22T16:44:00Z,95.16,4.99
2026-05-22T16:45:00Z,94.18,6.10
2026-05-22T16:46:00Z,94.30,6.11
2026-05-22T16:47:00Z,94.12,6.22
2026-05-22T16:48:00Z,94.35,6.22
2026-05-22T16:49:00Z,94.51,8.06
2026-05-22T16:50:00Z,88.28,12.24
2026-05-22T16:51:00Z,84.05,14.75
2026-05-22T16:52:00Z,87.68,13.54
2026-05-22T16:53:00Z,88.11,12.37
2026-05-22T16:54:00Z,91.12,8.06
2026-05-22T16:55:00Z,94.29,6.49
2026-05-22T16:56:00Z,91.19,6.55
2026-05-22T16:57:00Z,93.10,6.62
2026-05-22T16:58:00Z,87.64,14.94
2026-05-22T16:59:00Z,81.93,18.35
2026-05-22T17:00:00Z,82.00,18.99
2026-05-22T17:01:00Z,84.53,15.63
2026-05-22T17:02:00Z,84.53,16.15
2026-05-22T17:03:00Z,79.65,21.97
2026-05-22T17:04:00Z,76.82,23.10
2026-05-22T17:05:00Z,76.41,23.50
2026-05-22T17:06:00Z,72.34,28.58
2026-05-22T17:07:00Z,63.25,36.82
2026-05-22T17:08:00Z,59.23,40.94
2026-05-22T17:09:00Z,60.77,39.63
2026-05-22T17:10:00Z,62.27,39.40
2026-05-22T17:11:00Z,64.99,35.91
2026-05-22T17:12:00Z,60.36,39.66
2026-05-22T17:13:00Z,56.05,44.24
2026-05-22T17:14:00Z,54.05,46.75
2026-05-22T17:15:00Z,51.91,48.99
2026-05-22T17:16:00Z,52.33,49.62
2026-05-22T17:17:00Z,48.51,50.75
2026-05-22T17:18:00Z,47.61,52.39
2026-05-22T17:19:00Z,47.97,52.65
2026-05-22T17:20:00Z,46.81,54.73
2026-05-22T17:21:00Z,40.94,59.18
2026-05-22T17:22:00Z,38.63,63.04
2026-05-22T17:23:00Z,37.50,62.07
2026-05-22T17:24:00Z,28.20,72.55
2026-05-22T17:25:00Z,18.18,81.10
2026-05-22T17:26:00Z,15.57,84.06
2026-05-22T17:27:00Z,13.18,86.96
2026-05-22T17:28:00Z,11.33,88.56
2026-05-22T17:29:00Z,11.54,88.72
2026-05-22T17:30:00Z,12.26,88.23
2026-05-22T17:31:00Z,14.24,85.87
2026-05-22T17:32:00Z,15.47,84.83
2026-05-22T17:33:00Z,14.47,86.97
2026-05-22T17:34:00Z,16.24,84.34
2026-05-22T17:35:00Z,10.88,89.19
2026-05-22T17:36:00Z,13.41,87.29
2026-05-22T17:37:00Z,20.21,80.18
2026-05-22T17:38:00Z,27.37,72.41
2026-05-22T17:39:00Z,19.62,81.03
2026-05-22T17:40:00Z,18.61,81.34
2026-05-22T17:41:00Z,11.98,88.46
2026-05-22T17:42:00Z,11.91,88.71
2026-05-22T17:43:00Z,10.98,89.41
2026-05-22T17:44:00Z,6.63,92.24
2026-05-22T17:45:00Z,12.82,88.26
2026-05-22T17:46:00Z,14.23,86.71
2026-05-22T17:47:00Z,10.36,90.19
2026-05-22T17:48:00Z,6.80,93.34
2026-05-22T17:49:00Z,6.65,93.96
2026-05-22T17:50:00Z,6.61,93.91
2026-05-22T17:51:00Z,4.43,95.05
2026-05-22T17:52:00Z,2.52,97.64
2026-05-22T17:53:00Z,6.69,93.40
2026-05-22T17:54:00Z,7.40,92.92
2026-05-22T17:55:00Z,3.48,96.42
2026-05-22T17:56:00Z,1.11,98.99
2026-05-22T17:57:00Z,1.00,99.00
2026-05-22T17:58:00Z,1.00,99.00
2026-05-22T17:59:00Z,1.00,99.00
2026-05-22T18:00:00Z,1.00,99.00
2026-05-22T18:01:00Z,1.00,99.00
2026-05-22T18:02:00Z,1.00,99.00
2026-05-22T18:03:00Z,1.00,99.00
2026-05-22T18:04:00Z,1.00,99.00
