# event_ticker=KXATPMATCH-26APR02MERMAN
# final_score=4-6 6-2 6-2
# score_resolution=6-4 2-6 2-6
# match_winner=Daniel Merida
# fav_player=Adrian Mannarino
# dog_player=Daniel Merida
# kalshi_date=2026-04-02
timestamp,Adrian Mannarino,Daniel Merida
2026-04-03T06:43:00Z,23.00,79.57
2026-04-03T06:44:00Z,23.00,79.57
2026-04-03T06:45:00Z,23.00,80.00
2026-04-03T06:46:00Z,23.00,80.00
2026-04-03T06:47:00Z,23.00,80.00
2026-04-03T06:49:00Z,23.00,80.00
2026-04-03T06:50:00Z,23.00,80.00
2026-04-03T06:52:00Z,23.00,80.00
2026-04-03T06:53:00Z,23.00,80.00
2026-04-03T06:54:00Z,23.00,80.00
2026-04-03T06:55:00Z,23.00,80.00
2026-04-03T06:56:00Z,23.00,80.00
2026-04-03T06:57:00Z,23.00,79.00
2026-04-03T06:58:00Z,23.00,79.00
2026-04-03T06:59:00Z,23.00,79.00
2026-04-03T07:00:00Z,23.00,79.00
2026-04-03T07:01:00Z,23.00,79.00
2026-04-03T07:02:00Z,23.00,79.00
2026-04-03T07:03:00Z,23.00,79.00
2026-04-03T07:04:00Z,23.25,78.02
2026-04-03T07:05:00Z,23.24,78.00
2026-04-03T07:06:00Z,23.00,78.00
2026-04-03T07:07:00Z,23.00,78.00
2026-04-03T07:08:00Z,24.16,77.01
2026-04-03T07:09:00Z,23.52,80.43
2026-04-03T07:10:00Z,17.75,82.09
2026-04-03T07:11:00Z,16.84,83.33
2026-04-03T07:12:00Z,13.76,86.85
2026-04-03T07:13:00Z,13.17,89.59
2026-04-03T07:14:00Z,13.74,88.99
2026-04-03T07:15:00Z,10.97,89.77
2026-04-03T07:16:00Z,9.35,92.58
2026-04-03T07:17:00Z,8.97,92.86
2026-04-03T07:18:00Z,9.10,92.53
2026-04-03T07:19:00Z,8.78,92.04
2026-04-03T07:20:00Z,10.48,92.13
2026-04-03T07:21:00Z,10.40,91.03
2026-04-03T07:22:00Z,10.60,91.39
2026-04-03T07:23:00Z,12.38,89.93
2026-04-03T07:24:00Z,14.14,87.06
2026-04-03T07:25:00Z,13.46,85.43
2026-04-03T07:26:00Z,14.58,88.27
2026-04-03T07:27:00Z,16.61,85.52
2026-04-03T07:28:00Z,19.81,80.83
2026-04-03T07:29:00Z,21.46,81.00
2026-04-03T07:30:00Z,18.65,80.85
2026-04-03T07:31:00Z,19.78,82.94
2026-04-03T07:32:00Z,20.13,80.06
2026-04-03T07:33:00Z,24.26,78.95
2026-04-03T07:34:00Z,23.98,78.12
2026-04-03T07:35:00Z,25.50,74.70
2026-04-03T07:36:00Z,25.91,74.94
2026-04-03T07:37:00Z,29.67,70.65
2026-04-03T07:38:00Z,39.53,61.63
2026-04-03T07:39:00Z,42.05,60.00
2026-04-03T07:40:00Z,36.83,62.26
2026-04-03T07:41:00Z,45.16,57.17
2026-04-03T07:42:00Z,46.57,53.76
2026-04-03T07:43:00Z,47.24,54.03
2026-04-03T07:44:00Z,42.53,58.53
2026-04-03T07:45:00Z,45.90,54.79
2026-04-03T07:46:00Z,45.75,54.99
2026-04-03T07:47:00Z,45.14,55.56
2026-04-03T07:48:00Z,42.13,57.22
2026-04-03T07:49:00Z,47.46,53.04
2026-04-03T07:50:00Z,55.48,46.58
2026-04-03T07:51:00Z,52.67,46.90
2026-04-03T07:52:00Z,52.32,48.00
2026-04-03T07:53:00Z,54.94,43.75
2026-04-03T07:54:00Z,60.45,40.61
2026-04-03T07:55:00Z,66.63,35.47
2026-04-03T07:56:00Z,71.38,29.26
2026-04-03T07:57:00Z,77.80,25.71
2026-04-03T07:58:00Z,80.28,19.39
2026-04-03T07:59:00Z,82.26,17.96
2026-04-03T08:00:00Z,81.80,18.27
2026-04-03T08:01:00Z,80.15,20.08
2026-04-03T08:02:00Z,79.53,20.99
2026-04-03T08:03:00Z,82.55,19.32
2026-04-03T08:04:00Z,82.52,17.49
2026-04-03T08:05:00Z,75.95,25.92
2026-04-03T08:06:00Z,74.94,26.00
2026-04-03T08:07:00Z,76.85,24.61
2026-04-03T08:08:00Z,67.48,31.07
2026-04-03T08:09:00Z,58.82,43.72
2026-04-03T08:10:00Z,59.64,40.24
2026-04-03T08:11:00Z,62.62,38.57
2026-04-03T08:12:00Z,67.53,33.46
2026-04-03T08:13:00Z,62.08,40.82
2026-04-03T08:14:00Z,55.55,47.34
2026-04-03T08:15:00Z,49.99,50.14
2026-04-03T08:16:00Z,49.70,51.19
2026-04-03T08:17:00Z,38.95,57.07
2026-04-03T08:18:00Z,32.60,66.92
2026-04-03T08:19:00Z,28.89,71.91
2026-04-03T08:20:00Z,30.13,73.39
2026-04-03T08:21:00Z,27.81,72.18
2026-04-03T08:22:00Z,28.92,72.49
2026-04-03T08:23:00Z,27.69,71.31
2026-04-03T08:24:00Z,26.81,73.52
2026-04-03T08:25:00Z,25.66,73.58
2026-04-03T08:26:00Z,26.01,74.49
2026-04-03T08:27:00Z,26.73,74.33
2026-04-03T08:28:00Z,25.42,74.96
2026-04-03T08:29:00Z,25.05,74.34
2026-04-03T08:30:00Z,25.07,74.25
2026-04-03T08:31:00Z,26.37,73.40
2026-04-03T08:32:00Z,27.89,71.60
2026-04-03T08:33:00Z,27.41,71.05
2026-04-03T08:34:00Z,27.80,70.36
2026-04-03T08:35:00Z,27.18,72.00
2026-04-03T08:36:00Z,25.74,73.03
2026-04-03T08:37:00Z,25.22,73.48
2026-04-03T08:38:00Z,26.62,73.77
2026-04-03T08:39:00Z,30.93,71.71
2026-04-03T08:40:00Z,27.47,72.52
2026-04-03T08:41:00Z,28.24,70.50
2026-04-03T08:42:00Z,28.00,72.74
2026-04-03T08:43:00Z,27.18,70.79
2026-04-03T08:44:00Z,27.00,70.79
2026-04-03T08:45:00Z,25.38,72.28
2026-04-03T08:46:00Z,25.82,72.50
2026-04-03T08:47:00Z,26.78,70.73
2026-04-03T08:48:00Z,26.94,70.90
2026-04-03T08:49:00Z,26.61,70.00
2026-04-03T08:50:00Z,27.96,72.94
2026-04-03T08:51:00Z,26.91,70.01
2026-04-03T08:52:00Z,26.18,71.00
2026-04-03T08:53:00Z,29.00,70.37
2026-04-03T08:54:00Z,28.80,71.35
2026-04-03T08:55:00Z,28.80,70.66
2026-04-03T08:56:00Z,30.00,71.00
2026-04-03T08:57:00Z,30.00,70.40
2026-04-03T08:58:00Z,28.18,70.04
2026-04-03T08:59:00Z,30.00,72.00
2026-04-03T09:00:00Z,28.11,70.00
2026-04-03T09:01:00Z,27.36,72.00
2026-04-03T09:02:00Z,28.00,72.00
2026-04-03T09:03:00Z,28.07,72.00
2026-04-03T09:04:00Z,30.00,72.00
2026-04-03T09:05:00Z,29.00,70.49
2026-04-03T09:06:00Z,28.32,72.00
2026-04-03T09:07:00Z,28.00,69.00
2026-04-03T09:08:00Z,28.00,69.00
2026-04-03T09:09:00Z,27.00,70.62
2026-04-03T09:10:00Z,28.47,72.67
2026-04-03T09:11:00Z,27.91,70.51
2026-04-03T09:12:00Z,26.85,72.57
2026-04-03T09:13:00Z,27.00,73.00
2026-04-03T09:14:00Z,26.43,72.33
2026-04-03T09:15:00Z,30.00,68.98
2026-04-03T09:16:00Z,25.32,69.59
2026-04-03T09:17:00Z,27.48,69.59
2026-04-03T09:18:00Z,29.00,72.00
2026-04-03T09:19:00Z,26.36,72.00
2026-04-03T09:20:00Z,26.00,72.00
2026-04-03T09:21:00Z,26.00,71.00
2026-04-03T09:22:00Z,26.00,71.33
2026-04-03T09:23:00Z,25.95,70.82
2026-04-03T09:24:00Z,28.81,73.43
2026-04-03T09:25:00Z,23.38,79.74
2026-04-03T09:26:00Z,22.82,78.04
2026-04-03T09:27:00Z,21.75,79.86
2026-04-03T09:28:00Z,17.71,85.29
2026-04-03T09:29:00Z,16.02,84.10
2026-04-03T09:30:00Z,11.54,86.21
2026-04-03T09:31:00Z,7.39,93.50
2026-04-03T09:32:00Z,6.51,93.98
2026-04-03T09:33:00Z,3.51,97.38
2026-04-03T09:34:00Z,5.15,96.58
2026-04-03T09:35:00Z,3.96,97.84
2026-04-03T09:36:00Z,3.40,96.53
2026-04-03T09:37:00Z,3.99,97.00
2026-04-03T09:38:00Z,5.18,95.68
2026-04-03T09:39:00Z,6.53,93.61
2026-04-03T09:40:00Z,4.26,95.37
2026-04-03T09:41:00Z,10.26,93.04
2026-04-03T09:42:00Z,10.08,90.47
2026-04-03T09:43:00Z,4.76,97.11
2026-04-03T09:44:00Z,3.52,96.00
2026-04-03T09:45:00Z,4.52,96.00
2026-04-03T09:46:00Z,5.03,94.39
2026-04-03T09:47:00Z,5.27,95.62
2026-04-03T09:48:00Z,5.85,94.95
2026-04-03T09:49:00Z,2.85,97.75
2026-04-03T09:50:00Z,2.92,98.50
2026-04-03T09:51:00Z,3.19,97.25
2026-04-03T09:52:00Z,2.90,98.59
2026-04-03T09:53:00Z,2.10,98.27
2026-04-03T09:54:00Z,1.08,99.00
2026-04-03T09:55:00Z,1.00,98.97
2026-04-03T09:57:00Z,1.00,99.00
2026-04-03T09:59:00Z,1.00,99.00
2026-04-03T10:01:00Z,1.00,99.00
2026-04-03T10:02:00Z,1.00,99.00
