# event_ticker=KXATPCHALLENGERMATCH-26MAY27GIUNAR
# final_score=6-7(2) 6-4 6-4
# score_resolution=7-6 4-6 4-6
# match_winner=Luca Nardi
# fav_player=Lorenzo Giustino
# dog_player=Luca Nardi
# kalshi_date=2026-05-27
timestamp,Lorenzo Giustino,Luca Nardi
2026-05-27T09:34:00Z,50.00,47.11
2026-05-27T09:35:00Z,49.84,50.06
2026-05-27T09:36:00Z,50.32,50.36
2026-05-27T09:37:00Z,54.18,51.06
2026-05-27T09:38:00Z,49.95,48.38
2026-05-27T09:39:00Z,49.88,51.03
2026-05-27T09:40:00Z,54.89,44.86
2026-05-27T09:41:00Z,57.60,42.29
2026-05-27T09:42:00Z,56.77,41.91
2026-05-27T09:43:00Z,54.84,43.03
2026-05-27T09:44:00Z,56.27,45.91
2026-05-27T09:45:00Z,54.00,47.00
2026-05-27T09:46:00Z,54.00,45.23
2026-05-27T09:47:00Z,56.70,43.72
2026-05-27T09:48:00Z,58.83,41.72
2026-05-27T09:49:00Z,60.26,39.11
2026-05-27T09:50:00Z,67.54,33.39
2026-05-27T09:51:00Z,71.57,29.44
2026-05-27T09:52:00Z,72.36,23.38
2026-05-27T09:53:00Z,68.71,32.44
2026-05-27T09:54:00Z,69.36,30.15
2026-05-27T09:55:00Z,65.00,35.92
2026-05-27T09:56:00Z,65.00,36.00
2026-05-27T09:57:00Z,61.90,39.96
2026-05-27T09:58:00Z,59.50,40.24
2026-05-27T09:59:00Z,58.00,42.55
2026-05-27T10:00:00Z,58.00,43.00
2026-05-27T10:01:00Z,56.72,47.24
2026-05-27T10:02:00Z,56.66,41.61
2026-05-27T10:03:00Z,63.05,38.42
2026-05-27T10:04:00Z,58.32,42.55
2026-05-27T10:05:00Z,58.97,41.54
2026-05-27T10:06:00Z,55.98,44.61
2026-05-27T10:07:00Z,50.96,49.72
2026-05-27T10:08:00Z,59.11,43.71
2026-05-27T10:09:00Z,62.23,38.61
2026-05-27T10:10:00Z,57.81,43.42
2026-05-27T10:11:00Z,53.96,45.61
2026-05-27T10:12:00Z,54.00,47.00
2026-05-27T10:13:00Z,52.53,52.08
2026-05-27T10:14:00Z,50.23,51.40
2026-05-27T10:15:00Z,49.81,48.92
2026-05-27T10:16:00Z,55.44,42.30
2026-05-27T10:17:00Z,50.35,49.97
2026-05-27T10:18:00Z,44.63,60.43
2026-05-27T10:19:00Z,35.93,65.29
2026-05-27T10:20:00Z,35.98,64.20
2026-05-27T10:21:00Z,35.97,64.67
2026-05-27T10:22:00Z,37.64,63.11
2026-05-27T10:23:00Z,39.14,61.28
2026-05-27T10:24:00Z,45.39,54.08
2026-05-27T10:25:00Z,51.81,47.11
2026-05-27T10:26:00Z,50.77,54.42
2026-05-27T10:27:00Z,54.70,48.98
2026-05-27T10:28:00Z,58.02,44.85
2026-05-27T10:29:00Z,50.93,46.08
2026-05-27T10:30:00Z,56.70,46.34
2026-05-27T10:31:00Z,53.63,43.47
2026-05-27T10:32:00Z,60.87,46.87
2026-05-27T10:33:00Z,56.46,44.18
2026-05-27T10:34:00Z,57.21,41.09
2026-05-27T10:35:00Z,55.09,46.68
2026-05-27T10:36:00Z,50.92,53.73
2026-05-27T10:37:00Z,48.74,52.53
2026-05-27T10:38:00Z,51.78,53.17
2026-05-27T10:39:00Z,47.03,51.27
2026-05-27T10:40:00Z,37.25,57.28
2026-05-27T10:41:00Z,30.03,66.85
2026-05-27T10:42:00Z,28.75,72.94
2026-05-27T10:43:00Z,26.97,73.35
2026-05-27T10:44:00Z,27.00,74.07
2026-05-27T10:45:00Z,25.71,68.83
2026-05-27T10:46:00Z,23.42,77.92
2026-05-27T10:47:00Z,22.63,77.86
2026-05-27T10:48:00Z,30.47,68.50
2026-05-27T10:49:00Z,35.61,64.99
2026-05-27T10:50:00Z,51.21,51.30
2026-05-27T10:51:00Z,57.32,45.10
2026-05-27T10:52:00Z,40.48,54.71
2026-05-27T10:53:00Z,33.74,63.13
2026-05-27T10:54:00Z,30.15,70.62
2026-05-27T10:55:00Z,29.59,70.69
2026-05-27T10:56:00Z,30.99,66.34
2026-05-27T10:57:00Z,29.36,71.71
2026-05-27T10:58:00Z,22.04,79.55
2026-05-27T10:59:00Z,22.06,75.66
2026-05-27T11:00:00Z,31.52,73.50
2026-05-27T11:01:00Z,33.36,67.50
2026-05-27T11:02:00Z,21.44,77.49
2026-05-27T11:03:00Z,29.95,70.59
2026-05-27T11:04:00Z,29.26,67.51
2026-05-27T11:05:00Z,33.29,67.38
2026-05-27T11:06:00Z,27.54,71.92
2026-05-27T11:07:00Z,31.79,68.65
2026-05-27T11:08:00Z,31.43,69.83
2026-05-27T11:09:00Z,29.00,72.00
2026-05-27T11:10:00Z,29.00,72.00
2026-05-27T11:11:00Z,30.47,66.65
2026-05-27T11:12:00Z,31.47,71.00
2026-05-27T11:13:00Z,42.63,62.20
2026-05-27T11:14:00Z,51.56,47.84
2026-05-27T11:15:00Z,49.98,54.12
2026-05-27T11:16:00Z,42.46,56.58
2026-05-27T11:17:00Z,35.59,65.05
2026-05-27T11:18:00Z,29.04,70.35
2026-05-27T11:19:00Z,29.99,70.09
2026-05-27T11:20:00Z,32.08,68.42
2026-05-27T11:21:00Z,37.60,63.23
2026-05-27T11:22:00Z,34.16,66.31
2026-05-27T11:23:00Z,29.60,69.34
2026-05-27T11:24:00Z,21.63,75.92
2026-05-27T11:25:00Z,32.48,66.64
2026-05-27T11:26:00Z,32.44,68.69
2026-05-27T11:27:00Z,19.29,80.78
2026-05-27T11:28:00Z,12.82,92.13
2026-05-27T11:29:00Z,10.94,88.79
2026-05-27T11:30:00Z,11.35,90.87
2026-05-27T11:31:00Z,19.73,80.25
2026-05-27T11:32:00Z,13.29,88.62
2026-05-27T11:33:00Z,15.53,84.80
2026-05-27T11:34:00Z,11.02,92.20
2026-05-27T11:35:00Z,4.14,96.79
2026-05-27T11:36:00Z,8.42,92.01
2026-05-27T11:37:00Z,14.71,84.61
2026-05-27T11:38:00Z,10.21,90.81
2026-05-27T11:39:00Z,18.74,79.59
2026-05-27T11:40:00Z,28.44,72.58
2026-05-27T11:41:00Z,27.59,74.00
2026-05-27T11:42:00Z,20.17,80.67
2026-05-27T11:43:00Z,6.15,93.75
2026-05-27T11:44:00Z,1.14,98.94
2026-05-27T11:45:00Z,1.14,99.00
2026-05-27T11:46:00Z,1.00,99.00
