# event_ticker=KXATPCHALLENGERMATCH-26APR15RYBBOS
# final_score=2-6 7-5 7-5
# score_resolution=6-2 5-7 5-7
# match_winner=Pedro Boscardin Dias
# fav_player=Alex Rybakov
# dog_player=Pedro Boscardin Dias
# kalshi_date=2026-04-15
timestamp,Alex Rybakov,Pedro Boscardin Dias
2026-04-15T20:10:00Z,46.09,55.69
2026-04-15T20:11:00Z,50.08,51.82
2026-04-15T20:12:00Z,50.08,46.06
2026-04-15T20:13:00Z,50.00,49.85
2026-04-15T20:14:00Z,49.33,53.42
2026-04-15T20:15:00Z,43.12,56.22
2026-04-15T20:16:00Z,42.00,59.68
2026-04-15T20:17:00Z,37.38,63.12
2026-04-15T20:18:00Z,41.38,64.03
2026-04-15T20:19:00Z,48.50,51.87
2026-04-15T20:20:00Z,55.49,46.00
2026-04-15T20:21:00Z,55.00,46.00
2026-04-15T20:22:00Z,54.06,49.00
2026-04-15T20:23:00Z,57.00,44.06
2026-04-15T20:24:00Z,61.00,39.12
2026-04-15T20:25:00Z,65.09,36.53
2026-04-15T20:26:00Z,68.08,26.53
2026-04-15T20:27:00Z,67.26,34.59
2026-04-15T20:28:00Z,71.96,29.00
2026-04-15T20:29:00Z,72.08,29.39
2026-04-15T20:30:00Z,72.93,29.58
2026-04-15T20:31:00Z,74.10,26.27
2026-04-15T20:32:00Z,73.29,27.23
2026-04-15T20:33:00Z,74.54,26.01
2026-04-15T20:34:00Z,73.90,27.51
2026-04-15T20:35:00Z,72.87,27.65
2026-04-15T20:36:00Z,72.69,28.63
2026-04-15T20:37:00Z,71.48,29.17
2026-04-15T20:38:00Z,72.08,30.16
2026-04-15T20:39:00Z,72.32,28.99
2026-04-15T20:40:00Z,70.82,30.80
2026-04-15T20:41:00Z,70.82,32.96
2026-04-15T20:42:00Z,70.78,30.62
2026-04-15T20:43:00Z,70.92,29.00
2026-04-15T20:44:00Z,72.00,29.00
2026-04-15T20:45:00Z,72.00,29.18
2026-04-15T20:46:00Z,73.44,28.87
2026-04-15T20:47:00Z,72.65,27.02
2026-04-15T20:48:00Z,74.54,29.92
2026-04-15T20:49:00Z,73.87,25.54
2026-04-15T20:50:00Z,78.60,18.55
2026-04-15T20:51:00Z,86.46,14.72
2026-04-15T20:52:00Z,85.85,16.10
2026-04-15T20:53:00Z,81.61,20.33
2026-04-15T20:54:00Z,72.27,26.38
2026-04-15T20:55:00Z,70.36,29.71
2026-04-15T20:56:00Z,66.60,31.68
2026-04-15T20:57:00Z,68.51,32.79
2026-04-15T20:58:00Z,68.51,33.90
2026-04-15T20:59:00Z,67.64,33.52
2026-04-15T21:00:00Z,69.75,31.87
2026-04-15T21:01:00Z,72.48,28.38
2026-04-15T21:02:00Z,73.75,29.34
2026-04-15T21:03:00Z,72.74,28.70
2026-04-15T21:04:00Z,72.46,28.79
2026-04-15T21:05:00Z,73.02,29.63
2026-04-15T21:06:00Z,73.66,30.21
2026-04-15T21:07:00Z,74.75,24.27
2026-04-15T21:08:00Z,73.48,28.19
2026-04-15T21:09:00Z,71.45,29.10
2026-04-15T21:10:00Z,68.01,32.98
2026-04-15T21:11:00Z,68.00,33.49
2026-04-15T21:12:00Z,69.54,32.02
2026-04-15T21:13:00Z,69.36,32.02
2026-04-15T21:14:00Z,69.19,32.08
2026-04-15T21:15:00Z,68.03,33.53
2026-04-15T21:16:00Z,66.07,36.25
2026-04-15T21:17:00Z,70.18,31.66
2026-04-15T21:18:00Z,67.40,32.04
2026-04-15T21:19:00Z,64.08,36.75
2026-04-15T21:20:00Z,61.91,38.49
2026-04-15T21:21:00Z,63.33,37.23
2026-04-15T21:22:00Z,64.21,37.32
2026-04-15T21:23:00Z,66.72,35.95
2026-04-15T21:24:00Z,68.17,32.04
2026-04-15T21:25:00Z,69.75,31.44
2026-04-15T21:26:00Z,71.60,30.68
2026-04-15T21:27:00Z,73.02,24.67
2026-04-15T21:28:00Z,67.99,35.90
2026-04-15T21:29:00Z,63.77,37.06
2026-04-15T21:30:00Z,62.35,38.21
2026-04-15T21:31:00Z,61.03,41.54
2026-04-15T21:32:00Z,56.15,43.50
2026-04-15T21:33:00Z,61.56,39.45
2026-04-15T21:34:00Z,67.43,32.15
2026-04-15T21:35:00Z,72.30,26.39
2026-04-15T21:36:00Z,65.58,34.83
2026-04-15T21:37:00Z,62.34,36.83
2026-04-15T21:38:00Z,62.79,37.90
2026-04-15T21:39:00Z,55.43,46.20
2026-04-15T21:40:00Z,53.27,46.98
2026-04-15T21:41:00Z,54.63,43.91
2026-04-15T21:42:00Z,37.11,61.17
2026-04-15T21:43:00Z,38.24,61.49
2026-04-15T21:44:00Z,37.85,61.53
2026-04-15T21:45:00Z,39.85,60.43
2026-04-15T21:46:00Z,40.05,60.95
2026-04-15T21:47:00Z,40.46,60.48
2026-04-15T21:48:00Z,37.65,63.14
2026-04-15T21:49:00Z,40.49,61.04
2026-04-15T21:50:00Z,42.00,60.66
2026-04-15T21:51:00Z,41.86,60.20
2026-04-15T21:52:00Z,36.20,65.82
2026-04-15T21:53:00Z,35.66,66.75
2026-04-15T21:54:00Z,33.91,68.07
2026-04-15T21:55:00Z,36.24,66.41
2026-04-15T21:56:00Z,32.57,66.72
2026-04-15T21:57:00Z,27.60,73.92
2026-04-15T21:58:00Z,27.91,74.29
2026-04-15T21:59:00Z,13.53,85.12
2026-04-15T22:00:00Z,19.06,81.84
2026-04-15T22:01:00Z,22.08,79.19
2026-04-15T22:02:00Z,22.00,77.46
2026-04-15T22:03:00Z,29.18,69.08
2026-04-15T22:04:00Z,34.51,66.82
2026-04-15T22:05:00Z,33.58,68.50
2026-04-15T22:06:00Z,36.31,65.11
2026-04-15T22:07:00Z,43.19,57.84
2026-04-15T22:08:00Z,43.37,59.14
2026-04-15T22:09:00Z,46.26,51.25
2026-04-15T22:10:00Z,42.21,58.80
2026-04-15T22:11:00Z,41.99,59.54
2026-04-15T22:12:00Z,43.06,59.74
2026-04-15T22:13:00Z,41.81,59.29
2026-04-15T22:14:00Z,38.03,63.14
2026-04-15T22:15:00Z,35.09,65.09
2026-04-15T22:16:00Z,36.23,65.17
2026-04-15T22:17:00Z,33.03,67.67
2026-04-15T22:18:00Z,35.88,66.55
2026-04-15T22:19:00Z,39.33,64.62
2026-04-15T22:20:00Z,34.53,65.55
2026-04-15T22:21:00Z,39.23,62.17
2026-04-15T22:22:00Z,40.89,60.38
2026-04-15T22:23:00Z,35.80,65.30
2026-04-15T22:24:00Z,41.95,60.12
2026-04-15T22:25:00Z,42.26,61.43
2026-04-15T22:26:00Z,40.95,60.87
2026-04-15T22:27:00Z,46.44,54.06
2026-04-15T22:28:00Z,58.06,40.66
2026-04-15T22:29:00Z,76.25,22.88
2026-04-15T22:30:00Z,75.91,23.87
2026-04-15T22:31:00Z,84.74,14.48
2026-04-15T22:32:00Z,89.69,9.91
2026-04-15T22:33:00Z,88.21,10.30
2026-04-15T22:34:00Z,91.01,10.08
2026-04-15T22:35:00Z,88.77,11.75
2026-04-15T22:36:00Z,86.62,14.53
2026-04-15T22:37:00Z,85.67,14.98
2026-04-15T22:38:00Z,87.10,11.85
2026-04-15T22:39:00Z,94.59,7.18
2026-04-15T22:40:00Z,94.03,5.69
2026-04-15T22:41:00Z,86.32,15.14
2026-04-15T22:42:00Z,53.87,43.00
2026-04-15T22:43:00Z,43.73,56.04
2026-04-15T22:44:00Z,34.12,63.97
2026-04-15T22:45:00Z,31.06,68.20
2026-04-15T22:46:00Z,33.57,66.72
2026-04-15T22:47:00Z,33.23,66.43
2026-04-15T22:48:00Z,27.02,70.78
2026-04-15T22:49:00Z,17.79,81.82
2026-04-15T22:50:00Z,7.62,91.89
2026-04-15T22:51:00Z,14.60,86.13
2026-04-15T22:52:00Z,24.37,79.00
2026-04-15T22:53:00Z,24.93,77.64
2026-04-15T22:54:00Z,20.98,82.94
2026-04-15T22:55:00Z,21.92,80.60
2026-04-15T22:56:00Z,18.25,75.57
2026-04-15T22:57:00Z,2.19,98.68
2026-04-15T22:58:00Z,1.00,99.00
2026-04-15T22:59:00Z,1.00,99.00
2026-04-15T23:00:00Z,1.00,99.00
2026-04-15T23:01:00Z,1.00,99.00
2026-04-15T23:02:00Z,1.00,99.00
2026-04-15T23:03:00Z,1.00,99.00
