# event_ticker=KXATPMATCH-25NOV02DZUFEA
# final_score=6-4 6-2
# match_winner=Damir Dzumhur
# fav_player=Damir Dzumhur
# dog_player=Jacob Fearnley
# kalshi_date=2025-11-02
timestamp,Damir Dzumhur,Jacob Fearnley
2025-11-03T06:37:00Z,33.50,67.00
2025-11-03T06:38:00Z,34.00,67.00
2025-11-03T06:40:00Z,34.00,67.00
2025-11-03T06:41:00Z,34.00,67.00
2025-11-03T06:42:00Z,34.00,67.00
2025-11-03T06:43:00Z,34.00,67.00
2025-11-03T06:44:00Z,34.00,67.02
2025-11-03T06:45:00Z,34.00,67.80
2025-11-03T06:46:00Z,34.00,68.00
2025-11-03T06:47:00Z,34.00,68.00
2025-11-03T06:48:00Z,34.00,67.00
2025-11-03T06:50:00Z,34.00,66.12
2025-11-03T06:51:00Z,34.00,66.00
2025-11-03T06:53:00Z,34.00,67.00
2025-11-03T06:54:00Z,34.00,66.46
2025-11-03T06:56:00Z,34.00,66.00
2025-11-03T06:59:00Z,34.00,66.00
2025-11-03T07:00:00Z,34.00,66.00
2025-11-03T07:01:00Z,34.00,66.00
2025-11-03T07:02:00Z,34.00,66.00
2025-11-03T07:03:00Z,34.00,67.00
2025-11-03T07:06:00Z,34.00,67.00
2025-11-03T07:07:00Z,33.00,66.99
2025-11-03T07:08:00Z,33.00,67.00
2025-11-03T07:12:00Z,34.00,67.00
2025-11-03T07:13:00Z,34.00,67.04
2025-11-03T07:14:00Z,34.00,67.04
2025-11-03T07:15:00Z,34.00,67.00
2025-11-03T07:16:00Z,34.00,67.00
2025-11-03T07:18:00Z,34.00,67.22
2025-11-03T07:20:00Z,34.00,68.00
2025-11-03T07:21:00Z,34.00,68.00
2025-11-03T07:22:00Z,34.00,68.00
2025-11-03T07:23:00Z,34.00,68.00
2025-11-03T07:25:00Z,34.00,68.00
2025-11-03T07:28:00Z,34.00,68.00
2025-11-03T07:30:00Z,34.00,68.00
2025-11-03T07:31:00Z,34.00,68.00
2025-11-03T07:32:00Z,34.00,68.00
2025-11-03T07:34:00Z,34.00,68.00
2025-11-03T07:35:00Z,34.00,68.00
2025-11-03T07:37:00Z,34.00,68.00
2025-11-03T07:39:00Z,34.00,68.00
2025-11-03T07:40:00Z,34.00,68.00
2025-11-03T07:41:00Z,34.00,68.00
2025-11-03T07:43:00Z,34.00,68.00
2025-11-03T07:44:00Z,34.00,68.00
2025-11-03T07:45:00Z,34.00,68.00
2025-11-03T07:46:00Z,34.00,68.00
2025-11-03T07:47:00Z,34.00,68.00
2025-11-03T07:48:00Z,34.00,68.00
2025-11-03T07:49:00Z,33.00,68.00
2025-11-03T07:51:00Z,34.00,68.00
2025-11-03T07:52:00Z,34.00,68.00
2025-11-03T07:53:00Z,34.00,68.00
2025-11-03T07:55:00Z,34.00,68.00
2025-11-03T07:56:00Z,34.00,68.00
2025-11-03T07:57:00Z,34.00,68.00
2025-11-03T07:58:00Z,34.00,68.00
2025-11-03T08:01:00Z,34.00,68.00
2025-11-03T08:03:00Z,34.00,68.00
2025-11-03T08:05:00Z,34.00,68.00
2025-11-03T08:07:00Z,34.00,68.00
2025-11-03T08:10:00Z,34.00,68.00
2025-11-03T08:11:00Z,34.00,68.00
2025-11-03T08:13:00Z,33.00,68.00
2025-11-03T08:14:00Z,33.00,68.00
2025-11-03T08:15:00Z,33.00,68.00
2025-11-03T08:16:00Z,33.00,68.00
2025-11-03T08:17:00Z,33.00,68.00
2025-11-03T08:19:00Z,33.00,68.00
2025-11-03T08:20:00Z,33.00,68.00
2025-11-03T08:21:00Z,33.00,67.38
2025-11-03T08:22:00Z,33.00,68.11
2025-11-03T08:23:00Z,33.00,69.00
2025-11-03T08:26:00Z,33.00,69.00
2025-11-03T08:27:00Z,33.00,69.00
2025-11-03T08:29:00Z,33.00,69.00
2025-11-03T08:30:00Z,33.00,69.00
2025-11-03T08:32:00Z,33.00,69.00
2025-11-03T08:33:00Z,33.00,69.93
2025-11-03T08:35:00Z,33.00,69.93
2025-11-03T08:36:00Z,33.00,69.00
2025-11-03T08:41:00Z,33.00,68.00
2025-11-03T08:42:00Z,33.00,68.00
2025-11-03T08:44:00Z,33.00,68.00
2025-11-03T08:51:00Z,33.00,68.00
2025-11-03T08:52:00Z,33.00,68.00
2025-11-03T08:54:00Z,33.00,68.00
2025-11-03T08:57:00Z,33.00,69.37
2025-11-03T08:58:00Z,33.00,71.00
2025-11-03T08:59:00Z,33.00,71.18
2025-11-03T09:00:00Z,29.23,70.43
2025-11-03T09:01:00Z,29.23,71.00
2025-11-03T09:04:00Z,29.23,71.00
2025-11-03T09:06:00Z,30.00,71.00
2025-11-03T09:08:00Z,30.00,71.00
2025-11-03T09:09:00Z,30.00,71.00
2025-11-03T09:11:00Z,30.00,69.00
2025-11-03T09:13:00Z,30.00,69.00
2025-11-03T09:21:00Z,32.00,69.00
2025-11-03T09:22:00Z,32.00,68.00
2025-11-03T09:23:00Z,32.00,69.00
2025-11-03T09:26:00Z,32.00,69.00
2025-11-03T09:27:00Z,32.00,69.00
2025-11-03T09:30:00Z,32.00,69.00
2025-11-03T09:33:00Z,32.00,69.00
2025-11-03T09:34:00Z,31.00,69.00
2025-11-03T09:36:00Z,31.00,69.00
2025-11-03T09:38:00Z,32.00,69.00
2025-11-03T09:40:00Z,32.00,68.00
2025-11-03T09:41:00Z,32.00,69.00
2025-11-03T09:46:00Z,32.00,69.00
2025-11-03T09:48:00Z,32.00,69.00
2025-11-03T09:49:00Z,32.00,69.00
2025-11-03T09:51:00Z,32.00,69.00
2025-11-03T09:52:00Z,32.00,68.00
2025-11-03T09:54:00Z,32.00,68.26
2025-11-03T09:56:00Z,32.00,69.55
2025-11-03T09:57:00Z,32.00,70.00
2025-11-03T10:04:00Z,31.00,70.00
2025-11-03T10:12:00Z,32.33,70.00
2025-11-03T10:15:00Z,32.00,70.00
2025-11-03T10:16:00Z,32.00,70.00
2025-11-03T10:28:00Z,32.00,69.00
2025-11-03T10:32:00Z,32.00,67.00
2025-11-03T10:33:00Z,31.00,67.00
2025-11-03T10:37:00Z,32.00,67.00
2025-11-03T10:41:00Z,32.00,67.00
2025-11-03T10:42:00Z,32.00,69.00
2025-11-03T10:43:00Z,31.00,69.00
2025-11-03T10:44:00Z,31.00,69.00
2025-11-03T10:45:00Z,31.00,69.00
2025-11-03T10:54:00Z,31.00,69.00
2025-11-03T10:55:00Z,31.00,69.00
2025-11-03T10:59:00Z,31.00,69.00
2025-11-03T11:00:00Z,31.00,69.00
2025-11-03T11:07:00Z,31.00,69.00
2025-11-03T11:09:00Z,31.00,69.00
2025-11-03T11:11:00Z,31.00,70.00
2025-11-03T11:14:00Z,30.00,70.91
2025-11-03T11:16:00Z,30.00,71.00
2025-11-03T11:18:00Z,30.00,71.00
2025-11-03T11:19:00Z,30.00,71.00
2025-11-03T11:24:00Z,30.00,71.00
2025-11-03T11:29:00Z,30.00,70.21
2025-11-03T11:30:00Z,30.00,71.00
2025-11-03T11:31:00Z,30.00,71.00
2025-11-03T11:36:00Z,29.00,71.00
2025-11-03T11:37:00Z,29.00,72.00
2025-11-03T11:38:00Z,29.00,73.00
2025-11-03T11:40:00Z,29.00,73.00
2025-11-03T11:41:00Z,29.00,72.00
2025-11-03T11:42:00Z,29.00,73.00
2025-11-03T11:43:00Z,28.00,73.00
2025-11-03T11:44:00Z,28.00,72.57
2025-11-03T11:45:00Z,28.56,72.57
2025-11-03T11:47:00Z,28.56,72.00
2025-11-03T11:48:00Z,29.00,72.00
2025-11-03T11:49:00Z,29.00,72.00
2025-11-03T11:50:00Z,28.00,73.00
2025-11-03T11:51:00Z,27.00,73.00
2025-11-03T11:52:00Z,28.00,73.00
2025-11-03T11:56:00Z,29.00,73.00
2025-11-03T11:58:00Z,29.00,73.00
2025-11-03T11:59:00Z,29.00,72.00
2025-11-03T12:00:00Z,29.00,72.00
2025-11-03T12:01:00Z,29.90,72.00
2025-11-03T12:02:00Z,29.94,72.00
2025-11-03T12:05:00Z,30.00,72.00
2025-11-03T12:06:00Z,30.00,73.00
2025-11-03T12:07:00Z,30.00,72.00
2025-11-03T12:08:00Z,30.00,72.00
2025-11-03T12:09:00Z,28.00,72.00
2025-11-03T12:10:00Z,30.48,72.00
2025-11-03T12:11:00Z,29.00,72.98
2025-11-03T12:12:00Z,31.82,71.72
2025-11-03T12:13:00Z,39.91,65.46
2025-11-03T12:14:00Z,41.65,59.04
2025-11-03T12:15:00Z,46.20,57.36
2025-11-03T12:16:00Z,50.71,51.69
2025-11-03T12:17:00Z,53.49,48.50
2025-11-03T12:18:00Z,52.85,48.95
2025-11-03T12:19:00Z,49.36,51.00
2025-11-03T12:20:00Z,50.24,51.00
2025-11-03T12:21:00Z,48.76,54.69
2025-11-03T12:22:00Z,42.58,58.29
2025-11-03T12:23:00Z,40.50,59.75
2025-11-03T12:24:00Z,36.93,66.31
2025-11-03T12:25:00Z,38.48,61.26
2025-11-03T12:26:00Z,49.04,52.70
2025-11-03T12:27:00Z,48.77,53.00
2025-11-03T12:28:00Z,50.30,49.50
2025-11-03T12:29:00Z,50.56,49.69
2025-11-03T12:30:00Z,56.11,41.98
2025-11-03T12:31:00Z,56.84,43.58
2025-11-03T12:32:00Z,56.77,45.17
2025-11-03T12:33:00Z,55.61,44.21
2025-11-03T12:34:00Z,62.84,44.42
2025-11-03T12:35:00Z,63.18,42.58
2025-11-03T12:36:00Z,56.93,45.00
2025-11-03T12:37:00Z,59.57,45.89
2025-11-03T12:38:00Z,57.00,43.37
2025-11-03T12:39:00Z,57.31,42.40
2025-11-03T12:40:00Z,54.48,50.58
2025-11-03T12:41:00Z,47.72,49.08
2025-11-03T12:42:00Z,55.26,45.38
2025-11-03T12:43:00Z,59.20,43.14
2025-11-03T12:44:00Z,62.32,37.86
2025-11-03T12:45:00Z,58.98,41.34
2025-11-03T12:46:00Z,57.49,43.15
2025-11-03T12:47:00Z,59.98,40.76
2025-11-03T12:48:00Z,59.11,42.00
2025-11-03T12:49:00Z,62.27,38.00
2025-11-03T12:50:00Z,66.66,35.38
2025-11-03T12:51:00Z,66.08,35.25
2025-11-03T12:52:00Z,65.71,35.12
2025-11-03T12:53:00Z,64.95,34.62
2025-11-03T12:54:00Z,66.15,35.83
2025-11-03T12:55:00Z,66.11,34.00
2025-11-03T12:56:00Z,66.87,34.95
2025-11-03T12:57:00Z,61.82,37.80
2025-11-03T12:58:00Z,62.92,39.51
2025-11-03T12:59:00Z,63.85,38.27
2025-11-03T13:00:00Z,68.00,35.17
2025-11-03T13:01:00Z,66.99,35.00
2025-11-03T13:02:00Z,68.17,35.00
2025-11-03T13:03:00Z,74.25,33.32
2025-11-03T13:04:00Z,72.08,29.82
2025-11-03T13:05:00Z,67.03,32.66
2025-11-03T13:06:00Z,75.00,25.92
2025-11-03T13:07:00Z,73.94,29.67
2025-11-03T13:08:00Z,67.54,32.93
2025-11-03T13:09:00Z,66.95,35.00
2025-11-03T13:10:00Z,67.04,33.30
2025-11-03T13:11:00Z,74.00,29.17
2025-11-03T13:12:00Z,70.87,30.29
2025-11-03T13:13:00Z,69.15,30.10
2025-11-03T13:14:00Z,68.31,31.00
2025-11-03T13:15:00Z,72.75,27.75
2025-11-03T13:16:00Z,70.77,33.59
2025-11-03T13:17:00Z,84.99,17.52
2025-11-03T13:18:00Z,87.39,13.23
2025-11-03T13:19:00Z,89.97,11.79
2025-11-03T13:20:00Z,92.35,8.69
2025-11-03T13:21:00Z,93.44,8.71
2025-11-03T13:22:00Z,92.82,10.87
2025-11-03T13:23:00Z,93.67,5.13
2025-11-03T13:24:00Z,98.10,2.25
2025-11-03T13:25:00Z,98.15,1.50
2025-11-03T13:26:00Z,98.63,2.00
2025-11-03T13:27:00Z,98.23,1.00
2025-11-03T13:28:00Z,98.98,1.00
2025-11-03T13:29:00Z,99.00,1.00
2025-11-03T13:30:00Z,99.00,1.00
2025-11-03T13:31:00Z,99.00,1.00
2025-11-03T13:32:00Z,99.00,1.00
