# event_ticker=KXATPCHALLENGERMATCH-26JUN04SACKOP
# final_score=6-1 4-6 7-6(4)
# score_resolution=1-6 6-4 6-7
# match_winner=Vitaliy Sachko
# fav_player=Vit Kopriva
# dog_player=Vitaliy Sachko
# kalshi_date=2026-06-04
timestamp,Vitaliy Sachko,Vit Kopriva
2026-06-04T09:42:00Z,58.87,42.74
2026-06-04T09:43:00Z,59.98,41.00
2026-06-04T09:44:00Z,58.81,41.02
2026-06-04T09:45:00Z,64.89,35.62
2026-06-04T09:46:00Z,64.63,36.14
2026-06-04T09:47:00Z,68.86,33.46
2026-06-04T09:48:00Z,63.42,38.14
2026-06-04T09:49:00Z,62.39,38.81
2026-06-04T09:50:00Z,59.95,41.57
2026-06-04T09:51:00Z,57.53,44.60
2026-06-04T09:52:00Z,57.27,45.61
2026-06-04T09:53:00Z,61.25,39.40
2026-06-04T09:54:00Z,58.33,42.99
2026-06-04T09:55:00Z,57.30,41.39
2026-06-04T09:56:00Z,60.32,42.32
2026-06-04T09:57:00Z,63.60,36.22
2026-06-04T09:58:00Z,65.00,36.00
2026-06-04T09:59:00Z,70.49,27.87
2026-06-04T10:00:00Z,68.45,28.81
2026-06-04T10:01:00Z,71.88,29.18
2026-06-04T10:02:00Z,66.65,33.51
2026-06-04T10:03:00Z,60.03,40.31
2026-06-04T10:04:00Z,62.06,41.41
2026-06-04T10:05:00Z,59.24,38.74
2026-06-04T10:06:00Z,49.98,51.56
2026-06-04T10:07:00Z,42.89,57.68
2026-06-04T10:08:00Z,42.53,59.88
2026-06-04T10:09:00Z,36.76,62.20
2026-06-04T10:10:00Z,36.78,63.48
2026-06-04T10:11:00Z,39.44,62.03
2026-06-04T10:12:00Z,41.35,54.94
2026-06-04T10:13:00Z,47.61,51.07
2026-06-04T10:14:00Z,46.36,54.79
2026-06-04T10:15:00Z,42.73,57.78
2026-06-04T10:16:00Z,43.51,57.73
2026-06-04T10:17:00Z,42.75,59.38
2026-06-04T10:18:00Z,38.20,62.05
2026-06-04T10:19:00Z,34.50,66.02
2026-06-04T10:20:00Z,38.40,63.36
2026-06-04T10:21:00Z,43.84,56.19
2026-06-04T10:22:00Z,44.00,57.00
2026-06-04T10:23:00Z,48.91,55.47
2026-06-04T10:24:00Z,56.03,46.05
2026-06-04T10:25:00Z,62.26,41.38
2026-06-04T10:26:00Z,66.23,33.72
2026-06-04T10:27:00Z,62.48,41.55
2026-06-04T10:28:00Z,60.54,40.95
2026-06-04T10:29:00Z,53.87,44.25
2026-06-04T10:30:00Z,43.79,56.87
2026-06-04T10:31:00Z,42.86,58.00
2026-06-04T10:32:00Z,41.32,59.52
2026-06-04T10:33:00Z,40.22,60.39
2026-06-04T10:34:00Z,34.50,64.77
2026-06-04T10:35:00Z,33.50,64.27
2026-06-04T10:36:00Z,35.83,64.63
2026-06-04T10:37:00Z,36.00,64.00
2026-06-04T10:38:00Z,35.97,63.91
2026-06-04T10:39:00Z,38.24,66.68
2026-06-04T10:40:00Z,31.80,68.15
2026-06-04T10:41:00Z,35.78,63.90
2026-06-04T10:42:00Z,36.07,61.08
2026-06-04T10:43:00Z,40.24,63.61
2026-06-04T10:44:00Z,22.53,76.37
2026-06-04T10:45:00Z,19.84,80.18
2026-06-04T10:46:00Z,17.66,82.48
2026-06-04T10:47:00Z,15.52,84.94
2026-06-04T10:48:00Z,16.11,85.00
2026-06-04T10:49:00Z,13.66,85.83
2026-06-04T10:50:00Z,12.44,86.15
2026-06-04T10:51:00Z,12.80,88.78
2026-06-04T10:52:00Z,15.70,83.25
2026-06-04T10:53:00Z,10.27,87.79
2026-06-04T10:54:00Z,5.32,93.80
2026-06-04T10:55:00Z,5.42,94.53
2026-06-04T10:56:00Z,6.33,94.06
2026-06-04T10:57:00Z,9.65,90.92
2026-06-04T10:58:00Z,13.08,86.96
2026-06-04T10:59:00Z,14.67,85.05
2026-06-04T11:00:00Z,13.76,85.85
2026-06-04T11:01:00Z,20.33,82.56
2026-06-04T11:02:00Z,19.94,80.60
2026-06-04T11:03:00Z,18.64,83.09
2026-06-04T11:04:00Z,22.01,79.45
2026-06-04T11:05:00Z,25.58,74.48
2026-06-04T11:06:00Z,13.62,83.04
2026-06-04T11:07:00Z,20.39,79.53
2026-06-04T11:08:00Z,11.95,88.37
2026-06-04T11:09:00Z,12.02,89.45
2026-06-04T11:10:00Z,15.07,85.00
2026-06-04T11:11:00Z,17.94,82.25
2026-06-04T11:12:00Z,17.94,83.00
2026-06-04T11:13:00Z,15.03,87.82
2026-06-04T11:14:00Z,11.18,90.75
2026-06-04T11:15:00Z,15.46,90.20
2026-06-04T11:16:00Z,12.23,90.18
2026-06-04T11:17:00Z,7.83,92.87
2026-06-04T11:18:00Z,7.09,94.79
2026-06-04T11:19:00Z,10.62,90.52
2026-06-04T11:20:00Z,11.41,89.63
2026-06-04T11:21:00Z,11.98,87.97
2026-06-04T11:22:00Z,10.12,88.51
2026-06-04T11:23:00Z,12.23,91.25
2026-06-04T11:24:00Z,20.84,79.65
2026-06-04T11:25:00Z,34.41,66.05
2026-06-04T11:26:00Z,37.41,71.05
2026-06-04T11:27:00Z,45.27,51.69
2026-06-04T11:28:00Z,54.27,48.06
2026-06-04T11:29:00Z,61.70,38.73
2026-06-04T11:30:00Z,61.69,38.29
2026-06-04T11:31:00Z,56.95,45.32
2026-06-04T11:32:00Z,55.81,45.34
2026-06-04T11:33:00Z,45.61,55.79
2026-06-04T11:34:00Z,42.17,56.31
2026-06-04T11:35:00Z,62.81,38.02
2026-06-04T11:36:00Z,72.90,32.30
2026-06-04T11:37:00Z,55.79,47.62
2026-06-04T11:38:00Z,45.95,57.03
2026-06-04T11:39:00Z,54.27,48.82
2026-06-04T11:40:00Z,67.12,32.73
2026-06-04T11:41:00Z,62.58,36.45
2026-06-04T11:42:00Z,69.98,27.15
2026-06-04T11:43:00Z,73.27,19.04
2026-06-04T11:44:00Z,94.42,10.11
2026-06-04T11:45:00Z,99.00,10.11
2026-06-04T11:46:00Z,99.00,1.00
2026-06-04T11:47:00Z,99.00,1.00
