# event_ticker=KXATPMATCH-25OCT28SHAFON
# final_score=5-7 6-4 6-3
# match_winner=Joao Fonseca
# fav_player=Joao Fonseca
# dog_player=Denis Shapovalov
# kalshi_date=2025-10-28
timestamp,Joao Fonseca,Denis Shapovalov
2025-10-28T12:48:00Z,59.67,39.73
2025-10-28T12:49:00Z,59.00,42.47
2025-10-28T12:50:00Z,59.00,43.11
2025-10-28T12:51:00Z,60.00,43.11
2025-10-28T12:52:00Z,59.00,42.00
2025-10-28T12:53:00Z,56.97,42.23
2025-10-28T12:54:00Z,58.00,43.94
2025-10-28T12:55:00Z,56.82,46.06
2025-10-28T12:56:00Z,60.45,43.50
2025-10-28T12:57:00Z,55.93,41.00
2025-10-28T12:58:00Z,57.70,42.00
2025-10-28T12:59:00Z,59.92,44.56
2025-10-28T13:00:00Z,62.88,40.00
2025-10-28T13:01:00Z,66.20,35.87
2025-10-28T13:02:00Z,59.00,39.40
2025-10-28T13:03:00Z,59.00,41.00
2025-10-28T13:04:00Z,59.26,43.31
2025-10-28T13:05:00Z,61.46,41.00
2025-10-28T13:06:00Z,61.50,38.00
2025-10-28T13:07:00Z,61.00,44.86
2025-10-28T13:08:00Z,59.90,43.09
2025-10-28T13:09:00Z,59.08,41.01
2025-10-28T13:10:00Z,58.54,41.01
2025-10-28T13:11:00Z,58.00,42.00
2025-10-28T13:12:00Z,57.75,41.33
2025-10-28T13:13:00Z,59.08,42.92
2025-10-28T13:14:00Z,59.08,42.00
2025-10-28T13:15:00Z,55.35,45.98
2025-10-28T13:16:00Z,55.00,46.72
2025-10-28T13:17:00Z,54.87,46.05
2025-10-28T13:18:00Z,49.22,50.79
2025-10-28T13:19:00Z,53.50,46.29
2025-10-28T13:20:00Z,56.22,47.64
2025-10-28T13:21:00Z,56.07,44.22
2025-10-28T13:22:00Z,59.93,43.00
2025-10-28T13:23:00Z,59.93,40.59
2025-10-28T13:24:00Z,54.29,46.07
2025-10-28T13:25:00Z,54.00,47.00
2025-10-28T13:26:00Z,49.88,51.30
2025-10-28T13:27:00Z,48.87,55.54
2025-10-28T13:28:00Z,40.26,58.35
2025-10-28T13:29:00Z,29.24,71.58
2025-10-28T13:30:00Z,29.51,72.22
2025-10-28T13:31:00Z,30.73,71.60
2025-10-28T13:32:00Z,30.86,70.21
2025-10-28T13:33:00Z,36.78,63.55
2025-10-28T13:34:00Z,46.15,55.00
2025-10-28T13:35:00Z,47.68,53.65
2025-10-28T13:36:00Z,51.83,50.12
2025-10-28T13:37:00Z,55.85,45.55
2025-10-28T13:38:00Z,55.77,45.89
2025-10-28T13:39:00Z,56.51,46.70
2025-10-28T13:40:00Z,54.95,47.41
2025-10-28T13:41:00Z,54.19,46.79
2025-10-28T13:42:00Z,53.90,47.68
2025-10-28T13:43:00Z,52.83,52.92
2025-10-28T13:44:00Z,54.33,48.01
2025-10-28T13:45:00Z,53.26,48.59
2025-10-28T13:46:00Z,52.62,51.41
2025-10-28T13:47:00Z,51.48,49.28
2025-10-28T13:48:00Z,54.96,47.92
2025-10-28T13:49:00Z,54.48,47.50
2025-10-28T13:50:00Z,54.59,47.37
2025-10-28T13:51:00Z,52.77,49.00
2025-10-28T13:52:00Z,53.00,48.07
2025-10-28T13:53:00Z,53.46,47.75
2025-10-28T13:54:00Z,54.17,47.69
2025-10-28T13:55:00Z,53.00,48.98
2025-10-28T13:56:00Z,58.24,45.79
2025-10-28T13:57:00Z,62.65,38.39
2025-10-28T13:58:00Z,64.24,35.24
2025-10-28T13:59:00Z,64.28,41.73
2025-10-28T14:00:00Z,64.00,36.65
2025-10-28T14:01:00Z,62.86,38.07
2025-10-28T14:02:00Z,63.45,38.23
2025-10-28T14:03:00Z,59.85,43.30
2025-10-28T14:04:00Z,55.98,45.06
2025-10-28T14:05:00Z,55.16,46.41
2025-10-28T14:06:00Z,53.07,46.72
2025-10-28T14:07:00Z,56.07,47.18
2025-10-28T14:08:00Z,57.95,45.23
2025-10-28T14:09:00Z,59.26,42.53
2025-10-28T14:10:00Z,56.01,44.81
2025-10-28T14:11:00Z,56.00,44.92
2025-10-28T14:12:00Z,57.53,44.99
2025-10-28T14:13:00Z,55.19,44.93
2025-10-28T14:14:00Z,54.63,42.75
2025-10-28T14:15:00Z,69.11,34.58
2025-10-28T14:16:00Z,83.03,18.82
2025-10-28T14:17:00Z,82.48,19.23
2025-10-28T14:18:00Z,73.93,27.07
2025-10-28T14:19:00Z,67.89,36.79
2025-10-28T14:20:00Z,76.13,24.72
2025-10-28T14:21:00Z,71.46,28.26
2025-10-28T14:22:00Z,71.29,32.11
2025-10-28T14:23:00Z,75.29,23.46
2025-10-28T14:24:00Z,79.03,22.71
2025-10-28T14:25:00Z,80.18,22.49
2025-10-28T14:26:00Z,83.43,17.39
2025-10-28T14:27:00Z,81.80,19.37
2025-10-28T14:28:00Z,80.15,20.95
2025-10-28T14:29:00Z,78.37,23.64
2025-10-28T14:30:00Z,79.57,21.22
2025-10-28T14:31:00Z,84.52,17.40
2025-10-28T14:32:00Z,83.88,16.87
2025-10-28T14:33:00Z,82.80,18.87
2025-10-28T14:34:00Z,85.24,16.13
2025-10-28T14:35:00Z,82.20,18.29
2025-10-28T14:36:00Z,83.34,19.67
2025-10-28T14:37:00Z,78.16,18.54
2025-10-28T14:38:00Z,81.91,20.52
2025-10-28T14:39:00Z,79.30,21.23
2025-10-28T14:40:00Z,80.20,20.32
2025-10-28T14:41:00Z,86.59,14.65
2025-10-28T14:42:00Z,90.85,12.64
2025-10-28T14:43:00Z,90.49,10.57
2025-10-28T14:44:00Z,90.43,11.63
2025-10-28T14:45:00Z,83.89,15.83
2025-10-28T14:46:00Z,82.53,15.10
2025-10-28T14:47:00Z,86.72,14.93
2025-10-28T14:48:00Z,91.81,10.33
2025-10-28T14:49:00Z,96.19,6.61
2025-10-28T14:50:00Z,95.36,5.03
2025-10-28T14:51:00Z,97.19,2.71
2025-10-28T14:52:00Z,99.00,1.00
2025-10-28T14:53:00Z,99.00,1.00
2025-10-28T14:54:00Z,99.00,1.00
2025-10-28T14:55:00Z,99.00,1.00
2025-10-28T14:56:00Z,99.00,1.00
