# event_ticker=KXATPCHALLENGERMATCH-26MAY30ILASMI
# final_score=6-3 7-5
# score_resolution=3-6 5-7
# match_winner=Colton Smith
# fav_player=Andre Ilagan
# dog_player=Colton Smith
# kalshi_date=2026-05-30
timestamp,Andre Ilagan,Colton Smith
2026-05-31T02:06:00Z,33.99,67.00
2026-05-31T02:07:00Z,31.21,69.22
2026-05-31T02:08:00Z,30.00,70.81
2026-05-31T02:09:00Z,25.17,76.43
2026-05-31T02:10:00Z,20.15,82.82
2026-05-31T02:11:00Z,16.03,84.99
2026-05-31T02:12:00Z,15.94,84.78
2026-05-31T02:13:00Z,14.92,87.53
2026-05-31T02:14:00Z,12.53,88.48
2026-05-31T02:15:00Z,11.37,89.00
2026-05-31T02:16:00Z,11.78,89.00
2026-05-31T02:17:00Z,11.05,89.22
2026-05-31T02:18:00Z,10.07,90.76
2026-05-31T02:19:00Z,10.99,90.53
2026-05-31T02:20:00Z,10.96,91.00
2026-05-31T02:21:00Z,11.00,90.18
2026-05-31T02:22:00Z,11.00,91.00
2026-05-31T02:23:00Z,10.13,90.71
2026-05-31T02:24:00Z,10.04,91.76
2026-05-31T02:25:00Z,7.94,92.97
2026-05-31T02:26:00Z,8.06,91.94
2026-05-31T02:27:00Z,8.43,91.75
2026-05-31T02:28:00Z,9.38,92.92
2026-05-31T02:29:00Z,6.51,94.68
2026-05-31T02:30:00Z,6.72,95.21
2026-05-31T02:31:00Z,8.11,92.03
2026-05-31T02:32:00Z,5.95,94.10
2026-05-31T02:33:00Z,7.98,92.00
2026-05-31T02:34:00Z,10.77,89.30
2026-05-31T02:35:00Z,11.31,89.82
2026-05-31T02:36:00Z,14.87,85.01
2026-05-31T02:37:00Z,18.64,80.45
2026-05-31T02:38:00Z,18.93,80.00
2026-05-31T02:39:00Z,18.75,81.24
2026-05-31T02:40:00Z,21.48,79.78
2026-05-31T02:41:00Z,17.77,81.56
2026-05-31T02:42:00Z,12.83,87.82
2026-05-31T02:43:00Z,10.02,89.46
2026-05-31T02:44:00Z,9.75,89.56
2026-05-31T02:45:00Z,12.41,89.45
2026-05-31T02:46:00Z,16.27,87.22
2026-05-31T02:47:00Z,13.06,86.37
2026-05-31T02:48:00Z,15.68,84.45
2026-05-31T02:49:00Z,22.02,79.00
2026-05-31T02:50:00Z,20.14,79.09
2026-05-31T02:51:00Z,17.30,83.24
2026-05-31T02:52:00Z,17.54,84.75
2026-05-31T02:53:00Z,13.64,87.26
2026-05-31T02:54:00Z,17.62,83.70
2026-05-31T02:55:00Z,17.19,84.18
2026-05-31T02:56:00Z,22.86,79.01
2026-05-31T02:57:00Z,27.40,74.69
2026-05-31T02:58:00Z,25.77,75.44
2026-05-31T02:59:00Z,23.54,76.14
2026-05-31T03:00:00Z,18.83,78.65
2026-05-31T03:01:00Z,13.85,86.19
2026-05-31T03:02:00Z,13.18,88.97
2026-05-31T03:03:00Z,8.58,90.15
2026-05-31T03:04:00Z,7.81,92.50
2026-05-31T03:05:00Z,7.73,93.00
2026-05-31T03:06:00Z,7.42,93.21
2026-05-31T03:07:00Z,10.84,89.99
2026-05-31T03:08:00Z,10.30,90.04
2026-05-31T03:09:00Z,10.47,89.45
2026-05-31T03:10:00Z,8.24,93.08
2026-05-31T03:11:00Z,9.90,91.46
2026-05-31T03:12:00Z,4.44,95.82
2026-05-31T03:13:00Z,9.51,91.81
2026-05-31T03:14:00Z,9.67,95.09
2026-05-31T03:15:00Z,8.33,92.23
2026-05-31T03:16:00Z,4.53,95.91
2026-05-31T03:17:00Z,11.17,91.72
2026-05-31T03:18:00Z,13.25,87.84
2026-05-31T03:19:00Z,15.28,84.68
2026-05-31T03:20:00Z,18.82,82.31
2026-05-31T03:21:00Z,15.68,83.42
2026-05-31T03:22:00Z,11.65,89.16
2026-05-31T03:23:00Z,13.07,87.77
2026-05-31T03:24:00Z,18.15,85.85
2026-05-31T03:25:00Z,14.60,85.12
2026-05-31T03:26:00Z,18.37,83.50
2026-05-31T03:27:00Z,11.22,90.14
2026-05-31T03:28:00Z,9.40,90.58
2026-05-31T03:29:00Z,10.14,90.98
2026-05-31T03:30:00Z,9.92,90.94
2026-05-31T03:31:00Z,5.20,95.67
2026-05-31T03:32:00Z,4.91,95.35
2026-05-31T03:33:00Z,2.80,97.03
2026-05-31T03:34:00Z,7.20,93.57
2026-05-31T03:35:00Z,5.04,96.59
2026-05-31T03:36:00Z,1.00,99.00
2026-05-31T03:37:00Z,1.00,99.00
2026-05-31T03:38:00Z,1.00,99.00
2026-05-31T03:39:00Z,1.00,99.00
2026-05-31T03:40:00Z,1.00,99.00
2026-05-31T03:41:00Z,1.00,99.00
2026-05-31T03:42:00Z,1.00,99.00
2026-05-31T03:43:00Z,1.00,99.00
2026-05-31T03:44:00Z,1.00,99.00
