# event_ticker=KXATPMATCH-26FEB27HANGAU
# final_score=3-6 6-2 6-2
# match_winner=Yannick Hanfmann
# fav_player=Yannick Hanfmann
# dog_player=Vilius Gaubas
# kalshi_date=2026-02-27
timestamp,Yannick Hanfmann,Vilius Gaubas
2026-02-27T18:10:00Z,95.23,5.23
2026-02-27T18:11:00Z,94.68,5.30
2026-02-27T18:12:00Z,94.50,5.88
2026-02-27T18:13:00Z,93.61,7.62
2026-02-27T18:14:00Z,92.77,8.09
2026-02-27T18:15:00Z,93.69,6.08
2026-02-27T18:16:00Z,92.65,8.33
2026-02-27T18:17:00Z,96.44,3.76
2026-02-27T18:18:00Z,96.30,3.52
2026-02-27T18:19:00Z,96.18,4.88
2026-02-27T18:20:00Z,95.31,5.16
2026-02-27T18:21:00Z,97.72,1.64
2026-02-27T18:22:00Z,98.99,1.48
2026-02-27T18:23:00Z,99.00,1.00
2026-02-27T18:24:00Z,99.00,1.00
2026-02-27T18:25:00Z,99.00,1.00
2026-02-27T18:26:00Z,99.00,1.00
2026-02-27T18:27:00Z,99.00,1.00
