# event_ticker=KXATPMATCH-26FEB12KHAMUN
# final_score=7-6(8) 3-6 6-3
# score_resolution=6-7 6-3 3-6
# match_winner=Jaume Munar
# fav_player=Karen Khachanov
# dog_player=Jaume Munar
# kalshi_date=2026-02-12
timestamp,Karen Khachanov,Jaume Munar
2026-02-12T06:19:00Z,61.00,42.00
2026-02-12T06:20:00Z,61.00,42.00
2026-02-12T06:21:00Z,61.00,43.97
2026-02-12T06:22:00Z,61.00,44.38
2026-02-12T06:23:00Z,61.00,45.00
2026-02-12T06:24:00Z,61.00,43.02
2026-02-12T06:26:00Z,61.00,43.00
2026-02-12T06:27:00Z,61.00,43.00
2026-02-12T06:28:00Z,61.00,42.16
2026-02-12T06:29:00Z,61.25,42.00
2026-02-12T06:30:00Z,61.00,42.00
2026-02-12T06:31:00Z,61.00,42.00
2026-02-12T06:33:00Z,61.00,42.03
2026-02-12T06:34:00Z,61.00,42.03
2026-02-12T06:36:00Z,61.00,42.03
2026-02-12T06:37:00Z,61.83,42.00
2026-02-12T06:38:00Z,61.00,42.00
2026-02-12T06:39:00Z,61.00,42.00
2026-02-12T06:40:00Z,61.00,42.00
2026-02-12T06:42:00Z,61.68,42.00
2026-02-12T06:43:00Z,62.00,42.00
2026-02-12T06:44:00Z,62.00,41.00
2026-02-12T06:47:00Z,62.00,41.09
2026-02-12T06:48:00Z,62.00,42.00
2026-02-12T06:49:00Z,62.00,42.00
2026-02-12T06:50:00Z,62.00,42.00
2026-02-12T06:51:00Z,62.00,43.00
2026-02-12T06:53:00Z,62.00,43.00
2026-02-12T06:54:00Z,62.00,43.00
2026-02-12T06:56:00Z,62.00,43.00
2026-02-12T06:57:00Z,62.00,43.00
2026-02-12T06:58:00Z,62.00,43.00
2026-02-12T06:59:00Z,61.00,43.44
2026-02-12T07:01:00Z,61.00,43.44
2026-02-12T07:02:00Z,61.00,43.44
2026-02-12T07:03:00Z,61.00,44.00
2026-02-12T07:04:00Z,61.00,44.00
2026-02-12T07:05:00Z,61.59,42.00
2026-02-12T07:06:00Z,61.75,41.00
2026-02-12T07:07:00Z,62.00,41.00
2026-02-12T07:08:00Z,62.58,41.00
2026-02-12T07:09:00Z,62.00,41.00
2026-02-12T07:10:00Z,62.23,41.00
2026-02-12T07:11:00Z,62.23,42.00
2026-02-12T07:12:00Z,62.81,41.00
2026-02-12T07:14:00Z,61.00,41.00
2026-02-12T07:15:00Z,61.00,42.00
2026-02-12T07:16:00Z,61.00,42.00
2026-02-12T07:18:00Z,61.00,42.00
2026-02-12T07:19:00Z,61.00,42.00
2026-02-12T07:20:00Z,61.00,40.20
2026-02-12T07:21:00Z,61.00,40.20
2026-02-12T07:22:00Z,61.00,40.20
2026-02-12T07:23:00Z,61.00,40.20
2026-02-12T07:24:00Z,61.00,41.00
2026-02-12T07:25:00Z,61.00,41.00
2026-02-12T07:26:00Z,61.00,41.00
2026-02-12T07:27:00Z,61.00,41.00
2026-02-12T07:28:00Z,61.00,41.00
2026-02-12T07:29:00Z,61.00,41.00
2026-02-12T07:30:00Z,61.00,41.00
2026-02-12T07:31:00Z,61.00,41.00
2026-02-12T07:32:00Z,61.00,41.00
2026-02-12T07:33:00Z,61.00,41.00
2026-02-12T07:34:00Z,61.00,41.00
2026-02-12T07:35:00Z,61.00,41.00
2026-02-12T07:36:00Z,61.00,41.00
2026-02-12T07:37:00Z,61.00,40.88
2026-02-12T07:39:00Z,61.00,41.71
2026-02-12T07:40:00Z,61.00,41.67
2026-02-12T07:42:00Z,61.00,42.00
2026-02-12T07:44:00Z,61.00,42.00
2026-02-12T07:45:00Z,59.52,42.00
2026-02-12T07:46:00Z,60.00,42.00
2026-02-12T07:47:00Z,60.00,42.00
2026-02-12T07:48:00Z,60.82,42.00
2026-02-12T07:49:00Z,61.00,42.00
2026-02-12T07:50:00Z,61.00,41.99
2026-02-12T07:51:00Z,61.00,41.99
2026-02-12T07:52:00Z,61.00,41.99
2026-02-12T07:54:00Z,61.00,42.00
2026-02-12T07:55:00Z,61.00,42.00
2026-02-12T07:56:00Z,61.00,42.00
2026-02-12T07:57:00Z,61.00,42.00
2026-02-12T07:58:00Z,61.00,42.00
2026-02-12T07:59:00Z,61.00,42.63
2026-02-12T08:00:00Z,59.00,44.00
2026-02-12T10:01:00Z,63.78,40.76
2026-02-12T10:02:00Z,59.52,42.46
2026-02-12T10:03:00Z,59.12,41.23
2026-02-12T10:04:00Z,60.75,42.00
2026-02-12T10:05:00Z,60.78,42.00
2026-02-12T10:06:00Z,61.32,42.00
2026-02-12T10:07:00Z,61.00,42.00
2026-02-12T10:08:00Z,61.00,41.00
2026-02-12T10:09:00Z,60.99,41.00
2026-02-12T10:10:00Z,62.00,41.20
2026-02-12T10:11:00Z,61.69,41.00
2026-02-12T10:12:00Z,60.92,41.06
2026-02-12T10:13:00Z,62.54,39.87
2026-02-12T10:14:00Z,64.19,38.59
2026-02-12T10:15:00Z,61.26,41.13
2026-02-12T10:16:00Z,59.30,44.48
2026-02-12T10:17:00Z,57.63,41.47
2026-02-12T10:18:00Z,57.31,44.53
2026-02-12T10:19:00Z,59.16,44.48
2026-02-12T10:20:00Z,60.39,43.04
2026-02-12T10:21:00Z,62.00,39.99
2026-02-12T10:22:00Z,61.51,41.00
2026-02-12T10:23:00Z,60.22,41.44
2026-02-12T10:24:00Z,57.67,43.11
2026-02-12T10:25:00Z,57.87,42.37
2026-02-12T10:26:00Z,60.69,44.09
2026-02-12T10:27:00Z,58.82,41.49
2026-02-12T10:28:00Z,57.53,44.00
2026-02-12T10:29:00Z,57.96,43.47
2026-02-12T10:30:00Z,56.44,46.00
2026-02-12T10:31:00Z,57.23,46.07
2026-02-12T10:32:00Z,58.68,42.05
2026-02-12T10:33:00Z,58.25,45.90
2026-02-12T10:34:00Z,56.15,45.48
2026-02-12T10:35:00Z,53.51,46.20
2026-02-12T10:36:00Z,53.00,48.71
2026-02-12T10:37:00Z,53.00,48.76
2026-02-12T10:38:00Z,57.50,46.00
2026-02-12T10:39:00Z,57.32,46.00
2026-02-12T10:40:00Z,56.71,45.00
2026-02-12T10:41:00Z,54.73,48.31
2026-02-12T10:42:00Z,52.82,48.75
2026-02-12T10:43:00Z,52.00,48.56
2026-02-12T10:44:00Z,52.00,49.00
2026-02-12T10:45:00Z,53.96,47.00
2026-02-12T10:46:00Z,56.14,46.00
2026-02-12T10:47:00Z,53.13,47.84
2026-02-12T10:48:00Z,55.28,46.53
2026-02-12T10:49:00Z,53.00,48.03
2026-02-12T10:50:00Z,52.68,49.00
2026-02-12T10:51:00Z,53.04,49.12
2026-02-12T10:52:00Z,50.95,48.85
2026-02-12T10:53:00Z,51.56,49.87
2026-02-12T10:54:00Z,53.63,45.31
2026-02-12T10:55:00Z,55.69,45.99
2026-02-12T10:56:00Z,52.43,48.22
2026-02-12T10:57:00Z,49.49,49.14
2026-02-12T10:58:00Z,51.91,49.24
2026-02-12T10:59:00Z,50.97,51.00
2026-02-12T11:00:00Z,51.76,46.43
2026-02-12T11:01:00Z,59.13,45.26
2026-02-12T11:02:00Z,56.77,46.24
2026-02-12T11:03:00Z,50.36,51.97
2026-02-12T11:04:00Z,49.57,46.95
2026-02-12T11:05:00Z,56.27,41.77
2026-02-12T11:06:00Z,56.85,44.00
2026-02-12T11:07:00Z,57.93,35.49
2026-02-12T11:08:00Z,56.60,39.33
2026-02-12T11:09:00Z,60.28,40.37
2026-02-12T11:10:00Z,65.50,37.48
2026-02-12T11:11:00Z,58.26,41.53
2026-02-12T11:12:00Z,49.95,49.85
2026-02-12T11:13:00Z,46.77,58.09
2026-02-12T11:14:00Z,46.45,55.11
2026-02-12T11:15:00Z,58.32,42.18
2026-02-12T11:16:00Z,49.75,55.82
2026-02-12T11:17:00Z,34.27,65.20
2026-02-12T11:18:00Z,34.40,65.08
2026-02-12T11:19:00Z,34.41,66.71
2026-02-12T11:20:00Z,35.23,66.25
2026-02-12T11:21:00Z,33.25,67.35
2026-02-12T11:22:00Z,35.23,64.31
2026-02-12T11:23:00Z,31.03,66.74
2026-02-12T11:24:00Z,34.58,65.56
2026-02-12T11:25:00Z,34.83,64.29
2026-02-12T11:26:00Z,34.76,66.53
2026-02-12T11:27:00Z,33.49,68.73
2026-02-12T11:28:00Z,31.80,68.91
2026-02-12T11:29:00Z,29.74,70.77
2026-02-12T11:30:00Z,33.28,66.17
2026-02-12T11:31:00Z,35.57,65.04
2026-02-12T11:32:00Z,35.00,64.51
2026-02-12T11:33:00Z,35.80,64.27
2026-02-12T11:34:00Z,35.22,65.79
2026-02-12T11:35:00Z,36.38,65.34
2026-02-12T11:36:00Z,33.11,68.00
2026-02-12T11:37:00Z,35.39,67.76
2026-02-12T11:38:00Z,38.74,64.64
2026-02-12T11:39:00Z,38.99,63.29
2026-02-12T11:40:00Z,39.20,59.02
2026-02-12T11:41:00Z,40.64,57.29
2026-02-12T11:42:00Z,41.20,63.00
2026-02-12T11:43:00Z,41.82,59.48
2026-02-12T11:44:00Z,53.24,46.22
2026-02-12T11:45:00Z,57.62,43.80
2026-02-12T11:46:00Z,60.44,40.81
2026-02-12T11:47:00Z,61.15,40.94
2026-02-12T11:48:00Z,60.91,42.00
2026-02-12T11:49:00Z,57.23,43.35
2026-02-12T11:50:00Z,57.74,43.57
2026-02-12T11:51:00Z,55.33,48.95
2026-02-12T11:52:00Z,50.11,49.05
2026-02-12T11:53:00Z,54.54,50.29
2026-02-12T11:54:00Z,57.18,41.30
2026-02-12T11:55:00Z,56.17,44.31
2026-02-12T11:56:00Z,56.67,45.60
2026-02-12T11:57:00Z,58.22,41.70
2026-02-12T11:58:00Z,57.55,42.20
2026-02-12T11:59:00Z,58.99,42.52
2026-02-12T12:00:00Z,58.96,43.42
2026-02-12T12:01:00Z,56.10,46.54
2026-02-12T12:02:00Z,54.05,47.04
2026-02-12T12:03:00Z,53.49,48.16
2026-02-12T12:04:00Z,54.44,46.62
2026-02-12T12:05:00Z,54.79,46.55
2026-02-12T12:06:00Z,53.38,49.34
2026-02-12T12:07:00Z,51.55,48.78
2026-02-12T12:08:00Z,57.39,43.89
2026-02-12T12:09:00Z,53.60,46.46
2026-02-12T12:10:00Z,52.31,47.56
2026-02-12T12:11:00Z,53.93,48.61
2026-02-12T12:12:00Z,51.06,49.94
2026-02-12T12:13:00Z,51.17,49.43
2026-02-12T12:14:00Z,49.62,52.18
2026-02-12T12:15:00Z,45.98,53.66
2026-02-12T12:16:00Z,46.16,61.39
2026-02-12T12:17:00Z,32.94,66.44
2026-02-12T12:18:00Z,44.97,59.17
2026-02-12T12:19:00Z,38.95,61.05
2026-02-12T12:20:00Z,46.14,54.12
2026-02-12T12:21:00Z,52.42,48.29
2026-02-12T12:22:00Z,52.81,49.05
2026-02-12T12:23:00Z,48.68,54.13
2026-02-12T12:24:00Z,46.01,54.55
2026-02-12T12:25:00Z,46.99,54.65
2026-02-12T12:26:00Z,49.04,53.47
2026-02-12T12:27:00Z,51.19,51.79
2026-02-12T12:28:00Z,51.33,50.29
2026-02-12T12:29:00Z,53.05,46.86
2026-02-12T12:30:00Z,58.40,43.21
2026-02-12T12:31:00Z,48.35,52.92
2026-02-12T12:32:00Z,47.10,51.68
2026-02-12T12:33:00Z,46.95,53.65
2026-02-12T12:34:00Z,48.85,54.08
2026-02-12T12:35:00Z,48.10,52.89
2026-02-12T12:36:00Z,45.02,54.57
2026-02-12T12:37:00Z,48.43,53.42
2026-02-12T12:38:00Z,31.96,67.49
2026-02-12T12:39:00Z,32.09,66.80
2026-02-12T12:40:00Z,8.73,90.80
2026-02-12T12:41:00Z,8.12,91.30
2026-02-12T12:42:00Z,11.22,87.91
2026-02-12T12:43:00Z,5.17,95.07
2026-02-12T12:44:00Z,1.73,98.93
2026-02-12T12:45:00Z,1.00,99.00
2026-02-12T12:46:00Z,1.00,99.00
2026-02-12T12:47:00Z,1.00,99.00
2026-02-12T12:48:00Z,1.00,99.00
2026-02-12T12:49:00Z,1.00,99.00
2026-02-12T12:50:00Z,1.00,99.00
2026-02-12T12:51:00Z,1.00,99.00
2026-02-12T12:52:00Z,1.00,99.00
