# event_ticker=KXATPMATCH-26APR04PAUTIA
# final_score=7-5 4-6 7-6(7)
# score_resolution=7-5 4-6 7-6
# match_winner=Tommy Paul
# fav_player=Tommy Paul
# dog_player=Frances Tiafoe
# kalshi_date=2026-04-04
timestamp,Tommy Paul,Frances Tiafoe
2026-04-04T16:20:00Z,69.00,33.00
2026-04-04T16:22:00Z,69.00,33.00
2026-04-04T16:23:00Z,69.00,33.00
2026-04-04T16:24:00Z,69.00,33.00
2026-04-04T16:25:00Z,69.00,33.00
2026-04-04T16:26:00Z,69.00,33.00
2026-04-04T16:27:00Z,69.00,33.00
2026-04-04T16:28:00Z,69.00,33.00
2026-04-04T16:30:00Z,69.00,33.00
2026-04-04T16:31:00Z,69.00,33.00
2026-04-04T16:32:00Z,69.00,33.39
2026-04-04T16:34:00Z,69.00,34.00
2026-04-04T16:35:00Z,69.00,34.00
2026-04-04T16:36:00Z,69.00,34.00
2026-04-04T16:37:00Z,69.00,33.81
2026-04-04T16:38:00Z,69.00,33.00
2026-04-04T16:39:00Z,69.00,33.00
2026-04-04T16:40:00Z,69.00,33.00
2026-04-04T16:41:00Z,69.00,33.00
2026-04-04T16:42:00Z,69.00,33.00
2026-04-04T16:43:00Z,69.00,33.00
2026-04-04T16:44:00Z,68.00,33.00
2026-04-04T16:45:00Z,68.00,33.00
2026-04-04T16:46:00Z,68.98,33.00
2026-04-04T16:47:00Z,68.98,33.00
2026-04-04T16:48:00Z,68.00,33.00
2026-04-04T16:49:00Z,68.00,33.00
2026-04-04T16:50:00Z,68.00,33.00
2026-04-04T16:51:00Z,68.00,33.00
2026-04-04T16:52:00Z,68.00,33.00
2026-04-04T16:53:00Z,68.00,33.00
2026-04-04T16:54:00Z,68.00,33.00
2026-04-04T16:55:00Z,68.00,33.00
2026-04-04T16:56:00Z,68.00,32.00
2026-04-04T16:57:00Z,68.00,32.00
2026-04-04T16:58:00Z,69.00,32.00
2026-04-04T16:59:00Z,69.00,32.00
2026-04-04T17:00:00Z,69.00,32.00
2026-04-04T17:02:00Z,69.00,32.00
2026-04-04T17:03:00Z,69.00,32.00
2026-04-04T17:04:00Z,69.00,32.00
2026-04-04T17:05:00Z,69.00,32.00
2026-04-04T17:06:00Z,69.00,32.00
2026-04-04T17:07:00Z,69.00,32.00
2026-04-04T17:08:00Z,69.00,32.00
2026-04-04T17:09:00Z,69.00,32.00
2026-04-04T17:10:00Z,69.00,32.00
2026-04-04T17:11:00Z,69.00,32.00
2026-04-04T17:12:00Z,69.00,32.00
2026-04-04T17:13:00Z,69.07,31.00
2026-04-04T17:14:00Z,69.07,31.00
2026-04-04T17:15:00Z,70.00,31.00
2026-04-04T17:16:00Z,70.00,31.00
2026-04-04T17:17:00Z,71.00,31.00
2026-04-04T17:18:00Z,70.98,31.00
2026-04-04T17:19:00Z,71.00,30.00
2026-04-04T17:20:00Z,71.00,30.00
2026-04-04T17:21:00Z,71.00,30.00
2026-04-04T17:22:00Z,71.43,30.00
2026-04-04T17:23:00Z,71.00,30.00
2026-04-04T17:24:00Z,71.00,29.94
2026-04-04T17:25:00Z,70.93,29.96
2026-04-04T17:26:00Z,71.98,30.00
2026-04-04T17:27:00Z,72.00,30.00
2026-04-04T17:28:00Z,72.00,28.89
2026-04-04T17:29:00Z,72.00,29.81
2026-04-04T17:30:00Z,72.00,29.86
2026-04-04T17:31:00Z,71.00,30.00
2026-04-04T17:32:00Z,71.00,30.00
2026-04-04T17:33:00Z,71.00,30.00
2026-04-04T17:34:00Z,71.00,30.00
2026-04-04T17:35:00Z,71.00,30.00
2026-04-04T17:36:00Z,70.41,30.35
2026-04-04T17:37:00Z,70.41,30.99
2026-04-04T17:38:00Z,70.00,31.16
2026-04-04T17:39:00Z,70.00,31.42
2026-04-04T17:40:00Z,71.08,33.22
2026-04-04T17:41:00Z,73.38,27.20
2026-04-04T17:42:00Z,74.00,27.98
2026-04-04T17:43:00Z,70.87,30.17
2026-04-04T17:44:00Z,70.00,30.40
2026-04-04T17:45:00Z,70.95,30.74
2026-04-04T17:46:00Z,70.25,31.46
2026-04-04T17:47:00Z,71.99,29.80
2026-04-04T17:48:00Z,71.01,31.25
2026-04-04T17:49:00Z,71.49,29.50
2026-04-04T17:50:00Z,71.99,29.00
2026-04-04T17:51:00Z,72.41,28.36
2026-04-04T17:52:00Z,73.57,29.19
2026-04-04T17:53:00Z,68.38,33.15
2026-04-04T17:54:00Z,69.00,33.34
2026-04-04T17:55:00Z,70.13,30.59
2026-04-04T17:56:00Z,70.38,30.82
2026-04-04T17:57:00Z,71.00,31.02
2026-04-04T17:58:00Z,70.20,32.19
2026-04-04T17:59:00Z,68.84,33.84
2026-04-04T18:00:00Z,71.16,31.06
2026-04-04T18:01:00Z,68.08,33.19
2026-04-04T18:02:00Z,67.93,33.72
2026-04-04T18:03:00Z,68.76,32.18
2026-04-04T18:04:00Z,70.07,30.57
2026-04-04T18:05:00Z,70.00,29.98
2026-04-04T18:06:00Z,70.03,30.00
2026-04-04T18:07:00Z,67.41,33.95
2026-04-04T18:08:00Z,67.70,34.01
2026-04-04T18:09:00Z,68.66,31.87
2026-04-04T18:10:00Z,71.86,31.37
2026-04-04T18:11:00Z,69.00,31.73
2026-04-04T18:12:00Z,70.15,30.06
2026-04-04T18:13:00Z,68.72,31.16
2026-04-04T18:14:00Z,69.86,32.89
2026-04-04T18:15:00Z,69.73,31.71
2026-04-04T18:16:00Z,67.91,33.55
2026-04-04T18:17:00Z,67.34,35.76
2026-04-04T18:18:00Z,66.79,35.00
2026-04-04T18:19:00Z,69.32,32.51
2026-04-04T18:20:00Z,68.59,32.87
2026-04-04T18:21:00Z,68.99,31.36
2026-04-04T18:22:00Z,71.44,30.88
2026-04-04T18:23:00Z,74.48,26.52
2026-04-04T18:24:00Z,75.68,24.88
2026-04-04T18:25:00Z,84.21,20.03
2026-04-04T18:26:00Z,86.02,14.18
2026-04-04T18:27:00Z,86.50,14.88
2026-04-04T18:28:00Z,86.36,14.39
2026-04-04T18:29:00Z,87.89,14.13
2026-04-04T18:30:00Z,87.21,13.81
2026-04-04T18:31:00Z,87.69,12.93
2026-04-04T18:32:00Z,86.72,13.85
2026-04-04T18:33:00Z,87.02,13.64
2026-04-04T18:34:00Z,87.49,14.45
2026-04-04T18:35:00Z,87.27,12.98
2026-04-04T18:36:00Z,86.84,13.89
2026-04-04T18:37:00Z,86.99,14.81
2026-04-04T18:38:00Z,85.19,15.72
2026-04-04T18:39:00Z,85.72,13.57
2026-04-04T18:40:00Z,86.98,13.32
2026-04-04T18:41:00Z,87.39,13.20
2026-04-04T18:42:00Z,88.00,12.19
2026-04-04T18:43:00Z,87.26,13.53
2026-04-04T18:44:00Z,87.93,13.18
2026-04-04T18:45:00Z,88.39,13.39
2026-04-04T18:46:00Z,86.52,14.06
2026-04-04T18:47:00Z,86.00,14.85
2026-04-04T18:48:00Z,85.43,15.11
2026-04-04T18:49:00Z,81.88,17.74
2026-04-04T18:50:00Z,82.78,24.26
2026-04-04T18:51:00Z,70.81,29.71
2026-04-04T18:52:00Z,70.83,29.62
2026-04-04T18:53:00Z,70.06,32.15
2026-04-04T18:54:00Z,66.62,32.77
2026-04-04T18:55:00Z,66.77,33.58
2026-04-04T18:56:00Z,64.82,35.40
2026-04-04T18:57:00Z,64.46,35.75
2026-04-04T18:58:00Z,65.11,34.52
2026-04-04T18:59:00Z,65.58,34.66
2026-04-04T19:00:00Z,66.00,33.66
2026-04-04T19:01:00Z,66.72,32.83
2026-04-04T19:02:00Z,66.96,35.11
2026-04-04T19:03:00Z,68.91,31.27
2026-04-04T19:04:00Z,69.27,28.97
2026-04-04T19:05:00Z,70.45,29.11
2026-04-04T19:06:00Z,70.23,27.76
2026-04-04T19:07:00Z,69.66,29.59
2026-04-04T19:08:00Z,68.47,28.37
2026-04-04T19:09:00Z,70.02,28.70
2026-04-04T19:10:00Z,69.18,30.76
2026-04-04T19:11:00Z,69.37,28.71
2026-04-04T19:12:00Z,69.61,30.54
2026-04-04T19:13:00Z,69.00,29.76
2026-04-04T19:14:00Z,69.68,31.22
2026-04-04T19:15:00Z,69.16,28.53
2026-04-04T19:16:00Z,68.51,30.52
2026-04-04T19:17:00Z,70.77,30.73
2026-04-04T19:18:00Z,68.49,30.37
2026-04-04T19:19:00Z,67.87,29.28
2026-04-04T19:20:00Z,70.71,29.62
2026-04-04T19:21:00Z,69.20,31.23
2026-04-04T19:22:00Z,69.00,30.05
2026-04-04T19:23:00Z,67.33,29.43
2026-04-04T19:24:00Z,68.64,30.50
2026-04-04T19:25:00Z,69.00,32.39
2026-04-04T19:26:00Z,68.01,29.45
2026-04-04T19:27:00Z,68.61,30.05
2026-04-04T19:28:00Z,69.37,28.98
2026-04-04T19:29:00Z,67.85,31.53
2026-04-04T19:30:00Z,69.00,31.79
2026-04-04T19:31:00Z,67.28,30.94
2026-04-04T19:32:00Z,67.45,31.67
2026-04-04T19:33:00Z,68.18,30.24
2026-04-04T19:34:00Z,69.00,28.79
2026-04-04T19:35:00Z,68.05,30.82
2026-04-04T19:36:00Z,68.44,29.69
2026-04-04T19:37:00Z,69.00,30.47
2026-04-04T19:38:00Z,69.06,30.09
2026-04-04T19:39:00Z,70.00,29.19
2026-04-04T19:40:00Z,69.54,29.60
2026-04-04T19:41:00Z,69.96,30.01
2026-04-04T19:42:00Z,69.69,30.26
2026-04-04T19:43:00Z,70.43,30.40
2026-04-04T19:44:00Z,69.06,30.19
2026-04-04T19:45:00Z,70.09,30.34
2026-04-04T19:46:00Z,69.48,31.32
2026-04-04T19:47:00Z,70.54,31.41
2026-04-04T19:48:00Z,68.43,31.49
2026-04-04T19:49:00Z,69.06,30.34
2026-04-04T19:50:00Z,69.04,29.13
2026-04-04T19:51:00Z,69.03,29.69
2026-04-04T19:52:00Z,69.72,29.45
2026-04-04T19:53:00Z,70.45,29.67
2026-04-04T19:54:00Z,71.00,29.87
2026-04-04T19:55:00Z,70.71,29.40
2026-04-04T19:56:00Z,69.57,29.45
2026-04-04T19:57:00Z,70.91,29.85
2026-04-04T19:58:00Z,70.05,29.97
2026-04-04T19:59:00Z,71.00,27.59
2026-04-04T20:00:00Z,70.65,29.32
2026-04-04T20:01:00Z,70.35,28.90
2026-04-04T20:02:00Z,71.11,28.23
2026-04-04T20:03:00Z,69.93,27.29
2026-04-04T20:04:00Z,71.92,28.92
2026-04-04T20:05:00Z,72.00,28.57
2026-04-04T20:06:00Z,72.00,28.65
2026-04-04T20:07:00Z,72.00,28.70
2026-04-04T20:08:00Z,72.32,27.02
2026-04-04T20:09:00Z,71.00,27.43
2026-04-04T20:10:00Z,71.00,27.75
2026-04-04T20:11:00Z,71.23,28.71
2026-04-04T20:12:00Z,72.00,28.97
2026-04-04T20:13:00Z,72.00,28.56
2026-04-04T20:14:00Z,71.22,29.00
2026-04-04T20:15:00Z,71.83,27.46
2026-04-04T20:16:00Z,71.42,27.96
2026-04-04T20:17:00Z,72.00,28.01
2026-04-04T20:18:00Z,71.30,28.29
2026-04-04T20:19:00Z,72.00,28.37
2026-04-04T20:20:00Z,70.52,29.11
2026-04-04T20:21:00Z,72.00,28.54
2026-04-04T20:22:00Z,71.58,27.39
2026-04-04T20:23:00Z,72.00,27.65
2026-04-04T20:24:00Z,72.00,27.79
2026-04-04T20:25:00Z,71.18,27.00
2026-04-04T20:26:00Z,71.00,27.19
2026-04-04T20:27:00Z,71.98,27.79
2026-04-04T20:28:00Z,72.93,27.49
2026-04-04T20:29:00Z,72.00,28.15
2026-04-04T20:30:00Z,71.64,28.66
2026-04-04T20:31:00Z,71.01,28.76
2026-04-04T20:32:00Z,72.00,28.83
2026-04-04T20:33:00Z,71.65,28.74
2026-04-04T20:34:00Z,71.38,27.71
2026-04-04T20:35:00Z,71.12,27.67
2026-04-04T20:36:00Z,72.00,28.99
2026-04-04T20:37:00Z,71.00,28.83
2026-04-04T20:38:00Z,71.00,27.01
2026-04-04T20:39:00Z,73.82,28.45
2026-04-04T20:40:00Z,75.17,24.75
2026-04-04T20:41:00Z,69.03,31.75
2026-04-04T20:42:00Z,70.02,32.04
2026-04-04T20:43:00Z,69.49,31.35
2026-04-04T20:44:00Z,68.24,32.11
2026-04-04T20:45:00Z,65.00,35.66
2026-04-04T20:46:00Z,65.15,35.51
2026-04-04T20:47:00Z,66.90,33.53
2026-04-04T20:48:00Z,67.27,33.00
2026-04-04T20:49:00Z,66.26,33.04
2026-04-04T20:50:00Z,66.62,34.38
2026-04-04T20:51:00Z,67.34,33.59
2026-04-04T20:52:00Z,68.04,33.79
2026-04-04T20:53:00Z,65.95,35.71
2026-04-04T20:54:00Z,63.99,36.67
2026-04-04T20:55:00Z,64.93,36.06
2026-04-04T20:56:00Z,65.99,35.75
2026-04-04T20:57:00Z,67.72,33.54
2026-04-04T20:58:00Z,68.23,34.65
2026-04-04T20:59:00Z,69.62,31.77
2026-04-04T21:00:00Z,65.14,36.56
2026-04-04T21:01:00Z,63.61,38.28
2026-04-04T21:02:00Z,62.99,38.93
2026-04-04T21:03:00Z,65.54,35.33
2026-04-04T21:04:00Z,63.50,39.91
2026-04-04T21:05:00Z,61.46,39.31
2026-04-04T21:06:00Z,60.45,40.69
2026-04-04T21:07:00Z,37.74,64.50
2026-04-04T21:08:00Z,30.83,69.94
2026-04-04T21:09:00Z,30.19,69.62
2026-04-04T21:10:00Z,42.65,60.30
2026-04-04T21:11:00Z,51.96,45.82
2026-04-04T21:12:00Z,53.91,51.50
2026-04-04T21:13:00Z,59.37,42.14
2026-04-04T21:14:00Z,60.47,38.16
2026-04-04T21:15:00Z,67.44,32.79
2026-04-04T21:16:00Z,67.03,33.92
2026-04-04T21:17:00Z,65.87,35.68
2026-04-04T21:18:00Z,75.47,27.66
2026-04-04T21:19:00Z,84.26,16.50
2026-04-04T21:20:00Z,87.05,12.97
2026-04-04T21:21:00Z,91.41,8.43
2026-04-04T21:22:00Z,88.35,14.35
2026-04-04T21:23:00Z,73.89,25.39
2026-04-04T21:24:00Z,67.71,33.34
2026-04-04T21:25:00Z,67.89,32.58
2026-04-04T21:26:00Z,65.52,33.32
2026-04-04T21:27:00Z,64.91,35.03
2026-04-04T21:28:00Z,63.59,37.91
2026-04-04T21:29:00Z,60.00,40.66
2026-04-04T21:30:00Z,65.11,36.66
2026-04-04T21:31:00Z,67.82,31.43
2026-04-04T21:32:00Z,67.02,32.92
2026-04-04T21:33:00Z,68.72,31.46
2026-04-04T21:34:00Z,68.98,31.53
2026-04-04T21:35:00Z,62.96,36.56
2026-04-04T21:36:00Z,60.42,40.06
2026-04-04T21:37:00Z,62.90,37.37
2026-04-04T21:38:00Z,60.93,40.03
2026-04-04T21:39:00Z,63.98,35.53
2026-04-04T21:40:00Z,56.51,43.86
2026-04-04T21:41:00Z,56.18,41.57
2026-04-04T21:42:00Z,64.54,35.86
2026-04-04T21:43:00Z,66.49,33.51
2026-04-04T21:44:00Z,66.97,34.03
2026-04-04T21:45:00Z,72.04,26.95
2026-04-04T21:46:00Z,67.60,33.53
2026-04-04T21:47:00Z,58.64,40.99
2026-04-04T21:48:00Z,57.96,42.28
2026-04-04T21:49:00Z,61.85,39.09
2026-04-04T21:50:00Z,47.46,52.93
2026-04-04T21:51:00Z,44.01,53.55
2026-04-04T21:52:00Z,48.40,52.72
2026-04-04T21:53:00Z,69.41,28.93
2026-04-04T21:54:00Z,83.05,15.62
2026-04-04T21:55:00Z,82.00,22.09
2026-04-04T21:56:00Z,86.48,14.32
2026-04-04T21:57:00Z,58.58,42.82
2026-04-04T21:58:00Z,66.37,37.78
2026-04-04T21:59:00Z,70.83,32.80
2026-04-04T22:00:00Z,93.87,9.50
2026-04-04T22:01:00Z,99.00,1.00
2026-04-04T22:02:00Z,99.00,1.00
2026-04-04T22:03:00Z,99.00,1.00
